count,coverage,mean_dPSNR,hard_bottom25_dPSNR,easy_top25_dPSNR,dSSIM,positive_ratio,strong_reference_cut_psnr,strong_reference_regression_count,strong_count_le_-0.05,strong_per_600,worst_count_le_-0.20,worst_per_600,true_vs_zero,true_vs_shuffle,true_vs_normal,max_outer_worst_per_600,feature_group,action_bank,policy_name,model_type,outer_groups,strict_gate_checks,strict_gate_pass,intervention_rate,mean_alpha,score
2400,1.0,0.002308066685994466,0.0010669898986816406,0.003542633056640625,6.178021430969238e-07,0.06833333333333333,42.80718994140625,4,18,4.5,0,0.0,0.0023926679293314614,0.001942902406056722,0.0023042956988016763,0.0,diagnostic_with_trans_gt,shrink,gain,nested_numpy_ridge_high_positive,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.08875,0.02625,0.006258228302001953
2400,1.0,0.0022205495834350586,0.0010687637329101563,0.003219343821207682,6.095568339029948e-07,0.07,42.80718994140625,4,18,4.5,0,0.0,0.002411496639251709,0.001957523822784424,0.0022836995124816896,0.0,diagnostic_with_trans_gt,shrink,tail_guarded_highpos,nested_numpy_ridge_high_positive,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.09083333333333334,0.026041666666666668,0.006254931449890137
2400,1.0,0.0024536466598510743,0.0012418429056803386,0.003439064025878906,6.873905658721924e-07,0.0725,42.80718994140625,6,20,5.0,1,0.25,0.0026711376508076986,0.0021365634600321454,0.002566077709197998,1.0,deployable_TQAU_action_all,shrink,positive_breakthrough,nested_numpy_ridge_high_positive,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.09541666666666666,0.029166666666666667,0.005449568112691243
2400,1.0,0.0024228080113728842,0.0011479822794596354,0.0034137725830078124,6.746500730514526e-07,0.0725,42.80718994140625,6,20,5.0,1,0.25,0.0026346500714619953,0.002106443246205648,0.0025353662172953287,1.0,deployable_TQAU_action_all,shrink,highpos_v2,nested_numpy_ridge_high_positive,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.09541666666666666,0.02875,0.0053717991511027015
2400,1.0,0.001114627520243327,0.00027138392130533854,0.0014771016438802082,2.576162417729696e-07,0.07708333333333334,42.80718994140625,3,11,2.75,0,0.0,0.0010785333315531413,0.0008899935086568196,0.0010513718922932943,0.0,T_pred,micro_shrink,positive_breakthrough,nested_numpy_ridge_high_positive,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.11041666666666666,0.01577083333333333,0.005104486147562664
2400,1.0,0.0010875399907430013,0.00027138392130533854,0.0014639981587727864,2.574672301610311e-07,0.07583333333333334,42.80718994140625,3,11,2.75,0,0.0,0.0011034528414408365,0.000895537535349528,0.0010455878575642904,0.0,T_pred,micro_shrink,highpos_v2,nested_numpy_ridge_high_positive,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.10958333333333334,0.015333333333333332,0.005014898618062338
2400,1.0,0.0011487627029418946,0.00027138392130533854,0.0014567883809407552,2.5441249211629233e-07,0.07416666666666667,42.80718994140625,1,7,1.75,0,0.0,0.0011682820320129395,0.0009175308545430501,0.0010772641499837239,0.0,T_pred,micro_shrink,highpos_v1,nested_numpy_ridge_high_positive,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.10666666666666667,0.014354166666666668,0.004992787996927898
2400,1.0,0.0011035839716593424,0.00027397791544596356,0.001443653106689453,2.393871545791626e-07,0.07333333333333333,42.80718994140625,0,6,1.5,0,0.0,0.0010980820655822753,0.0008655460675557454,0.0010016965866088867,0.0,T_pred,micro_shrink,tail_guarded_highpos,nested_numpy_ridge_high_positive,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.10416666666666667,0.013395833333333336,0.004907239596048991
2400,1.0,0.0015439605712890625,0.00023284912109375,0.002102508544921875,4.6004851659139e-07,0.059166666666666666,42.80718994140625,13,23,5.75,0,0.0,0.0018070046106974285,0.0014202411969502767,0.0016489052772521973,0.0,FDF_action_stats,shrink,positive_breakthrough,nested_numpy_ridge_high_positive,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.07791666666666666,0.020416666666666666,0.004618718465169271
2400,1.0,0.0015161466598510743,0.00023284912109375,0.0020322545369466146,4.5672059059143064e-07,0.058333333333333334,42.80718994140625,13,23,5.75,0,0.0,0.0018101278940836588,0.001415393352508545,0.0016498716672261556,0.0,FDF_action_stats,shrink,highpos_v2,nested_numpy_ridge_high_positive,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.07708333333333334,0.02020833333333333,0.004549237887064616
2400,1.0,0.0014994525909423828,0.00023284912109375,0.001995080312093099,4.472086826960246e-07,0.058333333333333334,42.80718994140625,13,23,5.75,0,0.0,0.001776437759399414,0.0013949131965637206,0.0016385404268900554,0.0,FDF_action_stats,shrink,highpos_v1,nested_numpy_ridge_high_positive,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.07666666666666666,0.019895833333333335,0.004532543818155925
2400,1.0,0.001024773915608724,0.00027138392130533854,0.0010408655802408855,2.3171305656433107e-07,0.06583333333333333,42.80718994140625,1,6,1.5,0,0.0,0.0010172645250956216,0.000832520325978597,0.000978535016377767,0.0,T_pred,micro_shrink,gain,nested_numpy_ridge_high_positive,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.09458333333333334,0.012979166666666665,0.004452132542928059
2400,1.0,0.0014474089940388997,0.00023284912109375,0.002030811309814453,4.106263319651286e-07,0.05541666666666667,42.80718994140625,12,22,5.5,0,0.0,0.0016225544611612956,0.0012915158271789551,0.0015332690874735515,0.0,FDF_action_stats,shrink,tail_guarded_highpos,nested_numpy_ridge_high_positive,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.07166666666666667,0.018645833333333334,0.004334666887919108
2400,1.0,0.0014444144566853842,0.00023284912109375,0.0021157010396321615,4.287809133529663e-07,0.05375,42.80718994140625,11,21,5.25,0,0.0,0.0016708691914876302,0.0013168279329935709,0.0015457924207051596,0.0,FDF_action_stats,shrink,gain,nested_numpy_ridge_high_positive,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.07,0.018229166666666668,0.004248339017232259
2400,1.0,0.00033055782318115235,3.255208333333333e-05,0.0008494186401367187,8.781750996907552e-08,0.01875,42.80718994140625,3,8,2.0,0,0.0,0.0002721548080444336,0.0002674738566080729,0.0003444512685139974,0.0,T_pred,shrink,positive_breakthrough,nested_numpy_ridge_high_positive,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.025833333333333333,0.0071875,0.001284333864847819
2400,1.0,0.00031408150990804034,3.255208333333333e-05,0.0008494186401367187,8.607904116312662e-08,0.018333333333333333,42.80718994140625,3,8,2.0,0,0.0,0.0002547899881998698,0.00025159517923990885,0.00032842636108398437,0.0,T_pred,shrink,highpos_v2,nested_numpy_ridge_high_positive,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.025416666666666667,0.007083333333333333,0.0012470242182413738
2400,1.0,0.0002901188532511393,3.255208333333333e-05,0.0007535680135091145,8.548299471537272e-08,0.017916666666666668,42.80718994140625,3,8,2.0,0,0.0,0.00023132642110188802,0.0002377939224243164,0.0003163353602091471,0.0,T_pred,shrink,highpos_v1,nested_numpy_ridge_high_positive,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.025,0.0069791666666666665,0.0012022282282511394
2400,1.0,0.00017570813496907553,3.255208333333333e-05,0.0002959251403808594,7.33882188796997e-08,0.01625,42.80718994140625,3,8,2.0,0,0.0,0.00021039644877115886,0.00021610736846923827,0.00030171712239583333,0.0,T_pred,shrink,gain,nested_numpy_ridge_high_positive,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.023333333333333334,0.006458333333333333,0.0010044841766357422
2400,1.0,0.00013291200002034506,3.255208333333333e-05,0.00016323089599609375,7.080535093943278e-08,0.01625,42.80718994140625,3,7,1.75,0,0.0,0.00017928123474121095,0.00018861770629882813,0.0002616167068481445,0.0,T_pred,shrink,tail_guarded_highpos,nested_numpy_ridge_high_positive,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.02375,0.0060416666666666665,0.0009616880416870117
2400,1.0,6.051460901896159e-05,0.00013752937316894532,5.942662556966146e-05,3.5191575686136884e-08,0.00625,42.80718994140625,0,0,0.0,0,0.0,5.7957967122395833e-05,5.43363889058431e-05,6.006956100463867e-05,0.0,Q_input_proxy,micro_shrink,highpos_v1,nested_numpy_ridge_high_positive,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.01,0.0010000000000000002,0.0004417792956034343
2400,1.0,5.797147750854492e-05,0.00013752937316894532,4.925409952799479e-05,3.578762213389079e-08,0.00625,42.80718994140625,0,0,0.0,0,0.0,5.6530634562174476e-05,5.294561386108398e-05,5.778074264526367e-05,0.0,Q_input_proxy,micro_shrink,highpos_v2,nested_numpy_ridge_high_positive,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.010416666666666666,0.0010416666666666667,0.0004392361640930177
2400,1.0,5.644877751668294e-05,0.00013752937316894532,2.468109130859375e-05,3.6632021268208824e-08,0.00625,42.80718994140625,0,0,0.0,0,0.0,5.9521993001302084e-05,5.078872044881185e-05,6.250937779744466e-05,0.0,Q_input_proxy,micro_shrink,positive_breakthrough,nested_numpy_ridge_high_positive,4,"{""coverage"": true, ""dssim"": true, ""hard"": false, ""max_outer_worst"": true, ""mean"": false, ""positive_ratio"": false, ""true_vs_normal"": false, ""true_vs_shuffle"": false, ""true_vs_zero"": false, ""worst"": true}",False,0.010833333333333334,0.0011458333333333333,0.0004377134641011557
