haze4k_group_digest,haze4k_representative_source,haze4k_representative_id,its_split,its_scene_id,its_full_id,candidate_hamming_distance,forward_correlation,forward_score_gap,family_adjusted_forward_gap,top64_best_family_size,reverse_correlation,reverse_score_gap,mutual_nearest,accepted
8215384b6d312f8b3efd5a4aa8d1b4015d302d1b7dbb3d740aeae6fb8e049b06,HAZE4K_TEST,609,ITS_TRAIN,6572,ITS_TRAIN:6572,6,0.8858739733695984,0.11305040121078491,0.11305040121078491,1,0.8858739733695984,0.33737361431121826,True,False
822483c3b01bee37b16658e354a9be3d275223b3667252ea2a31239a2f7d0b4c,HAZE4K_TRAIN,325,ITS_TRAIN,2596,ITS_TRAIN:2596,17,0.7382223010063171,0.008055388927459717,0.008055388927459717,1,0.8066229224205017,0.024997055530548096,False,False
832635534c72075446124ce639623b3e5d3b143e8a966394f9d531c64179dbcc,HAZE4K_TRAIN,1621,ITS_TRAIN,2246,ITS_TRAIN:2246,15,0.5583508014678955,0.005424976348876953,0.005424976348876953,1,0.7892736196517944,0.050113558769226074,False,False
833d2a7d4168e7bca55087be4e225ee0db3853e19af76a31f73d4e6f1ddd889a,HAZE4K_TRAIN,401,ITS_TRAIN,4094,ITS_TRAIN:4094,18,0.6290504336357117,0.0025272369384765625,0.0025272369384765625,1,0.946513295173645,0.31746286153793335,False,False
8353c5287085bdeaaff7948a81b1e3db5f1d8ce32f9369b62f9c59dae09d8df7,HAZE4K_TEST,113,ITS_TRAIN,2411,ITS_TRAIN:2411,15,0.7834360003471375,0.0014328956604003906,0.0014328956604003906,1,0.8709943890571594,0.00770413875579834,False,False
83a3bc0e6cdd8b33f62c1fe326b277c8646d8edc36ca017b597bd4ab59e33979,HAZE4K_TRAIN,1029,ITS_TRAIN,2983,ITS_TRAIN:2983,17,0.8616266846656799,0.023950636386871338,0.023950636386871338,1,0.8616266846656799,0.01314932107925415,True,False
83de968b2c10048ae270803a70eb97e694be40512e9c14a9d37c0716ead41062,HAZE4K_TRAIN,2337,ITS_TRAIN,8594,ITS_TRAIN:8594,17,0.7166533470153809,0.010918617248535156,0.010918617248535156,1,0.7584223747253418,0.026979506015777588,False,False
83e8ee9c890bd1ac8f3832a606029733d81e2eeff8d239587b74369965c1d57d,HAZE4K_TRAIN,1225,ITS_TRAIN,3217,ITS_TRAIN:3217,13,0.8790417909622192,0.028776943683624268,0.028776943683624268,1,0.8860676288604736,0.0070258378982543945,False,False
83f8ff173dc9840f9a9b7ff2e7efd34404a6efc79be386bd2da2f6964de91d6d,HAZE4K_TEST,201,ITS_TRAIN,7669,ITS_TRAIN:7669,15,0.7496867179870605,0.022128582000732422,0.022128582000732422,1,0.7747142910957336,0.015009939670562744,False,False
84036b36ff2f1c3bf5d9006bbd718bb2e22e523fb051057f72c8305b14120383,HAZE4K_TEST,453,ITS_TRAIN,2141,ITS_TRAIN:2141,17,0.8257119655609131,0.01819157600402832,0.01819157600402832,1,0.8887158036231995,0.014448881149291992,False,False
8404f78c7a5547e44b7237fb89fe667906dad543bfb765669fa0b340f0837879,HAZE4K_TRAIN,581,ITS_VALIDATION,10500,ITS_VALIDATION:10500,15,0.8518003225326538,0.012177824974060059,0.012177824974060059,1,0.8652331829071045,0.013432860374450684,False,False
8476d6c97e61f256242a9d6de3190d7bbdaabb4d0129ea891f8ff49ce9c4d6ca,HAZE4K_TRAIN,2409,ITS_TRAIN,8927,ITS_TRAIN:8927,17,0.6594198942184448,0.008539378643035889,0.008539378643035889,1,0.8804128170013428,0.020153522491455078,False,False
84a9590443d2fd6af991e227d0e97943aafa00071cf259006f97cf3e6b801cb9,HAZE4K_TRAIN,2125,ITS_TRAIN,4355,ITS_TRAIN:4355,9,0.881237268447876,0.03781163692474365,0.03781163692474365,1,0.881237268447876,0.43660539388656616,True,False
84c0c2d72781c17e266fc07aea2c20cd64164f1aba2e2fd915e843a763a8db00,HAZE4K_TEST,281,ITS_TRAIN,7568,ITS_TRAIN:7568,17,0.8035088181495667,0.036261022090911865,0.036261022090911865,1,0.8035088181495667,0.02491813898086548,True,False
84d96a199445682a866b1afa04a585e8132ba1e584d2999fd29063e2b74057e5,HAZE4K_TEST,489,ITS_TRAIN,5660,ITS_TRAIN:5660,15,0.7556838393211365,0.029487550258636475,0.029487550258636475,1,0.9798004627227783,0.15984004735946655,False,False
8501aacd2b5f2001ed2e7850ad65a54b30007044b5a67a20bea289310a8310ae,HAZE4K_TRAIN,2129,ITS_TRAIN,4371,ITS_TRAIN:4371,7,0.6445385217666626,0.12748295068740845,0.12748295068740845,1,0.6445385217666626,0.14718562364578247,True,False
85b3348548b0cb1adf908bf230512f2b6b4bc942d289243ec9928bfaea8b9e35,HAZE4K_TEST,121,ITS_TRAIN,7663,ITS_TRAIN:7663,11,0.7160677313804626,0.011850893497467041,0.011850893497467041,1,0.8905664086341858,0.051133573055267334,False,False
874dc8f77936d5194bcbc1ce5c523a54f030936460d666c9e64e3a7c5c33a08f,HAZE4K_TEST,301,ITS_TRAIN,9933,ITS_TRAIN:9933,17,0.6791121959686279,0.002886056900024414,0.002886056900024414,1,0.7286960482597351,0.017937064170837402,False,False
8751e3a985a1ed389e6e0310c55443856b19e5a7193256ed5e8aa55b7fa01574,HAZE4K_TRAIN,349,ITS_TRAIN,1730,ITS_TRAIN:1730,17,0.7937777042388916,0.0018758773803710938,0.0018758773803710938,1,0.8485594987869263,0.004179596900939941,False,False
87ae93b28f1dacdef3db20e6ee15b5c0e23affc1142232cc8997c8a20b044e6a,HAZE4K_TRAIN,1033,ITS_TRAIN,2583,ITS_TRAIN:2583,16,0.7783663868904114,0.012037932872772217,0.012037932872772217,1,0.8194791674613953,0.010224759578704834,False,False
87aeb1e7c054993fd17ff1b0ae16ae11db0a96f77f0ed32427f0d27d32b77d3b,HAZE4K_TRAIN,2233,ITS_TRAIN,5697,ITS_TRAIN:5697,5,0.8999136090278625,0.19958680868148804,0.19958680868148804,1,0.8999136090278625,0.38189828395843506,True,False
8820070d2b0e68d6061bbd80da880b5159288033e89040d700821e7d331e4473,HAZE4K_TEST,89,ITS_TRAIN,1303,ITS_TRAIN:1303,17,0.8364105224609375,0.003584444522857666,0.003584444522857666,1,0.8654113411903381,0.017296135425567627,False,False
88986a7de07b713302f7c2353877e8a87ac9b01f8a70e62f0886396f3213da99,HAZE4K_TEST,817,ITS_TRAIN,1592,ITS_TRAIN:1592,12,0.6667348146438599,0.19289153814315796,0.19289153814315796,1,0.6667348146438599,0.17793267965316772,True,False
88cea1703e1d4e3078e95b3f84f76151df4add62d821fe62fda28c4f2ca709bd,HAZE4K_TRAIN,853,ITS_TRAIN,8615,ITS_TRAIN:8615,17,0.8000155091285706,0.045304059982299805,0.045304059982299805,1,0.8408570289611816,0.00991278886795044,False,False
88e2485c7ac77bb2446af8852374a61295c7f45173557f238d794573ee162f4b,HAZE4K_TRAIN,557,ITS_TRAIN,5093,ITS_TRAIN:5093,17,0.7142986059188843,0.08438897132873535,0.08438897132873535,1,0.7142986059188843,0.06021195650100708,True,False
88ef09cba5f4ddb2e7c66c6e6d0c4e2144c88c50b55ac478230816fbc3606a82,HAZE4K_TRAIN,233,ITS_TRAIN,1240,ITS_TRAIN:1240,17,0.7399449348449707,0.006963908672332764,0.006963908672332764,1,0.8319186568260193,0.006645143032073975,False,False
890fc29f2d3a63375cc6d0fafafb37dd5a266724649745ab7a7f1775bec65d8f,HAZE4K_TRAIN,985,ITS_TRAIN,3550,ITS_TRAIN:3550,16,0.8922469615936279,0.0011851191520690918,0.0011851191520690918,1,0.9338619709014893,0.0039026737213134766,False,False
89185e3c746c5fb18bfc502543ff028f0dcf782669f9f480f81e824f56356fd0,HAZE4K_TEST,645,ITS_TRAIN,6713,ITS_TRAIN:6713,4,0.9448301792144775,0.276639461517334,0.276639461517334,1,0.9448301792144775,0.3837151527404785,True,False
8986e141b2786607229247e163b30f0fb35f9e8c9025d72f3483136f6a0d94ad,HAZE4K_TRAIN,2493,ITS_TRAIN,1013,ITS_TRAIN:1013,14,0.8359555602073669,0.0015423893928527832,0.0015423893928527832,1,0.8359555602073669,0.24827897548675537,True,False
8997cabbeb1b6e848c1db550da395d529bf1f015aae37fa4e11547d663dd90d5,HAZE4K_TRAIN,1909,ITS_TRAIN,6004,ITS_TRAIN:6004,8,0.931577742099762,0.32805049419403076,0.32805049419403076,1,0.931577742099762,0.3004469871520996,True,False
899f5c0d06bff1c513f2865da8c70cd29a7cb32ebeb2b6f5f36c6637e1fe2797,HAZE4K_TRAIN,1741,ITS_TRAIN,4052,ITS_TRAIN:4052,8,0.867278516292572,0.1256818175315857,0.1256818175315857,1,0.867278516292572,0.44645774364471436,True,False
89c5b7c2509dd677cfc83b847f3b596e8f5d0440e87a4d49fd97e4d533d71899,HAZE4K_TRAIN,453,ITS_TRAIN,3248,ITS_TRAIN:3248,17,0.5824005603790283,0.003046095371246338,0.003046095371246338,1,0.8445415496826172,0.015314698219299316,False,False
8a23d08df0ffaa1f1cb7af12ad8d9b256a0944a927ddc4dd4570d44ba10a8c95,HAZE4K_TEST,185,ITS_TRAIN,3544,ITS_TRAIN:3544,17,0.8179201483726501,0.084078848361969,0.084078848361969,1,0.9276604652404785,0.0013606548309326172,False,False
8af5f610b8b24413f3d97c5b8063f8ce896d9c55a9d9c4d46647dae44d98c532,HAZE4K_TEST,29,ITS_TRAIN,1301,ITS_TRAIN:1301,17,0.8006631135940552,0.012888193130493164,0.012888193130493164,1,0.8527090549468994,0.008219718933105469,False,False
8b10ad45f1d83d22d982cbae2ed6ab830ea71b362f5ce92957764b74be4a2a14,HAZE4K_TRAIN,145,ITS_TRAIN,3392,ITS_TRAIN:3392,17,0.6680276989936829,0.02978372573852539,0.02978372573852539,1,0.7622197866439819,0.04628795385360718,False,False
8b27941e5c961ef0d5af5284905310d82eac6de1fc7dcd279a713c374a7f1739,HAZE4K_TRAIN,533,ITS_TRAIN,7871,ITS_TRAIN:7871,16,0.8633188009262085,0.08796703815460205,0.08796703815460205,1,0.8918148279190063,0.026274800300598145,False,False
8c0c55630a5662c42d522340b90bb0e4e590f3ab61842920c4f64b017983eb60,HAZE4K_TRAIN,381,ITS_TRAIN,8146,ITS_TRAIN:8146,17,0.7969774007797241,0.02481710910797119,0.02481710910797119,1,0.8097056746482849,0.012728273868560791,False,False
8c42a181807dd34b634577a32bfca07cce4fd220abddbbf57f848a9b0e289e50,HAZE4K_TRAIN,1297,ITS_TRAIN,0695,ITS_TRAIN:0695,15,0.8547769784927368,0.013563334941864014,0.013563334941864014,1,0.8547769784927368,0.008298993110656738,True,False
8cc244aa3a06fdf2eea0b43fea2a09ad661e1f1da070c1ecfde2970bfb8abbb9,HAZE4K_TRAIN,2181,ITS_TRAIN,4600,ITS_TRAIN:4600,11,0.8644649982452393,0.036946892738342285,0.036946892738342285,1,0.8644649982452393,0.18179547786712646,True,False
8ce615e72f96add061ff447b088e26d197e4a67b63d7342733caefb05c4993c8,HAZE4K_TRAIN,2813,ITS_TRAIN,0257,ITS_TRAIN:0257,4,0.9462740421295166,0.08203345537185669,0.08203345537185669,1,0.9462740421295166,0.26251041889190674,True,False
8d0fe8d70e7cb8f79e842d25b8761fd9b56bcebe37c54255eb53b17e4b1f1b87,HAZE4K_TEST,45,ITS_TRAIN,5662,ITS_TRAIN:5662,17,0.7957391738891602,0.012484729290008545,0.012484729290008545,1,0.8242391347885132,0.002088010311126709,False,False
8d5cd37ef28460bc2825c7191889c8e3b4c46fa11199c2f8344a0ff41d84a18d,HAZE4K_TEST,657,ITS_TRAIN,6859,ITS_TRAIN:6859,18,0.7509672045707703,0.007075846195220947,0.007075846195220947,1,0.7509672045707703,0.16129463911056519,True,False
8d64ad04361a46da58ce80026a0ee635d4635a44ddcce9a0d0844645bdf256d2,HAZE4K_TRAIN,1825,ITS_TRAIN,7681,ITS_TRAIN:7681,2,0.9560829401016235,0.20083153247833252,0.20083153247833252,1,0.9560829401016235,0.19735336303710938,True,False
8dd4ff4c4a3bb80a7d59c02a7e4a7860fca6956da59f1db540f967749b6b5f70,HAZE4K_TRAIN,21,ITS_TRAIN,1350,ITS_TRAIN:1350,16,0.8066048622131348,0.00040394067764282227,0.00040394067764282227,1,0.822189450263977,0.015584588050842285,False,False
8df10475cb489d4c29f5cd3c8db7052d15d2670a7d2a107ec8f949e299ddb2bc,HAZE4K_TRAIN,1797,ITS_TRAIN,7551,ITS_TRAIN:7551,16,0.8545395731925964,0.09918349981307983,0.09918349981307983,1,0.8545395731925964,0.02229517698287964,True,False
8f21b50957c3abe2f3199483300011590d50548cc58073ecfe290537152a3317,HAZE4K_TRAIN,2185,ITS_TRAIN,4617,ITS_TRAIN:4617,7,0.9092140793800354,0.09948593378067017,0.09948593378067017,1,0.9092140793800354,0.1975814700126648,True,False
8f30cdacbe70ce9fe2f8de94bb08658c29a1ba1686f6c44ce386be1a12cda781,HAZE4K_TRAIN,1625,ITS_TRAIN,1374,ITS_TRAIN:1374,17,0.8051354885101318,0.22044140100479126,0.22044140100479126,1,0.8051354885101318,0.20627069473266602,True,False
8f7f42fc118f4441826093b88e31b87e8eb4f1aa4595b9992be0324e416790d7,HAZE4K_TRAIN,65,ITS_TRAIN,7685,ITS_TRAIN:7685,17,0.8054143190383911,0.022633254528045654,0.022633254528045654,1,0.8114383220672607,0.0002752542495727539,False,False
8fc04e080d5bb12d9a4218f371329cc83790740d72c5434bae031518d3bc3e57,HAZE4K_TRAIN,1497,ITS_TRAIN,7460,ITS_TRAIN:7460,16,0.8245837092399597,0.019465506076812744,0.019465506076812744,1,0.9377319812774658,0.0016602277755737305,False,False
8fc69aea278bd0578ebe130f108b98077e77267c0f27b6641728dcb001f4ac27,HAZE4K_TEST,101,ITS_TRAIN,1529,ITS_TRAIN:1529,17,0.9001214504241943,0.07151257991790771,0.07151257991790771,1,0.9105132818222046,0.010391831398010254,False,False
8fc731bc2a02627089db083dc831d9ac704b123531ad81c028713e1cafa465b3,HAZE4K_TRAIN,449,ITS_TRAIN,3253,ITS_TRAIN:3253,18,0.7703171968460083,0.03486078977584839,0.03486078977584839,1,0.8629622459411621,0.0351371169090271,False,False
908fd07446cf1c89a7b7a5df5886e19498f53afd82eed134aaf75e2554dbab8e,HAZE4K_TRAIN,1149,ITS_TRAIN,1347,ITS_TRAIN:1347,16,0.7790567874908447,0.053202271461486816,0.053202271461486816,1,0.8418279886245728,0.06277120113372803,False,False
90a2e6e1838a5f80e2cb9edb6fde4dbf8264ec6613e6a88165e7360fd877182e,HAZE4K_TRAIN,2053,ITS_TRAIN,7829,ITS_TRAIN:7829,17,0.534494936466217,0.0016518831253051758,0.0016518831253051758,1,0.7585269808769226,0.030968844890594482,False,False
90d0bbccaf970c15827d86cf9881625fb620d9657ef0d97bdf1e65284c844e64,HAZE4K_TEST,241,ITS_TRAIN,6784,ITS_TRAIN:6784,17,0.8312721848487854,0.010439872741699219,0.010439872741699219,1,0.8387261629104614,0.0007883310317993164,False,False
90f831cd4f1fc08564be855fa7497bad0fea4b9b00fe852e0b5ae46b8a9474ee,HAZE4K_TRAIN,1641,ITS_TRAIN,1424,ITS_TRAIN:1424,9,0.9320425987243652,0.3570563793182373,0.3570563793182373,1,0.9320425987243652,0.3875170946121216,True,False
9106726db5b0459dca094c4aeefed47f148c935f43ac320d6e1a758699758665,HAZE4K_TRAIN,1437,ITS_TRAIN,5784,ITS_TRAIN:5784,18,0.5166297554969788,0.014933288097381592,0.014933288097381592,1,0.8192449808120728,0.22971659898757935,False,False
911df99f89f27509d138cc8514de332080234a5b6dc249458b10e653500e890a,HAZE4K_TRAIN,2157,ITS_TRAIN,4499,ITS_TRAIN:4499,9,0.7663037776947021,0.04964578151702881,0.04964578151702881,1,0.7663037776947021,0.11415302753448486,True,False
9153afafef8633dab7141731106140504bcec61ed4b1a5543507d5bbd1ac1d49,HAZE4K_TRAIN,2449,ITS_TRAIN,1989,ITS_TRAIN:1989,16,0.4588143825531006,0.025538086891174316,0.025538086891174316,1,0.6360664367675781,0.029472827911376953,False,False
918269c649673b265bbe99d22580145eb962c6749e7c34c8b195d969db9f9ddb,HAZE4K_TRAIN,1533,ITS_TRAIN,7457,ITS_TRAIN:7457,17,0.6230220198631287,0.02482318878173828,0.02482318878173828,1,0.8040827512741089,0.005881667137145996,False,False
923e2920b4437a571cbe9396579a095bd6ec59dd736e940e4b64519165d73582,HAZE4K_TEST,513,ITS_TRAIN,6298,ITS_TRAIN:6298,4,0.8950916528701782,0.0,0.19051402807235718,2,0.8950916528701782,0.3674536943435669,True,False
92b255fde9eb2d2263f811403957056e44d9a31b16277b48d38456f5a731ec7a,HAZE4K_TRAIN,2057,ITS_TRAIN,0784,ITS_TRAIN:0784,17,0.5808084011077881,0.004658520221710205,0.004658520221710205,1,0.7848572731018066,0.018523871898651123,False,False
92c697a0100e1e26671606832e30cf628839ca49e235d788c3042bfc7b400194,HAZE4K_TRAIN,2485,ITS_TRAIN,0015,ITS_TRAIN:0015,12,0.7181020975112915,0.07671570777893066,0.07671570777893066,1,0.7181020975112915,0.20383179187774658,True,False
92f3be3917b3fbf6a8059e9f1133256e9c5d9d7ff232789561a3209a4ea411c6,HAZE4K_TRAIN,2497,ITS_TRAIN,1033,ITS_TRAIN:1033,4,0.956783652305603,0.032486915588378906,0.032486915588378906,1,0.956783652305603,0.31623512506484985,True,False
93574c2b4fed4028bce9dd0b5cfba67896d1a3980f093827bf579fd32e2a565e,HAZE4K_TRAIN,1349,ITS_TRAIN,6036,ITS_TRAIN:6036,16,0.7546843886375427,0.0194280743598938,0.0194280743598938,1,0.8319903612136841,0.010473132133483887,False,False
9373bb45b1ff6c936339179ab08d3b875c150b3d1913c76813e9c54238b07f6c,HAZE4K_TRAIN,2009,ITS_TRAIN,7810,ITS_TRAIN:7810,6,0.9715014696121216,0.18823015689849854,0.18823015689849854,1,0.9715014696121216,0.14449763298034668,True,False
93b3eff7b82c0f4db86023e1ebf407337e4ed8dd2f89bfdb8caeaf93586f846b,HAZE4K_TRAIN,981,ITS_TRAIN,3083,ITS_TRAIN:3083,17,0.7690364122390747,0.027493953704833984,0.027493953704833984,1,0.8854844570159912,0.1164480447769165,False,False
93ffde6e3a1f7f86efecef13df9a6d809453349140e27d87c6917be78023f150,HAZE4K_TEST,965,ITS_TRAIN,2070,ITS_TRAIN:2070,15,0.7596027851104736,0.25412821769714355,0.25412821769714355,1,0.7596027851104736,0.2488604187965393,True,False
943b393eceb272f6bc32b896f1e8c84d65c312f9f445017a867345096ebb1bc9,HAZE4K_TRAIN,1000,ITS_TRAIN,7681,ITS_TRAIN:7681,15,0.7587295770645142,0.03995323181152344,0.03995323181152344,1,0.9560829401016235,0.19735336303710938,False,False
943bde13787774c1702769fc70dfb1f860ce0482a075a35ed335dd6369f405ea,HAZE4K_TRAIN,2533,ITS_TRAIN,3631,ITS_TRAIN:3631,1,0.9331546425819397,0.06814169883728027,0.06814169883728027,1,0.9331546425819397,0.16878104209899902,True,False
944dfe92220b957970e32a24692e807b7fc8509c32765fdec2886a2dba0c07e9,HAZE4K_TRAIN,2753,ITS_TRAIN,7668,ITS_TRAIN:7668,17,0.724304735660553,0.07943481206893921,0.07943481206893921,1,0.7974468469619751,0.011454105377197266,False,False
94e41dd30c3fcaa0488cd14b73c1c5c9a776e06485f830c0faadecc710b4db2e,HAZE4K_TRAIN,2261,ITS_TRAIN,5765,ITS_TRAIN:5765,4,0.9062808156013489,0.1749434471130371,0.1749434471130371,1,0.9062808156013489,0.2008204460144043,True,False
94e69d9530e638e96bd16fc932c25bcfcd97dbaa3392298fd4327ce67876d40d,HAZE4K_TRAIN,641,ITS_TRAIN,3546,ITS_TRAIN:3546,17,0.8679254055023193,0.0038889646530151367,0.0038889646530151367,1,0.9310576915740967,0.013499617576599121,False,False
95d755de2e319c233c509a3aaade741e2a51a72796e949428bf48231256344a6,HAZE4K_TRAIN,1681,ITS_TRAIN,3835,ITS_TRAIN:3835,18,0.7145379781723022,0.006011486053466797,0.006011486053466797,1,0.7145379781723022,0.10752284526824951,True,False
95f077d37f78f1e2aaeea358d286ce052c8e14cbfa34a371bff5ad3972c0fc69,HAZE4K_TEST,637,ITS_TRAIN,6676,ITS_TRAIN:6676,15,0.7358659505844116,0.1434638500213623,0.1434638500213623,1,0.7358659505844116,0.18712449073791504,True,False
9630da10c073d418b5c25b81eee7211aa78f5e2e19312b6a232ef0a1a394ca68,HAZE4K_TEST,193,ITS_TRAIN,5994,ITS_TRAIN:5994,17,0.7995942831039429,0.009866178035736084,0.009866178035736084,1,0.7995942831039429,0.006557822227478027,True,False
9638c2abbb647aef868c49174adb81ae170fc6d62a965e632bf6c66a357f5dc9,HAZE4K_TRAIN,1585,ITS_TRAIN,7701,ITS_TRAIN:7701,15,0.6534923315048218,0.043008387088775635,0.043008387088775635,1,0.7361308336257935,0.054039597511291504,False,False
964d87be5324cc718b25b25070a6610c87777692efc58ba06d9f050e1ab38e19,HAZE4K_TRAIN,2941,ITS_TRAIN,0792,ITS_TRAIN:0792,4,0.949074923992157,0.14911186695098877,0.14911186695098877,1,0.949074923992157,0.18581342697143555,True,False
9661df8ee9ec03b8875ecba5c5222e1e2737b39680a8c284e65a559ada5a0564,HAZE4K_TRAIN,1537,ITS_TRAIN,9775,ITS_TRAIN:9775,16,0.7848430871963501,0.021846413612365723,0.021846413612365723,1,0.7848430871963501,0.023646235466003418,True,False
96917f0064be25d6435457425a1bfbd090dcd4cda8e4ba442cf407c117752b23,HAZE4K_TRAIN,2913,ITS_TRAIN,0692,ITS_TRAIN:0692,16,0.8347833156585693,0.2430485486984253,0.2430485486984253,1,0.8347833156585693,0.19153088331222534,True,False
97569f0f453095cfd44c06e3b34dae8e745b8fae3f603ed517b92df74696bf42,HAZE4K_TRAIN,1441,ITS_TRAIN,3550,ITS_TRAIN:3550,17,0.80912184715271,0.03033381700515747,0.03033381700515747,1,0.9338619709014893,0.0039026737213134766,False,False
976d3a0c166268077ef365b0839376e6f97fa10373e079fcd155e469407d4371,HAZE4K_TRAIN,2393,ITS_TRAIN,7671,ITS_TRAIN:7671,17,0.6210857629776001,0.016816377639770508,0.016816377639770508,1,0.7339220643043518,0.021874845027923584,False,False
9774ed8cc167443b347c2a8bb39bae36323fa5ca9116c429a77eecc6e806e394,HAZE4K_TRAIN,2101,ITS_TRAIN,4228,ITS_TRAIN:4228,10,0.8656556010246277,0.0034654736518859863,0.0034654736518859863,1,0.8656556010246277,0.10588175058364868,True,False
9782d676e90962da10f7c56f1faa0696e418b5f819cab001f0b7c8347ab990f8,HAZE4K_TRAIN,365,ITS_TRAIN,0898,ITS_TRAIN:0898,15,0.8209171891212463,0.004878520965576172,0.004878520965576172,1,0.8755310773849487,0.00713735818862915,False,False
97ae7a63fefa3ba898290db1572e32b31dbd7e7dadc773171b936bcfe89cdbd1,HAZE4K_TRAIN,1345,ITS_TRAIN,3696,ITS_TRAIN:3696,16,0.550910472869873,0.00808626413345337,0.00808626413345337,1,0.9930374622344971,0.21279096603393555,False,False
97bb73b4344d414530745cf3c5472c1c520a8c4846dd680f791d24b9ab26773e,HAZE4K_TRAIN,2929,ITS_TRAIN,0748,ITS_TRAIN:0748,8,0.9248651266098022,0.17123961448669434,0.17123961448669434,1,0.9248651266098022,0.4821060597896576,True,False
97dcba8f1857cafb5384819c5d1d214fefd852cd502e8cc153a68f7adf6d508a,HAZE4K_TRAIN,809,ITS_TRAIN,0851,ITS_TRAIN:0851,18,0.6058022379875183,0.0025080442428588867,0.0025080442428588867,1,0.7216975092887878,0.05590987205505371,False,False
98648ca0f002cb84befce425d2186905b60dcc202f07be47e175529def8374fe,HAZE4K_TRAIN,2117,ITS_TRAIN,4293,ITS_TRAIN:4293,2,0.926199197769165,0.023642778396606445,0.023642778396606445,1,0.926199197769165,0.4321743845939636,True,False
987d4ea88aa0913deadf4025b8e9470e2dd2b35cc44b39441e5a42c567ffbaab,HAZE4K_TRAIN,2509,ITS_TRAIN,1081,ITS_TRAIN:1081,4,0.9480488896369934,0.03772395849227905,0.03772395849227905,1,0.9480488896369934,0.41321486234664917,True,False
990a7afd31791cfe2ce3986e58d2cb38dec8909a7e33da2b3258f87bb2b2b7a9,HAZE4K_TRAIN,2205,ITS_TRAIN,5417,ITS_TRAIN:5417,13,0.9320156574249268,0.012044191360473633,0.012044191360473633,1,0.9320156574249268,0.18393605947494507,True,False
9958d135167f05496f713055fe8d87c6d11dc5dfd6ee86ae617c99c683a5b83d,HAZE4K_TEST,561,ITS_TRAIN,6466,ITS_TRAIN:6466,6,0.8832536935806274,0.07260173559188843,0.07260173559188843,1,0.8832536935806274,0.4543447494506836,True,False
997d03e173ac1836d44db185f44dad50630036e57c71ff43aac5caf77d162972,HAZE4K_TEST,769,ITS_TRAIN,7045,ITS_TRAIN:7045,12,0.7766081094741821,0.10368049144744873,0.10368049144744873,1,0.7766081094741821,0.22985756397247314,True,False
99c52651a3dad930cfdf4c11ad37dafaf2485b575ac4f1a59f66b4b60f62dc09,HAZE4K_TRAIN,1985,ITS_TRAIN,5579,ITS_TRAIN:5579,8,0.7551217079162598,0.14443349838256836,0.14443349838256836,1,0.7551217079162598,0.19240808486938477,True,False
99d2b24013e0047946e08b598493843c89088949956ceb3d72f4fad5d37fadfa,HAZE4K_TEST,773,ITS_TRAIN,7055,ITS_TRAIN:7055,5,0.9486578702926636,0.4524470269680023,0.4524470269680023,1,0.9486578702926636,0.49784284830093384,True,False
99f6ffbc987f9b9df5984a76610e3fffd3e9348b882d8328374ff57b15cb2c78,HAZE4K_TRAIN,49,ITS_TRAIN,1304,ITS_TRAIN:1304,16,0.8325770497322083,0.001448512077331543,0.001448512077331543,1,0.860538125038147,0.011323690414428711,False,False
9a6fb34f18aff2102d57676f2dd7523db8e43e843c674f2042f5e04c2e386525,HAZE4K_TEST,309,ITS_TRAIN,7668,ITS_TRAIN:7668,17,0.7503724098205566,0.017420649528503418,0.017420649528503418,1,0.7974468469619751,0.011454105377197266,False,False
9adf4b2301e516babf20d422f070dcede97cdadb6f89b3c34640ea4b31f0fdc9,HAZE4K_TRAIN,1725,ITS_TRAIN,3935,ITS_TRAIN:3935,7,0.8797496557235718,0.12269675731658936,0.12269675731658936,1,0.8797496557235718,0.21205365657806396,True,False
9b25c515abe478479411f4bd6655a04f00ec578dcd9bd05d8e56a6fef1301dd4,HAZE4K_TRAIN,10,ITS_TRAIN,0701,ITS_TRAIN:0701,16,0.7645947933197021,0.0020836591720581055,0.0020836591720581055,1,0.8489317297935486,0.011818766593933105,False,False
9b69cbbc81d50367a6c5ffe4223df5f9393853a8a53385d0089e8d908ed669a9,HAZE4K_TRAIN,1913,ITS_TRAIN,7505,ITS_TRAIN:7505,4,0.9540054202079773,0.10769855976104736,0.10769855976104736,1,0.9540054202079773,0.2637081742286682,True,False
9c4979dc9881919dc3d3736eb6175a5129c66e15ceb205ae375092b1f6772046,HAZE4K_TRAIN,633,ITS_TRAIN,1243,ITS_TRAIN:1243,17,0.7155508995056152,0.02477705478668213,0.02477705478668213,1,0.8784793019294739,0.017315804958343506,False,False
9c4d7497ed16b3e9934759cca6133005303b50701c758ca2cb9c3c104cd2515d,HAZE4K_TRAIN,681,ITS_TRAIN,7189,ITS_TRAIN:7189,17,0.8231566548347473,0.02473050355911255,0.02473050355911255,1,0.8304077982902527,0.006331145763397217,False,False
9c9174b9aa9e5356479d169525697932de9d9e30d2346d11e148ed7461e6ecf4,HAZE4K_TRAIN,2961,ITS_TRAIN,0883,ITS_TRAIN:0883,9,0.90570068359375,0.0509682297706604,0.0509682297706604,1,0.90570068359375,0.19808810949325562,True,False
