split,feature,keep_auroc,keep_dir_auroc,keep_direction,keep_ap,keep_positive_rate,keep_spearman,open_auroc,open_dir_auroc,open_direction,open_ap,open_positive_rate,open_spearman
holdout_odd,margin_x_delta_abs,0.503083988934883,0.503083988934883,high,0.5030337619778955,0.5015135375653956,0.006567450423390226,0.5050701900570397,0.5050701900570397,high,0.5099163261247209,0.5057339140283695,0.009444404437218733
holdout_odd,residual_abs,0.5024356089111885,0.5024356089111885,high,0.5023644353763442,0.5015135375653956,0.0017770734572790789,0.5025696921985046,0.5025696921985046,high,0.5067609189778306,0.5057339140283695,0.002132395804324737
holdout_odd,residual_x_delta_abs,0.5015531717578944,0.5015531717578944,high,0.5012480919419905,0.5015135375653956,0.002507708241178141,0.5032327009106619,0.5032327009106619,high,0.5067275251130003,0.5057339140283695,0.004724207127478756
holdout_odd,score_x_delta_abs,0.5009376802482625,0.5009376802482625,high,0.49979013537119665,0.5015135375653956,0.003593530888926387,0.5030055984298232,0.5030055984298232,high,0.5062363623620704,0.5057339140283695,0.0068282938287262404
holdout_odd,x1_norm,0.5007813567883925,0.5007813567883925,high,0.4998406313388334,0.5015135375653956,0.002208829950470447,0.5016008974332217,0.5016008974332217,high,0.5047496400183914,0.5057339140283695,0.0032206067967172443
holdout_odd,x2_norm,0.5000725871295285,0.5000725871295285,high,0.4990940449480937,0.5015135375653956,0.0031525757973852007,0.501741524149514,0.501741524149514,high,0.5056202327172215,0.5057339140283695,0.00570349905433936
holdout_odd,x_pos,0.5016867607222053,0.5016867607222053,high,0.5019720797840167,0.5015135375653956,0.002666072770097919,0.5015958120407642,0.5015958120407642,high,0.5059869371390441,0.5057339140283695,0.0028519086885670257
holdout_odd,y_pos,0.5019223049437075,0.5019223049437075,high,0.5025630525444013,0.5015135375653956,0.00573489141532999,0.5025186253938642,0.5025186253938642,high,0.5078157838787938,0.5057339140283695,0.006270811201122683
all,a0_luma,0.4966329384138142,0.5033670615861858,low,0.5030384262903372,0.5014483457123565,-0.0045535004635282135,0.49712339672620187,0.5028766032737981,low,0.5089972301995285,0.5052751519243754,-0.003034656406289147
all,action_delta_abs,0.5009285756378448,0.5009285756378448,high,0.5010283814841738,0.5014483457123565,0.0034745498232801346,0.5027258339652286,0.5027258339652286,high,0.5065238195729932,0.5052751519243754,0.006204693049773812
all,action_delta_signed,0.49774280061890264,0.5022571993810974,low,0.49952403402567036,0.5014483457123565,-0.00502905737329937,0.4988826718742665,0.5011173281257335,low,0.5047872487777774,0.5052751519243754,-0.00450117581096249
all,beta_abs,0.49992477039938565,0.5000752296006143,low,0.5006897308250731,0.5014483457123565,0.0023625985814795477,0.5017705047879238,0.5017705047879238,high,0.5065930272037611,0.5052751519243754,0.005219235536711028
all,border_dist,0.5031839604369396,0.5031839604369396,high,0.5030209247382397,0.5014483457123565,0.0017581218788360919,0.5028237705499035,0.5028237705499035,high,0.5067863248056929,0.5052751519243754,0.002258827947050729
all,d7c_logit_max,0.5055053012169972,0.5055053012169972,high,0.5071266917465544,0.5014483457123565,0.008416772509153465,0.5081242678536874,0.5081242678536874,high,0.5133653090251367,0.5052751519243754,0.011878711549868647
all,d7c_logit_mean,0.5046492557553762,0.5046492557553762,high,0.5064652459748897,0.5014483457123565,0.007253878623498098,0.5069142911594877,0.5069142911594877,high,0.5123915828732104,0.5052751519243754,0.010412657295835298
all,d7c_margin,0.502991321619005,0.502991321619005,high,0.5045994348848402,0.5014483457123565,0.004864727085742522,0.5043645907349086,0.5043645907349086,high,0.5097866903986717,0.5052751519243754,0.007145799317364678
all,d7c_score,0.502991321619005,0.502991321619005,high,0.5045994348848402,0.5014483457123565,0.004864727085742522,0.5043645907349086,0.5043645907349086,high,0.5097866903986717,0.5052751519243754,0.007145799317364678
all,density,0.4967682386631025,0.5032317613368975,low,0.49795573816045013,0.5014483457123565,-0.007581775909482522,0.4954183215570357,0.5045816784429643,low,0.5008322536344968,0.5052751519243754,-0.008031176081907012
all,density_x_delta_abs,0.49713471501818834,0.5028652849818116,low,0.49871492745159196,0.5014483457123565,-0.007009469939797963,0.49619254141574576,0.5038074585842542,low,0.5021593345010693,0.5052751519243754,-0.0064780854140099944
