variant,target_contract,name,threshold,hard_negative_pixels,ldhn_pixels,false_tail_rate,ldhn_recall,pred_high_coverage
f4_global_strat_control,global_target,1621_0.5_0.72.png,0.5487143993377686,1555,49,0.0,0.04081632653061224,0.00439453125
f4_global_strat_control,global_target,162_0.75_0.98.png,0.5487143993377686,0,350,nan,0.4828571428571429,0.483154296875
f4_global_strat_control,global_target,1631_0.92_1.27.png,0.5487143993377686,124,23,0.008064516129032258,0.13043478260869565,0.04345703125
f4_global_strat_control,global_target,1635_0.64_0.55.png,0.5487143993377686,2275,656,0.0,0.0,0.00537109375
f4_global_strat_control,global_target,1636_0.96_1.23.png,0.5487143993377686,917,586,0.0054525627044711015,0.006825938566552901,0.13037109375
f4_global_strat_control,global_target,1647_0.89_1.55.png,0.5487143993377686,46,73,0.0,0.2191780821917808,0.50634765625
f4_global_strat_control,global_target,1648_0.89_1.41.png,0.5487143993377686,59,106,0.0,0.1509433962264151,0.46533203125
f4_global_strat_control,global_target,1657_0.68_1.28.png,0.5487143993377686,632,35,0.05221518987341772,0.0,0.16552734375
f4_global_strat_control,global_target,1663_0.92_1.8.png,0.5487143993377686,244,113,0.0,0.017699115044247787,0.52392578125
f4_global_strat_control,global_target,1664_0.8_2.0.png,0.5487143993377686,180,30,0.005555555555555556,0.03333333333333333,0.517822265625
f4_global_strat_control,global_target,1666_0.85_0.59.png,0.5487143993377686,2053,79,0.0004870920603994155,0.0,0.013671875
f4_global_strat_control,global_target,1685_0.79_1.99.png,0.5487143993377686,446,92,0.03587443946188341,0.14130434782608695,0.671875
f4_global_strat_control,global_target,1686_0.51_0.6.png,0.5487143993377686,1775,87,0.0016901408450704226,0.0,0.049560546875
f4_global_strat_control,global_target,1687_0.83_1.61.png,0.5487143993377686,663,66,0.027149321266968326,0.16666666666666666,0.6201171875
f4_global_strat_control,global_target,1689_0.74_0.54.png,0.5487143993377686,2287,267,0.00043725404459991256,0.02247191011235955,0.0234375
f4_global_strat_control,global_target,1691_0.77_1.92.png,0.5487143993377686,453,252,0.004415011037527594,0.21031746031746032,0.375244140625
f4_global_strat_control,global_target,1696_0.74_1.51.png,0.5487143993377686,2001,204,0.0,0.15196078431372548,0.074462890625
f4_global_strat_control,global_target,1701_0.55_0.71.png,0.5487143993377686,2326,210,0.0008598452278589854,0.014285714285714285,0.01416015625
f4_global_strat_control,global_target,1705_0.66_1.4.png,0.5487143993377686,163,918,0.024539877300613498,0.03594771241830065,0.138916015625
f4_global_strat_control,global_target,1712_0.9_0.74.png,0.5487143993377686,1394,116,0.003586800573888092,0.02586206896551724,0.16162109375
f4_global_strat_control,global_target,1718_0.92_1.01.png,0.5487143993377686,412,156,0.0048543689320388345,0.07051282051282051,0.516845703125
f4_global_strat_control,global_target,1722_0.85_1.51.png,0.5487143993377686,170,65,0.0,0.09230769230769231,0.70947265625
f4_global_strat_control,global_target,1726_0.54_0.7.png,0.5487143993377686,655,199,0.00916030534351145,0.010050251256281407,0.08447265625
