name,blur_radius,ldhn_q66_coverage,ldhn_q80_coverage
1454_0.62_1.48.png,9,0.28125,0.254150390625
1454_0.62_1.48.png,15,0.281494140625,0.2548828125
1456_0.66_1.83.png,5,0.308349609375,0.288330078125
1456_0.66_1.83.png,9,0.30859375,0.28857421875
1456_0.66_1.83.png,15,0.30908203125,0.287353515625
1457_0.88_0.58.png,5,0.144287109375,0.02734375
1457_0.88_0.58.png,9,0.147216796875,0.027099609375
1457_0.88_0.58.png,15,0.147216796875,0.027587890625
145_0.5_1.08.png,5,0.033935546875,0.002197265625
145_0.5_1.08.png,9,0.034912109375,0.002685546875
145_0.5_1.08.png,15,0.0341796875,0.001220703125
1461_0.59_0.54.png,5,0.46484375,0.310546875
1461_0.59_0.54.png,9,0.47216796875,0.307373046875
1461_0.59_0.54.png,15,0.477783203125,0.298583984375
1464_0.64_1.56.png,5,0.176513671875,0.141357421875
1464_0.64_1.56.png,9,0.177734375,0.141845703125
1464_0.64_1.56.png,15,0.182861328125,0.141845703125
1470_0.63_1.26.png,5,0.08251953125,0.013671875
1470_0.63_1.26.png,9,0.08251953125,0.0126953125
1470_0.63_1.26.png,15,0.080322265625,0.011474609375
1471_0.82_1.95.png,5,0.028076171875,0.0029296875
1471_0.82_1.95.png,9,0.0283203125,0.0029296875
1471_0.82_1.95.png,15,0.028564453125,0.001953125
1474_0.92_0.89.png,5,0.072021484375,0.06591796875
1474_0.92_0.89.png,9,0.072021484375,0.06591796875
1474_0.92_0.89.png,15,0.07275390625,0.065673828125
1481_0.7_0.89.png,5,0.3388671875,0.235595703125
1481_0.7_0.89.png,9,0.337890625,0.236083984375
1481_0.7_0.89.png,15,0.338134765625,0.234375
1482_0.59_1.05.png,5,0.11669921875,0.04443359375
1482_0.59_1.05.png,9,0.117919921875,0.044677734375
1482_0.59_1.05.png,15,0.1181640625,0.042236328125
1485_0.6_1.5.png,5,0.353271484375,0.26318359375
1485_0.6_1.5.png,9,0.357666015625,0.265625
1485_0.6_1.5.png,15,0.362548828125,0.263916015625
1493_0.84_0.8.png,5,0.028076171875,0.01416015625
1493_0.84_0.8.png,9,0.02880859375,0.014404296875
1493_0.84_0.8.png,15,0.030029296875,0.0146484375
1497_0.99_1.09.png,5,0.00244140625,0.001953125
1497_0.99_1.09.png,9,0.002685546875,0.001953125
1497_0.99_1.09.png,15,0.002685546875,0.001953125
1500_0.87_1.88.png,5,0.00146484375,0.001220703125
1500_0.87_1.88.png,9,0.00146484375,0.00146484375
1500_0.87_1.88.png,15,0.001708984375,0.00146484375
1511_0.63_1.09.png,5,0.080078125,0.01953125
1511_0.63_1.09.png,9,0.08056640625,0.02099609375
1511_0.63_1.09.png,15,0.07958984375,0.02001953125
1512_0.89_1.11.png,5,0.1240234375,0.049560546875
1512_0.89_1.11.png,9,0.12548828125,0.048583984375
1512_0.89_1.11.png,15,0.1298828125,0.048583984375
1517_0.72_1.25.png,5,0.01806640625,0.00244140625
1517_0.72_1.25.png,9,0.0185546875,0.00244140625
1517_0.72_1.25.png,15,0.0185546875,0.00244140625
1518_0.62_1.44.png,5,0.02685546875,0.0078125
1518_0.62_1.44.png,9,0.027099609375,0.007568359375
1518_0.62_1.44.png,15,0.027099609375,0.00732421875
1528_0.91_1.9.png,5,0.02978515625,0.01171875
1528_0.91_1.9.png,9,0.03173828125,0.012939453125
1528_0.91_1.9.png,15,0.0361328125,0.01416015625
152_0.8_1.99.png,5,0.016845703125,0.0068359375
152_0.8_1.99.png,9,0.016357421875,0.006591796875
152_0.8_1.99.png,15,0.016845703125,0.0068359375
1531_0.52_1.01.png,5,0.099853515625,0.036865234375
1531_0.52_1.01.png,9,0.101318359375,0.035400390625
1531_0.52_1.01.png,15,0.09814453125,0.033935546875
1537_0.52_1.24.png,5,0.10498046875,0.044189453125
1537_0.52_1.24.png,9,0.105712890625,0.044189453125
1537_0.52_1.24.png,15,0.104248046875,0.042236328125
1538_0.61_0.54.png,5,0.0791015625,0.01416015625
1538_0.61_0.54.png,9,0.07763671875,0.014404296875
1538_0.61_0.54.png,15,0.074951171875,0.01416015625
1539_0.58_0.79.png,5,0.117431640625,0.021240234375
1539_0.58_0.79.png,9,0.1171875,0.02001953125
1539_0.58_0.79.png,15,0.119140625,0.017578125
1543_0.92_1.98.png,5,0.009033203125,0.002197265625
1543_0.92_1.98.png,9,0.00927734375,0.00244140625
1543_0.92_1.98.png,15,0.0087890625,0.002197265625
1544_0.87_1.52.png,5,0.01025390625,0.001953125
1544_0.87_1.52.png,9,0.010986328125,0.001708984375
1544_0.87_1.52.png,15,0.011474609375,0.001953125
1547_0.77_1.84.png,5,0.035888671875,0.01904296875
1547_0.77_1.84.png,9,0.03955078125,0.022705078125
1547_0.77_1.84.png,15,0.043701171875,0.02587890625
1548_0.85_1.55.png,5,0.03759765625,0.019775390625
1548_0.85_1.55.png,9,0.040283203125,0.020751953125
1548_0.85_1.55.png,15,0.04638671875,0.022216796875
1549_0.91_1.37.png,5,0.0400390625,0.0078125
1549_0.91_1.37.png,9,0.041748046875,0.0068359375
1549_0.91_1.37.png,15,0.042236328125,0.005126953125
154_0.97_0.91.png,5,0.02685546875,0.0166015625
154_0.97_0.91.png,9,0.027099609375,0.016845703125
154_0.97_0.91.png,15,0.027587890625,0.01611328125
1568_0.8_1.8.png,5,0.062744140625,0.011962890625
1568_0.8_1.8.png,9,0.0634765625,0.0126953125
