alpha_tolerance_agreement_fraction,alpha_tolerance_stable_region_count,baseline_psnr_db,best_global_minus_keep_psnr_db,bidirectional_scene,cross_observation_transfer_psnr_db,cross_observation_transfer_raw_psnr_db,dataset,direction_and_strength_stable_scene,edge_local_minus_global_psnr_db,global_endpoint_selection_fraction,hazy_psnr_db,interior_local_minus_global_psnr_db,joint_useful_bidirectional_scene,keep_supported_scene,local_endpoint_selection_fraction,local_minus_keep_psnr_db,material_utility_scene,maximum_full_image_padded_pixels,near_clear_cell_mitigation_fraction,near_clear_damaged_cell_count,near_clear_damaged_scene,near_clear_exposed_cell_count,near_clear_exposed_scene,near_clear_mitigated_cell_count,near_clear_mitigated_scene,negative_tail_scene,nested_variants,null_local_minus_global_psnr_db,primary_clipped_high,primary_clipped_low,primary_local_minus_global_psnr_db,primary_raw_local_minus_global_psnr_db,repeat_keep_supported_cells,repeat_strengthen_cells,repeat_weaken_cells,scene_id_sha256,selected_candidate_saturation_fraction,spatial_specificity_psnr_db,spatial_specificity_raw_psnr_db,stable_cell_count,unresolved_cell_fraction,whole_image_inference_before_scoring_crop
0.3125,5,12.406355629807074,0.957312516767382,False,-0.25,-1.0160346488497787,ITS,False,0.4115242003414031,0.5,9.728794399842739,1.250083936801361,False,False,0.21875,1.543449620201541,True,226304,0.0,0,False,0,False,0,False,True,2,-0.1446151914332613,False,True,0.25,0.5861371034341588,0,6,0,3c1e613ed7fcd897cbcd54bde3e54722ad0a0a7f761b35a4ddb8a5390e2916c5,0.028359289030194964,0.25,0.8016575480968013,6,0.0625,True
0.375,6,16.225174013100016,0.9264960529381224,False,-0.1376252052509391,-0.1376252052509391,ITS,False,0.8752108367013413,0.5,10.704800460406325,0.5184118874416508,False,False,0.1875,1.6575202689901363,True,307200,0.0,0,False,0,False,0,False,True,2,0.40568314972704933,False,False,0.25,0.731024216052014,0,10,1,ce44c22062930d530a7d26dba8dff923c0f31b3642d2ca0d6d2d0feb5b382ba9,0.08550372048090138,0.25,1.4311441639862335,11,0.09375,True
0.4375,7,26.297817630955976,2.053720534373787,False,-0.25,-1.2588912291868026,ITS,False,1.1159067954829345,0.0,6.184634112365892,0.5520283689515344,False,False,0.0,3.0826286480398153,True,307200,0.0,0,False,0,False,0,False,True,2,-0.9726507048423181,False,True,0.25,1.0289081136660283,0,14,0,ecd9364738634c6f3f9d7e6f6d8a17702a3827e5e3cdc26fda292188686decc2,0.4720910467002769,0.25,3.0191515235099597,14,0.03125,True
0.75,12,18.56831615853436,1.5935520779265824,False,0.02729380698128997,0.02729380698128997,ITS,True,0.047919389756473196,1.0,14.559146876944574,0.08165138722111505,False,False,0.0625,1.6507025579801207,False,307200,0.0,0,False,0,False,0,False,False,2,0.2554750020148628,False,False,0.05715048005353827,0.05715048005353827,0,14,1,1627279ee516df478608ae24afa837f2c6d9c255202382b0c5ba898dc581bcf0,0.05343843332137996,0.25,0.9225893573188253,15,0.0625,True
0.9375,15,14.387189992355019,1.313859571319093,False,0.007112063832199625,0.007112063832199625,ITS,True,0.015803887574467154,1.0,11.371931777338698,-0.00361279055654592,False,False,0.171875,1.3251400814598466,False,307200,0.0,0,False,0,False,0,False,False,2,0.2278653987692306,False,False,0.01128051014075358,0.01128051014075358,0,15,1,617fd98a2229e1fe327e6df1d960e6898b8f8dfee0c16d88d7796a399439b00d,0.020035249608715965,0.10557373048042265,0.10557373048042265,16,0.0,True
0.5625,9,15.187050216322795,3.171989066725857,False,-0.19172348727968697,-0.19172348727968697,ITS,False,0.4012997262944427,1.0,9.53370843307166,0.8423628805319222,False,False,0.34375,3.6553018366515313,True,307200,0.0,0,False,0,False,0,False,True,2,1.280447465667015,False,False,0.25,0.48331276992567423,0,9,0,344eddfee97d3db2ce1e7815ae2072109becae99d4853a5dc3794f1dbb34d454,0.07111953221868773,0.25,1.6704752572011659,9,0.03125,True
0.5,8,18.888957564634993,1.7958975183388324,False,-0.25,-0.2832666773042762,ITS,False,0.19340349127486517,0.5,14.037576945141963,0.06040843011685968,False,False,0.21875,1.9477184506203964,True,307200,0.0,0,False,0,False,0,False,True,2,1.5559911615454052,False,True,0.15182093228156365,0.15182093228156365,0,14,0,617d31ef5c1db90c904ca31bdf828c825c7f839019b2d7ae7fc5fbf9f9bdf9ae,0.024661903836309847,0.25,0.46993409625964905,14,0.03125,True
0.4375,7,20.573760573906725,1.3944236626925943,False,0.12245030705337867,0.12245030705337867,ITS,False,0.468403173405888,0.0,13.973393239183313,0.27939147461231756,False,False,0.125,1.8219832103461557,True,307200,1.0,1,True,1,True,1,True,False,2,1.5315024884174566,False,False,0.25,0.42755954765356086,0,15,1,09c88c9be4c2a2792bb151f8e4eaea75d1e64376aad9f4d0efd1945c79f3b06a,0.034257503715524384,0.25,1.1532036309575964,16,0.0,True
0.875,14,14.348507852327446,1.547007703176131,True,0.25,0.3490282024223809,ITS,True,0.4936380149920201,1.0,10.374199603835837,0.042298311870992186,True,False,0.234375,1.9254118918937824,True,307200,0.0,0,False,0,False,0,False,False,2,-0.2526909685328255,True,False,0.25,0.37840418871765114,0,11,3,1d4b70f1147be1ea197c81a298073916c143800a9fcca040b3ae234b53eb5a10,0.03993493093273457,0.25,1.3450416146001647,14,0.03125,True
0.75,12,15.468241874493796,3.2395720841860793,False,-0.054212170808570624,-0.054212170808570624,ITS,True,0.04099323957632283,1.0,10.227753360214695,-0.0006828839100791319,False,False,0.5,3.2708975750029294,False,307200,0.0,0,False,0,False,0,False,False,2,-0.967929421021577,False,False,0.03132549081684966,0.03132549081684966,0,14,1,65fb534eb15ffb5c3d5d4ebdfe8908bedbac3ab511ce95a20005074f97642d9b,0.04578655724564742,0.25,1.3342035795230922,15,0.0,True
0.625,10,12.468878229564414,0.7300536572403217,True,-0.08205921548896251,-0.08205921548896251,ITS,True,0.7599519024277431,0.5,8.515103804469712,0.10861056952758934,False,False,0.171875,1.3350408936277534,True,307200,0.0,0,False,0,False,0,False,False,2,0.5229475918247904,False,False,0.25,0.6049872363874311,0,13,2,cfa69ec4e3146fa3e3522bc11c19b4e9ebf494a438c3ca082b5c4783696a1d5e,0.15107582151375312,0.25,1.100978017439289,15,0.03125,True
0.875,14,13.443491278778751,0.6512717852505225,True,0.17910265083524085,0.17910265083524085,ITS,True,0.1882645045085834,1.0,11.076153268467529,0.20298073042321121,True,False,0.0625,0.8422162144528846,True,307200,0.0,0,False,0,False,0,False,False,2,0.6045077696653973,False,False,0.1909444292023621,0.1909444292023621,0,12,3,4a477dbd317f4833c50688dd96875c4617d1e235755de86d9090f59fce5587eb,0.020572635580539983,0.25,0.6440526006698034,15,0.0625,True
0.8125,13,18.20849522947041,0.20388059957987115,True,0.25,1.6413725200641738,ITS,True,1.8770745355977851,0.0,16.956334466137704,1.3491671280881283,True,False,0.34375,1.9144379217018037,True,307200,1.0,1,True,1,True,1,True,False,2,0.0004992394370399611,True,False,0.25,1.7105573221219323,0,6,7,489eaa9f9b82f6239980589f1274f577f2beacfe0cac4cfa7f9ce22ebc2e45fd,0.013135566685688119,0.25,2.6374009617256426,13,0.09375,True
0.25,4,13.531934047102034,2.13796148233275,False,-0.25,-2.71390640554023,ITS,False,0.364205911828075,1.0,12.024407427881771,0.509230701149507,False,False,0.4375,2.5687964664350265,True,307200,0.0,0,False,0,False,0,False,True,2,-0.9441453875623538,False,True,0.25,0.4308349841022765,0,5,0,532e220bf654652d9e1a15d46f2c1d7b5a3e863a49bedb96ee4c600fe72d9a9d,0.012195322841060455,0.25,1.0661273602306385,5,0.0,True
0.9375,15,14.385345802794635,2.089348120969676,False,-0.023605390859957102,-0.023605390859957102,ITS,True,0.0001678556766367763,1.0,10.139120029129284,-0.003992922201780858,False,False,0.296875,2.088096081330359,False,307200,0.0,0,False,0,False,0,False,False,2,0.5134787986732846,False,False,-0.001252039639317055,-0.001252039639317055,0,15,0,3dd1562d20bf3a099da25fde2250960c7512b869fc790a1c79036ef3818e4383,0.05054831894075355,0.04952004121814722,0.04952004121814722,15,0.0625,True
0.6875,11,20.15884641718221,2.3932330323523217,False,0.25,0.5198867335473585,ITS,True,0.3939016162779867,0.0,12.40928233832338,1.292429759917408,False,False,0.1875,3.209336710921162,True,307200,0.0,0,False,0,False,0,False,False,2,0.6500571480983649,True,False,0.25,0.8161036785688403,0,14,0,613e309811a10c84fbdb406423c8228c7847bcc7993552ff9af414dbc189159a,0.06401537016751715,0.25,1.9098297240466713,14,0.03125,True
0.25,4,15.674567809633764,1.7733207778498494,False,-0.25,-2.381346068909891,ITS,False,1.0021395546295828,0.5,12.675027542296837,0.7488471656484734,False,False,0.171875,2.749919366211264,True,307200,0.0,0,False,0,False,0,False,True,2,0.06715233186776301,False,True,0.25,0.976598588361415,0,5,0,450b15340323bd6ec018b2bf2f6a96e672de533d89563b8024dd94def99221d1,0.03517933765667823,0.25,1.6934952886249959,5,0.09375,True
0.875,14,17.56425590022631,0.17855496900288292,True,0.25,1.1628476349812251,ITS,True,1.0652027684762893,0.5,15.787094242084569,1.5896158196771848,True,False,0.25,1.3772048119488778,True,226304,0.0,0,False,0,False,0,False,False,2,0.23645821510831017,True,False,0.25,1.1986498429459946,0,7,9,eba9fc298df7a3a9b4d7248095c59c78bd5e814add37b4d049b9bb64a496983a,0.0065233650106267405,0.25,2.1371685781471,16,0.0,True
0.6875,11,21.009478167055875,3.327587545919178,False,0.25,1.6504375016316744,ITS,True,2.96601538267479,0.5,11.669820173289473,3.496287919088705,False,False,0.46875,6.238682241491214,True,307200,0.0,0,False,0,False,0,False,False,2,2.648809157091043,True,False,0.25,2.9110946955720367,0,16,0,d32481910c509cc92a726d4ae18c320264e3c2fc20996f0d01c3587652263f18,0.07917141460292665,0.25,3.9740293824563815,16,0.0,True
0.8125,13,12.970821834583404,2.001400329964806,False,-0.05237876453817408,-0.05237876453817408,ITS,True,0.04869589434678194,1.0,7.889828991989756,-0.002922781571374152,False,False,0.28125,2.0319069205113522,False,307200,0.0,0,False,0,False,0,False,False,2,-0.5987156867632298,False,False,0.030506590546546433,0.030506590546546433,0,14,0,a3c18672262cdf70c6ffaf4de5d74d6729bc831e7d37379238914b39e8795930,0.2661070912935634,0.25,0.5474914347235962,14,0.03125,True
0.25,4,8.135599613749054,1.768471219616829,False,-0.25,-0.9590955795179558,ITS,False,0.3248174371974857,0.5,9.317919836930237,0.14000640435232842,False,False,0.3125,2.023870870388498,True,307200,0.0,0,False,0,False,0,False,True,2,-0.3107843077425019,False,True,0.25,0.255399650771669,0,0,11,8b8adfa80a11ebc292fb8c87eb4514a9e104e71bf1b9c6ddf1db4d082cc826c6,0.008474663511256763,0.25,0.7174317627938875,11,0.03125,True
0.9375,15,17.68061143117249,1.5039692632605441,True,0.09379625466152404,0.09379625466152404,ITS,True,0.13517237832994278,1.0,13.45501879332026,0.05770755631877264,False,False,0.03125,1.598156522105906,False,307200,0.0,0,False,0,False,0,False,False,2,0.2107661984415071,False,False,0.094187258845362,0.094187258845362,0,12,3,63ac8c7454731ee47f5d2e36756cef9ea9bf54964c0d12982268c148cee55c07,0.10895561989628164,0.25,0.5212334708723839,15,0.03125,True
0.4375,7,23.77825100602918,0.046072067533472705,True,0.25,0.7308082786277825,ITS,False,1.0543056399316737,0.0,15.597551114494218,0.7955686049925234,True,False,0.0625,1.0132465410948561,True,307200,0.0,0,False,0,False,0,False,False,2,0.6907702421132016,True,False,0.25,0.9671744735613832,1,5,4,3b37f5a5fbdc410b03162d3b4a69489afaa60cfd8e6bfa4c7daeed9898f53ad3,0.001027345299686796,0.25,2.300559439948936,10,0.125,True
0.0625,1,14.2434038295067,1.5187657690951069,True,-0.25,-2.6591982129842573,ITS,False,1.2627661255346831,0.0,10.45614767775046,1.1931698238249748,False,False,0.25,2.7342516076432384,True,307200,0.0,0,False,0,False,0,False,True,2,-0.9479050258009369,False,True,0.25,1.2154858385481324,0,3,2,1c57344104e0ce51ef7e77d2740c8b53763d5db7677e6c4fd249d7ab36c8146c,0.07961530067016828,0.25,2.362844088370335,5,0.09375,True
0.5,8,16.376490097570347,0.464104814501205,True,0.12475676979281472,0.12475676979281472,ITS,False,0.5446126380311599,0.5,13.240051964324692,0.3140382225126663,True,False,0.15625,0.9190372132658107,True,307200,0.0,0,False,0,False,0,False,False,2,-0.07656512447067307,False,False,0.25,0.4549323987646056,0,8,3,b0cc8450ebb27936e1f570809f0f0dcf8cc5c606ee1e53e0aa5d514d219b61fa,0.1809901349065295,0.25,1.1906859422732388,11,0.0625,True
0.75,12,13.006111315964556,0.15150298103762752,True,0.25,0.8728279084471311,ITS,True,0.934315370874115,0.0,11.490380423571626,1.2060064981063738,True,False,0.1875,1.1684348783885892,True,307200,0.0,0,False,0,False,0,False,False,2,0.4382576662093418,True,False,0.25,1.0169318973509618,0,8,6,7586bde9390ca7eab50b7799c3d95848533f740680386c082f25842ffa229c02,0.08305805168817795,0.25,1.5451197833824604,14,0.0,True
0.125,2,18.420186352427397,1.6479806035762583,False,-0.25,-2.517828565307193,ITS,False,0.8532307146095081,0.5,13.152019952872244,1.353292756093849,False,False,0.125,2.594700364109494,True,307200,0.0,0,False,0,False,0,False,True,2,-1.063161576258281,False,True,0.25,0.9467197605332356,0,3,1,b3800afe31ae0ed769c9e2c85fef15cd0fb3f77d8f1f74af6b690337437f7808,0.013441910785963252,0.25,2.090153790940538,4,0.03125,True
0.6875,11,12.412829615123767,0.24675397374400448,True,0.24338374203546465,0.24338374203546465,ITS,True,0.46422558756372057,0.5,10.627689884107163,0.9378437513136164,True,False,0.03125,0.8382469874678957,True,307200,0.0,0,False,0,False,0,False,False,2,0.4586468101291559,False,False,0.25,0.5914930137238907,0,10,2,af4b67a38d6d332f90de1fc7f95c4f89556145fb3de8b9de06bfb2fc8a2ef79f,0.023408675292696687,0.25,0.9012732549244113,12,0.09375,True
1.0,16,13.928153689163036,1.1690022745737187,False,0.19458696553056629,0.19458696553056629,ITS,True,0.15023686179106793,1.0,6.705110098748573,0.44497704923617043,False,False,0.0625,1.3640148273258812,True,226304,0.0,0,False,0,False,0,False,False,2,-0.8454659185394673,False,False,0.1950125527521621,0.1950125527521621,0,16,0,83dd3d35c51ac759b85f36cc62c91855f33b53f9607ab71a091b78e02ec82656,0.283631202150499,0.25,0.38614979116613857,16,0.0,True
0.1875,3,10.418296006691897,2.0438114964164438,False,-0.25,-3.0927525614724027,ITS,False,0.7438636458045268,0.5,9.627448277663769,0.12380919549891516,False,False,0.375,2.5346769864271863,True,307200,0.0,0,False,0,False,0,False,True,2,-0.01212610452699258,False,True,0.25,0.4908654900107425,0,0,5,b1167ad851ef615d3ef267fc91ef1de3beeda7dba9c0d420a694d48b35116336,0.030765333590728628,0.25,0.9282562427088697,5,0.0,True
0.5,8,14.480602054669518,0.7785483543551995,False,-0.05583845007325869,-0.05583845007325869,ITS,False,0.1490404975990794,0.5,6.593048582836756,0.06852474776802435,False,False,0.0,0.906812935088604,True,307200,0.0,0,False,0,False,0,False,False,2,-0.2872380738135971,False,False,0.12826458073340424,0.12826458073340424,0,14,0,4a4413a459bd58ef3cea436ff61f39ded219d24d4c19071e54f5d8157ca582bd,0.3627788478289083,0.25,0.4829859287103693,14,0.03125,True
0.75,12,6.676276479163122,3.448117481797633,False,-0.25,-0.3050426025637044,ITS,True,0.08248712544924852,1.0,9.700332777024471,0.19813013219353565,False,False,0.53125,3.554282785223781,True,307200,0.0,0,False,0,False,0,False,True,2,-0.39652844622123934,False,True,0.10616530342614668,0.10616530342614668,0,0,16,99596944b3d28d4443ea1a75799ad3c15dabeed77d4d28e4ab1f17d7f4e8d167,0.0,0.19263539940987776,0.19263539940987776,16,0.0,True
0.5625,9,15.01703474349819,1.1542139575281367,False,0.04598109981506927,0.04598109981506927,ITS,False,0.24301996150610966,1.0,11.793597229937843,-0.0026521328847842244,False,False,0.21875,1.3303316209176685,True,307200,0.0,0,False,0,False,0,False,False,2,0.8231594876329965,False,False,0.17611766338953194,0.17611766338953194,0,9,1,49d947189ba95b7fa6409d9695157dc6c2980adf0066223131802c041030965f,0.06653383109716424,0.25,0.642588563500923,10,0.03125,True
0.875,14,20.28065304559596,3.2866883636692714,False,0.25,2.0273053437648585,ITS,True,2.312656676167653,0.0,7.570513632113709,2.1264081388428924,False,False,0.03125,5.5446696991244515,True,307200,0.0,0,False,0,False,0,False,False,2,-1.0007543989762435,True,False,0.25,2.257981335455181,0,16,0,eea461861ca29fd5bbfa8e9fcf040b9e6c411066adc4424bc0c9231d84f49761,0.0935489934464417,0.25,3.3657057532907544,16,0.0,True
0.875,14,16.352042916652426,0.42112721265669684,True,0.25,0.5956476728849889,ITS,True,0.9201090622640451,0.5,16.66920766370417,0.053729065404406584,True,False,0.15625,1.0970128745055814,True,307200,0.0,0,False,0,False,0,False,False,2,-0.046456862110363435,True,False,0.25,0.6758856618488844,0,4,10,e8d3d9fb72a49785ce885829c0906acaa2e84c405054c358dabfba715d9ad183,0.005525816615226337,0.25,1.0398744456458682,14,0.0,True
0.9375,15,13.38366687323387,0.35020357779315836,True,0.25,0.8746773968232734,ITS,True,1.2763273257383614,0.5,13.135138581083188,0.13175858681100167,True,False,0.1875,1.240788678535314,True,307200,0.0,0,False,0,False,0,False,False,2,-0.0025100384292072375,True,False,0.25,0.8905851007421549,0,4,11,460e0db18f09536689dbdf2916fcafd1acc192dcb7765f3f44d82046b8e31bfd,0.029788466142493426,0.25,1.366394994330764,15,0.0,True
0.625,10,20.86063253583945,1.350307903875456,True,0.25,1.1338228463109639,ITS,True,1.615767560678429,0.0,12.15578960247436,0.5747489522449614,True,False,0.125,2.813720900846188,True,307200,0.0,0,False,0,False,0,False,False,2,1.0140393535484518,True,False,0.25,1.4634129969707317,0,12,3,0985d9b491a29b05b6574dc905e461e4d5fd4833349e3664d849ec4673a01a84,0.02671334278390656,0.25,3.756431319691057,15,0.03125,True
0.875,14,19.7055880592714,1.5540871786022228,False,0.25,1.3300709720607875,ITS,True,1.2967805705976552,0.0,8.69414513086448,4.103717072210782,False,False,0.078125,2.996750557779249,True,226304,0.0,0,False,0,False,0,False,False,2,0.2562089629527136,True,False,0.25,1.4426633791770265,0,15,1,45a83d34cd4f88f14f63d340fde1d1638204558436db6dcd7d51393117d1e071,0.04467592656069337,0.25,3.1865410363072373,16,0.0,True
1.0,16,4.166850529712738,4.504782566477344,False,-0.04609511382936477,-0.04609511382936477,ITS,True,0.0023850064270497908,1.0,11.922374172576909,0.0,False,False,0.875,4.506420760928352,False,307200,0.0,0,False,0,False,0,False,False,2,-0.47112281539214584,False,False,0.00163819445100773,0.00163819445100773,0,0,16,bc2950a90e4f2257175c03493d056c79751b6a5a2ce220e4a15302726e98cbbf,0.0,0.0352833780241112,0.0352833780241112,16,0.0,True
0.3125,5,12.531437487618483,1.1970878823903228,True,-0.25,-1.9910767360671344,ITS,False,0.36679424185340603,1.0,12.937322006891673,0.10530010280092211,False,False,0.125,1.5127017230972812,True,307200,0.0,0,False,0,False,0,False,True,2,0.25142777140224803,False,True,0.25,0.3156138407069583,0,3,3,dfe20c15175fc035ff2ab42dfb06db2822416946c1d00738abf11fb762d2e2a7,0.038157098138351886,0.25,1.0947536578805468,6,0.125,True
0.5,8,15.943110174909357,2.0958570273443398,False,-0.25,-0.2764533867599792,ITS,False,0.41824155416183684,1.0,10.67697796962349,0.27856441847650243,False,False,0.328125,2.462519840148742,True,307200,0.0,0,False,0,False,0,False,True,2,0.020340906169397155,False,True,0.25,0.366662812804402,0,11,1,a719149dce59fb6d8fbf893599fff2f303fe684806ade05356a6aa44370aceef,0.16182527090021553,0.25,0.7674899000463533,12,0.0,True
0.3125,5,23.05838509676322,1.935024106294314,False,-0.25,-2.085833639226535,ITS,False,3.099018071208264,0.0,10.377698494906728,1.0571763557615774,False,False,0.1875,4.737961391055987,True,226304,0.0,0,False,0,False,0,False,True,2,1.4293142467609603,False,True,0.25,2.802937284761672,0,14,0,267939a7ecb5280e91451f768d83e21e8c7557851fa63e2e4e2ddee9109f6026,0.1159107385573461,0.25,4.693586990732529,14,0.0,True
1.0,16,12.121847691759818,1.8123796518894075,True,0.25,0.3335646464613759,ITS,True,0.3088677044734866,1.0,8.58737527846484,0.505042039838608,True,False,0.265625,2.15448524650091,True,226304,0.0,0,False,0,False,0,False,False,2,0.7248052903717859,True,False,0.25,0.34210559461150286,0,12,4,5fd8b1d3ae89bdc60bd15bd6cc8ff50aa334f7d550f0728b7674f465fc570c2e,0.04753171576087446,0.25,1.935646214472634,16,0.0,True
0.5,8,16.07688027762019,2.4233487652617596,False,-0.1988652503902384,-0.1988652503902384,ITS,False,0.4288009535916246,0.75,8.000745124483402,0.4402556927094882,False,False,0.1875,2.8585149849305984,True,226304,0.0,0,False,0,False,0,False,True,2,0.387215644509301,False,False,0.25,0.43516621966883884,0,14,0,ac8d47aed54ae59f825b1f4b9463d538020e2c07e2cef8bbd93e719e91a12622,0.14453265614337518,0.25,1.2639850248137758,14,0.0,True
0.5,8,16.689383484353858,1.807115607824042,False,-0.1302788492033954,-0.1302788492033954,ITS,False,0.367212613099712,0.5,9.797966140323044,0.40956839739484024,False,False,0.1875,2.198141046489141,True,226304,0.0,0,False,0,False,0,False,True,2,0.9394158692189674,False,False,0.25,0.3910254386650987,0,10,1,cef12e41bf4f9745f836988ca7984294e32a765d984ed84d1397ea5ed9d7c79d,0.10857565904539687,0.25,1.6819374891849943,11,0.0625,True
0.6875,11,15.824912955479238,1.4574506262464033,False,0.16965659645689946,0.16965659645689946,ITS,True,0.2057416233522401,1.0,10.437929232572252,0.44817350941469697,False,False,0.25,1.7371958283767452,True,226304,0.0,0,False,0,False,0,False,False,2,1.4614449129553102,False,False,0.25,0.27974520213034176,0,12,1,fccabc9e84fc5513808809ab6bce61ca3ded604b73bb2b242d71106821548f11,0.09519243997238375,0.25,1.0086149106838116,13,0.09375,True
0.875,14,5.910573682563317,0.999632494548564,False,0.041525341715782225,0.041525341715782225,ITS,True,0.06761807598808289,1.0,7.859589749746307,-0.0036651615171259984,False,False,0.0,1.0491501593944956,False,226304,0.0,0,False,0,False,0,False,False,2,0.0045719132028400125,False,False,0.04951766484593202,0.04951766484593202,0,1,13,4f1b0772e1d76003ad78fd584ca7b3f33b91e8d0947e228742d69c118cb8777f,0.012497390966026752,0.25,0.4308984479120203,14,0.0625,True
0.0,0,26.53705334815578,1.3390922138559298,False,-0.25,-7.8957379620875825,ITS,False,1.4532133494181247,0.0,10.036226980238105,2.120395133751347,False,False,0.0625,2.878758385220897,True,226304,0.0,0,False,0,False,0,False,True,2,-8.121268272492149,False,True,0.25,1.5396661713649669,0,1,0,2e434e926c04d478e2d6ff00d9c03b80e9b2f0fb6f7dfcdcbabadbaf52ea39fb,0.054196960754814845,0.25,3.011820579065245,1,0.03125,True
0.5,8,27.671877901751053,0.8911869876185325,True,0.16401125532089483,0.16401125532089483,ITS,False,3.031454979416841,0.0,8.2332953749554,2.329061059680848,True,False,0.0,3.8035075713006847,True,226304,0.0,0,False,0,False,0,False,False,2,-7.969406300912505,False,False,0.25,2.912320583682152,0,8,4,5ab073f97a06fc53b110b187a2384373e2de0d428f887decd2560a78695d17ee,0.03948321400744825,0.25,4.786892186880413,12,0.03125,True
0.625,10,19.259208108316486,3.2912025162045966,False,-0.25,-0.6982195230679764,ITS,True,2.2494101282168826,0.5,6.028698466223075,2.0605756273842486,False,False,0.140625,5.435731392807282,True,226304,0.0,0,False,0,False,0,False,True,2,-1.2096021892515134,False,True,0.25,2.1445288766026858,0,15,0,98a538b7288db0487fa19a55f33f274fb8e1a789d567817ec2712c133a4ed905,0.36869758545487047,0.25,3.1415684898756706,15,0.0,True
0.6875,11,16.900795659584453,2.4305792824090777,False,-0.08153560480803218,-0.08153560480803218,ITS,True,0.21980172801688497,0.5,8.551868785608649,0.13712355034873713,False,False,0.1875,2.6358225551026613,True,226304,0.0,0,False,0,False,0,False,False,2,1.1848305493635851,False,False,0.2052432726935836,0.2052432726935836,0,16,0,f107c5ad9b7932a87cc57ccae0122c6b420e2da6d7d649253dd15e2293eaef25,0.3394821076332013,0.25,0.3987090599744118,16,0.0,True
0.6875,11,14.306384540721634,0.5886571415887303,False,0.015192363569894944,0.015192363569894944,ITS,True,0.08631506871883646,1.0,11.988796941410225,0.1130956442868608,False,False,0.0,0.6824801839091671,False,226304,0.0,0,False,0,False,0,False,False,2,0.5087440566309724,False,False,0.09382304232043683,0.09382304232043683,0,12,0,3ca904958eaa675fdacb3149dcc7d3681b8be9f604203e4e5db06517b0d2df65,0.05388579990488558,0.25,0.2745631079323996,12,0.09375,True
0.5625,9,14.091849891373801,0.2339980380309304,True,-0.2032851731044347,-0.2032851731044347,ITS,False,0.28953546559293236,0.5,13.235195172436445,0.599965007496688,False,False,0.0,0.5746606192954128,True,226304,0.0,0,False,0,False,0,False,True,2,0.13559136653735254,False,False,0.25,0.3406625812644819,0,6,3,2974167e0e4a565ffaf1f065e8b5394ae1c56b4e8d2e6d62533b1c47902ecaaa,0.009511981066736983,0.25,0.6093693009598724,9,0.03125,True
0.75,12,17.1001562336596,2.113778260899547,False,-0.11533497892648989,-0.11533497892648989,ITS,True,0.2884629853786351,1.0,12.297782390895467,1.2109464384414383,False,False,0.453125,2.608217620292402,True,226304,0.0,0,False,0,False,0,False,True,2,1.2913702962176488,False,False,0.25,0.49443935939285494,0,12,1,36e6ac5ddd56045df5daf36e46b7bc4f544c7f9373b12cec7b2c74ee81e8ef69,0.04551028134143438,0.25,1.4090988819573889,13,0.03125,True
1.0,16,12.429352887710944,2.642863335610591,False,-0.0041156936818838846,-0.0041156936818838846,ITS,True,-0.0021067692040404227,1.0,17.99948787808896,-0.001570345908385084,False,False,0.53125,2.64087081428548,False,226304,0.0,0,False,0,False,0,False,False,2,-0.030683899716511,False,False,-0.0019925213251110203,-0.0019925213251110203,0,0,16,b4f93a41270c3ec01c233ad5f9804199fa33fa10336aa549e9f10f4617ab6b9b,0.0,0.0095894624518209,0.0095894624518209,16,0.0,True
0.625,10,24.603456347722815,3.5035266232715006,False,-0.25,-2.6086872908692547,ITS,True,1.6829871726976968,0.0,12.147405128386943,0.6131549744100985,False,False,0.03125,4.800199146598194,True,226304,0.0,0,False,0,False,0,False,True,2,1.45652614989962,False,True,0.25,1.2966725233266936,0,13,0,582a1ff336bded12a33ad288465b8473cde471897918f4ad9e4e4eb81537cb2b,0.1310837542863984,0.25,2.5804195011775457,13,0.0,True
0.75,12,14.593505429673517,2.2516640226486784,False,-0.02066726722002666,-0.02066726722002666,ITS,True,0.0931651107221837,1.0,9.814718381961102,0.22071408407848936,False,False,0.421875,2.394710917942225,True,226304,0.0,0,False,0,False,0,False,False,2,-0.12651764338488658,False,False,0.1430468952935464,0.1430468952935464,0,13,0,cd11f350f059f56793e0cf870d00da68b9cf9939cb1048640cdb985d707842ed,0.0656413646833478,0.25,0.3582272533005655,13,0.03125,True
0.125,2,21.2658054894,1.3484682460849122,False,-0.25,-1.3537936968586128,ITS,False,1.169873360046632,0.0,14.754085887096778,1.1988905906734724,False,False,0.21875,2.5068497918388166,True,226304,0.0,0,False,0,False,0,False,True,2,0.5803214790917365,False,True,0.25,1.1583815457539046,0,7,0,85620dc595ffcf70b2c467741ca3b8316e358f13d2b5cd8b9c4f76cd3126625d,0.0031153095345267025,0.25,1.9049771911053042,7,0.0,True
0.5,8,26.28437734504505,2.506529197237815,False,-0.21997718510095368,-0.21997718510095368,ITS,False,0.5818211155707584,0.0,12.116626009140969,3.366203830683366,False,False,0.09375,3.3226673663135884,True,226304,0.0,0,False,0,False,0,False,True,2,0.1570816923956111,False,False,0.25,0.8161381690757739,0,13,0,b78a48754858380a4366a6fc068c478cd752ca8e5c22c96ce96a1eab2b0780e2,0.035543461253918794,0.25,2.6341469545711806,13,0.03125,True
