name,oof_fold,source,final_only_dPSNR,o3_context_dPSNR,rescued_to_nonsevere,rescued_to_nonregression,hard_bottom25,easy_top25,strong_reference,middle50
1902_0.89_1.97.png,0,internal_v219_final_only_spatial_replicate,-0.7112579345703125,-0.2912940979003906,0,0,0,0,0,1
2129_0.8_0.51.png,2,internal_v219_final_only_spatial_replicate,-0.7076950073242188,-0.2509269714355469,0,0,0,1,1,0
48_0.99_1.45.png,0,internal_v219_final_only_spatial_replicate,-0.7061347961425781,0.2714653015136719,1,1,1,0,0,0
864_0.62_0.85.png,0,internal_v219_final_only_spatial_replicate,-0.7056655883789062,1.3782958984375,1,1,0,0,0,1
2255_0.54_0.94.png,3,internal_v219_final_only_spatial_replicate,-0.7040481567382812,-0.5478515625,0,0,0,1,1,0
1973_0.82_0.7.png,2,internal_v219_final_only_spatial_replicate,-0.7028961181640625,0.41176605224609375,1,1,0,0,0,1
2149_0.58_1.39.png,1,internal_v219_final_only_spatial_replicate,-0.6980514526367188,0.3247795104980469,1,1,0,1,1,0
2251_0.7_1.53.png,4,internal_v219_final_only_spatial_replicate,-0.6946754455566406,0.6495475769042969,1,1,0,0,0,1
2564_0.59_1.09.png,2,internal_v219_final_only_spatial_replicate,-0.6889686584472656,-0.45641326904296875,0,0,0,1,1,0
1011_0.79_0.66.png,1,internal_v219_final_only_spatial_replicate,-0.684906005859375,-0.04894256591796875,1,1,0,1,1,0
1009_0.84_0.56.png,3,internal_v219_final_only_spatial_replicate,-0.68450927734375,1.87310791015625,1,1,0,1,1,0
2853_0.97_1.52.png,2,internal_v219_final_only_spatial_replicate,-0.6804695129394531,-0.07942962646484375,1,0,0,0,0,1
2024_0.99_1.36.png,3,internal_v219_final_only_spatial_replicate,-0.6790809631347656,0.9884910583496094,1,1,0,0,0,1
2419_0.95_0.73.png,2,internal_v219_final_only_spatial_replicate,-0.6747169494628906,0.3496971130371094,1,1,0,0,0,1
2789_0.9_0.74.png,4,internal_v219_final_only_spatial_replicate,-0.6720504760742188,-0.28924560546875,0,0,0,1,1,0
2476_0.67_0.56.png,2,internal_v219_final_only_spatial_replicate,-0.6716194152832031,-0.5298538208007812,0,0,0,1,1,0
2812_0.56_1.93.png,1,internal_v219_final_only_spatial_replicate,-0.6714019775390625,0.42450714111328125,1,1,0,0,0,1
1890_0.83_1.44.png,0,internal_v219_final_only_spatial_replicate,-0.6693115234375,1.3654136657714844,1,1,0,0,0,1
2172_0.91_0.75.png,4,internal_v219_final_only_spatial_replicate,-0.668701171875,-0.9146232604980469,0,0,0,0,0,1
315_0.68_0.58.png,2,internal_v219_final_only_spatial_replicate,-0.6670341491699219,5.8957977294921875,1,1,0,0,0,1
2509_0.89_1.4.png,2,internal_v219_final_only_spatial_replicate,-0.6660003662109375,-1.4970588684082031,0,0,0,1,1,0
226_0.56_0.7.png,2,internal_v219_final_only_spatial_replicate,-0.6576805114746094,1.7514076232910156,1,1,0,0,0,1
913_0.54_1.24.png,0,internal_v219_final_only_spatial_replicate,-0.6560707092285156,0.3125038146972656,1,1,0,0,0,1
1780_0.81_0.83.png,1,internal_v219_final_only_spatial_replicate,-0.6528434753417969,-1.5888595581054688,0,0,0,1,1,0
2354_0.59_1.78.png,2,internal_v219_final_only_spatial_replicate,-0.6488418579101562,1.1291694641113281,1,1,0,1,1,0
943_0.6_1.91.png,3,internal_v219_final_only_spatial_replicate,-0.6468849182128906,1.3290290832519531,1,1,0,0,0,1
2049_0.54_1.16.png,4,internal_v219_final_only_spatial_replicate,-0.6450576782226562,1.0947761535644531,1,1,0,0,0,1
2819_0.97_0.52.png,2,internal_v219_final_only_spatial_replicate,-0.6446533203125,1.7367477416992188,1,1,0,0,0,1
1029_0.71_0.56.png,4,internal_v219_final_only_spatial_replicate,-0.6441497802734375,2.5955848693847656,1,1,0,1,1,0
1088_0.57_0.97.png,2,internal_v219_final_only_spatial_replicate,-0.6436882019042969,0.2718772888183594,1,1,0,1,1,0
2614_0.55_0.63.png,3,internal_v219_final_only_spatial_replicate,-0.6354408264160156,0.39780426025390625,1,1,0,1,1,0
2388_0.93_0.77.png,4,internal_v219_final_only_spatial_replicate,-0.6310234069824219,1.9884681701660156,1,1,0,1,1,0
2192_0.68_1.84.png,2,internal_v219_final_only_spatial_replicate,-0.6282463073730469,-0.3835601806640625,0,0,0,0,0,1
1858_0.94_0.69.png,3,internal_v219_final_only_spatial_replicate,-0.6268768310546875,0.19539642333984375,1,1,0,1,1,0
2501_0.53_1.76.png,4,internal_v219_final_only_spatial_replicate,-0.6259956359863281,0.4396934509277344,1,1,0,1,1,0
2447_0.83_1.03.png,2,internal_v219_final_only_spatial_replicate,-0.6252937316894531,0.7147216796875,1,1,0,1,1,0
2997_0.78_0.54.png,4,internal_v219_final_only_spatial_replicate,-0.6226425170898438,-0.29825592041015625,0,0,0,1,1,0
656_0.77_1.82.png,1,internal_v219_final_only_spatial_replicate,-0.6210899353027344,1.6049880981445312,1,1,1,0,0,0
1243_0.64_1.03.png,3,internal_v219_final_only_spatial_replicate,-0.6199531555175781,4.1631927490234375,1,1,0,0,0,1
799_0.65_0.7.png,0,internal_v219_final_only_spatial_replicate,-0.6194038391113281,2.1078529357910156,1,1,0,1,1,0
1303_0.7_0.67.png,2,internal_v219_final_only_spatial_replicate,-0.6169319152832031,0.7119255065917969,1,1,0,0,0,1
1312_0.62_0.6.png,0,internal_v219_final_only_spatial_replicate,-0.6135711669921875,-0.2670707702636719,0,0,0,0,0,1
816_0.78_1.56.png,3,internal_v219_final_only_spatial_replicate,-0.6134796142578125,-0.6157913208007812,0,0,0,0,0,1
2486_0.73_1.35.png,3,internal_v219_final_only_spatial_replicate,-0.6125907897949219,0.4550971984863281,1,1,0,0,0,1
873_0.73_0.83.png,2,internal_v219_final_only_spatial_replicate,-0.6090736389160156,1.8664817810058594,1,1,0,0,0,1
1785_0.51_1.95.png,1,internal_v219_final_only_spatial_replicate,-0.6011924743652344,0.2932777404785156,1,1,0,1,1,0
1592_0.54_1.46.png,2,internal_v219_final_only_spatial_replicate,-0.6006851196289062,0.17054367065429688,1,1,0,1,1,0
1822_0.51_1.51.png,4,internal_v219_final_only_spatial_replicate,-0.5982170104980469,0.6693077087402344,1,1,0,1,1,0
800_0.59_1.64.png,3,internal_v219_final_only_spatial_replicate,-0.5953292846679688,2.4685592651367188,1,1,0,0,0,1
2428_0.56_1.84.png,4,internal_v219_final_only_spatial_replicate,-0.5946502685546875,-0.5471534729003906,0,0,0,0,0,1
2875_0.87_1.33.png,0,internal_v219_final_only_spatial_replicate,-0.5945701599121094,0.47315216064453125,1,1,0,0,0,1
2241_0.69_1.9.png,4,internal_v219_final_only_spatial_replicate,-0.5929107666015625,0.545989990234375,1,1,0,0,0,1
2876_0.56_0.8.png,1,internal_v219_final_only_spatial_replicate,-0.5927658081054688,0.7183418273925781,1,1,0,1,1,0
2254_0.99_0.51.png,2,internal_v219_final_only_spatial_replicate,-0.592132568359375,-0.3323097229003906,0,0,0,1,1,0
1241_0.63_0.93.png,1,internal_v219_final_only_spatial_replicate,-0.5858612060546875,3.765514373779297,1,1,0,0,0,1
2691_0.59_0.72.png,3,internal_v219_final_only_spatial_replicate,-0.5848426818847656,-0.7324256896972656,0,0,0,1,1,0
2378_0.52_1.23.png,1,internal_v219_final_only_spatial_replicate,-0.5837287902832031,-1.7456626892089844,0,0,0,1,1,0
276_0.52_0.95.png,1,internal_v219_final_only_spatial_replicate,-0.5835075378417969,1.2588310241699219,1,1,1,0,0,0
2471_0.54_1.65.png,2,internal_v219_final_only_spatial_replicate,-0.577667236328125,-0.1058349609375,1,0,0,1,1,0
2727_0.84_0.56.png,0,internal_v219_final_only_spatial_replicate,-0.5759010314941406,-0.5356712341308594,0,0,0,1,1,0
2018_0.79_1.89.png,2,internal_v219_final_only_spatial_replicate,-0.5677070617675781,-0.1602325439453125,1,0,0,0,0,1
1915_0.83_1.95.png,4,internal_v219_final_only_spatial_replicate,-0.5647354125976562,1.2802314758300781,1,1,0,0,0,1
920_0.96_0.84.png,3,internal_v219_final_only_spatial_replicate,-0.5599746704101562,0.9655990600585938,1,1,0,0,0,1
777_0.96_0.95.png,4,internal_v219_final_only_spatial_replicate,-0.5598716735839844,0.6569252014160156,1,1,1,0,0,0
2998_0.77_0.88.png,0,internal_v219_final_only_spatial_replicate,-0.5553092956542969,0.3035469055175781,1,1,0,0,0,1
1990_0.97_0.51.png,0,internal_v219_final_only_spatial_replicate,-0.5528221130371094,-0.09470367431640625,1,0,0,1,1,0
2911_0.55_1.26.png,1,internal_v219_final_only_spatial_replicate,-0.5498619079589844,0.214630126953125,1,1,0,1,1,0
1514_0.53_0.9.png,0,internal_v219_final_only_spatial_replicate,-0.5481185913085938,-0.354156494140625,0,0,0,1,1,0
1032_0.6_0.6.png,1,internal_v219_final_only_spatial_replicate,-0.5470123291015625,2.3465118408203125,1,1,0,0,0,1
2014_0.87_1.73.png,3,internal_v219_final_only_spatial_replicate,-0.5439224243164062,0.08039474487304688,1,1,0,0,0,1
1646_0.55_1.55.png,3,internal_v219_final_only_spatial_replicate,-0.5434112548828125,-1.978485107421875,0,0,1,0,0,0
1153_0.71_0.99.png,1,internal_v219_final_only_spatial_replicate,-0.5410423278808594,1.9587593078613281,1,1,0,0,0,1
1126_0.73_0.82.png,2,internal_v219_final_only_spatial_replicate,-0.5398712158203125,-0.4309806823730469,0,0,0,0,0,1
1668_0.88_0.99.png,4,internal_v219_final_only_spatial_replicate,-0.5391159057617188,-0.5554656982421875,0,0,0,1,1,0
2293_0.61_1.53.png,1,internal_v219_final_only_spatial_replicate,-0.5390853881835938,0.6904716491699219,1,1,0,0,0,1
306_0.96_1.61.png,4,internal_v219_final_only_spatial_replicate,-0.536468505859375,1.8516311645507812,1,1,1,0,0,0
634_0.53_0.77.png,3,internal_v219_final_only_spatial_replicate,-0.5302581787109375,0.11156463623046875,1,1,0,1,1,0
2356_0.82_1.97.png,4,internal_v219_final_only_spatial_replicate,-0.5301628112792969,0.5676307678222656,1,1,0,0,0,1
2598_0.78_1.6.png,3,internal_v219_final_only_spatial_replicate,-0.5295066833496094,-1.2468490600585938,0,0,0,1,1,0
1627_0.94_0.52.png,0,internal_v219_final_only_spatial_replicate,-0.5286636352539062,-1.6349372863769531,0,0,0,1,1,0
2654_0.88_1.25.png,3,internal_v219_final_only_spatial_replicate,-0.5275917053222656,-0.24452590942382812,0,0,0,1,1,0
2247_0.9_1.37.png,4,internal_v219_final_only_spatial_replicate,-0.5235671997070312,0.9514503479003906,1,1,0,0,0,1
2942_0.61_1.83.png,4,internal_v219_final_only_spatial_replicate,-0.5185585021972656,0.7389144897460938,1,1,0,0,0,1
3000_0.89_1.57.png,3,internal_v219_final_only_spatial_replicate,-0.5113067626953125,-0.8756675720214844,0,0,0,0,0,1
2408_0.55_1.94.png,2,internal_v219_final_only_spatial_replicate,-0.5112495422363281,-2.7584915161132812,0,0,0,0,0,1
1152_0.65_1.76.png,0,internal_v219_final_only_spatial_replicate,-0.5103111267089844,1.8130607604980469,1,1,0,0,0,1
2056_0.99_1.84.png,0,internal_v219_final_only_spatial_replicate,-0.5086631774902344,0.63702392578125,1,1,1,0,0,0
2328_0.86_1.07.png,3,internal_v219_final_only_spatial_replicate,-0.5068168640136719,0.8943443298339844,1,1,0,1,1,0
2780_0.82_0.68.png,2,internal_v219_final_only_spatial_replicate,-0.5052566528320312,0.7457008361816406,1,1,0,1,1,0
168_0.92_0.76.png,3,internal_v219_final_only_spatial_replicate,-0.5007171630859375,1.1427726745605469,1,1,0,0,0,1
308_0.73_0.91.png,0,internal_v219_final_only_spatial_replicate,-0.4989738464355469,3.7496109008789062,1,1,0,0,0,1
2571_0.85_1.0.png,4,internal_v219_final_only_spatial_replicate,-0.49570465087890625,0.5817947387695312,1,1,0,1,1,0
1759_0.7_1.38.png,4,internal_v219_final_only_spatial_replicate,-0.4949913024902344,0.8860282897949219,1,1,0,1,1,0
2613_0.76_1.52.png,2,internal_v219_final_only_spatial_replicate,-0.4936981201171875,0.4443511962890625,1,1,0,1,1,0
1091_0.79_1.01.png,1,internal_v219_final_only_spatial_replicate,-0.49056243896484375,3.8781051635742188,1,1,0,0,0,1
2910_0.56_1.62.png,0,internal_v219_final_only_spatial_replicate,-0.4881248474121094,0.3546180725097656,1,1,0,1,1,0
2384_0.57_0.86.png,0,internal_v219_final_only_spatial_replicate,-0.4808921813964844,-0.3253211975097656,0,0,0,1,1,0
2395_0.78_1.43.png,0,internal_v219_final_only_spatial_replicate,-0.4806098937988281,0.9498291015625,1,1,0,0,0,1
2256_0.67_0.67.png,4,internal_v219_final_only_spatial_replicate,-0.4768524169921875,-0.13382339477539062,1,0,0,1,1,0
2688_0.87_1.2.png,0,internal_v219_final_only_spatial_replicate,-0.4733619689941406,0.2540473937988281,1,1,0,0,0,1
1844_0.91_1.28.png,0,internal_v219_final_only_spatial_replicate,-0.473175048828125,0.27790069580078125,1,1,0,1,1,0
2633_0.63_0.74.png,4,internal_v219_final_only_spatial_replicate,-0.470184326171875,-1.4120292663574219,0,0,0,1,1,0
1113_0.9_0.52.png,0,internal_v219_final_only_spatial_replicate,-0.46730804443359375,-1.3255615234375,0,0,0,1,1,0
2805_0.99_0.74.png,3,internal_v219_final_only_spatial_replicate,-0.46563720703125,0.7660675048828125,1,1,0,1,1,0
1798_0.64_0.63.png,0,internal_v219_final_only_spatial_replicate,-0.46295166015625,-0.15188980102539062,1,0,0,1,1,0
2237_0.6_1.84.png,4,internal_v219_final_only_spatial_replicate,-0.4629249572753906,0.328765869140625,1,1,0,1,1,0
660_0.52_1.08.png,1,internal_v219_final_only_spatial_replicate,-0.4590568542480469,1.2743263244628906,1,1,1,0,0,0
2725_0.73_0.5.png,3,internal_v219_final_only_spatial_replicate,-0.45757293701171875,0.2896270751953125,1,1,0,1,1,0
2912_0.99_0.95.png,2,internal_v219_final_only_spatial_replicate,-0.45111846923828125,0.009464263916015625,1,1,0,0,0,1
2350_0.56_1.41.png,3,internal_v219_final_only_spatial_replicate,-0.450439453125,1.8618240356445312,1,1,0,0,0,1
2270_0.78_1.2.png,3,internal_v219_final_only_spatial_replicate,-0.44579315185546875,0.025127410888671875,1,1,0,1,1,0
1294_0.51_1.96.png,1,internal_v219_final_only_spatial_replicate,-0.4455146789550781,-0.29949188232421875,0,0,1,0,0,0
215_0.58_0.63.png,1,internal_v219_final_only_spatial_replicate,-0.4453468322753906,-1.0845870971679688,0,0,0,1,1,0
407_0.59_0.69.png,2,internal_v219_final_only_spatial_replicate,-0.44518280029296875,1.6800765991210938,1,1,0,1,1,0
884_0.71_0.74.png,1,internal_v219_final_only_spatial_replicate,-0.445098876953125,2.358806610107422,1,1,0,0,0,1
2240_0.51_1.57.png,3,internal_v219_final_only_spatial_replicate,-0.4440269470214844,-0.06752395629882812,1,0,0,1,1,0
1224_0.87_0.77.png,4,internal_v219_final_only_spatial_replicate,-0.4390716552734375,3.288829803466797,1,1,0,0,0,1
2943_0.94_1.06.png,0,internal_v219_final_only_spatial_replicate,-0.4367027282714844,0.9649200439453125,1,1,0,0,0,1
1726_0.54_0.7.png,2,internal_v219_final_only_spatial_replicate,-0.4358100891113281,-0.7324638366699219,0,0,0,1,1,0
935_0.97_1.77.png,1,internal_v219_final_only_spatial_replicate,-0.4345855712890625,0.6440467834472656,1,1,1,0,0,0
211_0.63_0.82.png,3,internal_v219_final_only_spatial_replicate,-0.4311943054199219,-1.6725921630859375,0,0,0,0,0,1
2682_0.96_1.39.png,0,internal_v219_final_only_spatial_replicate,-0.42887115478515625,0.7791976928710938,1,1,0,0,0,1
2185_0.57_1.6.png,3,internal_v219_final_only_spatial_replicate,-0.4284629821777344,0.007472991943359375,1,1,0,0,0,1
1131_0.66_1.99.png,2,internal_v219_final_only_spatial_replicate,-0.42844390869140625,-1.291473388671875,0,0,1,0,0,0
2815_0.54_0.81.png,4,internal_v219_final_only_spatial_replicate,-0.4279518127441406,-0.11063766479492188,1,0,0,1,1,0
225_0.53_0.84.png,2,internal_v219_final_only_spatial_replicate,-0.4247627258300781,1.7402992248535156,1,1,0,0,0,1
1187_0.82_1.57.png,4,internal_v219_final_only_spatial_replicate,-0.42121124267578125,0.15175628662109375,1,1,0,0,0,1
1625_0.53_1.48.png,3,internal_v219_final_only_spatial_replicate,-0.4211616516113281,0.7966651916503906,1,1,0,1,1,0
803_0.56_0.58.png,4,internal_v219_final_only_spatial_replicate,-0.4187355041503906,1.89276123046875,1,1,0,1,1,0
2588_0.7_1.03.png,2,internal_v219_final_only_spatial_replicate,-0.4138946533203125,0.60382080078125,1,1,0,1,1,0
2690_0.97_1.47.png,2,internal_v219_final_only_spatial_replicate,-0.41190338134765625,0.6325531005859375,1,1,0,0,0,1
2616_0.96_0.99.png,0,internal_v219_final_only_spatial_replicate,-0.4087486267089844,0.16608428955078125,1,1,0,0,0,1
1797_0.62_0.78.png,4,internal_v219_final_only_spatial_replicate,-0.406219482421875,-0.20532989501953125,0,0,0,1,1,0
1866_0.53_1.34.png,0,internal_v219_final_only_spatial_replicate,-0.4053192138671875,0.1841888427734375,1,1,0,1,1,0
2031_0.78_1.8.png,0,internal_v219_final_only_spatial_replicate,-0.40378570556640625,0.8568191528320312,1,1,0,0,0,1
1655_0.54_1.38.png,2,internal_v219_final_only_spatial_replicate,-0.4012336730957031,0.8548202514648438,1,1,0,1,1,0
2047_0.52_1.45.png,2,internal_v219_final_only_spatial_replicate,-0.40114593505859375,0.2555389404296875,1,1,0,0,0,1
2928_0.93_0.58.png,0,internal_v219_final_only_spatial_replicate,-0.3988990783691406,1.2045822143554688,1,1,0,0,0,1
2502_0.94_1.08.png,0,internal_v219_final_only_spatial_replicate,-0.3987388610839844,3.879119873046875,1,1,0,0,0,1
2238_0.81_1.38.png,0,internal_v219_final_only_spatial_replicate,-0.39395904541015625,0.3136749267578125,1,1,0,1,1,0
1434_0.83_1.44.png,1,internal_v219_final_only_spatial_replicate,-0.3935508728027344,0.8916854858398438,1,1,0,0,0,1
1314_0.66_0.77.png,1,internal_v219_final_only_spatial_replicate,-0.3934478759765625,1.4064559936523438,1,1,0,0,0,1
438_0.58_0.61.png,1,internal_v219_final_only_spatial_replicate,-0.38864898681640625,-2.0352821350097656,0,0,0,0,0,1
2602_0.79_0.82.png,3,internal_v219_final_only_spatial_replicate,-0.3845787048339844,0.3530921936035156,1,1,0,1,1,0
1242_0.99_0.57.png,2,internal_v219_final_only_spatial_replicate,-0.382476806640625,-1.8065109252929688,0,0,0,0,0,1
2637_0.97_1.92.png,3,internal_v219_final_only_spatial_replicate,-0.3820686340332031,0.12218475341796875,1,1,0,0,0,1
2865_0.65_0.7.png,0,internal_v219_final_only_spatial_replicate,-0.3790245056152344,0.2907371520996094,1,1,0,1,1,0
2434_0.93_0.55.png,0,internal_v219_final_only_spatial_replicate,-0.3784599304199219,-0.9078445434570312,0,0,0,1,1,0
2044_0.97_0.55.png,0,internal_v219_final_only_spatial_replicate,-0.3781890869140625,1.0489730834960938,1,1,0,1,1,0
981_0.61_1.86.png,4,internal_v219_final_only_spatial_replicate,-0.3753509521484375,-0.2591896057128906,0,0,1,0,0,0
2940_0.96_0.73.png,2,internal_v219_final_only_spatial_replicate,-0.37343597412109375,0.6123809814453125,1,1,0,0,0,1
1760_0.76_0.82.png,1,internal_v219_final_only_spatial_replicate,-0.3714141845703125,0.8265533447265625,1,1,0,1,1,0
2861_0.72_1.38.png,1,internal_v219_final_only_spatial_replicate,-0.37109375,1.9488296508789062,1,1,0,0,0,1
2610_0.81_1.15.png,0,internal_v219_final_only_spatial_replicate,-0.3698692321777344,-0.058841705322265625,1,0,0,1,1,0
1773_0.58_1.45.png,4,internal_v219_final_only_spatial_replicate,-0.3672332763671875,0.9417800903320312,1,1,0,0,0,1
652_0.75_0.51.png,4,internal_v219_final_only_spatial_replicate,-0.3668060302734375,0.5842056274414062,1,1,1,0,0,0
2736_0.57_1.81.png,4,internal_v219_final_only_spatial_replicate,-0.36229705810546875,0.20563507080078125,1,1,0,0,0,1
897_0.63_1.77.png,2,internal_v219_final_only_spatial_replicate,-0.3615875244140625,1.8299026489257812,1,1,0,0,0,1
1086_0.6_0.76.png,1,internal_v219_final_only_spatial_replicate,-0.35797119140625,1.4600143432617188,1,1,0,1,1,0
2586_0.65_1.77.png,0,internal_v219_final_only_spatial_replicate,-0.3567543029785156,0.5017013549804688,1,1,0,1,1,0
2028_0.98_1.27.png,2,internal_v219_final_only_spatial_replicate,-0.3551063537597656,1.1732902526855469,1,1,0,0,0,1
2288_0.81_1.07.png,2,internal_v219_final_only_spatial_replicate,-0.3520545959472656,0.12212371826171875,1,1,0,1,1,0
2994_0.81_0.58.png,2,internal_v219_final_only_spatial_replicate,-0.3461341857910156,-0.6121482849121094,0,0,0,1,1,0
1573_0.61_1.06.png,2,internal_v219_final_only_spatial_replicate,-0.3457794189453125,0.4445648193359375,1,1,0,1,1,0
2719_0.8_1.91.png,2,internal_v219_final_only_spatial_replicate,-0.34496307373046875,0.14995956420898438,1,1,0,0,0,1
420_0.54_1.64.png,2,internal_v219_final_only_spatial_replicate,-0.34197998046875,-0.4773902893066406,0,0,0,0,0,1
2450_0.51_0.64.png,0,internal_v219_final_only_spatial_replicate,-0.3400154113769531,0.09566497802734375,1,1,0,1,1,0
1279_0.87_0.95.png,0,internal_v219_final_only_spatial_replicate,-0.3393440246582031,0.6953506469726562,1,1,0,0,0,1
2724_0.83_1.93.png,2,internal_v219_final_only_spatial_replicate,-0.3393211364746094,-0.21544265747070312,0,0,0,0,0,1
515_0.65_1.88.png,4,internal_v219_final_only_spatial_replicate,-0.3365135192871094,0.6910476684570312,1,1,1,0,0,0
2701_0.74_0.54.png,4,internal_v219_final_only_spatial_replicate,-0.3309173583984375,-0.021518707275390625,1,1,0,1,1,0
2955_0.54_1.51.png,2,internal_v219_final_only_spatial_replicate,-0.330352783203125,1.9660987854003906,1,1,0,1,1,0
2458_0.78_1.02.png,3,internal_v219_final_only_spatial_replicate,-0.3267173767089844,0.9898223876953125,1,1,0,0,0,1
366_0.67_1.2.png,0,internal_v219_final_only_spatial_replicate,-0.3248443603515625,2.057750701904297,1,1,0,0,0,1
2246_0.8_0.54.png,3,internal_v219_final_only_spatial_replicate,-0.32335662841796875,0.18774032592773438,1,1,0,0,0,1
189_0.84_0.86.png,3,internal_v219_final_only_spatial_replicate,-0.3205375671386719,1.9331207275390625,1,1,0,0,0,1
2229_0.71_0.55.png,2,internal_v219_final_only_spatial_replicate,-0.318817138671875,0.159515380859375,1,1,0,1,1,0
678_0.88_0.92.png,0,internal_v219_final_only_spatial_replicate,-0.31835174560546875,0.8120498657226562,1,1,0,0,0,1
2095_0.85_1.67.png,3,internal_v219_final_only_spatial_replicate,-0.31729888916015625,0.8243446350097656,1,1,0,0,0,1
919_0.53_1.67.png,1,internal_v219_final_only_spatial_replicate,-0.3161773681640625,1.282684326171875,1,1,0,0,0,1
2348_0.52_0.95.png,1,internal_v219_final_only_spatial_replicate,-0.31201171875,0.6543464660644531,1,1,0,1,1,0
2807_0.78_0.64.png,0,internal_v219_final_only_spatial_replicate,-0.3080558776855469,1.7252464294433594,1,1,0,1,1,0
279_0.52_1.53.png,1,internal_v219_final_only_spatial_replicate,-0.306640625,0.13343429565429688,1,1,1,0,0,0
2848_0.64_1.91.png,2,internal_v219_final_only_spatial_replicate,-0.30532073974609375,0.5809822082519531,1,1,0,0,0,1
2679_0.72_1.97.png,2,internal_v219_final_only_spatial_replicate,-0.3052482604980469,0.13568878173828125,1,1,0,0,0,1
145_0.5_1.08.png,1,internal_v219_final_only_spatial_replicate,-0.30402374267578125,-2.284809112548828,0,0,0,0,0,1
2826_0.56_1.05.png,4,internal_v219_final_only_spatial_replicate,-0.3008537292480469,-1.2578582763671875,0,0,0,1,1,0
1328_0.72_1.11.png,4,internal_v219_final_only_spatial_replicate,-0.2966270446777344,2.1733055114746094,1,1,0,0,0,1
2243_0.75_1.64.png,0,internal_v219_final_only_spatial_replicate,-0.2916831970214844,0.46411895751953125,1,1,0,0,0,1
2304_0.95_0.99.png,3,internal_v219_final_only_spatial_replicate,-0.29102325439453125,0.17228317260742188,1,1,0,0,0,1
653_0.78_0.53.png,0,internal_v219_final_only_spatial_replicate,-0.2905731201171875,0.859039306640625,1,1,0,0,0,1
2387_0.86_1.11.png,3,internal_v219_final_only_spatial_replicate,-0.28871917724609375,1.8666191101074219,1,1,0,0,0,1
1607_0.91_0.88.png,2,internal_v219_final_only_spatial_replicate,-0.28652191162109375,0.7685966491699219,1,1,0,1,1,0
2832_0.52_0.53.png,4,internal_v219_final_only_spatial_replicate,-0.28383636474609375,0.06588363647460938,1,1,0,1,1,0
2855_0.6_1.15.png,4,internal_v219_final_only_spatial_replicate,-0.28202056884765625,0.24907684326171875,1,1,0,1,1,0
2718_0.63_0.79.png,1,internal_v219_final_only_spatial_replicate,-0.2808074951171875,0.6763076782226562,1,1,0,1,1,0
2680_0.94_1.89.png,3,internal_v219_final_only_spatial_replicate,-0.2794189453125,-0.7299690246582031,0,0,0,0,0,1
2603_0.94_1.62.png,4,internal_v219_final_only_spatial_replicate,-0.2789192199707031,-0.27440643310546875,0,0,0,1,1,0
2856_0.88_1.68.png,0,internal_v219_final_only_spatial_replicate,-0.27828216552734375,0.5811309814453125,1,1,0,0,0,1
2493_0.8_0.66.png,0,internal_v219_final_only_spatial_replicate,-0.2764129638671875,1.5276069641113281,1,1,0,0,0,1
2726_0.58_1.33.png,4,internal_v219_final_only_spatial_replicate,-0.2759056091308594,-0.29763031005859375,0,0,0,1,1,0
2452_0.96_0.86.png,2,internal_v219_final_only_spatial_replicate,-0.2750511169433594,-0.10041427612304688,1,0,0,1,1,0
1819_0.84_1.22.png,0,internal_v219_final_only_spatial_replicate,-0.2748565673828125,1.1603889465332031,1,1,0,1,1,0
2069_0.7_1.18.png,4,internal_v219_final_only_spatial_replicate,-0.27483367919921875,0.8944053649902344,1,1,0,1,1,0
2393_0.52_0.98.png,3,internal_v219_final_only_spatial_replicate,-0.2710227966308594,2.0102806091308594,1,1,0,1,1,0
167_0.83_0.5.png,0,internal_v219_final_only_spatial_replicate,-0.2704315185546875,0.9376716613769531,1,1,0,1,1,0
2088_0.51_1.64.png,0,internal_v219_final_only_spatial_replicate,-0.26964569091796875,-0.21364593505859375,0,0,0,1,1,0
849_0.55_0.6.png,0,internal_v219_final_only_spatial_replicate,-0.26833343505859375,2.1094818115234375,1,1,0,1,1,0
2124_0.77_1.13.png,3,internal_v219_final_only_spatial_replicate,-0.26519012451171875,0.38513946533203125,1,1,0,1,1,0
2451_0.74_1.66.png,1,internal_v219_final_only_spatial_replicate,-0.2632637023925781,-0.3001899719238281,0,0,0,0,0,1
2104_0.71_0.86.png,2,internal_v219_final_only_spatial_replicate,-0.26201629638671875,1.1280975341796875,1,1,0,1,1,0
1_0.68_0.66.png,4,internal_v219_final_only_spatial_replicate,-0.2578086853027344,4.930164337158203,1,1,1,0,0,0
19_0.89_1.64.png,3,internal_v219_final_only_spatial_replicate,-0.25670623779296875,-0.43180084228515625,0,0,1,0,0,0
2862_0.91_1.23.png,2,internal_v219_final_only_spatial_replicate,-0.25536346435546875,0.42432403564453125,1,1,0,0,0,1
1842_0.88_0.62.png,3,internal_v219_final_only_spatial_replicate,-0.25357818603515625,0.2382049560546875,1,1,0,1,1,0
1325_0.61_1.53.png,1,internal_v219_final_only_spatial_replicate,-0.2535247802734375,1.5375328063964844,1,1,0,0,0,1
1767_0.55_0.58.png,3,internal_v219_final_only_spatial_replicate,-0.2509956359863281,-0.0600433349609375,1,0,0,1,1,0
558_0.54_1.34.png,3,internal_v219_final_only_spatial_replicate,-0.2506256103515625,-0.394622802734375,0,0,0,0,0,1
