mapper,K,scale,split,gate_pass,primary_feature,primary_direction,primary_threshold,secondary_feature,secondary_direction,secondary_threshold,count,open_count,keep_count,open_keep_count,coverage,initial_weighted_delta_l1,projection_weighted_delta_l1,weighted_delta_l1_drop,mean_gain,mean_oracle_gain,oracle_recovery,hard_bottom25_gain,hard_bottom25_oracle_gain,easy_top25_gain,strong_reference_cut_psnr,strong_regressions,severe_regressions,strong_rate
spatial_priors_kenel_knn_9,16,0.25,oof,False,nn_distance,low,4000000.0,pred_low_energy,high,9.72997375356499e-06,3000,1324,2970,1294,0.99,0.012680155144233448,0.0115124914883844,0.09208591240147927,0.03819081115722656,0.452876833597819,0.08432935474712806,0.1046759541829427,1.1043257853190105,0.0006912790934244791,42.756771087646484,0,0,0.0
spatial_priors_kenel_knn_9,16,0.25,oof,False,pred_low_energy,high,9.72997375356499e-06,M_safe_mean,high,6.24380332965302e-07,3000,1324,2940,1294,0.98,0.012680155144233448,0.0115124914883844,0.09208591240147927,0.03819081115722656,0.452876833597819,0.08432935474712806,0.1046759541829427,1.1043257853190105,0.0006912790934244791,42.756771087646484,0,0,0.0
spatial_priors_kenel_knn_9,16,0.25,oof,False,pred_low_energy,high,9.72997375356499e-06,proxy_score,high,1.0880404715217507e-12,3000,1324,2940,1294,0.98,0.012680155144233448,0.0115124914883844,0.09208591240147927,0.03819081115722656,0.452876833597819,0.08432935474712806,0.1046759541829427,1.1043257853190105,0.0006912790934244791,42.756771087646484,0,0,0.0
spatial_priors_kenel_knn_9,16,0.25,oof,False,pred_low_energy,high,9.72997375356499e-06,M_safe_nonzero_frac,high,0.9927213788032532,3000,1324,2913,1294,0.971,0.012680155144233448,0.0115124914883844,0.09208591240147927,0.03819081115722656,0.452876833597819,0.08432935474712806,0.1046759541829427,1.1043257853190105,0.0006912790934244791,42.756771087646484,0,0,0.0
spatial_priors_kenel_knn_9,16,0.25,oof,False,pred_low_energy,high,9.72997375356499e-06,M_safe_mean,high,1.8238674056192396e-06,3000,1324,2910,1294,0.97,0.012680155144233448,0.0115124914883844,0.09208591240147927,0.03819081115722656,0.452876833597819,0.08432935474712806,0.1046759541829427,1.1043257853190105,0.0006912790934244791,42.756771087646484,0,0,0.0
spatial_priors_kenel_knn_9,16,0.25,oof,False,pred_low_energy,high,9.72997375356499e-06,proxy_score,high,2.6205255326816614e-11,3000,1324,2910,1294,0.97,0.012680155144233448,0.0115124914883844,0.09208591240147927,0.03819081115722656,0.452876833597819,0.08432935474712806,0.1046759541829427,1.1043257853190105,0.0006912790934244791,42.756771087646484,0,0,0.0
spatial_priors_kenel_knn_9,16,0.25,oof,False,pred_low_energy,high,9.72997375356499e-06,M_safe_nonzero_frac,high,1.0,3000,1324,2840,1294,0.9466666666666667,0.012680155144233448,0.0115124914883844,0.09208591240147927,0.03819081115722656,0.452876833597819,0.08432935474712806,0.1046759541829427,1.1043257853190105,0.0006912790934244791,42.756771087646484,0,0,0.0
spatial_priors_kenel_knn_9,16,0.25,oof,False,pred_low_energy,high,9.72997375356499e-06,M_safe_mean,high,7.981525914146915e-06,3000,1324,2820,1294,0.94,0.012680155144233448,0.0115124914883844,0.09208591240147927,0.03819081115722656,0.452876833597819,0.08432935474712806,0.1046759541829427,1.1043257853190105,0.0006912790934244791,42.756771087646484,0,0,0.0
spatial_priors_kenel_knn_9,16,0.25,oof,False,pred_low_energy,high,9.72997375356499e-06,proxy_score,high,1.6596794660816997e-09,3000,1324,2820,1294,0.94,0.012680155144233448,0.0115124914883844,0.09208591240147927,0.03819081115722656,0.452876833597819,0.08432935474712806,0.1046759541829427,1.1043257853190105,0.0006912790934244791,42.756771087646484,0,0,0.0
spatial_priors_kenel_knn_9,16,0.25,oof,False,pred_low_energy,high,9.72997375356499e-06,M_safe_mean,high,3.812162212852855e-05,3000,1324,2670,1294,0.89,0.012680155144233448,0.0115124914883844,0.09208591240147927,0.03819081115722656,0.452876833597819,0.08432935474712806,0.1046759541829427,1.1043257853190105,0.0006912790934244791,42.756771087646484,0,0,0.0
spatial_priors_kenel_knn_9,16,0.25,oof,False,pred_low_energy,high,9.72997375356499e-06,proxy_score,high,1.0478464105290195e-07,3000,1324,2670,1294,0.89,0.012680155144233448,0.0115124914883844,0.09208591240147927,0.03819081115722656,0.452876833597819,0.08432935474712806,0.1046759541829427,1.1043257853190105,0.0006912790934244791,42.756771087646484,0,0,0.0
spatial_priors_kenel_knn_9,16,0.25,oof,False,pred_low_energy,high,9.72997375356499e-06,M_safe_mean,high,0.00011171086371177804,3000,1324,2520,1294,0.84,0.012680155144233448,0.0115124914883844,0.09208591240147927,0.03819081115722656,0.452876833597819,0.08432935474712806,0.1046759541829427,1.1043257853190105,0.0006912790934244791,42.756771087646484,0,0,0.0
spatial_priors_kenel_knn_9,16,0.25,oof,False,pred_low_energy,high,9.72997375356499e-06,proxy_score,high,2.055703805581285e-06,3000,1324,2520,1294,0.84,0.012680155144233448,0.0115124914883844,0.09208591240147927,0.03819081115722656,0.452876833597819,0.08432935474712806,0.1046759541829427,1.1043257853190105,0.0006912790934244791,42.756771087646484,0,0,0.0
