variant,outer_fold,selector_type,feature_group,deployable,coverage_target,threshold,count,selected_count,coverage,mean_dPSNR,hard_bottom25_dPSNR,easy_top25_dPSNR,dSSIM,positive_ratio,selected_positive_ratio,strong_reference_cut_psnr,strong_reference_regression_count,strong_count_le_-0.05,strong_per_600,worst_count_le_-0.20,worst_per_600,true_vs_zero,true_vs_shuffle,true_vs_normal,false_reject_good_count,false_accept_severe_count,selected_group_counts,backend,calibration_fold,model_train_count,calibration_count,eval_count,top_features
l3_fdf_lite_s004_g015_bm2,1,logistic,deployable_all,True,0.92,0.9615759901552186,1200,954,0.795,0.06311742941538492,0.09169332504272461,0.0387228520711263,1.977572838465373e-05,0.5275,0.6635220125786163,42.834919929504395,65,237,118.5,85,42.5,0.05203264713287353,0.039900388717651364,0.043159438769022625,123,85,"{""gain"": 477, ""neutral"": 63, ""ssim_regression"": 177, ""strong_regression"": 152, ""worst_regression"": 85}",pure_python_logistic,same_as_model_train_due_to_two_fold_source,1200,1200,1200,dta_final_feature_gate_max;input_brightness_mean;dta_t_uncertainty_std;dta_t_uncertainty_mean;dta_stage3_feature_gate_max;dta_stage2_conf_min;dta_final_feature_gate_mean;depth_std
l3_fdf_lite_s004_g015_bm2,1,logistic,deployable_all,True,0.9,0.9323773828569836,1200,903,0.7525,0.06134147802988688,0.09024994532267253,0.035958747863769534,2.0283013582229615e-05,0.5033333333333333,0.6688815060908084,42.834919929504395,58,220,110.0,79,39.5,0.04995189825693766,0.038378305435180664,0.04139816125233968,151,79,"{""gain"": 460, ""neutral"": 61, ""ssim_regression"": 162, ""strong_regression"": 141, ""worst_regression"": 79}",pure_python_logistic,same_as_model_train_due_to_two_fold_source,1200,1200,1200,dta_final_feature_gate_max;input_brightness_mean;dta_t_uncertainty_std;dta_t_uncertainty_mean;dta_stage3_feature_gate_max;dta_stage2_conf_min;dta_final_feature_gate_mean;depth_std
l3_fdf_lite_s004_g015_bm2,1,gbdt,deployable_all,True,1.0,0.3243585595071685,1200,1196,0.9966666666666667,0.0649277909596761,0.08978131612141928,0.04530021667480469,1.959646741549174e-05,0.6358333333333334,0.6379598662207357,42.834919929504395,95,330,165.0,128,64.0,0.05994941870371501,0.04734161218007406,0.05079641977945964,0,128,"{""gain"": 566, ""neutral"": 76, ""ssim_regression"": 224, ""strong_regression"": 202, ""worst_regression"": 128}",pure_python_boosted_stumps,same_as_model_train_due_to_two_fold_source,1200,1200,1200,dta_stage2_conf_min;dta_t_uncertainty_mean;dta_stage3_conf_min;dta_stage2_feature_action_abs_mean;input_brightness_mean;depth_mean;dta_t_uncertainty_std;dta_final_feature_gate_mean
l3_fdf_lite_s004_g015_bm2,1,gbdt,deployable_all,True,0.99,0.30248378418774396,1200,1185,0.9875,0.06509179751078288,0.08978131612141928,0.044885419209798175,1.96683406829834e-05,0.6308333333333334,0.6388185654008439,42.834919929504395,93,325,162.5,125,62.5,0.060317559242248533,0.04701926708221436,0.05036762237548828,6,125,"{""gain"": 563, ""neutral"": 76, ""ssim_regression"": 221, ""strong_regression"": 200, ""worst_regression"": 125}",pure_python_boosted_stumps,same_as_model_train_due_to_two_fold_source,1200,1200,1200,dta_stage2_conf_min;dta_t_uncertainty_mean;dta_stage3_conf_min;dta_stage2_feature_action_abs_mean;input_brightness_mean;depth_mean;dta_t_uncertainty_std;dta_final_feature_gate_mean
l3_fdf_lite_s004_g015_bm2,1,gbdt,deployable_all,True,0.98,0.3007009353198738,1200,1177,0.9808333333333333,0.06432685216267904,0.08978131612141928,0.04238113403320312,1.9735991954803467e-05,0.6258333333333334,0.6380628717077316,42.834919929504395,92,324,162.0,125,62.5,0.059763731956481936,0.046565947532653806,0.04988960901896159,12,125,"{""gain"": 560, ""neutral"": 76, ""ssim_regression"": 217, ""strong_regression"": 199, ""worst_regression"": 125}",pure_python_boosted_stumps,same_as_model_train_due_to_two_fold_source,1200,1200,1200,dta_stage2_conf_min;dta_t_uncertainty_mean;dta_stage3_conf_min;dta_stage2_feature_action_abs_mean;input_brightness_mean;depth_mean;dta_t_uncertainty_std;dta_final_feature_gate_mean
l3_fdf_lite_s004_g015_bm2,1,gbdt,deployable_all,True,0.97,0.2980588420812649,1200,1150,0.9583333333333334,0.06570170084635417,0.08978131612141928,0.04818749745686849,1.9356658061345418e-05,0.6175,0.6443478260869565,42.834919929504395,82,312,156.0,119,59.5,0.060798935890197754,0.04763787746429443,0.05140601476033529,22,119,"{""gain"": 555, ""neutral"": 73, ""ssim_regression"": 210, ""strong_regression"": 193, ""worst_regression"": 119}",pure_python_boosted_stumps,same_as_model_train_due_to_two_fold_source,1200,1200,1200,dta_stage2_conf_min;dta_t_uncertainty_mean;dta_stage3_conf_min;dta_stage2_feature_action_abs_mean;input_brightness_mean;depth_mean;dta_t_uncertainty_std;dta_final_feature_gate_mean
l3_fdf_lite_s004_g015_bm2,1,gbdt,deployable_all,True,0.96,0.29750045647969936,1200,1138,0.9483333333333334,0.06661533037821452,0.08978131612141928,0.0518420155843099,1.9888877868652344e-05,0.615,0.648506151142355,42.834919929504395,76,306,153.0,116,58.0,0.06148191610972087,0.04860501766204834,0.05266194025675456,25,116,"{""gain"": 552, ""neutral"": 73, ""ssim_regression"": 207, ""strong_regression"": 190, ""worst_regression"": 116}",pure_python_boosted_stumps,same_as_model_train_due_to_two_fold_source,1200,1200,1200,dta_stage2_conf_min;dta_t_uncertainty_mean;dta_stage3_conf_min;dta_stage2_feature_action_abs_mean;input_brightness_mean;depth_mean;dta_t_uncertainty_std;dta_final_feature_gate_mean
l3_fdf_lite_s004_g015_bm2,1,gbdt,deployable_all,True,0.95,0.29706150518774965,1200,1136,0.9466666666666667,0.06670729955037435,0.08978131612141928,0.05287027994791667,1.985838015874227e-05,0.6141666666666666,0.6487676056338029,42.834919929504395,75,305,152.5,115,57.5,0.06155994256337484,0.04860255400339762,0.052667919794718424,26,115,"{""gain"": 551, ""neutral"": 73, ""ssim_regression"": 207, ""strong_regression"": 190, ""worst_regression"": 115}",pure_python_boosted_stumps,same_as_model_train_due_to_two_fold_source,1200,1200,1200,dta_stage2_conf_min;dta_t_uncertainty_mean;dta_stage3_conf_min;dta_stage2_feature_action_abs_mean;input_brightness_mean;depth_mean;dta_t_uncertainty_std;dta_final_feature_gate_mean
l3_fdf_lite_s004_g015_bm2,1,gbdt,deployable_all,True,0.94,0.2966570194689731,1200,1121,0.9341666666666667,0.06712218602498372,0.08978131612141928,0.054529825846354164,1.8359472354253132e-05,0.6066666666666667,0.6494201605709188,42.834919929504395,70,300,150.0,113,56.5,0.06145776907602946,0.048647707303365074,0.05306607882181803,34,113,"{""gain"": 543, ""neutral"": 71, ""ssim_regression"": 207, ""strong_regression"": 187, ""worst_regression"": 113}",pure_python_boosted_stumps,same_as_model_train_due_to_two_fold_source,1200,1200,1200,dta_stage2_conf_min;dta_t_uncertainty_mean;dta_stage3_conf_min;dta_stage2_feature_action_abs_mean;input_brightness_mean;depth_mean;dta_t_uncertainty_std;dta_final_feature_gate_mean
l3_fdf_lite_s004_g015_bm2,1,gbdt,deployable_all,True,0.93,0.2961416649120577,1200,1089,0.9075,0.0682169500986735,0.08978131612141928,0.06261388142903646,1.689051588376363e-05,0.5966666666666667,0.657483930211203,42.834919929504395,50,280,140.0,100,50.0,0.061716278394063316,0.04902116616566976,0.05395692825317383,46,100,"{""gain"": 531, ""neutral"": 71, ""ssim_regression"": 207, ""strong_regression"": 180, ""worst_regression"": 100}",pure_python_boosted_stumps,same_as_model_train_due_to_two_fold_source,1200,1200,1200,dta_stage2_conf_min;dta_t_uncertainty_mean;dta_stage3_conf_min;dta_stage2_feature_action_abs_mean;input_brightness_mean;depth_mean;dta_t_uncertainty_std;dta_final_feature_gate_mean
l3_fdf_lite_s004_g015_bm2,1,gbdt,deployable_all,True,0.92,0.2951909415518158,1200,1084,0.9033333333333333,0.06880825678507486,0.08978131612141928,0.06599007924397786,1.731763283411662e-05,0.5958333333333333,0.6595940959409594,42.834919929504395,47,277,138.5,98,49.0,0.061922818819681806,0.049011521339416504,0.0541336186726888,47,98,"{""gain"": 530, ""neutral"": 71, ""ssim_regression"": 206, ""strong_regression"": 179, ""worst_regression"": 98}",pure_python_boosted_stumps,same_as_model_train_due_to_two_fold_source,1200,1200,1200,dta_stage2_conf_min;dta_t_uncertainty_mean;dta_stage3_conf_min;dta_stage2_feature_action_abs_mean;input_brightness_mean;depth_mean;dta_t_uncertainty_std;dta_final_feature_gate_mean
l3_fdf_lite_s004_g015_bm2,1,gbdt,deployable_all,True,0.9,0.280357191932908,1200,1056,0.88,0.0696811580657959,0.08757395426432292,0.06320936838785807,1.956040660540263e-05,0.5825,0.6619318181818182,42.834919929504395,39,265,132.5,87,43.5,0.06229351202646891,0.0494075600306193,0.0547602653503418,60,87,"{""gain"": 520, ""neutral"": 70, ""ssim_regression"": 201, ""strong_regression"": 178, ""worst_regression"": 87}",pure_python_boosted_stumps,same_as_model_train_due_to_two_fold_source,1200,1200,1200,dta_stage2_conf_min;dta_t_uncertainty_mean;dta_stage3_conf_min;dta_stage2_feature_action_abs_mean;input_brightness_mean;depth_mean;dta_t_uncertainty_std;dta_final_feature_gate_mean
l3_fdf_lite_s004_g015_bm2,1,logistic,diagnostic_with_trans_gt,False,1.0,1.3139942044148896,1200,1197,0.9975,0.06462727228800456,0.09016081492106119,0.04371864318847656,1.8781175216039023e-05,0.6358333333333334,0.6374269005847953,42.834919929504395,99,333,166.5,128,64.0,0.05899846394856771,0.04631844679514567,0.049672751426696776,0,128,"{""gain"": 566, ""neutral"": 76, ""ssim_regression"": 222, ""strong_regression"": 205, ""worst_regression"": 128}",pure_python_logistic,same_as_model_train_due_to_two_fold_source,1200,1200,1200,dta_final_feature_gate_max;trans_gt_p90;dta_t_uncertainty_mean;dta_t_uncertainty_std;input_brightness_mean;dta_stage3_feature_gate_max;dta_final_feature_gate_mean;depth_mean
l3_fdf_lite_s004_g015_bm2,1,logistic,diagnostic_with_trans_gt,False,0.99,1.1871854128212045,1200,1152,0.96,0.06553359349568685,0.09331129709879557,0.050073738098144534,2.0069281260172525e-05,0.6191666666666666,0.6449652777777778,42.834919929504395,90,313,156.5,122,61.0,0.05838661034901937,0.0459096892674764,0.048982612291971844,19,122,"{""gain"": 554, ""neutral"": 74, ""ssim_regression"": 211, ""strong_regression"": 191, ""worst_regression"": 122}",pure_python_logistic,same_as_model_train_due_to_two_fold_source,1200,1200,1200,dta_final_feature_gate_max;trans_gt_p90;dta_t_uncertainty_mean;dta_t_uncertainty_std;input_brightness_mean;dta_stage3_feature_gate_max;dta_final_feature_gate_mean;depth_mean
l3_fdf_lite_s004_g015_bm2,1,logistic,diagnostic_with_trans_gt,False,0.98,1.1298497356465074,1200,1126,0.9383333333333334,0.06830401420593261,0.09359017690022786,0.05261595408121745,2.097681164741516e-05,0.6116666666666667,0.6518650088809946,42.834919929504395,86,296,148.0,113,56.5,0.05861026128133138,0.04581083138783773,0.048688143094380694,27,113,"{""gain"": 548, ""neutral"": 73, ""ssim_regression"": 209, ""strong_regression"": 183, ""worst_regression"": 113}",pure_python_logistic,same_as_model_train_due_to_two_fold_source,1200,1200,1200,dta_final_feature_gate_max;trans_gt_p90;dta_t_uncertainty_mean;dta_t_uncertainty_std;input_brightness_mean;dta_stage3_feature_gate_max;dta_final_feature_gate_mean;depth_mean
l3_fdf_lite_s004_g015_bm2,1,logistic,diagnostic_with_trans_gt,False,0.97,1.0895769289141284,1200,1098,0.915,0.06879550298055014,0.09445966084798177,0.05403436024983724,2.094621459643046e-05,0.5991666666666666,0.6548269581056466,42.834919929504395,81,284,142.0,108,54.0,0.058444735209147135,0.04571113109588623,0.04865432421366374,41,108,"{""gain"": 539, ""neutral"": 71, ""ssim_regression"": 204, ""strong_regression"": 176, ""worst_regression"": 108}",pure_python_logistic,same_as_model_train_due_to_two_fold_source,1200,1200,1200,dta_final_feature_gate_max;trans_gt_p90;dta_t_uncertainty_mean;dta_t_uncertainty_std;input_brightness_mean;dta_stage3_feature_gate_max;dta_final_feature_gate_mean;depth_mean
l3_fdf_lite_s004_g015_bm2,1,logistic,diagnostic_with_trans_gt,False,0.96,1.060624916109074,1200,1070,0.8916666666666667,0.07005698521931966,0.09968952178955078,0.0561175537109375,2.0936230818430583e-05,0.5875,0.6588785046728972,42.834919929504395,78,271,135.5,100,50.0,0.05795278867085775,0.045045628547668456,0.04840791384379069,55,100,"{""gain"": 527, ""neutral"": 70, ""ssim_regression"": 202, ""strong_regression"": 171, ""worst_regression"": 100}",pure_python_logistic,same_as_model_train_due_to_two_fold_source,1200,1200,1200,dta_final_feature_gate_max;trans_gt_p90;dta_t_uncertainty_mean;dta_t_uncertainty_std;input_brightness_mean;dta_stage3_feature_gate_max;dta_final_feature_gate_mean;depth_mean
l3_fdf_lite_s004_g015_bm2,1,logistic,diagnostic_with_trans_gt,False,0.95,1.0370301991317818,1200,1049,0.8741666666666666,0.06852436065673828,0.0971865208943685,0.05102462768554687,2.0878563324610394e-05,0.5758333333333333,0.6587225929456625,42.834919929504395,77,264,132.0,98,49.0,0.057126909891764326,0.044107972780863446,0.047570355733235675,67,98,"{""gain"": 520, ""neutral"": 69, ""ssim_regression"": 196, ""strong_regression"": 166, ""worst_regression"": 98}",pure_python_logistic,same_as_model_train_due_to_two_fold_source,1200,1200,1200,dta_final_feature_gate_max;trans_gt_p90;dta_t_uncertainty_mean;dta_t_uncertainty_std;input_brightness_mean;dta_stage3_feature_gate_max;dta_final_feature_gate_mean;depth_mean
l3_fdf_lite_s004_g015_bm2,1,logistic,diagnostic_with_trans_gt,False,0.94,1.0264778353781534,1200,1038,0.865,0.06745419979095459,0.09594924290974935,0.05047943115234375,2.056246002515157e-05,0.5708333333333333,0.6599229287090559,42.834919929504395,77,259,129.5,98,49.0,0.056290361086527504,0.043274463017781574,0.04656416575113932,73,98,"{""gain"": 514, ""neutral"": 69, ""ssim_regression"": 196, ""strong_regression"": 161, ""worst_regression"": 98}",pure_python_logistic,same_as_model_train_due_to_two_fold_source,1200,1200,1200,dta_final_feature_gate_max;trans_gt_p90;dta_t_uncertainty_mean;dta_t_uncertainty_std;input_brightness_mean;dta_stage3_feature_gate_max;dta_final_feature_gate_mean;depth_mean
l3_fdf_lite_s004_g015_bm2,1,logistic,diagnostic_with_trans_gt,False,0.93,1.0105325029095624,1200,1017,0.8475,0.06881956895192465,0.09616830825805664,0.052809219360351566,2.0342916250228883e-05,0.5633333333333334,0.6647000983284169,42.834919929504395,75,249,124.5,94,47.0,0.056690818468729656,0.04331064542134603,0.046674095789591474,80,94,"{""gain"": 509, ""neutral"": 68, ""ssim_regression"": 191, ""strong_regression"": 155, ""worst_regression"": 94}",pure_python_logistic,same_as_model_train_due_to_two_fold_source,1200,1200,1200,dta_final_feature_gate_max;trans_gt_p90;dta_t_uncertainty_mean;dta_t_uncertainty_std;input_brightness_mean;dta_stage3_feature_gate_max;dta_final_feature_gate_mean;depth_mean
l3_fdf_lite_s004_g015_bm2,1,logistic,diagnostic_with_trans_gt,False,0.92,0.9928719364028711,1200,996,0.83,0.06823108832041423,0.09538290023803711,0.05335231781005859,1.9969046115875243e-05,0.5541666666666667,0.6676706827309237,42.834919929504395,72,243,121.5,91,45.5,0.05612135092417399,0.04262389818827311,0.045861616134643554,91,91,"{""gain"": 500, ""neutral"": 65, ""ssim_regression"": 188, ""strong_regression"": 152, ""worst_regression"": 91}",pure_python_logistic,same_as_model_train_due_to_two_fold_source,1200,1200,1200,dta_final_feature_gate_max;trans_gt_p90;dta_t_uncertainty_mean;dta_t_uncertainty_std;input_brightness_mean;dta_stage3_feature_gate_max;dta_final_feature_gate_mean;depth_mean
l3_fdf_lite_s004_g015_bm2,1,logistic,diagnostic_with_trans_gt,False,0.9,0.9572592589704264,1200,948,0.79,0.06522062460581461,0.09218798955281575,0.0500918706258138,2.053747574488322e-05,0.5283333333333333,0.6687763713080169,42.834919929504395,67,230,115.0,86,43.0,0.05363220532735189,0.0402055295308431,0.04330242951711019,119,86,"{""gain"": 479, ""neutral"": 59, ""ssim_regression"": 180, ""strong_regression"": 144, ""worst_regression"": 86}",pure_python_logistic,same_as_model_train_due_to_two_fold_source,1200,1200,1200,dta_final_feature_gate_max;trans_gt_p90;dta_t_uncertainty_mean;dta_t_uncertainty_std;input_brightness_mean;dta_stage3_feature_gate_max;dta_final_feature_gate_mean;depth_mean
l3_fdf_lite_s004_g015_bm2,1,gbdt,diagnostic_with_trans_gt,False,1.0,0.32369734098945857,1200,1196,0.9966666666666667,0.0649277909596761,0.08978131612141928,0.04530021667480469,1.959646741549174e-05,0.6358333333333334,0.6379598662207357,42.834919929504395,95,330,165.0,128,64.0,0.05994941870371501,0.04734161218007406,0.05079641977945964,0,128,"{""gain"": 566, ""neutral"": 76, ""ssim_regression"": 224, ""strong_regression"": 202, ""worst_regression"": 128}",pure_python_boosted_stumps,same_as_model_train_due_to_two_fold_source,1200,1200,1200,dta_stage2_conf_min;dta_t_uncertainty_mean;trans_gt_p90;dta_stage2_feature_action_abs_mean;input_brightness_mean;depth_mean;dta_stage3_conf_min;dta_t_uncertainty_std
l3_fdf_lite_s004_g015_bm2,1,gbdt,diagnostic_with_trans_gt,False,0.99,0.30230291938666703,1200,1187,0.9891666666666666,0.06515244483947753,0.08978131612141928,0.04482913970947266,1.971145470937093e-05,0.6325,0.6394271272114574,42.834919929504395,93,325,162.5,125,62.5,0.06046189149220785,0.04704076608022054,0.05032270431518555,4,125,"{""gain"": 564, ""neutral"": 76, ""ssim_regression"": 222, ""strong_regression"": 200, ""worst_regression"": 125}",pure_python_boosted_stumps,same_as_model_train_due_to_two_fold_source,1200,1200,1200,dta_stage2_conf_min;dta_t_uncertainty_mean;trans_gt_p90;dta_stage2_feature_action_abs_mean;input_brightness_mean;depth_mean;dta_stage3_conf_min;dta_t_uncertainty_std
l3_fdf_lite_s004_g015_bm2,1,gbdt,diagnostic_with_trans_gt,False,0.98,0.2992528253321707,1200,1172,0.9766666666666667,0.06484054565429688,0.08978131612141928,0.04436906178792318,1.9938498735427856e-05,0.625,0.6399317406143344,42.834919929504395,90,320,160.0,123,61.5,0.060064263343811035,0.04699800968170166,0.0501959228515625,13,123,"{""gain"": 560, ""neutral"": 76, ""ssim_regression"": 216, ""strong_regression"": 197, ""worst_regression"": 123}",pure_python_boosted_stumps,same_as_model_train_due_to_two_fold_source,1200,1200,1200,dta_stage2_conf_min;dta_t_uncertainty_mean;trans_gt_p90;dta_stage2_feature_action_abs_mean;input_brightness_mean;depth_mean;dta_stage3_conf_min;dta_t_uncertainty_std
l3_fdf_lite_s004_g015_bm2,1,gbdt,diagnostic_with_trans_gt,False,0.97,0.29802514224374343,1200,1162,0.9683333333333334,0.0646530532836914,0.08978131612141928,0.0446532948811849,1.8990188837051393e-05,0.62,0.6402753872633391,42.834919929504395,89,319,159.5,123,61.5,0.05980995972951253,0.04712653001149496,0.050477581024169924,18,123,"{""gain"": 555, ""neutral"": 73, ""ssim_regression"": 215, ""strong_regression"": 196, ""worst_regression"": 123}",pure_python_boosted_stumps,same_as_model_train_due_to_two_fold_source,1200,1200,1200,dta_stage2_conf_min;dta_t_uncertainty_mean;trans_gt_p90;dta_stage2_feature_action_abs_mean;input_brightness_mean;depth_mean;dta_stage3_conf_min;dta_t_uncertainty_std
l3_fdf_lite_s004_g015_bm2,1,gbdt,diagnostic_with_trans_gt,False,0.96,0.29756190301682717,1200,1146,0.955,0.06542696634928385,0.08978131612141928,0.05145394643147787,1.8806159496307372e-05,0.6158333333333333,0.6448516579406631,42.834919929504395,79,309,154.5,119,59.5,0.060640721321105956,0.047697927157084145,0.05116559346516927,23,119,"{""gain"": 550, ""neutral"": 72, ""ssim_regression"": 215, ""strong_regression"": 190, ""worst_regression"": 119}",pure_python_boosted_stumps,same_as_model_train_due_to_two_fold_source,1200,1200,1200,dta_stage2_conf_min;dta_t_uncertainty_mean;trans_gt_p90;dta_stage2_feature_action_abs_mean;input_brightness_mean;depth_mean;dta_stage3_conf_min;dta_t_uncertainty_std
l3_fdf_lite_s004_g015_bm2,1,gbdt,diagnostic_with_trans_gt,False,0.95,0.2961102402672064,1200,1135,0.9458333333333333,0.06713711420694987,0.08978131612141928,0.05593837738037109,1.9559313853581745e-05,0.615,0.6502202643171806,42.834919929504395,73,302,151.0,116,58.0,0.061588584582010907,0.048821120262145995,0.05228970845540364,24,116,"{""gain"": 550, ""neutral"": 72, ""ssim_regression"": 211, ""strong_regression"": 186, ""worst_regression"": 116}",pure_python_boosted_stumps,same_as_model_train_due_to_two_fold_source,1200,1200,1200,dta_stage2_conf_min;dta_t_uncertainty_mean;trans_gt_p90;dta_stage2_feature_action_abs_mean;input_brightness_mean;depth_mean;dta_stage3_conf_min;dta_t_uncertainty_std
l3_fdf_lite_s004_g015_bm2,1,gbdt,diagnostic_with_trans_gt,False,0.94,0.2947682686558173,1200,1122,0.935,0.06811444600423178,0.08978131612141928,0.05865521748860677,1.948431134223938e-05,0.6108333333333333,0.6532976827094474,42.834919929504395,67,295,147.5,111,55.5,0.06244216124216716,0.04943944772084554,0.05305562337239583,29,111,"{""gain"": 547, ""neutral"": 72, ""ssim_regression"": 208, ""strong_regression"": 184, ""worst_regression"": 111}",pure_python_boosted_stumps,same_as_model_train_due_to_two_fold_source,1200,1200,1200,dta_stage2_conf_min;dta_t_uncertainty_mean;trans_gt_p90;dta_stage2_feature_action_abs_mean;input_brightness_mean;depth_mean;dta_stage3_conf_min;dta_t_uncertainty_std
l3_fdf_lite_s004_g015_bm2,1,gbdt,diagnostic_with_trans_gt,False,0.93,0.2935598604178825,1200,1103,0.9191666666666667,0.06853445688883464,0.08978131612141928,0.06134623209635417,1.8001298109690348e-05,0.6033333333333334,0.6563916591115141,42.834919929504395,59,287,143.5,107,53.5,0.06242498556772868,0.049582473436991376,0.054016640981038415,38,107,"{""gain"": 539, ""neutral"": 71, ""ssim_regression"": 206, ""strong_regression"": 180, ""worst_regression"": 107}",pure_python_boosted_stumps,same_as_model_train_due_to_two_fold_source,1200,1200,1200,dta_stage2_conf_min;dta_t_uncertainty_mean;trans_gt_p90;dta_stage2_feature_action_abs_mean;input_brightness_mean;depth_mean;dta_stage3_conf_min;dta_t_uncertainty_std
l3_fdf_lite_s004_g015_bm2,1,gbdt,diagnostic_with_trans_gt,False,0.92,0.2929258973000318,1200,1087,0.9058333333333334,0.06999355634053549,0.08978131612141928,0.06718262990315756,1.7852584520975748e-05,0.5983333333333334,0.6605335786568537,42.834919929504395,49,277,138.5,99,49.5,0.06332670052846273,0.049980756441752115,0.05515950838724772,44,99,"{""gain"": 533, ""neutral"": 71, ""ssim_regression"": 206, ""strong_regression"": 178, ""worst_regression"": 99}",pure_python_boosted_stumps,same_as_model_train_due_to_two_fold_source,1200,1200,1200,dta_stage2_conf_min;dta_t_uncertainty_mean;trans_gt_p90;dta_stage2_feature_action_abs_mean;input_brightness_mean;depth_mean;dta_stage3_conf_min;dta_t_uncertainty_std
l3_fdf_lite_s004_g015_bm2,1,gbdt,diagnostic_with_trans_gt,False,0.9,0.27947134719399624,1200,1056,0.88,0.0696811580657959,0.08757395426432292,0.06320936838785807,1.956040660540263e-05,0.5825,0.6619318181818182,42.834919929504395,39,265,132.5,87,43.5,0.06229351202646891,0.0494075600306193,0.0547602653503418,60,87,"{""gain"": 520, ""neutral"": 70, ""ssim_regression"": 201, ""strong_regression"": 178, ""worst_regression"": 87}",pure_python_boosted_stumps,same_as_model_train_due_to_two_fold_source,1200,1200,1200,dta_stage2_conf_min;dta_t_uncertainty_mean;trans_gt_p90;dta_stage2_feature_action_abs_mean;input_brightness_mean;depth_mean;dta_stage3_conf_min;dta_t_uncertainty_std
l3_fdf_lite_s004_g015_bm2,1,logistic,diagnostic_with_cf_delta,False,1.0,1.2548133290379369,1200,1196,0.9966666666666667,0.06523487091064453,0.08978131612141928,0.04657067616780599,1.8743922313054404e-05,0.635,0.637123745819398,42.834919929504395,96,331,165.5,126,63.0,0.059540537198384605,0.04676247437795003,0.05013947486877442,0,126,"{""gain"": 566, ""neutral"": 75, ""ssim_regression"": 224, ""strong_regression"": 205, ""worst_regression"": 126}",pure_python_logistic,same_as_model_train_due_to_two_fold_source,1200,1200,1200,dta_final_feature_gate_max;input_brightness_mean;dta_t_uncertainty_std;dta_t_uncertainty_mean;dta_stage3_feature_gate_max;dta_stage2_conf_min;dta_final_feature_gate_mean;depth_std
l3_fdf_lite_s004_g015_bm2,1,logistic,diagnostic_with_cf_delta,False,0.99,1.138133254379764,1200,1147,0.9558333333333333,0.06813051541646321,0.09333660125732422,0.0510391108194987,2.008214592933655e-05,0.6208333333333333,0.6495204882301656,42.834919929504395,87,305,152.5,117,58.5,0.05990688959757487,0.04735060214996338,0.051001207033793135,16,117,"{""gain"": 555, ""neutral"": 73, ""ssim_regression"": 214, ""strong_regression"": 188, ""worst_regression"": 117}",pure_python_logistic,same_as_model_train_due_to_two_fold_source,1200,1200,1200,dta_final_feature_gate_max;input_brightness_mean;dta_t_uncertainty_std;dta_t_uncertainty_mean;dta_stage3_feature_gate_max;dta_stage2_conf_min;dta_final_feature_gate_mean;depth_std
l3_fdf_lite_s004_g015_bm2,1,logistic,diagnostic_with_cf_delta,False,0.98,1.074090705143931,1200,1101,0.9175,0.0672234312693278,0.09308029174804687,0.047211227416992185,1.9060422976811725e-05,0.5983333333333334,0.6521344232515894,42.834919929504395,82,289,144.5,109,54.5,0.05842238426208496,0.045998632113138836,0.049561721483866374,41,109,"{""gain"": 535, ""neutral"": 70, ""ssim_regression"": 207, ""strong_regression"": 180, ""worst_regression"": 109}",pure_python_logistic,same_as_model_train_due_to_two_fold_source,1200,1200,1200,dta_final_feature_gate_max;input_brightness_mean;dta_t_uncertainty_std;dta_t_uncertainty_mean;dta_stage3_feature_gate_max;dta_stage2_conf_min;dta_final_feature_gate_mean;depth_std
l3_fdf_lite_s004_g015_bm2,1,logistic,diagnostic_with_cf_delta,False,0.97,1.0450021413848227,1200,1071,0.8925,0.06756020545959472,0.09523569742838542,0.04569502512613932,1.9748310248057047e-05,0.585,0.6554621848739496,42.834919929504395,80,276,138.0,104,52.0,0.05716096719106038,0.04451637109120687,0.048101669947306316,57,104,"{""gain"": 526, ""neutral"": 69, ""ssim_regression"": 200, ""strong_regression"": 172, ""worst_regression"": 104}",pure_python_logistic,same_as_model_train_due_to_two_fold_source,1200,1200,1200,dta_final_feature_gate_max;input_brightness_mean;dta_t_uncertainty_std;dta_t_uncertainty_mean;dta_stage3_feature_gate_max;dta_stage2_conf_min;dta_final_feature_gate_mean;depth_std
l3_fdf_lite_s004_g015_bm2,1,logistic,diagnostic_with_cf_delta,False,0.96,1.0209792506931994,1200,1043,0.8691666666666666,0.06717912197113036,0.09483566919962565,0.04513801574707031,1.9830167293548584e-05,0.5725,0.6586768935762224,42.834919929504395,76,265,132.5,97,48.5,0.05642363548278809,0.04378263473510742,0.04733098824818929,71,97,"{""gain"": 515, ""neutral"": 67, ""ssim_regression"": 196, ""strong_regression"": 168, ""worst_regression"": 97}",pure_python_logistic,same_as_model_train_due_to_two_fold_source,1200,1200,1200,dta_final_feature_gate_max;input_brightness_mean;dta_t_uncertainty_std;dta_t_uncertainty_mean;dta_stage3_feature_gate_max;dta_stage2_conf_min;dta_final_feature_gate_mean;depth_std
