prefix,param,update_l2,update_abs_mean,final_l2
baseline_soft_bce_scale_clip_wd_zero,nopost_gated_lowband_policy.final_policy.risk.1.bias,0.12068699300289154,0.01916399598121643,0.3823707401752472
baseline_soft_bce_scale_clip_wd_zero,nopost_gated_lowband_policy.final_policy.risk.3.weight,0.0580572783946991,0.010247355327010155,0.0580572783946991
baseline_soft_bce_scale_clip_wd_zero,nopost_gated_lowband_policy.final_policy.risk.3.bias,0.009633660316467285,0.009633660316467285,1.5096336603164673
bce_only,nopost_gated_lowband_policy.mid_policy.context.0.weight,3.0957748889923096,0.01990937627851963,0.5166535377502441
bce_only,nopost_gated_lowband_policy.mid_policy.context.0.bias,0.27486833930015564,0.04464062675833702,0.26743003726005554
bce_only,nopost_gated_lowband_policy.mid_policy.context.2.weight,2.869211196899414,0.026684870943427086,1.0534539222717285
bce_only,nopost_gated_lowband_policy.mid_policy.context.2.bias,0.3051612973213196,0.05105729401111603,0.28697988390922546
bce_only,nopost_gated_lowband_policy.mid_policy.risk.1.weight,1.4407590627670288,0.042436763644218445,2.117854595184326
bce_only,nopost_gated_lowband_policy.mid_policy.risk.1.bias,0.2721036672592163,0.046887390315532684,0.8551955819129944
bce_only,nopost_gated_lowband_policy.mid_policy.risk.3.weight,0.27685463428497314,0.048631515353918076,0.27685463428497314
bce_only,nopost_gated_lowband_policy.mid_policy.risk.3.bias,0.04015183448791504,0.04015183448791504,1.540151834487915
bce_only,nopost_gated_lowband_policy.final_policy.mid_project.weight,1.8214795589447021,0.037691935896873474,1.5759614706039429
bce_only,nopost_gated_lowband_policy.final_policy.mid_project.bias,0.1501307189464569,0.015289162285625935,0.42275381088256836
bce_only,nopost_gated_lowband_policy.final_policy.global_project.1.weight,2.0910427570343018,0.03505298122763634,1.3121163845062256
bce_only,nopost_gated_lowband_policy.final_policy.global_project.1.bias,0.11854537576436996,0.017163658514618874,0.29729440808296204
bce_only,nopost_gated_lowband_policy.final_policy.context.0.weight,3.6618077754974365,0.01878836192190647,1.8600581884384155
bce_only,nopost_gated_lowband_policy.final_policy.context.0.bias,0.28675657510757446,0.04871148243546486,0.3141895830631256
bce_only,nopost_gated_lowband_policy.final_policy.context.2.weight,3.098050355911255,0.028353234753012657,1.6902371644973755
bce_only,nopost_gated_lowband_policy.final_policy.context.2.bias,0.303194522857666,0.05067272484302521,0.2724868953227997
bce_only,nopost_gated_lowband_policy.final_policy.risk.1.weight,1.4639872312545776,0.04188299551606178,2.1838889122009277
bce_only,nopost_gated_lowband_policy.final_policy.risk.1.bias,0.2391505241394043,0.040379900485277176,0.8830572366714478
bce_only,nopost_gated_lowband_policy.final_policy.risk.3.weight,0.29157865047454834,0.05073537304997444,0.29157865047454834
bce_only,nopost_gated_lowband_policy.final_policy.risk.3.bias,0.03902304172515869,0.03902304172515869,1.5390230417251587
no_grad_clip,nopost_gated_lowband_policy.mid_policy.context.0.weight,2.6447575092315674,0.01679116114974022,1.83519446849823
no_grad_clip,nopost_gated_lowband_policy.mid_policy.context.0.bias,0.14114585518836975,0.023315943777561188,0.19609197974205017
no_grad_clip,nopost_gated_lowband_policy.mid_policy.context.2.weight,2.7028567790985107,0.023544518277049065,2.7176313400268555
no_grad_clip,nopost_gated_lowband_policy.mid_policy.context.2.bias,0.11270218342542648,0.018115852028131485,0.1953618973493576
no_grad_clip,nopost_gated_lowband_policy.mid_policy.risk.1.weight,0.9614312648773193,0.023165632039308548,2.8538918495178223
no_grad_clip,nopost_gated_lowband_policy.mid_policy.risk.1.bias,0.08514613658189774,0.014192339032888412,0.6747473478317261
no_grad_clip,nopost_gated_lowband_policy.mid_policy.risk.3.weight,0.12291187793016434,0.02139274589717388,0.12291187793016434
no_grad_clip,nopost_gated_lowband_policy.mid_policy.risk.3.bias,0.012350320816040039,0.012350320816040039,1.48764967918396
no_grad_clip,nopost_gated_lowband_policy.final_policy.mid_project.weight,1.3135089874267578,0.026523714885115623,2.2106263637542725
no_grad_clip,nopost_gated_lowband_policy.final_policy.mid_project.bias,0.11541051417589188,0.017328578978776932,0.35223546624183655
no_grad_clip,nopost_gated_lowband_policy.final_policy.global_project.1.weight,1.7024930715560913,0.027926182374358177,1.8390417098999023
no_grad_clip,nopost_gated_lowband_policy.final_policy.global_project.1.bias,0.12001621723175049,0.015489546582102776,0.2806048095226288
no_grad_clip,nopost_gated_lowband_policy.final_policy.context.0.weight,3.672179937362671,0.018412871286273003,2.7928740978240967
no_grad_clip,nopost_gated_lowband_policy.final_policy.context.0.bias,0.1252012997865677,0.021044928580522537,0.16841115057468414
no_grad_clip,nopost_gated_lowband_policy.final_policy.context.2.weight,2.4911372661590576,0.021526368334889412,2.4304232597351074
no_grad_clip,nopost_gated_lowband_policy.final_policy.context.2.bias,0.0994788259267807,0.015654494985938072,0.19864702224731445
no_grad_clip,nopost_gated_lowband_policy.final_policy.risk.1.weight,0.9067502617835999,0.0226021446287632,2.8362789154052734
no_grad_clip,nopost_gated_lowband_policy.final_policy.risk.1.bias,0.07781971991062164,0.0125899538397789,0.6929538249969482
no_grad_clip,nopost_gated_lowband_policy.final_policy.risk.3.weight,0.11107674986124039,0.019300036132335663,0.11107674986124039
no_grad_clip,nopost_gated_lowband_policy.final_policy.risk.3.bias,0.01160275936126709,0.01160275936126709,1.488397240638733
lr_3e_4,nopost_gated_lowband_policy.mid_policy.context.0.weight,3.274676561355591,0.0209076926112175,0.00012162795610493049
lr_3e_4,nopost_gated_lowband_policy.mid_policy.context.0.bias,0.14396560192108154,0.022878296673297882,7.245676442835247e-06
lr_3e_4,nopost_gated_lowband_policy.mid_policy.context.2.weight,3.258850574493408,0.02944757603108883,0.0013568657450377941
lr_3e_4,nopost_gated_lowband_policy.mid_policy.context.2.bias,0.17915703356266022,0.027643967419862747,0.053642649203538895
lr_3e_4,nopost_gated_lowband_policy.mid_policy.risk.1.weight,2.7850849628448486,0.07780230790376663,0.5719404816627502
lr_3e_4,nopost_gated_lowband_policy.mid_policy.risk.1.bias,0.1709006428718567,0.026089269667863846,0.4943157732486725
lr_3e_4,nopost_gated_lowband_policy.mid_policy.risk.3.weight,0.16485340893268585,0.029112717136740685,0.16485340893268585
lr_3e_4,nopost_gated_lowband_policy.mid_policy.risk.3.bias,0.027541756629943848,0.027541756629943848,1.5275417566299438
lr_3e_4,nopost_gated_lowband_policy.final_policy.mid_project.weight,3.0748202800750732,0.05943435803055763,0.22015440464019775
lr_3e_4,nopost_gated_lowband_policy.final_policy.mid_project.bias,0.36544743180274963,0.056111663579940796,0.02438388206064701
lr_3e_4,nopost_gated_lowband_policy.final_policy.global_project.1.weight,3.21061635017395,0.05070875957608223,0.0979791060090065
lr_3e_4,nopost_gated_lowband_policy.final_policy.global_project.1.bias,0.3683878779411316,0.05789736658334732,0.012763945385813713
lr_3e_4,nopost_gated_lowband_policy.final_policy.context.0.weight,3.2851195335388184,0.01711607165634632,3.445758193265647e-05
lr_3e_4,nopost_gated_lowband_policy.final_policy.context.0.bias,0.11307549476623535,0.016827857121825218,5.5184373195515946e-06
lr_3e_4,nopost_gated_lowband_policy.final_policy.context.2.weight,3.252946615219116,0.02930881828069687,0.0013494767481461167
lr_3e_4,nopost_gated_lowband_policy.final_policy.context.2.bias,0.19744835793972015,0.030406802892684937,0.056684982031583786
lr_3e_4,nopost_gated_lowband_policy.final_policy.risk.1.weight,2.734053373336792,0.07613333314657211,0.556486964225769
lr_3e_4,nopost_gated_lowband_policy.final_policy.risk.1.bias,0.11858028173446655,0.016933389008045197,0.4853895604610443
lr_3e_4,nopost_gated_lowband_policy.final_policy.risk.3.weight,0.16865403950214386,0.029754476621747017,0.16865403950214386
lr_3e_4,nopost_gated_lowband_policy.final_policy.risk.3.bias,0.027361631393432617,0.027361631393432617,1.5273616313934326
lr_1e_3,nopost_gated_lowband_policy.mid_policy.context.0.weight,3.2573063373565674,0.02075919881463051,3.8556506078146757e-13
lr_1e_3,nopost_gated_lowband_policy.mid_policy.context.0.bias,0.1321740746498108,0.020783834159374237,6.147792236226024e-14
lr_1e_3,nopost_gated_lowband_policy.mid_policy.context.2.weight,3.2643630504608154,0.029453754425048828,5.533257229142774e-13
lr_1e_3,nopost_gated_lowband_policy.mid_policy.context.2.bias,0.18083612620830536,0.02639620751142502,0.0023825373500585556
lr_1e_3,nopost_gated_lowband_policy.mid_policy.risk.1.weight,3.2836360931396484,0.08860518038272858,0.004252762068063021
lr_1e_3,nopost_gated_lowband_policy.mid_policy.risk.1.bias,0.2214794158935547,0.030624834820628166,0.6621584296226501
lr_1e_3,nopost_gated_lowband_policy.mid_policy.risk.3.weight,0.4253767728805542,0.07512680441141129,0.4253767728805542
lr_1e_3,nopost_gated_lowband_policy.mid_policy.risk.3.bias,0.06795334815979004,0.06795334815979004,1.56795334815979
lr_1e_3,nopost_gated_lowband_policy.final_policy.mid_project.weight,3.28075909614563,0.06287682801485062,1.0992394550157769e-08
lr_1e_3,nopost_gated_lowband_policy.final_policy.mid_project.bias,0.3401787579059601,0.053579770028591156,2.9389392395412495e-12
lr_1e_3,nopost_gated_lowband_policy.final_policy.global_project.1.weight,3.296365737915039,0.051715631037950516,8.956520941572066e-11
lr_1e_3,nopost_gated_lowband_policy.final_policy.global_project.1.bias,0.3037453889846802,0.04424859210848808,6.2993035267189246e-12
lr_1e_3,nopost_gated_lowband_policy.final_policy.context.0.weight,3.251258373260498,0.016938822343945503,2.3792770596602064e-13
lr_1e_3,nopost_gated_lowband_policy.final_policy.context.0.bias,0.11543741077184677,0.018107594922184944,3.212417853427907e-14
lr_1e_3,nopost_gated_lowband_policy.final_policy.context.2.weight,3.2525694370269775,0.029318280518054962,4.401943761757343e-13
lr_1e_3,nopost_gated_lowband_policy.final_policy.context.2.bias,0.19186419248580933,0.029072439298033714,0.002070638118311763
lr_1e_3,nopost_gated_lowband_policy.final_policy.risk.1.weight,3.2174558639526367,0.08666221052408218,0.002407226013019681
lr_1e_3,nopost_gated_lowband_policy.final_policy.risk.1.bias,0.23461613059043884,0.03744099289178848,0.6467256546020508
lr_1e_3,nopost_gated_lowband_policy.final_policy.risk.3.weight,0.4395202398300171,0.07761694490909576,0.4395202398300171
lr_1e_3,nopost_gated_lowband_policy.final_policy.risk.3.bias,0.07040596008300781,0.07040596008300781,1.5704059600830078
weight_decay_0,nopost_gated_lowband_policy.mid_policy.context.0.weight,1.5187878608703613,0.008579428307712078,3.6145007610321045
weight_decay_0,nopost_gated_lowband_policy.mid_policy.context.0.bias,0.116157665848732,0.019805919378995895,0.1724330484867096
weight_decay_0,nopost_gated_lowband_policy.mid_policy.context.2.weight,1.906658411026001,0.018058814108371735,3.8582847118377686
weight_decay_0,nopost_gated_lowband_policy.mid_policy.context.2.bias,0.094952791929245,0.0152377188205719,0.23694278299808502
weight_decay_0,nopost_gated_lowband_policy.mid_policy.risk.1.weight,0.7305758595466614,0.021853948011994362,3.3765809535980225
weight_decay_0,nopost_gated_lowband_policy.mid_policy.risk.1.bias,0.07586093991994858,0.013039627112448215,0.6030771136283875
weight_decay_0,nopost_gated_lowband_policy.mid_policy.risk.3.weight,0.1019415631890297,0.01721203327178955,0.1019415631890297
weight_decay_0,nopost_gated_lowband_policy.mid_policy.risk.3.bias,0.009069561958312988,0.009069561958312988,1.509069561958313
weight_decay_0,nopost_gated_lowband_policy.final_policy.mid_project.weight,0.5168920755386353,0.008860927075147629,3.312765598297119
weight_decay_0,nopost_gated_lowband_policy.final_policy.mid_project.bias,0.06406786292791367,0.010809922590851784,0.4486857056617737
weight_decay_0,nopost_gated_lowband_policy.final_policy.global_project.1.weight,0.6083434224128723,0.008599243126809597,3.3456313610076904
weight_decay_0,nopost_gated_lowband_policy.final_policy.global_project.1.bias,0.06738822907209396,0.011566550470888615,0.35168901085853577
weight_decay_0,nopost_gated_lowband_policy.final_policy.context.0.weight,1.9855170249938965,0.010115168057382107,3.826629400253296
weight_decay_0,nopost_gated_lowband_policy.final_policy.context.0.bias,0.06517153978347778,0.010936664417386055,0.13288021087646484
weight_decay_0,nopost_gated_lowband_policy.final_policy.context.2.weight,1.3563258647918701,0.012755203992128372,3.595475673675537
weight_decay_0,nopost_gated_lowband_policy.final_policy.context.2.bias,0.057092174887657166,0.009338269010186195,0.21652846038341522
weight_decay_0,nopost_gated_lowband_policy.final_policy.risk.1.weight,0.481073796749115,0.014063585549592972,3.372798442840576
weight_decay_0,nopost_gated_lowband_policy.final_policy.risk.1.bias,0.051748428493738174,0.008860720321536064,0.6011805534362793
weight_decay_0,nopost_gated_lowband_policy.final_policy.risk.3.weight,0.07381544262170792,0.012638204731047153,0.07381544262170792
weight_decay_0,nopost_gated_lowband_policy.final_policy.risk.3.bias,0.006971120834350586,0.006971120834350586,1.5069711208343506
tiny_nonzero_init,nopost_gated_lowband_policy.mid_policy.context.0.weight,3.0874617099761963,0.02000250667333603,0.22467736899852753
tiny_nonzero_init,nopost_gated_lowband_policy.mid_policy.context.0.bias,0.12077003717422485,0.01842520944774151,0.009733169339597225
tiny_nonzero_init,nopost_gated_lowband_policy.mid_policy.context.2.weight,2.785386800765991,0.026011981070041656,0.5725743174552917
tiny_nonzero_init,nopost_gated_lowband_policy.mid_policy.context.2.bias,0.15379086136817932,0.024241380393505096,0.04624506086111069
tiny_nonzero_init,nopost_gated_lowband_policy.mid_policy.risk.1.weight,1.4079029560089111,0.041788045316934586,1.912415623664856
tiny_nonzero_init,nopost_gated_lowband_policy.mid_policy.risk.1.bias,0.1571880578994751,0.024982627481222153,0.5011078119277954
tiny_nonzero_init,nopost_gated_lowband_policy.mid_policy.risk.3.weight,0.056343697011470795,0.00994336698204279,0.05641194060444832
tiny_nonzero_init,nopost_gated_lowband_policy.mid_policy.risk.3.bias,0.009493589401245117,0.009493589401245117,1.5094935894012451
tiny_nonzero_init,nopost_gated_lowband_policy.final_policy.mid_project.weight,1.8199201822280884,0.03755081072449684,1.5418251752853394
tiny_nonzero_init,nopost_gated_lowband_policy.final_policy.mid_project.bias,0.2244623601436615,0.0361897274851799,0.18369713425636292
tiny_nonzero_init,nopost_gated_lowband_policy.final_policy.global_project.1.weight,2.1008434295654297,0.035157352685928345,1.3170596361160278
tiny_nonzero_init,nopost_gated_lowband_policy.final_policy.global_project.1.bias,0.21998785436153412,0.03633200749754906,0.1398114413022995
tiny_nonzero_init,nopost_gated_lowband_policy.final_policy.context.0.weight,3.2081685066223145,0.016820285469293594,0.10253720730543137
tiny_nonzero_init,nopost_gated_lowband_policy.final_policy.context.0.bias,0.10468665510416031,0.015648216009140015,0.005683374125510454
tiny_nonzero_init,nopost_gated_lowband_policy.final_policy.context.2.weight,2.7650928497314453,0.02567625790834427,0.5720781683921814
tiny_nonzero_init,nopost_gated_lowband_policy.final_policy.context.2.bias,0.1373470425605774,0.019512932747602463,0.06712831556797028
tiny_nonzero_init,nopost_gated_lowband_policy.final_policy.risk.1.weight,1.4121662378311157,0.041963186115026474,1.9541866779327393
tiny_nonzero_init,nopost_gated_lowband_policy.final_policy.risk.1.bias,0.1142880916595459,0.017536234110593796,0.37819087505340576
tiny_nonzero_init,nopost_gated_lowband_policy.final_policy.risk.3.weight,0.05856494978070259,0.010320199653506279,0.061032261699438095
tiny_nonzero_init,nopost_gated_lowband_policy.final_policy.risk.3.bias,0.009632229804992676,0.009632229804992676,1.5096322298049927
logit_target_mse,nopost_gated_lowband_policy.mid_policy.context.0.weight,3.0826804637908936,0.01993088610470295,0.22556287050247192
logit_target_mse,nopost_gated_lowband_policy.mid_policy.context.0.bias,0.13746631145477295,0.022461671382188797,0.009467164054512978
logit_target_mse,nopost_gated_lowband_policy.mid_policy.context.2.weight,2.7716548442840576,0.025754325091838837,0.5752838850021362
logit_target_mse,nopost_gated_lowband_policy.mid_policy.context.2.bias,0.14482004940509796,0.02300301007926464,0.056477196514606476
logit_target_mse,nopost_gated_lowband_policy.mid_policy.risk.1.weight,1.4189175367355347,0.04206767678260803,1.9921685457229614
logit_target_mse,nopost_gated_lowband_policy.mid_policy.risk.1.bias,0.13960027694702148,0.022796405479311943,0.46626174449920654
logit_target_mse,nopost_gated_lowband_policy.mid_policy.risk.3.weight,0.057612013071775436,0.01016880664974451,0.057612013071775436
logit_target_mse,nopost_gated_lowband_policy.mid_policy.risk.3.bias,0.009624719619750977,0.009624719619750977,1.509624719619751
logit_target_mse,nopost_gated_lowband_policy.final_policy.mid_project.weight,1.833528757095337,0.03797377273440361,1.5800837278366089
logit_target_mse,nopost_gated_lowband_policy.final_policy.mid_project.bias,0.2301662415266037,0.038743048906326294,0.1866498738527298
logit_target_mse,nopost_gated_lowband_policy.final_policy.global_project.1.weight,2.0861294269561768,0.03477960452437401,1.2945879697799683
logit_target_mse,nopost_gated_lowband_policy.final_policy.global_project.1.bias,0.2230861335992813,0.037109363824129105,0.14058177173137665
logit_target_mse,nopost_gated_lowband_policy.final_policy.context.0.weight,3.1917684078216553,0.016729287803173065,0.09965761005878448
logit_target_mse,nopost_gated_lowband_policy.final_policy.context.0.bias,0.10896574705839157,0.01668243110179901,0.004907669499516487
logit_target_mse,nopost_gated_lowband_policy.final_policy.context.2.weight,2.7646913528442383,0.025665350258350372,0.5636177062988281
logit_target_mse,nopost_gated_lowband_policy.final_policy.context.2.bias,0.13948456943035126,0.020301809534430504,0.05429498106241226
logit_target_mse,nopost_gated_lowband_policy.final_policy.risk.1.weight,1.4211463928222656,0.04228566959500313,1.977514624595642
logit_target_mse,nopost_gated_lowband_policy.final_policy.risk.1.bias,0.11949747055768967,0.018955141305923462,0.3837220072746277
logit_target_mse,nopost_gated_lowband_policy.final_policy.risk.3.weight,0.05878005549311638,0.010374076664447784,0.05878005549311638
logit_target_mse,nopost_gated_lowband_policy.final_policy.risk.3.bias,0.009750843048095703,0.009750843048095703,1.5097508430480957
class_balanced_bce,nopost_gated_lowband_policy.mid_policy.context.0.weight,3.0957748889923096,0.01990937627851963,0.5166533589363098
class_balanced_bce,nopost_gated_lowband_policy.mid_policy.context.0.bias,0.2748682200908661,0.04464060813188553,0.267429918050766
class_balanced_bce,nopost_gated_lowband_policy.mid_policy.context.2.weight,2.869210720062256,0.026684870943427086,1.0534536838531494
class_balanced_bce,nopost_gated_lowband_policy.mid_policy.context.2.bias,0.3051612675189972,0.05105728283524513,0.2869798541069031
class_balanced_bce,nopost_gated_lowband_policy.mid_policy.risk.1.weight,1.4407589435577393,0.042436763644218445,2.117854356765747
class_balanced_bce,nopost_gated_lowband_policy.mid_policy.risk.1.bias,0.27210360765457153,0.04688737913966179,0.8551954627037048
class_balanced_bce,nopost_gated_lowband_policy.mid_policy.risk.3.weight,0.27685457468032837,0.04863150790333748,0.27685457468032837
class_balanced_bce,nopost_gated_lowband_policy.mid_policy.risk.3.bias,0.04015183448791504,0.04015183448791504,1.540151834487915
class_balanced_bce,nopost_gated_lowband_policy.final_policy.mid_project.weight,1.8214795589447021,0.037691935896873474,1.5759613513946533
class_balanced_bce,nopost_gated_lowband_policy.final_policy.mid_project.bias,0.15013065934181213,0.015289148315787315,0.42275363206863403
class_balanced_bce,nopost_gated_lowband_policy.final_policy.global_project.1.weight,2.0910427570343018,0.03505298122763634,1.3121163845062256
class_balanced_bce,nopost_gated_lowband_policy.final_policy.global_project.1.bias,0.1185455322265625,0.017163701355457306,0.2972942590713501
class_balanced_bce,nopost_gated_lowband_policy.final_policy.context.0.weight,3.6618077754974365,0.01878836192190647,1.8600574731826782
class_balanced_bce,nopost_gated_lowband_policy.final_policy.context.0.bias,0.2867564558982849,0.04871145263314247,0.31418946385383606
class_balanced_bce,nopost_gated_lowband_policy.final_policy.context.2.weight,3.0980498790740967,0.028353234753012657,1.690236210823059
class_balanced_bce,nopost_gated_lowband_policy.final_policy.context.2.bias,0.30319449305534363,0.05067271739244461,0.2724868655204773
class_balanced_bce,nopost_gated_lowband_policy.final_policy.risk.1.weight,1.463987112045288,0.04188299924135208,2.1838886737823486
class_balanced_bce,nopost_gated_lowband_policy.final_policy.risk.1.bias,0.2391505241394043,0.04037989675998688,0.8830572962760925
class_balanced_bce,nopost_gated_lowband_policy.final_policy.risk.3.weight,0.29157859086990356,0.05073536932468414,0.29157859086990356
class_balanced_bce,nopost_gated_lowband_policy.final_policy.risk.3.bias,0.03902304172515869,0.03902304172515869,1.5390230417251587
focal_bce,nopost_gated_lowband_policy.mid_policy.context.0.weight,3.125945806503296,0.020130688324570656,0.755628764629364
focal_bce,nopost_gated_lowband_policy.mid_policy.context.0.bias,0.32340845465660095,0.053949303925037384,0.3238658010959625
focal_bce,nopost_gated_lowband_policy.mid_policy.context.2.weight,2.979706287384033,0.02733033150434494,1.5145105123519897
focal_bce,nopost_gated_lowband_policy.mid_policy.context.2.bias,0.3106161952018738,0.05197468027472496,0.32401853799819946
focal_bce,nopost_gated_lowband_policy.mid_policy.risk.1.weight,1.429307460784912,0.041126031428575516,2.1958913803100586
focal_bce,nopost_gated_lowband_policy.mid_policy.risk.1.bias,0.27115076780319214,0.046797651797533035,0.8289282321929932
focal_bce,nopost_gated_lowband_policy.mid_policy.risk.3.weight,0.2959209978580475,0.05174936354160309,0.2959209978580475
focal_bce,nopost_gated_lowband_policy.mid_policy.risk.3.bias,0.040052175521850586,0.040052175521850586,1.5400521755218506
focal_bce,nopost_gated_lowband_policy.final_policy.mid_project.weight,1.8309273719787598,0.03794651851058006,1.59005868434906
focal_bce,nopost_gated_lowband_policy.final_policy.mid_project.bias,0.18565022945404053,0.026846565306186676,0.31411057710647583
focal_bce,nopost_gated_lowband_policy.final_policy.global_project.1.weight,2.0936989784240723,0.03491702303290367,1.3197146654129028
focal_bce,nopost_gated_lowband_policy.final_policy.global_project.1.bias,0.1487681120634079,0.024323271587491035,0.19286461174488068
focal_bce,nopost_gated_lowband_policy.final_policy.context.0.weight,3.471172571182251,0.018034668639302254,1.407842755317688
focal_bce,nopost_gated_lowband_policy.final_policy.context.0.bias,0.27851343154907227,0.04575377330183983,0.2898576557636261
focal_bce,nopost_gated_lowband_policy.final_policy.context.2.weight,2.985217809677124,0.027685534209012985,1.452352523803711
focal_bce,nopost_gated_lowband_policy.final_policy.context.2.bias,0.2842576503753662,0.046433739364147186,0.3069903552532196
focal_bce,nopost_gated_lowband_policy.final_policy.risk.1.weight,1.4699915647506714,0.042795076966285706,2.1974823474884033
focal_bce,nopost_gated_lowband_policy.final_policy.risk.1.bias,0.2771775424480438,0.04756876826286316,0.8507714867591858
focal_bce,nopost_gated_lowband_policy.final_policy.risk.3.weight,0.29074153304100037,0.05094107240438461,0.29074153304100037
focal_bce,nopost_gated_lowband_policy.final_policy.risk.3.bias,0.040105462074279785,0.040105462074279785,1.5401054620742798
