checkpoint,name,a0_psnr,candidate_psnr,dPSNR,a0_final_l1,candidate_final_l1,delta_final_l1_vs_a0,a0_lowband_l1,candidate_lowband_l1,delta_lowband_l1_vs_a0,preserve_l1_to_a0,image_action_l1,budget_hinge,is_hard_bottom25,is_easy_top25,is_strong_reference,tail_hinge_margin_neg0p15,severe_hinge_margin_neg0p20,preserve_mask_strong_or_easy,preserve_hinge_margin_neg0p05,tail_hinge_active,preserve_hinge_active,positive_sample
model_20,1377_0.5_0.79.png,39.29552459716797,39.234012603759766,-0.061511993408203125,0.00851109717041254,0.008556308224797249,4.5211054384708405e-05,0.016912026330828667,0.01700158789753914,8.956156671047211e-05,0.00045838800724595785,0.00045838800724595785,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0
model_20,1382_0.57_1.88.png,36.16907501220703,35.952537536621094,-0.2165374755859375,0.011694134213030338,0.012026886455714703,0.0003327522426843643,0.023118898272514343,0.023783642798662186,0.0006647445261478424,0.0005451671313494444,0.0005451671313494444,0.0,1,0,0,0.0665374755859375,0.01653747558593749,0,0.0,1,0,0
model_20,1388_0.67_1.18.png,41.00313186645508,40.947689056396484,-0.05544281005859375,0.005949333775788546,0.005998388864099979,4.905508831143379e-05,0.011479808017611504,0.011581465601921082,0.00010165758430957794,0.00037227579741738737,0.00037227579741738737,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0
model_20,1394_0.64_1.0.png,38.095664978027344,38.225128173828125,0.12946319580078125,0.009962080046534538,0.00975949876010418,-0.0002025812864303589,0.019712232053279877,0.019297868013381958,-0.0004143640398979187,0.0004554136539809406,0.0004554136539809406,0.0,0,0,0,0.0,0.0,0,0.0,0,0,1
model_20,13_0.94_1.35.png,37.34942626953125,37.47946548461914,0.13003921508789062,0.010832934640347958,0.010654234327375889,-0.0001787003129720688,0.021325021982192993,0.020958736538887024,-0.00036628544330596924,0.0004499822680372745,0.0004499822680372745,0.0,1,0,0,0.0,0.0,0,0.0,0,0,1
model_20,1406_0.83_1.82.png,33.40568923950195,33.3289794921875,-0.07670974731445312,0.017294902354478836,0.01748289354145527,0.0001879911869764328,0.03427066653966904,0.03465006500482559,0.0003793984651565552,0.00039420719258487225,0.00039420719258487225,0.0,1,0,0,0.0,0.0,0,0.0,0,0,0
model_20,1411_0.54_0.56.png,41.199893951416016,41.52997589111328,0.3300819396972656,0.0072311717085540295,0.006850305944681168,-0.00038086576387286186,0.014332118444144726,0.013554679229855537,-0.0007774392142891884,0.0004945940454490483,0.0004945940454490483,0.0,0,0,0,0.0,0.0,0,0.0,0,0,1
model_20,1420_0.92_1.35.png,31.046131134033203,31.047534942626953,0.00140380859375,0.017268868163228035,0.017415747046470642,0.00014687888324260712,0.03439661115407944,0.0346921943128109,0.00029558315873146057,0.0004062896769028157,0.0004062896769028157,0.0,1,0,0,0.0,0.0,0,0.0,0,0,1
model_20,1425_0.84_1.75.png,34.869720458984375,34.48908996582031,-0.3806304931640625,0.012161273509263992,0.012606405653059483,0.00044513214379549026,0.023630956187844276,0.024529770016670227,0.0008988138288259506,0.0007565971463918686,0.0007565971463918686,0.0,1,0,0,0.2306304931640625,0.1806304931640625,0,0.0,1,0,0
model_20,1433_0.9_1.85.png,37.912841796875,37.965450286865234,0.052608489990234375,0.008056120947003365,0.007974081672728062,-8.203927427530289e-05,0.015016499906778336,0.014822450466454029,-0.0001940494403243065,0.0005839215591549873,0.0005839215591549873,0.0,0,0,0,0.0,0.0,0,0.0,0,0,1
model_20,1439_0.92_1.24.png,33.0416145324707,33.056053161621094,0.014438629150390625,0.018534060567617416,0.01851809024810791,-1.5970319509506226e-05,0.03688572347164154,0.036854468286037445,-3.125518560409546e-05,0.0002929437323473394,0.0002929437323473394,0.0,1,0,0,0.0,0.0,0,0.0,0,0,1
model_20,1444_0.58_1.95.png,33.59641647338867,33.719451904296875,0.12303543090820312,0.018601011484861374,0.018326535820961,-0.00027447566390037537,0.03708381950855255,0.03653491288423538,-0.0005489066243171692,0.0008472907938994467,0.0008472907938994467,0.0,1,0,0,0.0,0.0,0,0.0,0,0,1
model_20,1449_0.94_0.78.png,39.55110549926758,39.5684928894043,0.01738739013671875,0.008609428070485592,0.008557841181755066,-5.158688873052597e-05,0.01714121550321579,0.01703808270394802,-0.00010313279926776886,0.00031177312484942377,0.00031177312484942377,0.0,0,0,0,0.0,0.0,0,0.0,0,0,1
model_20,1453_0.64_1.53.png,33.75874328613281,33.80039596557617,0.041652679443359375,0.015786556527018547,0.01574362814426422,-4.292838275432587e-05,0.03133605420589447,0.03124835155904293,-8.770264685153961e-05,0.00031526043312624097,0.00031526043312624097,0.0,1,0,0,0.0,0.0,0,0.0,0,0,1
model_20,1459_0.77_0.55.png,40.72529602050781,40.96772003173828,0.24242401123046875,0.0075288075022399426,0.007297376170754433,-0.00023143133148550987,0.014926273375749588,0.014454066753387451,-0.00047220662236213684,0.0003724059497471899,0.0003724059497471899,0.0,0,0,0,0.0,0.0,0,0.0,0,0,1
model_20,1466_0.85_1.61.png,36.921775817871094,37.01709747314453,0.0953216552734375,0.009802300482988358,0.009786507114768028,-1.5793368220329285e-05,0.01907355710864067,0.019047994166612625,-2.5562942028045654e-05,0.0006090278620831668,0.0006090278620831668,0.0,1,0,0,0.0,0.0,0,0.0,0,0,1
model_20,1471_0.82_1.95.png,36.415470123291016,36.38576889038086,-0.02970123291015625,0.01168027427047491,0.011811419390141964,0.00013114511966705322,0.023071426898241043,0.023342888802289963,0.0002714619040489197,0.0004576534847728908,0.0004576534847728908,0.0,1,0,0,0.0,0.0,0,0.0,0,0,0
model_20,1477_0.87_1.44.png,30.913898468017578,31.035490036010742,0.12159156799316406,0.02395683154463768,0.02345106564462185,-0.000505765900015831,0.047831665724515915,0.046813949942588806,-0.0010177157819271088,0.0006676746997982264,0.0006676746997982264,0.0,1,0,0,0.0,0.0,0,0.0,0,0,1
model_20,1483_0.89_1.89.png,35.02826690673828,35.000308990478516,-0.027957916259765625,0.014470924623310566,0.014561425894498825,9.050127118825912e-05,0.02869187667965889,0.028871342539787292,0.0001794658601284027,0.00041884390520863235,0.00041884390520863235,0.0,1,0,0,0.0,0.0,0,0.0,0,0,0
model_20,1488_0.71_1.67.png,38.68069076538086,38.500587463378906,-0.18010330200195312,0.009042840451002121,0.009286828339099884,0.00024398788809776306,0.017676448449492455,0.018172726035118103,0.0004962775856256485,0.000517655978910625,0.000517655978910625,0.0,0,0,0,0.03010330200195313,0.0,0,0.0,1,0,0
model_20,1494_0.53_0.86.png,39.71315002441406,39.8482551574707,0.13510513305664062,0.00826084055006504,0.008093317039310932,-0.00016752351075410843,0.016287580132484436,0.015944931656122208,-0.0003426484763622284,0.0003305833088234067,0.0003305833088234067,0.0,0,0,0,0.0,0.0,0,0.0,0,0,1
model_20,1499_0.76_0.97.png,37.335418701171875,37.40752410888672,0.07210540771484375,0.009314973838627338,0.009130473248660564,-0.000184500589966774,0.018370065838098526,0.01799287460744381,-0.0003771912306547165,0.00039261975325644016,0.00039261975325644016,0.0,1,0,0,0.0,0.0,0,0.0,0,0,1
model_20,1505_0.8_0.86.png,41.858062744140625,42.13562774658203,0.27756500244140625,0.0059807440266013145,0.005608060397207737,-0.0003726836293935776,0.011879289522767067,0.0111240828409791,-0.0007552066817879677,0.0005901632830500603,0.0005901632830500603,0.0,0,0,0,0.0,0.0,0,0.0,0,0,1
model_20,150_0.71_0.79.png,41.78232192993164,42.034645080566406,0.2523231506347656,0.006797827314585447,0.0065604704432189465,-0.00023735687136650085,0.013448383659124374,0.012960626743733883,-0.0004877569153904915,0.00034559943014755845,0.00034559943014755845,0.0,0,0,0,0.0,0.0,0,0.0,0,0,1
model_20,1514_0.53_0.9.png,44.606170654296875,44.22369384765625,-0.382476806640625,0.004151766654103994,0.004423685371875763,0.00027191871777176857,0.008016164414584637,0.008577071130275726,0.0005609067156910896,0.0006900549633428454,0.0006900549633428454,0.0,0,1,1,0.232476806640625,0.182476806640625,1,0.332476806640625,1,1,0
model_20,1519_0.95_0.89.png,41.756752014160156,41.94618606567383,0.18943405151367188,0.004366978071630001,0.004382560029625893,1.558195799589157e-05,0.008532374165952206,0.008565169759094715,3.279559314250946e-05,0.00044921200606040657,0.00044921200606040657,0.0,0,0,0,0.0,0.0,0,0.0,0,0,1
model_20,1523_0.59_1.3.png,40.933284759521484,41.053958892822266,0.12067413330078125,0.006937241647392511,0.006798917427659035,-0.00013832421973347664,0.013667579740285873,0.013384558260440826,-0.000283021479845047,0.00037111013079993427,0.00037111013079993427,0.0,0,0,0,0.0,0.0,0,0.0,0,0,1
model_20,1529_0.84_0.56.png,44.19054412841797,44.10779571533203,-0.0827484130859375,0.004286111798137426,0.004311264492571354,2.5152694433927536e-05,0.00845825020223856,0.008506220765411854,4.797056317329407e-05,0.0006167517276480794,0.0006167517276480794,0.0,0,1,1,0.0,0.0,1,0.0327484130859375,0,1,0
model_20,1533_0.88_0.99.png,42.25586700439453,42.227500915527344,-0.0283660888671875,0.0054254066199064255,0.0054356311447918415,1.0224524885416031e-05,0.010684371925890446,0.010699721053242683,1.53491273522377e-05,0.00036397253279574215,0.00036397253279574215,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0
model_20,1539_0.58_0.79.png,42.365150451660156,42.245784759521484,-0.11936569213867188,0.005322740413248539,0.0054957023821771145,0.00017296196892857552,0.010511273518204689,0.010856293141841888,0.0003450196236371994,0.0007437384338118136,0.0007437384338118136,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0
model_20,1544_0.87_1.52.png,41.543739318847656,41.64432907104492,0.10058975219726562,0.005378761328756809,0.005253099836409092,-0.00012566149234771729,0.010535295121371746,0.010280908085405827,-0.0002543870359659195,0.0005851163878105581,0.0005851163878105581,0.0,0,0,0,0.0,0.0,0,0.0,0,0,1
model_20,154_0.97_0.91.png,40.44247055053711,40.54351806640625,0.10104751586914062,0.0075157624669373035,0.007418553810566664,-9.72086563706398e-05,0.014833853580057621,0.014635439962148666,-0.00019841361790895462,0.00033399328822270036,0.00033399328822270036,0.0,0,0,0,0.0,0.0,0,0.0,0,0,1
model_20,1555_0.58_0.76.png,47.413116455078125,47.6695556640625,0.256439208984375,0.0030684678349643946,0.002975381910800934,-9.308592416346073e-05,0.005793003831058741,0.005595887545496225,-0.00019711628556251526,0.0006166925304569304,0.0006166925304569304,0.0,0,1,1,0.0,0.0,1,0.0,0,0,1
model_20,1560_0.99_1.56.png,42.59865188598633,42.74217987060547,0.14352798461914062,0.004707735031843185,0.004605065565556288,-0.00010266946628689766,0.009008916094899178,0.008795827627182007,-0.00021308846771717072,0.0005066038575023413,0.0005066038575023413,0.0,0,0,0,0.0,0.0,0,0.0,0,0,1
model_20,1565_0.92_0.5.png,42.423194885253906,42.61554718017578,0.192352294921875,0.00624280609190464,0.006068264599889517,-0.00017454149201512337,0.012412798590958118,0.012056916020810604,-0.00035588257014751434,0.0003398084081709385,0.0003398084081709385,0.0,0,0,0,0.0,0.0,0,0.0,0,0,1
model_20,1571_0.87_0.66.png,42.395843505859375,42.459720611572266,0.06387710571289062,0.005203612614423037,0.005097037646919489,-0.00010657496750354767,0.010165225714445114,0.00993549358099699,-0.00022973213344812393,0.0004934447933919728,0.0004934447933919728,0.0,0,0,0,0.0,0.0,0,0.0,0,0,1
model_20,1577_0.86_1.16.png,42.62694549560547,42.71963119506836,0.09268569946289062,0.005102737341076136,0.00501301558688283,-8.972175419330597e-05,0.009743264876306057,0.009532986208796501,-0.00021027866750955582,0.0009042934980243444,0.0009042934980243444,0.0,0,0,0,0.0,0.0,0,0.0,0,0,1
model_20,1583_0.73_1.16.png,40.20035171508789,40.326263427734375,0.12591171264648438,0.00710888858884573,0.006940858438611031,-0.00016803015023469925,0.013956517912447453,0.013615523464977741,-0.0003409944474697113,0.0005012641195207834,0.0005012641195207834,0.0,0,0,0,0.0,0.0,0,0.0,0,0,1
model_20,1590_0.78_0.63.png,44.408016204833984,44.13264465332031,-0.2753715515136719,0.004134032409638166,0.004342526663094759,0.00020849425345659256,0.008097801357507706,0.008527040481567383,0.0004292391240596771,0.0005433302721939981,0.0005433302721939981,0.0,0,1,1,0.12537155151367188,0.07537155151367186,1,0.22537155151367189,1,1,0
model_20,1596_0.91_1.05.png,35.85922622680664,35.84226989746094,-0.016956329345703125,0.010304453782737255,0.010352233424782753,4.7779642045497894e-05,0.02045348659157753,0.020551063120365143,9.757652878761292e-05,0.00047894989256747067,0.00047894989256747067,0.0,1,0,0,0.0,0.0,0,0.0,0,0,0
model_20,1600_0.78_1.77.png,36.18617248535156,36.341861724853516,0.15568923950195312,0.012232030741870403,0.011973544955253601,-0.0002584857866168022,0.02429545298218727,0.023774944245815277,-0.000520508736371994,0.000490209145937115,0.000490209145937115,0.0,1,0,0,0.0,0.0,0,0.0,0,0,1
model_20,1605_1.0_1.37.png,39.728694915771484,39.68492126464844,-0.043773651123046875,0.007042586337774992,0.007091436069458723,4.884973168373108e-05,0.013738655485212803,0.013834736309945583,9.608082473278046e-05,0.0005382092203944921,0.0005382092203944921,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0
model_20,160_0.63_1.04.png,35.429683685302734,35.420066833496094,-0.009616851806640625,0.013580625876784325,0.013505017384886742,-7.560849189758301e-05,0.026968400925397873,0.02681172639131546,-0.00015667453408241272,0.0005667124642059207,0.0005667124642059207,0.0,1,0,0,0.0,0.0,0,0.0,0,0,0
model_20,1616_0.76_0.88.png,40.82592010498047,40.8900146484375,0.06409454345703125,0.007030996959656477,0.0069634742103517056,-6.752274930477142e-05,0.013892579823732376,0.013757958076894283,-0.0001346217468380928,0.00047106295824050903,0.00047106295824050903,0.0,0,0,0,0.0,0.0,0,0.0,0,0,1
model_20,1622_0.98_1.75.png,40.961517333984375,40.94112014770508,-0.020397186279296875,0.005231773015111685,0.0052060531452298164,-2.5719869881868362e-05,0.010073577985167503,0.010017154738307,-5.642324686050415e-05,0.0005612252280116081,0.0005612252280116081,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0
model_20,1627_0.94_0.52.png,47.30192184448242,47.00788116455078,-0.2940406799316406,0.0030949916690587997,0.0032292890828102827,0.00013429741375148296,0.005913510452955961,0.006194618996232748,0.0002811085432767868,0.0005835146293975413,0.0005835146293975413,0.0,0,1,1,0.14404067993164063,0.09404067993164061,1,0.24404067993164064,1,1,0
model_20,1632_0.67_0.5.png,44.91673278808594,44.98210144042969,0.06536865234375,0.00387011980637908,0.003880385309457779,1.0265503078699112e-05,0.00761314295232296,0.007633249741047621,2.0106788724660873e-05,0.0004244675219524652,0.0004244675219524652,0.0,0,1,1,0.0,0.0,1,0.0,0,0,1
model_20,1637_0.75_0.58.png,46.246368408203125,46.571922302246094,0.32555389404296875,0.00368832447566092,0.0034764858428388834,-0.00021183863282203674,0.007222882006317377,0.006772827822715044,-0.00045005418360233307,0.00045228214003145695,0.00045228214003145695,0.0,0,1,1,0.0,0.0,1,0.0,0,0,1
model_20,1643_0.77_0.66.png,44.405357360839844,44.78001403808594,0.37465667724609375,0.004539715591818094,0.004312205594033003,-0.0002275099977850914,0.008920686319470406,0.008454435504972935,-0.00046625081449747086,0.000597533886320889,0.000597533886320889,0.0,0,1,1,0.0,0.0,1,0.0,0,0,1
model_20,1648_0.89_1.41.png,37.611873626708984,37.748836517333984,0.136962890625,0.010044051334261894,0.009914400987327099,-0.00012965034693479538,0.01989881321787834,0.019637376070022583,-0.00026143714785575867,0.0006198997143656015,0.0006198997143656015,0.0,0,0,0,0.0,0.0,0,0.0,0,0,1
model_20,1653_0.9_1.01.png,43.80374526977539,43.81077194213867,0.00702667236328125,0.004510360769927502,0.004595151636749506,8.479086682200432e-05,0.008712105453014374,0.008892827667295933,0.000180722214281559,0.0006009679636918008,0.0006009679636918008,0.0,0,1,1,0.0,0.0,1,0.0,0,0,1
model_20,1658_0.96_1.72.png,42.211666107177734,42.339420318603516,0.12775421142578125,0.005317079834640026,0.0052398331463336945,-7.724668830633163e-05,0.010303503833711147,0.010145347565412521,-0.00015815626829862595,0.0005457069491967559,0.0005457069491967559,0.0,0,0,0,0.0,0.0,0,0.0,0,0,1
model_20,1663_0.92_1.8.png,37.98854446411133,37.920467376708984,-0.06807708740234375,0.008566237054765224,0.0087077422067523,0.0001415051519870758,0.01679048500955105,0.01708068698644638,0.00029020197689533234,0.0005673673585988581,0.0005673673585988581,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0
model_20,1669_0.52_1.31.png,41.87787628173828,42.290428161621094,0.4125518798828125,0.006155988667160273,0.005750040523707867,-0.00040594814345240593,0.011777621693909168,0.010919625870883465,-0.0008579958230257034,0.0010674032382667065,0.0010674032382667065,0.0,0,0,0,0.0,0.0,0,0.0,0,0,1
model_20,1673_0.63_1.48.png,41.3979377746582,41.83564758300781,0.4377098083496094,0.005968250334262848,0.005546580068767071,-0.00042167026549577713,0.011584367603063583,0.010698826983571053,-0.0008855406194925308,0.0008560678106732666,0.0008560678106732666,0.0,0,0,0,0.0,0.0,0,0.0,0,0,1
model_20,167_0.83_0.5.png,43.33345031738281,43.408172607421875,0.0747222900390625,0.005254501476883888,0.00515905162319541,-9.544985368847847e-05,0.010323850437998772,0.010118909180164337,-0.0002049412578344345,0.0004116048221476376,0.0004116048221476376,0.0,0,1,1,0.0,0.0,1,0.0,0,0,1
model_20,1686_0.51_0.6.png,47.02885055541992,47.182315826416016,0.15346527099609375,0.003117718268185854,0.003027998609468341,-8.971965871751308e-05,0.005866669584065676,0.005670268554240465,-0.00019640102982521057,0.0006824657903052866,0.0006824657903052866,0.0,0,1,1,0.0,0.0,1,0.0,0,0,1
model_20,1691_0.77_1.92.png,37.112693786621094,37.41878128051758,0.3060874938964844,0.009137927554547787,0.00865982286632061,-0.00047810468822717667,0.017916111275553703,0.016931584104895592,-0.0009845271706581116,0.0008685077191330492,0.0008685077191330492,0.0,1,0,0,0.0,0.0,0,0.0,0,0,1
model_20,1696_0.74_1.51.png,42.0673828125,41.96833038330078,-0.09905242919921875,0.004866298288106918,0.004889184143394232,2.288585528731346e-05,0.009443060494959354,0.009489165619015694,4.6105124056339264e-05,0.0004367099900264293,0.0004367099900264293,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0
model_20,16_0.51_1.32.png,38.452030181884766,38.44285583496094,-0.009174346923828125,0.008251306600868702,0.008224621415138245,-2.6685185730457306e-05,0.01614520698785782,0.01608271524310112,-6.249174475669861e-05,0.000659285462461412,0.000659285462461412,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0
model_20,1706_0.83_0.85.png,42.3001823425293,42.638797760009766,0.33861541748046875,0.005937814712524414,0.005606616381555796,-0.0003311983309686184,0.011661716736853123,0.010992227122187614,-0.0006694896146655083,0.0007163962000049651,0.0007163962000049651,0.0,0,0,0,0.0,0.0,0,0.0,0,0,1
model_20,1711_0.54_0.6.png,47.86483383178711,48.1248779296875,0.2600440979003906,0.0028431660030037165,0.002703106729313731,-0.00014005927368998528,0.005328604485839605,0.005014737602323294,-0.00031386688351631165,0.0005868470179848373,0.0005868470179848373,0.0,0,1,1,0.0,0.0,1,0.0,0,0,1
model_20,1719_0.77_1.33.png,40.34362030029297,40.514320373535156,0.1707000732421875,0.007001703139394522,0.006760598625987768,-0.00024110451340675354,0.013572578318417072,0.013071621768176556,-0.0005009565502405167,0.0006757377996109426,0.0006757377996109426,0.0,0,0,0,0.0,0.0,0,0.0,0,0,1
model_20,1724_0.5_1.22.png,41.08372116088867,41.3231315612793,0.239410400390625,0.006594264414161444,0.006321920081973076,-0.00027234433218836784,0.012857810594141483,0.012297549284994602,-0.0005602613091468811,0.0006918942672200501,0.0006918942672200501,0.0,0,0,0,0.0,0.0,0,0.0,0,0,1
model_20,1730_0.81_1.53.png,41.95496368408203,41.956260681152344,0.0012969970703125,0.004721446894109249,0.004732344299554825,1.0897405445575714e-05,0.009016772732138634,0.009041140787303448,2.4368055164813995e-05,0.0004791169485542923,0.0004791169485542923,0.0,0,0,0,0.0,0.0,0,0.0,0,0,1
model_20,1735_0.72_0.9.png,42.08435821533203,42.27422332763672,0.1898651123046875,0.005746959242969751,0.005546793341636658,-0.00020016590133309364,0.011263222433626652,0.010852864943444729,-0.0004103574901819229,0.0005676524597220123,0.0005676524597220123,0.0,0,0,0,0.0,0.0,0,0.0,0,0,1
model_20,1742_0.9_1.59.png,42.82362365722656,42.87094497680664,0.047321319580078125,0.004616905003786087,0.0046164970844984055,-4.079192876815796e-07,0.008874261751770973,0.008866321295499802,-7.94045627117157e-06,0.0005002665566280484,0.0005002665566280484,0.0,0,0,0,0.0,0.0,0,0.0,0,0,1
model_20,1748_0.82_1.35.png,44.49379348754883,44.6046142578125,0.11082077026367188,0.004134923219680786,0.004074234515428543,-6.068870425224304e-05,0.007863189093768597,0.007735195569694042,-0.00012799352407455444,0.0005378648056648672,0.0005378648056648672,0.0,0,1,1,0.0,0.0,1,0.0,0,0,1
model_20,1755_0.74_1.04.png,44.07669448852539,44.0674934387207,-0.0092010498046875,0.004829118959605694,0.004856287036091089,2.716807648539543e-05,0.009455553255975246,0.009511000476777554,5.544722080230713e-05,0.0005906964652240276,0.0005906964652240276,0.0,0,1,1,0.0,0.0,1,0.0,0,0,0
model_20,175_0.58_1.26.png,38.4785041809082,38.38636016845703,-0.09214401245117188,0.009287671186029911,0.009421754628419876,0.00013408344238996506,0.01828720234334469,0.01854349859058857,0.0002562962472438812,0.0005316933966241777,0.0005316933966241777,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0
model_20,1764_0.84_1.26.png,34.912235260009766,34.91571044921875,0.003475189208984375,0.013321327976882458,0.013209248892962933,-0.00011207908391952515,0.026479260995984077,0.026250602677464485,-0.00022865831851959229,0.00045685452641919255,0.00045685452641919255,0.0,1,0,0,0.0,0.0,0,0.0,0,0,1
model_20,1769_0.93_0.69.png,41.849830627441406,41.639705657958984,-0.21012496948242188,0.005338597111403942,0.00552656315267086,0.00018796604126691818,0.01051785796880722,0.010897195897996426,0.00037933792918920517,0.0005068829050287604,0.0005068829050287604,0.0,0,0,0,0.06012496948242188,0.010124969482421864,0,0.0,1,0,0
model_20,1774_0.83_0.59.png,47.56065368652344,47.81786346435547,0.25720977783203125,0.002952238777652383,0.0028284392319619656,-0.0001237995456904173,0.005642913747578859,0.005368147976696491,-0.0002747657708823681,0.0004932553856633604,0.0004932553856633604,0.0,0,1,1,0.0,0.0,1,0.0,0,0,1
model_20,177_0.65_1.21.png,40.41093444824219,40.49656295776367,0.08562850952148438,0.007494074292480946,0.0074109286069869995,-8.314568549394608e-05,0.014718174003064632,0.014548268169164658,-0.00016990583389997482,0.0003231274022255093,0.0003231274022255093,0.0,0,0,0,0.0,0.0,0,0.0,0,0,1
model_20,1784_0.94_1.15.png,41.398284912109375,41.401390075683594,0.00310516357421875,0.0056256684474647045,0.005649774335324764,2.4105887860059738e-05,0.010944466106593609,0.010988187976181507,4.3721869587898254e-05,0.0004899633349850774,0.0004899633349850774,0.0,0,0,0,0.0,0.0,0,0.0,0,0,1
model_20,1789_0.73_0.64.png,46.45185089111328,46.64031982421875,0.18846893310546875,0.003358326153829694,0.0032358842436224222,-0.00012244191020727158,0.00648790318518877,0.006232347805052996,-0.0002555553801357746,0.0005583022721111774,0.0005583022721111774,0.0,0,1,1,0.0,0.0,1,0.0,0,0,1
model_20,1793_0.92_1.79.png,41.029354095458984,41.115684509277344,0.08633041381835938,0.006474810186773539,0.006389985792338848,-8.482439443469048e-05,0.012548559345304966,0.012372725643217564,-0.00017583370208740234,0.0007674058433622122,0.0007674058433622122,0.0,0,0,0,0.0,0.0,0,0.0,0,0,1
model_20,1798_0.64_0.63.png,51.164329528808594,51.20003128051758,0.035701751708984375,0.0019824577029794455,0.0019824961200356483,3.841705620288849e-08,0.0036094465758651495,0.0036141597665846348,4.713190719485283e-06,0.0005008155130781233,0.0005008155130781233,0.0,0,1,1,0.0,0.0,1,0.0,0,0,1
model_20,1804_0.8_1.29.png,41.70704650878906,41.783470153808594,0.07642364501953125,0.005090267397463322,0.0050368341617286205,-5.343323573470116e-05,0.00996005441993475,0.009847652167081833,-0.00011240225285291672,0.0005282863858155906,0.0005282863858155906,0.0,0,0,0,0.0,0.0,0,0.0,0,0,1
model_20,1809_0.71_1.38.png,44.57721710205078,44.849910736083984,0.2726936340332031,0.0037758201360702515,0.0036278488114476204,-0.00014797132462263107,0.007191788405179977,0.006880658678710461,-0.00031112972646951675,0.0006770008476451039,0.0006770008476451039,0.0,0,1,1,0.0,0.0,1,0.0,0,0,1
model_20,1814_0.55_0.54.png,48.954872131347656,49.08796691894531,0.13309478759765625,0.0026211924850940704,0.0026128552854061127,-8.337199687957764e-06,0.005019753705710173,0.005017567425966263,-2.186279743909836e-06,0.0005207655485719442,0.0005207655485719442,0.0,0,1,1,0.0,0.0,1,0.0,0,0,1
model_20,1819_0.84_1.22.png,43.2022705078125,43.1485595703125,-0.0537109375,0.005119006149470806,0.005134756211191416,1.5750061720609665e-05,0.009984091855585575,0.010004266165196896,2.0174309611320496e-05,0.000505431555211544,0.000505431555211544,0.0,0,1,1,0.0,0.0,1,0.0037109374999999972,0,1,0
model_20,1824_0.74_1.39.png,44.49440383911133,44.79679870605469,0.3023948669433594,0.0044846744276583195,0.004299559164792299,-0.0001851152628660202,0.008686888962984085,0.008301228284835815,-0.00038566067814826965,0.0007363643380813301,0.0007363643380813301,0.0,0,1,1,0.0,0.0,1,0.0,0,0,1
model_20,1829_0.55_1.16.png,45.54886245727539,45.53697204589844,-0.011890411376953125,0.003843084443360567,0.003832123940810561,-1.0960502550005913e-05,0.007446626666933298,0.007423719856888056,-2.290681004524231e-05,0.0004882836365140975,0.0004882836365140975,0.0,0,1,1,0.0,0.0,1,0.0,0,0,0
model_20,1833_0.88_1.83.png,37.43092727661133,37.4647102355957,0.033782958984375,0.00916569959372282,0.009061495773494244,-0.00010420382022857666,0.018166499212384224,0.017954764887690544,-0.0002117343246936798,0.0005687205120921135,0.0005687205120921135,0.0,0,0,0,0.0,0.0,0,0.0,0,0,1
model_20,1839_0.54_0.82.png,47.72687530517578,47.37051010131836,-0.3563652038574219,0.003047160804271698,0.003244032384827733,0.00019687158055603504,0.005866974126547575,0.006274511571973562,0.00040753744542598724,0.0005676744040101767,0.0005676744040101767,0.0,0,1,1,0.20636520385742188,0.15636520385742186,1,0.3063652038574219,1,1,0
model_20,1844_0.91_1.28.png,43.405513763427734,43.34942626953125,-0.056087493896484375,0.004504221957176924,0.004517348948866129,1.312699168920517e-05,0.008676405996084213,0.00869492907077074,1.8523074686527252e-05,0.0005498035461641848,0.0005498035461641848,0.0,0,1,1,0.0,0.0,1,0.006087493896484372,0,1,0
model_20,184_0.81_1.03.png,41.8311653137207,41.779823303222656,-0.051342010498046875,0.006059658247977495,0.006079496815800667,1.9838567823171616e-05,0.011698683723807335,0.011746260337531567,4.757661372423172e-05,0.0005049641476944089,0.0005049641476944089,0.0,0,0,0,0.0,0.0,0,0.0,0,0,0
model_20,1855_0.9_1.32.png,45.61923599243164,45.50390625,-0.11532974243164062,0.0035687994677573442,0.0036426957231014967,7.389625534415245e-05,0.0068599870428442955,0.007013257592916489,0.00015327055007219315,0.0006035355036146939,0.0006035355036146939,0.0,0,1,1,0.0,0.0,1,0.06532974243164062,0,1,0
model_20,1860_0.77_1.07.png,45.2149543762207,45.2415657043457,0.026611328125,0.0038093319162726402,0.003774836892262101,-3.4495024010539055e-05,0.007291782181710005,0.007221064530313015,-7.071765139698982e-05,0.0005792949232272804,0.0005792949232272804,0.0,0,1,1,0.0,0.0,1,0.0,0,0,1
