checkpoint,name,ll_delta_abs_mean,image_action_l1,dPSNR,is_model5_severe,is_model5_positive
model_20,1240_0.64_0.5.png,0.002978537231683731,0.0003594019799493253,-0.20561599731445312,0,0
model_20,1245_0.57_1.62.png,0.002937509212642908,0.0004757009737659246,-0.08723831176757812,0,0
model_20,1253_0.91_1.15.png,0.0029346439987421036,0.0002721213677432388,-0.011474609375,0,0
model_20,1259_0.98_0.87.png,0.0029135686345398426,0.0003269537119194865,-0.06707382202148438,0,0
model_20,1268_0.82_1.47.png,0.0029025317635387182,0.00037409571814350784,-0.00327301025390625,0,0
model_20,1273_0.96_1.43.png,0.0029343077912926674,0.0007084963726811111,0.16298294067382812,0,0
model_20,1279_0.87_0.95.png,0.0029458082281053066,0.00039582705358043313,-0.02123260498046875,0,0
model_20,1286_0.98_0.99.png,0.002949425717815757,0.0005013665067963302,-0.0237579345703125,0,0
model_20,1293_0.79_0.72.png,0.002913437085226178,0.00020121214038226753,0.03839874267578125,0,0
model_20,12_0.9_1.75.png,0.002999541349709034,0.00045982719166204333,-0.1495208740234375,0,0
model_20,1307_0.92_1.87.png,0.002931836061179638,0.000586598296649754,-0.26032257080078125,0,0
model_20,1312_0.62_0.6.png,0.002955497009679675,0.0003306104044895619,0.061717987060546875,0,0
model_20,1319_0.88_1.19.png,0.0029359343461692333,0.0002983680460602045,-0.0009613037109375,0,0
model_20,1324_0.55_1.43.png,0.002952833427116275,0.00030911623616702855,-0.0002288818359375,0,0
model_20,1329_0.78_1.76.png,0.0029190925415605307,0.0004367761721368879,0.0019989013671875,0,0
model_20,1336_0.6_0.63.png,0.0029582753777503967,0.0008780084899626672,-0.5187263488769531,0,0
model_20,1341_0.94_0.51.png,0.002918349578976631,0.00021663574443664402,-0.043193817138671875,0,0
model_20,1347_0.75_1.79.png,0.0029108626767992973,0.0004389924288261682,0.002925872802734375,0,0
model_20,1352_0.7_1.62.png,0.0029358924366533756,0.0004531866579782218,-0.107421875,0,0
model_20,1358_0.55_0.52.png,0.0029571610502898693,0.00042521898285485804,-0.06397628784179688,0,0
model_20,1363_0.77_1.15.png,0.0029287009965628386,0.00031687121372669935,0.02777862548828125,0,0
model_20,1370_0.82_0.79.png,0.002916681580245495,0.0002126214385498315,0.00257110595703125,0,0
model_20,1377_0.5_0.79.png,0.0029863733798265457,0.00045838800724595785,-0.061511993408203125,0,0
model_20,1382_0.57_1.88.png,0.0029612649232149124,0.0005451671313494444,-0.2165374755859375,0,0
model_20,1388_0.67_1.18.png,0.0029298788867890835,0.00037227579741738737,-0.05544281005859375,0,0
model_20,1394_0.64_1.0.png,0.0029256236739456654,0.0004554136539809406,0.12946319580078125,0,0
model_20,13_0.94_1.35.png,0.002923412714153528,0.0004499822680372745,0.13003921508789062,0,0
model_20,1406_0.83_1.82.png,0.0029393318109214306,0.00039420719258487225,-0.07670974731445312,0,0
model_20,1411_0.54_0.56.png,0.0029889075085520744,0.0004945940454490483,0.3300819396972656,0,0
model_20,1420_0.92_1.35.png,0.002936203498393297,0.0004062896769028157,0.00140380859375,0,0
model_20,1425_0.84_1.75.png,0.002953586634248495,0.0007565971463918686,-0.3806304931640625,0,0
model_20,1433_0.9_1.85.png,0.0030224621295928955,0.0005839215591549873,0.052608489990234375,0,0
model_20,1439_0.92_1.24.png,0.0029252618551254272,0.0002929437323473394,0.014438629150390625,0,0
model_20,1444_0.58_1.95.png,0.0029284791089594364,0.0008472907938994467,0.12303543090820312,0,0
model_20,1449_0.94_0.78.png,0.0029475586488842964,0.00031177312484942377,0.01738739013671875,0,0
model_20,1453_0.64_1.53.png,0.0029283619951456785,0.00031526043312624097,0.041652679443359375,0,0
model_20,1459_0.77_0.55.png,0.002953754272311926,0.0003724059497471899,0.24242401123046875,0,0
model_20,1466_0.85_1.61.png,0.002993782516568899,0.0006090278620831668,0.0953216552734375,0,0
model_20,1471_0.82_1.95.png,0.002949315123260021,0.0004576534847728908,-0.02970123291015625,0,0
model_20,1477_0.87_1.44.png,0.0029970824252814054,0.0006676746997982264,0.12159156799316406,0,0
model_20,1483_0.89_1.89.png,0.002922685816884041,0.00041884390520863235,-0.027957916259765625,0,0
model_20,1488_0.71_1.67.png,0.00296111311763525,0.000517655978910625,-0.18010330200195312,0,0
model_20,1494_0.53_0.86.png,0.0029153123032301664,0.0003305833088234067,0.13510513305664062,0,0
model_20,1499_0.76_0.97.png,0.0029494804330170155,0.00039261975325644016,0.07210540771484375,0,0
model_20,1505_0.8_0.86.png,0.0030108685605227947,0.0005901632830500603,0.27756500244140625,0,0
model_20,150_0.71_0.79.png,0.002942479681223631,0.00034559943014755845,0.2523231506347656,0,0
model_20,1514_0.53_0.9.png,0.003028084523975849,0.0006900549633428454,-0.382476806640625,0,0
model_20,1519_0.95_0.89.png,0.0029909522272646427,0.00044921200606040657,0.18943405151367188,0,0
model_20,1523_0.59_1.3.png,0.0030216090381145477,0.00037111013079993427,0.12067413330078125,0,0
model_20,1529_0.84_0.56.png,0.002999767893925309,0.0006167517276480794,-0.0827484130859375,0,0
model_20,1533_0.88_0.99.png,0.002994637470692396,0.00036397253279574215,-0.0283660888671875,0,0
model_20,1539_0.58_0.79.png,0.003023285884410143,0.0007437384338118136,-0.11936569213867188,0,0
model_20,1544_0.87_1.52.png,0.0030038640834391117,0.0005851163878105581,0.10058975219726562,0,0
model_20,154_0.97_0.91.png,0.002934630261734128,0.00033399328822270036,0.10104751586914062,0,0
model_20,1555_0.58_0.76.png,0.003060345072299242,0.0006166925304569304,0.256439208984375,0,0
model_20,1560_0.99_1.56.png,0.0029923031106591225,0.0005066038575023413,0.14352798461914062,0,0
model_20,1565_0.92_0.5.png,0.0030105311889201403,0.0003398084081709385,0.192352294921875,0,0
model_20,1571_0.87_0.66.png,0.0030116280540823936,0.0004934447933919728,0.06387710571289062,0,0
model_20,1577_0.86_1.16.png,0.003184928558766842,0.0009042934980243444,0.09268569946289062,0,0
model_20,1583_0.73_1.16.png,0.003072233172133565,0.0005012641195207834,0.12591171264648438,0,0
model_20,1590_0.78_0.63.png,0.002995929680764675,0.0005433302721939981,-0.2753715515136719,0,0
model_20,1596_0.91_1.05.png,0.003003699006512761,0.00047894989256747067,-0.016956329345703125,0,0
model_20,1600_0.78_1.77.png,0.0030432697385549545,0.000490209145937115,0.15568923950195312,0,0
model_20,1605_1.0_1.37.png,0.0030313092283904552,0.0005382092203944921,-0.043773651123046875,0,0
model_20,160_0.63_1.04.png,0.0029417136684060097,0.0005667124642059207,-0.009616851806640625,0,0
model_20,1616_0.76_0.88.png,0.003043465781956911,0.00047106295824050903,0.06409454345703125,0,0
model_20,1622_0.98_1.75.png,0.0030095879919826984,0.0005612252280116081,-0.020397186279296875,0,0
model_20,1627_0.94_0.52.png,0.0030019106343388557,0.0005835146293975413,-0.2940406799316406,0,0
model_20,1632_0.67_0.5.png,0.0030021679122000933,0.0004244675219524652,0.06536865234375,0,0
model_20,1637_0.75_0.58.png,0.003015807829797268,0.00045228214003145695,0.32555389404296875,0,0
model_20,1643_0.77_0.66.png,0.0030353597830981016,0.000597533886320889,0.37465667724609375,0,0
model_20,1648_0.89_1.41.png,0.003082199487835169,0.0006198997143656015,0.136962890625,0,0
model_20,1653_0.9_1.01.png,0.0030169840902090073,0.0006009679636918008,0.00702667236328125,0,0
model_20,1658_0.96_1.72.png,0.0030228812247514725,0.0005457069491967559,0.12775421142578125,0,0
model_20,1663_0.92_1.8.png,0.003064296208322048,0.0005673673585988581,-0.06807708740234375,0,0
model_20,1669_0.52_1.31.png,0.0031413191463798285,0.0010674032382667065,0.4125518798828125,0,0
model_20,1673_0.63_1.48.png,0.003075003158301115,0.0008560678106732666,0.4377098083496094,0,0
model_20,167_0.83_0.5.png,0.002958119846880436,0.0004116048221476376,0.0747222900390625,0,0
model_20,1686_0.51_0.6.png,0.0030338605865836143,0.0006824657903052866,0.15346527099609375,0,0
model_20,1691_0.77_1.92.png,0.0031330189667642117,0.0008685077191330492,0.3060874938964844,0,0
model_20,1696_0.74_1.51.png,0.003021665383130312,0.0004367099900264293,-0.09905242919921875,0,0
model_20,16_0.51_1.32.png,0.002975394483655691,0.000659285462461412,-0.009174346923828125,0,0
model_20,1706_0.83_0.85.png,0.0029985387809574604,0.0007163962000049651,0.33861541748046875,0,0
model_20,1711_0.54_0.6.png,0.003026147373020649,0.0005868470179848373,0.2600440979003906,0,0
model_20,1719_0.77_1.33.png,0.0030503547750413418,0.0006757377996109426,0.1707000732421875,0,0
model_20,1724_0.5_1.22.png,0.0030538556165993214,0.0006918942672200501,0.239410400390625,0,0
model_20,1730_0.81_1.53.png,0.0030339746735990047,0.0004791169485542923,0.0012969970703125,0,0
model_20,1735_0.72_0.9.png,0.0030058175325393677,0.0005676524597220123,0.1898651123046875,0,0
model_20,1742_0.9_1.59.png,0.003001030068844557,0.0005002665566280484,0.047321319580078125,0,0
model_20,1748_0.82_1.35.png,0.003005135338753462,0.0005378648056648672,0.11082077026367188,0,0
model_20,1755_0.74_1.04.png,0.003021777607500553,0.0005906964652240276,-0.0092010498046875,0,0
model_20,175_0.58_1.26.png,0.002960722427815199,0.0005316933966241777,-0.09214401245117188,0,0
model_20,1764_0.84_1.26.png,0.0030061372090131044,0.00045685452641919255,0.003475189208984375,0,0
model_20,1769_0.93_0.69.png,0.0030016752425581217,0.0005068829050287604,-0.21012496948242188,0,0
model_20,1774_0.83_0.59.png,0.0030212141573429108,0.0004932553856633604,0.25720977783203125,0,0
model_20,177_0.65_1.21.png,0.0029480629600584507,0.0003231274022255093,0.08562850952148438,0,0
model_20,1784_0.94_1.15.png,0.002985546365380287,0.0004899633349850774,0.00310516357421875,0,0
model_20,1789_0.73_0.64.png,0.003003582125529647,0.0005583022721111774,0.18846893310546875,0,0
model_20,1793_0.92_1.79.png,0.0030950799118727446,0.0007674058433622122,0.08633041381835938,0,0
model_20,1798_0.64_0.63.png,0.0030064391903579235,0.0005008155130781233,0.035701751708984375,0,0
model_20,1804_0.8_1.29.png,0.0030377195216715336,0.0005282863858155906,0.07642364501953125,0,0
model_20,1809_0.71_1.38.png,0.003058483824133873,0.0006770008476451039,0.2726936340332031,0,0
model_20,1814_0.55_0.54.png,0.003010939806699753,0.0005207655485719442,0.13309478759765625,0,0
model_20,1819_0.84_1.22.png,0.0030265995301306248,0.000505431555211544,-0.0537109375,0,0
model_20,1824_0.74_1.39.png,0.003028968581929803,0.0007363643380813301,0.3023948669433594,0,0
model_20,1829_0.55_1.16.png,0.0030526432674378157,0.0004882836365140975,-0.011890411376953125,0,0
model_20,1833_0.88_1.83.png,0.003075444372370839,0.0005687205120921135,0.033782958984375,0,0
model_20,1839_0.54_0.82.png,0.003017209004610777,0.0005676744040101767,-0.3563652038574219,0,0
model_20,1844_0.91_1.28.png,0.0030231268610805273,0.0005498035461641848,-0.056087493896484375,0,0
model_20,184_0.81_1.03.png,0.0029382212087512016,0.0005049641476944089,-0.051342010498046875,0,0
model_20,1855_0.9_1.32.png,0.0029992323834449053,0.0006035355036146939,-0.11532974243164062,0,0
model_20,1860_0.77_1.07.png,0.0030087721534073353,0.0005792949232272804,0.026611328125,0,0
model_20,1866_0.53_1.34.png,0.0030639967881143093,0.0006800968549214303,-0.5195541381835938,0,0
model_20,1871_0.8_1.86.png,0.003035135567188263,0.0005265864310786128,0.13714218139648438,0,0
model_20,1876_0.97_1.69.png,0.0029995525255799294,0.00046633888268843293,0.036930084228515625,0,0
model_20,1880_0.85_1.19.png,0.003055537585169077,0.0004949221620336175,0.22817230224609375,0,0
model_20,1885_0.54_0.83.png,0.003016943810507655,0.0005589002394117415,0.47531890869140625,0,0
model_20,1890_0.83_1.44.png,0.0030087814666330814,0.0006008713971823454,0.33238983154296875,0,0
model_20,1897_0.5_0.84.png,0.0030225454829633236,0.0004632364143617451,0.05876922607421875,0,0
model_20,1902_0.89_1.97.png,0.003029318992048502,0.0005591747467406094,0.09701919555664062,0,0
model_20,1907_0.86_1.3.png,0.002997232601046562,0.0005322246579453349,-0.19122314453125,0,0
model_20,1911_0.96_1.13.png,0.0029933233745396137,0.00039489520713686943,0.1585540771484375,0,0
model_20,1916_0.51_0.74.png,0.0030381372198462486,0.0007077981717884541,-0.39388275146484375,0,0
model_20,1923_0.81_1.81.png,0.0030654696747660637,0.0005532657960429788,0.061550140380859375,0,0
model_20,1929_0.88_1.23.png,0.003045039251446724,0.0006386569002643228,0.16933441162109375,0,0
model_20,1934_0.95_1.59.png,0.003009109292179346,0.0005704537034034729,-0.0067462921142578125,0,0
model_20,1939_0.93_1.32.png,0.002996880793944001,0.0004568216681946069,0.002384185791015625,0,0
model_20,1943_0.86_0.57.png,0.00300756748765707,0.00047534724581055343,0.12453079223632812,0,0
model_20,194_0.82_0.6.png,0.002942057326436043,0.0003387016477063298,0.09372329711914062,0,0
model_20,1956_0.99_1.4.png,0.002984484890475869,0.00044371606782078743,-0.08481597900390625,0,0
model_20,1960_0.8_0.62.png,0.0030196411535143852,0.0005084677832201123,-0.17763519287109375,0,0
model_20,1966_0.52_1.48.png,0.0030963635072112083,0.0006194866728037596,-0.13425445556640625,0,0
model_20,1971_0.99_1.02.png,0.0030070252250880003,0.0005859588854946196,0.12894821166992188,0,0
model_20,1977_0.65_1.98.png,0.003050704952329397,0.0007124400581233203,0.24292755126953125,0,0
model_20,1981_0.66_1.25.png,0.0030367739964276552,0.000606992922257632,0.28975677490234375,0,0
model_20,1986_0.78_0.65.png,0.0030224856454879045,0.0006176232127472758,0.2964935302734375,0,0
model_20,1990_0.97_0.51.png,0.003001004457473755,0.0004231616039760411,0.016918182373046875,0,0
model_20,1996_0.77_1.8.png,0.0030525042675435543,0.0006948252557776868,0.2225494384765625,0,0
model_20,2000_0.86_0.62.png,0.003013265784829855,0.0004335486446507275,0.10039138793945312,0,0
model_20,2006_0.91_1.19.png,0.0030108054634183645,0.0005634165136143565,-0.01918792724609375,0,0
model_20,2010_0.89_1.17.png,0.0030610188841819763,0.0004999164957553148,-0.036945343017578125,0,0
model_20,2016_0.66_1.25.png,0.0030387635342776775,0.0006317236693575978,-0.1204071044921875,0,0
model_20,2020_0.68_0.87.png,0.003015812486410141,0.0004770445520989597,-0.058811187744140625,0,0
model_20,2026_0.99_1.41.png,0.003001770004630089,0.0006131256814114749,-0.047344207763671875,0,0
model_20,2031_0.78_1.8.png,0.003093412844464183,0.0006201816140674055,0.11785888671875,0,0
model_20,2038_0.84_1.68.png,0.003041298361495137,0.0006044135079719126,-0.08008956909179688,0,0
model_20,2044_0.97_0.55.png,0.0029872432351112366,0.0004013139696326107,-0.10045623779296875,0,0
model_20,204_0.59_0.52.png,0.002993597649037838,0.0005666296347044408,0.09993743896484375,0,0
model_20,2056_0.99_1.84.png,0.0029966277070343494,0.0005824184627272189,0.005764007568359375,0,0
model_20,2060_0.51_1.57.png,0.003031186992302537,0.0007168888696469367,0.1124114990234375,0,0
model_20,2065_0.51_1.6.png,0.003089063335210085,0.0005550397327169776,-0.11874008178710938,0,0
model_20,206_0.61_1.6.png,0.0029135181102901697,0.00039002232369966805,0.04956817626953125,0,0
model_20,2077_0.87_0.68.png,0.002992774825543165,0.0005224524647928774,0.21681976318359375,0,0
model_20,2082_0.96_1.58.png,0.0029885577969253063,0.0005265058134682477,0.039630889892578125,0,0
model_20,2088_0.51_1.64.png,0.0030739454086869955,0.0006749414023943245,0.10837173461914062,0,0
model_20,2092_0.99_1.04.png,0.0029967930167913437,0.0003575780719984323,-0.060985565185546875,0,0
model_20,2097_0.93_0.96.png,0.002992057241499424,0.0005263116909191012,-0.03873443603515625,0,0
model_20,2102_0.59_0.97.png,0.0030644694343209267,0.0007343459874391556,0.2953643798828125,0,0
model_20,2107_0.67_0.57.png,0.0030105900950729847,0.0005183980683796108,0.327301025390625,0,0
model_20,2112_0.66_1.29.png,0.003050559666007757,0.000567244307603687,0.03743743896484375,0,0
model_20,2117_0.76_1.14.png,0.0030359565280377865,0.0005071623018011451,0.18224334716796875,0,0
model_20,2121_0.73_0.63.png,0.003002101555466652,0.0004507005796767771,0.3777122497558594,0,0
model_20,2127_0.99_1.84.png,0.0030496101826429367,0.0005578718264587224,0.104461669921875,0,0
model_20,2133_0.59_0.63.png,0.0030447347089648247,0.000580005522351712,0.28106689453125,0,0
model_20,2138_0.88_1.49.png,0.0030255482997745275,0.000553304678760469,0.09935760498046875,0,0
model_20,2143_0.57_0.65.png,0.0030231806449592113,0.0005288855754770339,0.3703498840332031,0,0
model_20,2148_0.69_1.7.png,0.003007891122251749,0.0005030136089771986,0.07860183715820312,0,0
model_20,2153_0.61_1.16.png,0.0030212379060685635,0.0006066573550924659,0.28759002685546875,0,0
model_20,2159_0.62_0.8.png,0.0030073588714003563,0.0004923268570564687,0.34270477294921875,0,0
model_20,2166_0.99_0.93.png,0.00299895484931767,0.0004955168697051704,-0.007476806640625,0,0
model_20,2173_0.67_1.56.png,0.003010324202477932,0.0005523721338249743,0.2793846130371094,0,0
model_20,2178_0.88_1.13.png,0.003017519600689411,0.000560810964088887,0.028141021728515625,0,0
model_20,2182_0.83_1.85.png,0.0029987727757543325,0.00041467012488283217,0.11280059814453125,0,0
model_20,2190_0.51_0.51.png,0.0030240267515182495,0.0005244950298219919,-0.4679374694824219,0,0
model_20,2196_0.72_0.83.png,0.0030083851888775826,0.0006912664975970984,0.06804656982421875,0,0
model_20,2202_0.65_1.33.png,0.0029977071098983288,0.0006349725881591439,-0.12523651123046875,0,0
model_20,2208_0.72_0.51.png,0.0030100150033831596,0.00041035475442186,0.0177764892578125,0,0
model_20,2213_0.82_1.3.png,0.0030135721899569035,0.0005241840262897313,-0.0186767578125,0,0
model_20,2220_0.92_1.02.png,0.0030106999911367893,0.0007340761367231607,0.38462066650390625,0,0
model_20,2227_0.88_1.42.png,0.0030136695131659508,0.0005574993556365371,-0.074127197265625,0,0
model_20,2231_0.71_0.89.png,0.0030266293324530125,0.0006072777905501425,-0.09117507934570312,0,0
model_20,2238_0.81_1.38.png,0.002996351569890976,0.0005563129670917988,-0.26152801513671875,0,0
model_20,2243_0.75_1.64.png,0.0030125011689960957,0.0005346120451577008,-0.1170654296875,0,0
model_20,2248_0.61_0.82.png,0.003010994754731655,0.0005678066518157721,-0.05704498291015625,0,0
model_20,2252_0.79_0.97.png,0.0030137088615447283,0.0005333811277523637,-0.06532669067382812,0,0
model_20,2258_0.96_0.94.png,0.003000524826347828,0.00046628917334601283,0.0443267822265625,0,0
model_20,2262_0.79_1.73.png,0.0030008042231202126,0.00045837019570171833,0.081634521484375,0,0
model_20,2268_0.66_1.84.png,0.0030292486771941185,0.000540820648893714,0.13898849487304688,0,0
model_20,2272_0.52_1.23.png,0.003037459682673216,0.0006203283555805683,0.262969970703125,0,0
model_20,2277_0.69_0.53.png,0.00301382620818913,0.0005236397264525294,-0.11188507080078125,0,0
model_20,2281_0.68_0.81.png,0.0030220297630876303,0.0005876324721612036,0.4107475280761719,0,0
model_20,2286_0.56_1.51.png,0.0030060946010053158,0.0005494510987773538,0.04283905029296875,0,0
model_20,2292_0.82_1.71.png,0.0030424618162214756,0.0005847768043167889,0.09429550170898438,0,0
model_20,2297_0.82_1.01.png,0.0030130306258797646,0.0005762456567026675,-0.12980270385742188,0,0
model_20,2301_0.82_0.88.png,0.003023452591150999,0.0005429761367850006,0.22534561157226562,0,0
model_20,2306_0.93_1.08.png,0.002986447885632515,0.0005092611536383629,-0.13629150390625,0,0
model_20,2314_0.51_1.78.png,0.003043738193809986,0.0005433990736491978,0.07470321655273438,0,0
model_20,2319_0.9_0.55.png,0.002996963681653142,0.0004324387409724295,0.19173431396484375,0,0
model_20,2324_0.86_1.5.png,0.0029844166710972786,0.0005326027167029679,0.09401321411132812,0,0
model_20,232_0.56_1.2.png,0.0029499249067157507,0.00044452885049395263,-0.0269012451171875,0,0
model_20,2334_0.56_0.79.png,0.003008490428328514,0.00046647581621073186,0.2600059509277344,0,0
model_20,233_0.75_1.0.png,0.0029556413646787405,0.00037264442653395236,0.052764892578125,0,0
model_20,2347_0.5_1.72.png,0.0030895243398845196,0.0007086280966177583,0.07237625122070312,0,0
model_20,2352_0.71_1.87.png,0.0030388562008738518,0.0008159758290275931,-0.2765312194824219,0,0
model_20,2357_0.76_0.96.png,0.003010981949046254,0.00047042928053997457,0.039546966552734375,0,0
model_20,2361_0.88_1.89.png,0.003030171152204275,0.0005588422063738108,0.08865737915039062,0,0
model_20,2366_0.56_1.55.png,0.0030818176455795765,0.0007791484822519124,0.4211921691894531,0,0
model_20,2371_0.69_1.5.png,0.003042438765987754,0.00045566214248538017,0.07205963134765625,0,0
model_20,2376_0.81_1.59.png,0.0030204346403479576,0.0006158996256999671,0.19009780883789062,0,0
model_20,2384_0.57_0.86.png,0.0030092166271060705,0.0005534992669709027,0.13736343383789062,0,0
model_20,2389_1.0_1.55.png,0.003010212443768978,0.0005927145248278975,-0.06378173828125,0,0
model_20,2395_0.78_1.43.png,0.0030160322785377502,0.0005846465355716646,-0.1485748291015625,0,0
model_20,2400_0.58_0.53.png,0.003007930237799883,0.0007610146421939135,0.54815673828125,0,0
model_20,2406_0.59_0.76.png,0.0030138317961245775,0.0006373964133672416,0.08900070190429688,0,0
model_20,2412_0.68_1.7.png,0.0030349339358508587,0.0006773950299248099,0.13568496704101562,0,0
model_20,2417_0.58_1.91.png,0.0030173915438354015,0.0006807249155826867,0.2372589111328125,0,0
model_20,2423_0.58_1.14.png,0.0030116115231066942,0.0005540111451409757,0.06476974487304688,0,0
model_20,2429_0.7_1.73.png,0.003059178125113249,0.0007880432531237602,0.4693756103515625,0,0
model_20,2434_0.93_0.55.png,0.003012485336512327,0.0004766396596096456,-0.051059722900390625,0,0
model_20,2440_0.59_0.9.png,0.003022058168426156,0.0005450556054711342,0.44855499267578125,0,0
model_20,2445_0.77_1.63.png,0.003026999067515135,0.0005405062693171203,-0.017425537109375,0,0
model_20,2450_0.51_0.64.png,0.003025125479325652,0.0006104900385253131,-0.2267303466796875,0,0
model_20,2455_0.84_0.91.png,0.003038961673155427,0.0005600471049547195,-0.19267654418945312,0,0
model_20,245_0.79_1.53.png,0.002930064219981432,0.00038569472962990403,0.12686920166015625,0,0
model_20,2464_0.63_0.75.png,0.003017585724592209,0.0004828416567761451,-0.012554168701171875,0,0
model_20,2469_0.52_1.22.png,0.0030174138955771923,0.0005031051696278155,-0.24102020263671875,0,0
model_20,2474_0.91_0.84.png,0.003003279911354184,0.0004075893957633525,-0.10764312744140625,0,0
model_20,2479_0.81_1.81.png,0.0030263406224548817,0.0006012417143210769,0.05629730224609375,0,0
model_20,2483_0.82_1.17.png,0.0029896562919020653,0.0006753482157364488,0.23049545288085938,0,0
model_20,2489_0.62_1.9.png,0.0030280263163149357,0.0005193339311517775,0.15414047241210938,0,0
model_20,2493_0.8_0.66.png,0.003008513944223523,0.0006947389338165522,0.03636932373046875,0,0
model_20,2499_0.55_0.8.png,0.0030395793728530407,0.0006404499290511012,-0.12994384765625,0,0
model_20,2502_0.94_1.08.png,0.0029963827691972256,0.0004706870240624994,-0.19941329956054688,0,0
model_20,2507_0.79_1.96.png,0.0030129249207675457,0.0005483752465806901,-0.10023880004882812,0,0
model_20,2512_0.6_1.28.png,0.0030145097989588976,0.0005757378530688584,-0.3166046142578125,0,0
model_20,2517_0.94_1.24.png,0.0030227024108171463,0.0005552554503083229,0.16196441650390625,0,0
model_20,2521_0.66_1.08.png,0.003062781412154436,0.0006028700154274702,0.175323486328125,0,0
model_20,2526_0.87_1.88.png,0.003054280299693346,0.0009871175279840827,-0.059772491455078125,0,0
model_20,2532_0.74_1.32.png,0.0030123514588922262,0.0006143859936855733,0.28667449951171875,0,0
model_20,2538_0.89_0.75.png,0.0029934884514659643,0.0005671879043802619,0.10115814208984375,0,0
model_20,2542_0.7_1.52.png,0.003002303186804056,0.0005152449593879282,0.23073577880859375,0,0
model_20,2547_0.63_1.17.png,0.003034275956451893,0.0005582979647442698,0.05564117431640625,0,0
model_20,2552_0.55_0.61.png,0.0030327974818646908,0.0006700773956254125,0.7556877136230469,0,0
model_20,2557_0.84_0.68.png,0.0030043302103877068,0.0006697392673231661,0.5222892761230469,0,0
model_20,2562_0.81_1.38.png,0.003057407680898905,0.0006637581391260028,-0.058147430419921875,0,0
model_20,2568_0.6_1.1.png,0.0030514858663082123,0.0006514704436995089,0.053096771240234375,0,0
model_20,2572_0.54_1.3.png,0.0030364152044057846,0.0006123284692876041,-0.45035552978515625,0,0
model_20,2577_0.96_0.78.png,0.002998701762408018,0.0006026767659932375,-0.05914306640625,0,0
model_20,2581_0.79_1.95.png,0.003138395259156823,0.0005883171688765287,0.02291107177734375,0,0
model_20,2586_0.65_1.77.png,0.0029917326755821705,0.0005599938449449837,0.016864776611328125,0,0
model_20,2590_0.91_1.28.png,0.003027672413736582,0.0005299865151755512,0.010467529296875,0,0
model_20,2595_0.76_0.72.png,0.0030098306015133858,0.00038394704461097717,-0.033763885498046875,0,0
model_20,259_0.87_0.76.png,0.0029547412414103746,0.0007817298173904419,-0.24835968017578125,0,0
model_20,2604_0.54_1.12.png,0.0030378694646060467,0.0006674647447653115,0.22082901000976562,0,0
model_20,2610_0.81_1.15.png,0.0030332712922245264,0.0006652713054791093,-0.173187255859375,0,0
model_20,2616_0.96_0.99.png,0.002994623500853777,0.0005286443047225475,-0.16336441040039062,0,0
model_20,2620_0.76_1.26.png,0.0030236346647143364,0.0005213638069108129,0.10726547241210938,0,0
model_20,2625_0.88_1.86.png,0.0030481391586363316,0.0005154318641871214,0.0280609130859375,0,0
model_20,262_0.94_1.35.png,0.002933771349489689,0.0003974161227233708,0.034626007080078125,0,0
model_20,2634_1.0_0.86.png,0.0030059851706027985,0.0004249609191901982,-0.0379638671875,0,0
model_20,263_0.79_1.99.png,0.002932259812951088,0.0004509340797085315,0.053558349609375,0,0
model_20,2645_0.78_0.85.png,0.0030286191031336784,0.0006517524598166347,-0.08304977416992188,0,0
model_20,2651_0.74_1.04.png,0.0030381481628865004,0.0006025201291777194,0.3927154541015625,0,0
model_20,2656_0.85_0.67.png,0.0029980100225657225,0.00044703675666823983,0.24495315551757812,0,0
model_20,2660_0.52_1.75.png,0.0031584720127284527,0.0009316810173913836,-0.00113677978515625,0,0
model_20,2666_0.65_1.42.png,0.0030564842745661736,0.0006390545167960227,-0.13718032836914062,0,0
model_20,2670_0.93_1.49.png,0.002981588477268815,0.00046801779535599053,-0.007411956787109375,0,0
model_20,2677_0.78_0.96.png,0.0030546397902071476,0.0006755354697816074,0.26624298095703125,0,0
model_20,2682_0.96_1.39.png,0.00304276030510664,0.0005377745255827904,0.22139739990234375,0,0
model_20,2688_0.87_1.2.png,0.0030488292686641216,0.0006127948290668428,-0.09713363647460938,0,0
model_20,2693_0.69_0.91.png,0.0030278500635176897,0.0005118169938214123,0.13723373413085938,0,0
model_20,2698_0.98_1.85.png,0.003029479878023267,0.0006161329802125692,-0.02978515625,0,0
model_20,2702_0.74_0.63.png,0.003017289098352194,0.0005696658627130091,0.1844329833984375,0,0
model_20,2707_0.61_1.6.png,0.0030115297995507717,0.0005829001893289387,0.15062332153320312,0,0
model_20,2711_0.69_1.62.png,0.003015318186953664,0.0006348012248054147,0.22307205200195312,0,0
model_20,2716_0.62_1.67.png,0.00304833403788507,0.0005697495653294027,0.2956123352050781,0,0
model_20,2721_0.61_1.73.png,0.0030321297235786915,0.0006616461905650795,0.08162689208984375,0,0
model_20,2727_0.84_0.56.png,0.0030084867030382156,0.0005535889649763703,-0.07159423828125,0,0
model_20,2731_0.92_1.46.png,0.0030023837462067604,0.0004633856297004968,0.008636474609375,0,0
model_20,2737_0.51_0.6.png,0.003024150151759386,0.0005757129401899874,0.005859375,0,0
