profile,group,bin,count,mean_dPSNR,mean_bootstrap_LCB,hard_bottom25_dPSNR,hard_bootstrap_LCB,easy_top25_dPSNR,dSSIM,positive_ratio,positive_Wilson_LCB,nonnegative_ratio,severe_loss_count,severe_loss_per_600,severe_Wilson_UCB,usage_WD0375,group_gate_pass,usage_WD050,usage_FS050,usage_WD0375_or_FS050_oracle,usage_S3_oracle
WD0375_or_FS050_oracle,low_texture_q4,q1,150,2.8057756423950195,2.6769283599853515,3.6173637493236646,3.454004053167395,2.0219309007799304,0.0021428219477335614,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,1.0,
WD0375_or_FS050_oracle,low_texture_q4,q2,150,3.037925910949707,2.9147954533894858,3.7012754388757654,3.5641033017957535,2.155017852783203,0.00180253267288208,0.9933333333333333,0.9632062470660242,1.0,0,0.0,0.02497113914571871,,True,,,1.0,
WD0375_or_FS050_oracle,low_texture_q4,q3,150,3.0387296930948895,2.9151327203114827,3.6595546103812553,3.510646845843341,2.4325541934451542,0.0018947744369506836,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,1.0,
WD0375_or_FS050_oracle,low_texture_q4,q4,150,3.030088882446289,2.906769578933716,3.735893558811497,3.537811720049059,2.2766663834855363,0.0017544980843861898,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,1.0,
WD0375_or_FS050_oracle,edge_density_q4,q1,150,2.9184519322713216,2.793251558303833,3.698313481098897,3.5204109990918955,2.0675256058976457,0.002618062496185303,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,1.0,
WD0375_or_FS050_oracle,edge_density_q4,q2,150,2.8691441726684572,2.7439176387786866,3.625885783015071,3.4451584403579303,1.9587684837547508,0.0019631679852803547,0.9933333333333333,0.9632062470660242,1.0,0,0.0,0.02497113914571871,,True,,,1.0,
WD0375_or_FS050_oracle,edge_density_q4,q3,150,3.031052538553874,2.898407368977865,3.724071657335436,3.551082399729136,2.313337893099398,0.0014378464221954346,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,1.0,
WD0375_or_FS050_oracle,edge_density_q4,q4,150,3.0938714853922527,2.97559561475118,3.65199259165171,3.499100484074773,2.256913159344647,0.0015755502382914226,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,1.0,
WD0375_or_FS050_oracle,sky_highlight_proxy_q4,q1,150,2.9450631586710614,2.805800006230672,3.8074326901822477,3.6354890075889794,2.059481852763408,0.0013833447297414143,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,1.0,
WD0375_or_FS050_oracle,sky_highlight_proxy_q4,q2,150,2.770230318705241,2.654210213979085,3.375275431452571,3.148631763458252,2.070886869688292,0.001623684565226237,0.9933333333333333,0.9632062470660242,1.0,0,0.0,0.02497113914571871,,True,,,1.0,
WD0375_or_FS050_oracle,sky_highlight_proxy_q4,q3,150,2.932597427368164,2.8087590249379475,3.631406629407728,3.47523913254609,2.2150329383643896,0.002320657968521118,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,1.0,
WD0375_or_FS050_oracle,sky_highlight_proxy_q4,q4,150,3.264629224141439,3.157669925689697,3.719967352377402,3.5409331295941326,2.6270485955315666,0.0022669398784637453,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,1.0,
S3_oracle,split,val_hard,300,4.302863063812256,4.187765534083049,5.150680465698242,4.974715375264486,3.5192223103841145,0.0026384528477986654,1.0,0.9873565700022642,1.0,0,0.0,0.012643429997735661,,True,,,,1.0
S3_oracle,split,val_regular,300,3.019093322753906,2.915131319999695,4.376880645751953,4.180437057495117,2.084795430501302,0.0015092313289642334,1.0,0.9873565700022642,1.0,0,0.0,0.012643429997735661,,True,,,,1.0
S3_oracle,A0_PSNR_q4,q1,150,4.934882291158041,4.795168233871459,5.374648893201673,5.163880312120592,4.489470301447688,0.003919103145599365,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,,1.0
S3_oracle,A0_PSNR_q4,q2,150,4.120949529012044,3.9916185607910157,4.5411353240142,4.24606962977229,3.8278621982883765,0.0019194412231445313,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,,1.0
S3_oracle,A0_PSNR_q4,q3,150,3.3078003184000653,3.1523123219807943,3.761104996139939,3.4435206490593986,2.896699132146062,0.0016873641808827719,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,,1.0
S3_oracle,A0_PSNR_q4,q4,150,2.2802806345621747,2.1728157399495447,2.7408934928275444,2.495599839494035,1.8424023808659733,0.0007694598038991292,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,,1.0
S3_oracle,WDMamba_A0_diff_signed_q4,q1,150,4.882639185587565,4.734019056955973,5.272356084875159,5.059448603037241,4.257549492088524,0.0033533239364624025,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,,1.0
S3_oracle,WDMamba_A0_diff_signed_q4,q2,150,3.252555414835612,3.0988377978007,3.7946465981973185,3.5872042887919657,2.4422402253022066,0.0018551901976267497,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,,1.0
S3_oracle,WDMamba_A0_diff_signed_q4,q3,150,2.6301112874348958,2.487765521367391,3.6480404621845968,3.35610006950997,1.9794412561365076,0.0013014638423919677,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,,1.0
S3_oracle,WDMamba_A0_diff_signed_q4,q4,150,3.8786068852742512,3.67604261080424,4.946874103030643,4.6435712427706335,2.5474991669525973,0.0017853903770446778,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,,1.0
S3_oracle,WDMamba_A0_diff_abs_q4,q1,150,2.2538383483886717,2.140421221415202,2.5381367657635665,2.3199530317976667,1.8424023808659733,0.0008270426591237386,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,,1.0
S3_oracle,WDMamba_A0_diff_abs_q4,q2,150,3.2107970682779947,3.09555641301473,3.4086922310494088,3.1935763436394766,2.758192629427523,0.0016724658012390137,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,,1.0
S3_oracle,WDMamba_A0_diff_abs_q4,q3,150,4.065078709920248,3.935840267181397,4.070124342634871,3.798244641278241,3.7644520321407833,0.0020310680071512857,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,,1.0
S3_oracle,WDMamba_A0_diff_abs_q4,q4,150,5.11419864654541,4.981746285756429,5.374648893201673,5.18399917757189,4.810360676533467,0.0037647918860117596,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,,1.0
S3_oracle,FSNet_A0_diff_signed_q4,q1,150,4.492836888631185,4.319445863087973,5.408603049613334,5.21070803564948,3.5645399351377747,0.003347208499908447,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,,1.0
S3_oracle,FSNet_A0_diff_signed_q4,q2,150,3.8765199915568034,3.7291985778808594,4.83405639029838,4.637034362071269,2.972269934576911,0.0021815073490142824,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,,1.0
S3_oracle,FSNet_A0_diff_signed_q4,q3,150,2.952447077433268,2.7970468056996665,4.202635893950591,3.893393470145561,2.081977225638725,0.0013471885522206625,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,,1.0
S3_oracle,FSNet_A0_diff_signed_q4,q4,150,3.3221088155110676,3.1137875531514485,4.703466776255015,4.369633888553929,2.032083150502798,0.0014194639523824055,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,,1.0
S3_oracle,FSNet_A0_diff_abs_q4,q1,150,2.7627552286783854,2.550844245910645,4.3347637073413745,3.8854794399158377,1.8736639280576963,0.0008216420809427897,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,,1.0
S3_oracle,FSNet_A0_diff_abs_q4,q2,150,3.5087496566772463,3.3360680128733318,4.868337425025734,4.677114409369391,2.3175682892670504,0.0017197982470194498,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,,1.0
S3_oracle,FSNet_A0_diff_abs_q4,q3,150,4.02893191019694,3.8692582995096845,5.08085704494167,4.8470353616250526,3.165906442178262,0.0023799351851145427,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,,1.0
S3_oracle,FSNet_A0_diff_abs_q4,q4,150,4.343475977579753,4.192570849736532,5.289683780154666,5.09412957526542,3.448589221851246,0.003373992840449015,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,,1.0
S3_oracle,expert_disagreement_q4,q1,150,2.9189372126261395,2.7760554485321047,3.843136503889754,3.547917824822503,2.1037552292282515,0.0019332393010457357,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,,1.0
S3_oracle,expert_disagreement_q4,q2,150,3.3585187657674154,3.2075565795898435,4.692333685385214,4.416781912623225,2.0396156311035156,0.001795642375946045,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,,1.0
S3_oracle,expert_disagreement_q4,q3,150,3.793947690327962,3.638046369552612,4.950779012731604,4.721651615967621,2.2840295740076013,0.002307421366373698,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,,1.0
S3_oracle,expert_disagreement_q4,q4,150,4.572509104410807,4.396028980890909,5.6026763916015625,5.381856815235035,2.9284743231696053,0.002259065310160319,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,,1.0
S3_oracle,haze_density_q4,q1,150,2.6157158533732097,2.4710495656331384,3.2455652082288586,2.951203274082493,1.9227713507574957,0.0014065007368723552,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,,1.0
S3_oracle,haze_density_q4,q2,150,3.457848841349284,3.2349461377461752,4.688256444157781,4.352870464324951,2.1950284597036003,0.0015912957986195882,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,,1.0
S3_oracle,haze_density_q4,q3,150,4.118555539449056,3.9400048643747967,5.2614576494371565,5.046422535664326,2.8303488654059334,0.0023700360457102458,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,,1.0
S3_oracle,haze_density_q4,q4,150,4.451792538960775,4.292946420669556,5.155121829058673,4.9103814176611,3.481204264872783,0.0029275357723236085,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,,1.0
S3_oracle,transmission_q4,q1,150,4.451792538960775,4.292946420669556,5.155121829058673,4.9103814176611,3.481204264872783,0.0029275357723236085,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,,1.0
S3_oracle,transmission_q4,q2,150,4.118555539449056,3.9400048643747967,5.2614576494371565,5.046422535664326,2.8303488654059334,0.0023700360457102458,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,,1.0
S3_oracle,transmission_q4,q3,150,3.457848841349284,3.2349461377461752,4.688256444157781,4.352870464324951,2.1950284597036003,0.0015912957986195882,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,,1.0
S3_oracle,transmission_q4,q4,150,2.6157158533732097,2.4710495656331384,3.2455652082288586,2.951203274082493,1.9227713507574957,0.0014065007368723552,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,,1.0
S3_oracle,airlight_q4,q1,150,4.274150797526041,4.09827250289917,5.2684138530009506,5.038948546229182,2.9165172061404667,0.00165091077486674,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,,1.0
S3_oracle,airlight_q4,q2,157,4.004325368601805,3.8386660588015418,5.118517313248072,4.872269001985208,2.7951622987404847,0.0025388545291438985,1.0,0.9761156317768539,1.0,0,0.0,0.02388436822314625,,True,,,,1.0
S3_oracle,airlight_q4,q3,143,3.494269244320743,3.330606716662854,4.894519751412528,4.645104536328997,2.4223523821149553,0.0022600522408118616,1.0,0.9738384762900977,1.0,0,0.0,0.02616152370990237,,True,,,,1.0
S3_oracle,airlight_q4,q4,150,2.8473647435506186,2.6933409849802654,4.1503668604670345,3.846396827697754,2.0418768186826965,0.0018325400352478026,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,,1.0
S3_oracle,depth_q4,q1,150,3.8048021189371743,3.6001641788482663,5.046616528485273,4.795287735397752,2.3570553547627218,0.0023570823669433593,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,,1.0
S3_oracle,depth_q4,q2,150,3.723810895284017,3.5636879170735676,4.941823753150734,4.726157064695616,2.253595816122519,0.001885213851928711,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,,1.0
S3_oracle,depth_q4,q3,150,3.804417406717936,3.6230935656229657,5.0811664993698535,4.810671839842925,2.445687989930849,0.002184743086496989,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,,1.0
S3_oracle,depth_q4,q4,150,3.3108823521931967,3.120818571726481,4.663415908813477,4.331369276304503,2.1607642302641996,0.0018683290481567383,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,,1.0
S3_oracle,dark_channel_q4,q1,150,3.0720991134643554,2.885638125101725,4.581534153706318,4.311936030516754,1.9390842334644214,0.001448953946431478,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,,1.0
S3_oracle,dark_channel_q4,q2,150,3.5399943923950197,3.3440734024047853,4.86609324893436,4.461249655646247,2.349184294004698,0.001647307872772217,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,,1.0
S3_oracle,dark_channel_q4,q3,150,3.980843391418457,3.7787671273549397,5.266948957700987,5.044155878634067,2.625376624030036,0.002195814847946167,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,,1.0
S3_oracle,dark_channel_q4,q4,150,4.050975875854492,3.893963029225667,5.125698811299092,4.8508034087516165,2.9190212971455343,0.003003291686375936,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,,1.0
S3_oracle,low_texture_q4,q1,150,3.4277497482299806,3.2458470522562664,4.868588576445708,4.563221060263144,2.07409008129223,0.0024098352591196697,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,,1.0
S3_oracle,low_texture_q4,q2,150,3.8114655685424803,3.6184007453918454,5.160813460478911,4.9596598522083175,2.239220696526605,0.0020325116316477457,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,,1.0
S3_oracle,low_texture_q4,q3,150,3.720681063334147,3.549385103225708,4.964217366398992,4.71267566938658,2.5984732138144,0.0020172297954559326,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,,1.0
S3_oracle,low_texture_q4,q4,150,3.684016393025716,3.477476873397827,5.003022477433488,4.7604919433593755,2.3500268266007707,0.0018357916673024494,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,,1.0
S3_oracle,edge_density_q4,q1,150,3.5434179814656575,3.3870401763916016,5.101248612274995,4.847528599404,2.1319543993150867,0.0029163181781768797,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,,1.0
S3_oracle,edge_density_q4,q2,150,3.476377016703288,3.2917382736206053,4.895411671818914,4.664831741436108,2.0630539559029244,0.002129775285720825,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,,1.0
S3_oracle,edge_density_q4,q3,150,3.7556587855021157,3.533912476857503,5.067565144719304,4.77389635910859,2.426593574317726,0.0015307720502217611,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,,1.0
S3_oracle,edge_density_q4,q4,150,3.868458989461263,3.7035316994984946,4.968370695371886,4.741075626579491,2.3999105917440877,0.0017185028394063313,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,,1.0
S3_oracle,sky_highlight_proxy_q4,q1,150,3.518301480611165,3.3153169708251955,5.079078004166886,4.863231223338359,2.134483646702122,0.0014317651589711507,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,,1.0
S3_oracle,sky_highlight_proxy_q4,q2,150,3.2473464075724285,3.060595396677653,4.464216232299805,4.088718151401829,2.1271743774414062,0.0016798981030782063,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,,1.0
S3_oracle,sky_highlight_proxy_q4,q3,150,3.6079935963948566,3.4353435427347816,4.912127108187289,4.648362072094067,2.3836600844924516,0.0025616741180419923,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,,1.0
S3_oracle,sky_highlight_proxy_q4,q4,150,4.270271288553873,4.103838176091513,5.161744246611724,4.89826916875066,3.116648596686286,0.002622030973434448,1.0,0.9750288608542813,1.0,0,0.0,0.02497113914571871,,True,,,,1.0
