name,pixels,ldhn_pixels,ldhn_coverage,ldhn_d7c_recall,ldhn_core_pixels,ldhn_core_coverage,ldhn_core_d7c_recall,ldhn_boundary_pixels,ldhn_boundary_coverage,ldhn_boundary_d7c_recall,ldhn_adjacent_to_haze_pixels,ldhn_adjacent_to_haze_coverage,ldhn_adjacent_to_haze_d7c_recall,ldhn_isolated_pixels,ldhn_isolated_coverage,ldhn_isolated_d7c_recall,ldhn_unstable_pixels,ldhn_unstable_coverage,ldhn_unstable_d7c_recall,ldhn_miss_rate
1544_0.87_1.52.png,4096,45,0.010986328125,0.13333333333333333,7,0.001708984375,0.0,38,0.00927734375,0.15789473684210525,0,0.0,nan,45,0.010986328125,0.13333333333333333,5,0.001220703125,0.6,0.8666666666666667
1547_0.77_1.84.png,4096,162,0.03955078125,0.16666666666666666,93,0.022705078125,0.23655913978494625,69,0.016845703125,0.07246376811594203,45,0.010986328125,0.26666666666666666,117,0.028564453125,0.1282051282051282,17,0.004150390625,0.058823529411764705,0.8333333333333334
1548_0.85_1.55.png,4096,165,0.040283203125,0.19393939393939394,85,0.020751953125,0.27058823529411763,80,0.01953125,0.1125,61,0.014892578125,0.3114754098360656,104,0.025390625,0.125,13,0.003173828125,0.07692307692307693,0.806060606060606
1549_0.91_1.37.png,4096,171,0.041748046875,0.005847953216374269,28,0.0068359375,0.0,143,0.034912109375,0.006993006993006993,46,0.01123046875,0.0,125,0.030517578125,0.008,25,0.006103515625,0.0,0.9941520467836257
154_0.97_0.91.png,4096,111,0.027099609375,0.0,69,0.016845703125,0.0,42,0.01025390625,0.0,4,0.0009765625,0.0,107,0.026123046875,0.0,2,0.00048828125,0.0,1.0
1568_0.8_1.8.png,4096,260,0.0634765625,0.03076923076923077,52,0.0126953125,0.15384615384615385,208,0.05078125,0.0,80,0.01953125,0.075,180,0.0439453125,0.011111111111111112,29,0.007080078125,0.0,0.9692307692307692
1573_0.61_1.06.png,4096,267,0.065185546875,0.0449438202247191,113,0.027587890625,0.08849557522123894,154,0.03759765625,0.012987012987012988,22,0.00537109375,0.09090909090909091,245,0.059814453125,0.04081632653061224,20,0.0048828125,0.05,0.9550561797752809
1575_0.51_1.39.png,4096,642,0.15673828125,0.05451713395638629,258,0.06298828125,0.08139534883720931,384,0.09375,0.036458333333333336,130,0.03173828125,0.18461538461538463,512,0.125,0.021484375,33,0.008056640625,0.06060606060606061,0.9454828660436138
1578_0.57_1.99.png,4096,82,0.02001953125,0.15853658536585366,45,0.010986328125,0.17777777777777778,37,0.009033203125,0.13513513513513514,35,0.008544921875,0.37142857142857144,47,0.011474609375,0.0,7,0.001708984375,0.14285714285714285,0.8414634146341463
1580_0.7_1.59.png,4096,44,0.0107421875,0.06818181818181818,25,0.006103515625,0.0,19,0.004638671875,0.15789473684210525,8,0.001953125,0.375,36,0.0087890625,0.0,6,0.00146484375,0.3333333333333333,0.9318181818181818
1586_0.74_1.29.png,4096,61,0.014892578125,0.03278688524590164,33,0.008056640625,0.0,28,0.0068359375,0.07142857142857142,13,0.003173828125,0.07692307692307693,48,0.01171875,0.020833333333333332,4,0.0009765625,0.25,0.9672131147540983
158_0.56_1.42.png,4096,111,0.027099609375,0.23423423423423423,98,0.02392578125,0.22448979591836735,13,0.003173828125,0.3076923076923077,62,0.01513671875,0.20967741935483872,49,0.011962890625,0.2653061224489796,4,0.0009765625,0.25,0.7657657657657657
1592_0.54_1.46.png,4096,328,0.080078125,0.057926829268292686,55,0.013427734375,0.12727272727272726,273,0.066650390625,0.04395604395604396,38,0.00927734375,0.23684210526315788,290,0.07080078125,0.034482758620689655,49,0.011962890625,0.12244897959183673,0.9420731707317073
1599_0.71_1.3.png,4096,753,0.183837890625,0.006640106241699867,273,0.066650390625,0.01098901098901099,480,0.1171875,0.004166666666666667,35,0.008544921875,0.0,718,0.17529296875,0.006963788300835654,57,0.013916015625,0.0,0.9933598937583001
1602_0.92_0.57.png,4096,140,0.0341796875,0.02857142857142857,17,0.004150390625,0.11764705882352941,123,0.030029296875,0.016260162601626018,26,0.00634765625,0.0,114,0.02783203125,0.03508771929824561,19,0.004638671875,0.05263157894736842,0.9714285714285714
1605_1.0_1.37.png,4096,45,0.010986328125,0.06666666666666667,10,0.00244140625,0.0,35,0.008544921875,0.08571428571428572,25,0.006103515625,0.12,20,0.0048828125,0.0,7,0.001708984375,0.0,0.9333333333333333
1612_0.77_1.4.png,4096,27,0.006591796875,0.0,5,0.001220703125,0.0,22,0.00537109375,0.0,3,0.000732421875,0.0,24,0.005859375,0.0,1,0.000244140625,0.0,1.0
161_0.83_1.56.png,4096,74,0.01806640625,0.013513513513513514,58,0.01416015625,0.017241379310344827,16,0.00390625,0.0,61,0.014892578125,0.01639344262295082,13,0.003173828125,0.0,1,0.000244140625,0.0,0.9864864864864865
1621_0.5_0.72.png,4096,49,0.011962890625,0.0,17,0.004150390625,0.0,32,0.0078125,0.0,0,0.0,nan,49,0.011962890625,0.0,4,0.0009765625,0.0,1.0
162_0.75_0.98.png,4096,350,0.08544921875,0.008571428571428572,274,0.06689453125,0.010948905109489052,76,0.0185546875,0.0,179,0.043701171875,0.01675977653631285,171,0.041748046875,0.0,17,0.004150390625,0.0,0.9914285714285714
1631_0.92_1.27.png,4096,23,0.005615234375,0.08695652173913043,3,0.000732421875,0.0,20,0.0048828125,0.1,6,0.00146484375,0.0,17,0.004150390625,0.11764705882352941,10,0.00244140625,0.2,0.9130434782608695
1635_0.64_0.55.png,4096,656,0.16015625,0.0,121,0.029541015625,0.0,535,0.130615234375,0.0,21,0.005126953125,0.0,635,0.155029296875,0.0,18,0.00439453125,0.0,1.0
1636_0.96_1.23.png,4096,586,0.14306640625,0.0034129692832764505,442,0.10791015625,0.0022624434389140274,144,0.03515625,0.006944444444444444,7,0.001708984375,0.14285714285714285,579,0.141357421875,0.0017271157167530224,10,0.00244140625,0.0,0.9965870307167235
1647_0.89_1.55.png,4096,73,0.017822265625,0.2602739726027397,38,0.00927734375,0.39473684210526316,35,0.008544921875,0.11428571428571428,22,0.00537109375,0.45454545454545453,51,0.012451171875,0.17647058823529413,21,0.005126953125,0.09523809523809523,0.7397260273972602
1648_0.89_1.41.png,4096,106,0.02587890625,0.18867924528301888,57,0.013916015625,0.21052631578947367,49,0.011962890625,0.16326530612244897,22,0.00537109375,0.5454545454545454,84,0.0205078125,0.09523809523809523,21,0.005126953125,0.047619047619047616,0.8113207547169812
1657_0.68_1.28.png,4096,35,0.008544921875,0.0,5,0.001220703125,0.0,30,0.00732421875,0.0,0,0.0,nan,35,0.008544921875,0.0,4,0.0009765625,0.0,1.0
1663_0.92_1.8.png,4096,113,0.027587890625,0.008849557522123894,43,0.010498046875,0.0,70,0.01708984375,0.014285714285714285,8,0.001953125,0.125,105,0.025634765625,0.0,6,0.00146484375,0.16666666666666666,0.9911504424778761
1664_0.8_2.0.png,4096,30,0.00732421875,0.03333333333333333,4,0.0009765625,0.0,26,0.00634765625,0.038461538461538464,6,0.00146484375,0.16666666666666666,24,0.005859375,0.0,3,0.000732421875,0.3333333333333333,0.9666666666666667
1666_0.85_0.59.png,4096,79,0.019287109375,0.0,5,0.001220703125,0.0,74,0.01806640625,0.0,13,0.003173828125,0.0,66,0.01611328125,0.0,10,0.00244140625,0.0,1.0
1685_0.79_1.99.png,4096,92,0.0224609375,0.09782608695652174,3,0.000732421875,0.0,89,0.021728515625,0.10112359550561797,12,0.0029296875,0.3333333333333333,80,0.01953125,0.0625,13,0.003173828125,0.3076923076923077,0.9021739130434783
1686_0.51_0.6.png,4096,87,0.021240234375,0.0,8,0.001953125,0.0,79,0.019287109375,0.0,18,0.00439453125,0.0,69,0.016845703125,0.0,31,0.007568359375,0.0,1.0
1687_0.83_1.61.png,4096,66,0.01611328125,0.09090909090909091,0,0.0,nan,66,0.01611328125,0.09090909090909091,11,0.002685546875,0.36363636363636365,55,0.013427734375,0.03636363636363636,15,0.003662109375,0.2,0.9090909090909091
1689_0.74_0.54.png,4096,267,0.065185546875,0.00749063670411985,67,0.016357421875,0.0,200,0.048828125,0.01,4,0.0009765625,0.25,263,0.064208984375,0.0038022813688212928,39,0.009521484375,0.02564102564102564,0.9925093632958801
1691_0.77_1.92.png,4096,252,0.0615234375,0.1626984126984127,101,0.024658203125,0.26732673267326734,151,0.036865234375,0.09271523178807947,55,0.013427734375,0.45454545454545453,197,0.048095703125,0.08121827411167512,24,0.005859375,0.16666666666666666,0.8373015873015873
1696_0.74_1.51.png,4096,204,0.0498046875,0.058823529411764705,69,0.016845703125,0.10144927536231885,135,0.032958984375,0.037037037037037035,38,0.00927734375,0.2894736842105263,166,0.04052734375,0.006024096385542169,37,0.009033203125,0.0,0.9411764705882353
1701_0.55_0.71.png,4096,210,0.05126953125,0.009523809523809525,35,0.008544921875,0.0,175,0.042724609375,0.011428571428571429,12,0.0029296875,0.0,198,0.04833984375,0.010101010101010102,32,0.0078125,0.0,0.9904761904761905
1705_0.66_1.4.png,4096,918,0.22412109375,0.013071895424836602,283,0.069091796875,0.03180212014134275,635,0.155029296875,0.004724409448818898,31,0.007568359375,0.12903225806451613,887,0.216552734375,0.009019165727170236,33,0.008056640625,0.09090909090909091,0.9869281045751634
1712_0.9_0.74.png,4096,116,0.0283203125,0.017241379310344827,18,0.00439453125,0.05555555555555555,98,0.02392578125,0.01020408163265306,10,0.00244140625,0.1,106,0.02587890625,0.009433962264150943,35,0.008544921875,0.02857142857142857,0.9827586206896551
1718_0.92_1.01.png,4096,156,0.0380859375,0.03205128205128205,44,0.0107421875,0.022727272727272728,112,0.02734375,0.03571428571428571,23,0.005615234375,0.17391304347826086,133,0.032470703125,0.007518796992481203,7,0.001708984375,0.14285714285714285,0.967948717948718
1722_0.85_1.51.png,4096,65,0.015869140625,0.03076923076923077,8,0.001953125,0.125,57,0.013916015625,0.017543859649122806,12,0.0029296875,0.08333333333333333,53,0.012939453125,0.018867924528301886,9,0.002197265625,0.0,0.9692307692307692
1726_0.54_0.7.png,4096,199,0.048583984375,0.0,83,0.020263671875,0.0,116,0.0283203125,0.0,16,0.00390625,0.0,183,0.044677734375,0.0,11,0.002685546875,0.0,1.0
1730_0.81_1.53.png,4096,80,0.01953125,0.05,6,0.00146484375,0.0,74,0.01806640625,0.05405405405405406,7,0.001708984375,0.2857142857142857,73,0.017822265625,0.0273972602739726,18,0.00439453125,0.05555555555555555,0.95
1733_0.57_1.6.png,4096,301,0.073486328125,0.07641196013289037,134,0.03271484375,0.1417910447761194,167,0.040771484375,0.023952095808383235,96,0.0234375,0.10416666666666667,205,0.050048828125,0.06341463414634146,31,0.007568359375,0.0,0.9235880398671097
173_0.88_1.45.png,4096,627,0.153076171875,0.08133971291866028,385,0.093994140625,0.11168831168831168,242,0.05908203125,0.03305785123966942,24,0.005859375,0.375,603,0.147216796875,0.06965174129353234,18,0.00439453125,0.0,0.9186602870813397
1756_0.77_1.19.png,4096,711,0.173583984375,0.014064697609001406,217,0.052978515625,0.027649769585253458,494,0.12060546875,0.008097165991902834,58,0.01416015625,0.05172413793103448,653,0.159423828125,0.010719754977029096,46,0.01123046875,0.021739130434782608,0.9859353023909986
1761_0.99_0.94.png,4096,87,0.021240234375,0.022988505747126436,58,0.01416015625,0.034482758620689655,29,0.007080078125,0.0,21,0.005126953125,0.047619047619047616,66,0.01611328125,0.015151515151515152,10,0.00244140625,0.0,0.9770114942528736
1763_0.58_1.25.png,4096,448,0.109375,0.008928571428571428,116,0.0283203125,0.0,332,0.0810546875,0.012048192771084338,11,0.002685546875,0.0,437,0.106689453125,0.009153318077803204,20,0.0048828125,0.1,0.9910714285714286
1765_0.51_1.47.png,4096,1271,0.310302734375,0.004720692368214005,563,0.137451171875,0.0017761989342806395,708,0.1728515625,0.007062146892655367,212,0.0517578125,0.0047169811320754715,1059,0.258544921875,0.004721435316336166,34,0.00830078125,0.0,0.995279307631786
1773_0.58_1.45.png,4096,161,0.039306640625,0.012422360248447204,39,0.009521484375,0.0,122,0.02978515625,0.01639344262295082,56,0.013671875,0.017857142857142856,105,0.025634765625,0.009523809523809525,17,0.004150390625,0.0,0.9875776397515528
1784_0.94_1.15.png,4096,15,0.003662109375,0.06666666666666667,2,0.00048828125,0.0,13,0.003173828125,0.07692307692307693,10,0.00244140625,0.1,5,0.001220703125,0.0,8,0.001953125,0.0,0.9333333333333333
1795_0.99_1.84.png,4096,1,0.000244140625,0.0,1,0.000244140625,0.0,0,0.0,nan,1,0.000244140625,0.0,0,0.0,nan,0,0.0,nan,1.0
1796_0.93_0.58.png,4096,9,0.002197265625,0.0,1,0.000244140625,0.0,8,0.001953125,0.0,1,0.000244140625,0.0,8,0.001953125,0.0,2,0.00048828125,0.0,1.0
17_0.55_1.91.png,4096,706,0.17236328125,0.015580736543909348,304,0.07421875,0.023026315789473683,402,0.09814453125,0.009950248756218905,69,0.016845703125,0.08695652173913043,637,0.155517578125,0.007849293563579277,44,0.0107421875,0.0,0.9844192634560907
1801_0.99_0.78.png,4096,152,0.037109375,0.0,1,0.000244140625,0.0,151,0.036865234375,0.0,2,0.00048828125,0.0,150,0.03662109375,0.0,19,0.004638671875,0.0,1.0
1803_0.99_1.79.png,4096,17,0.004150390625,0.058823529411764705,2,0.00048828125,0.0,15,0.003662109375,0.06666666666666667,5,0.001220703125,0.0,12,0.0029296875,0.08333333333333333,4,0.0009765625,0.0,0.9411764705882353
1814_0.55_0.54.png,4096,40,0.009765625,0.075,5,0.001220703125,0.4,35,0.008544921875,0.02857142857142857,0,0.0,nan,40,0.009765625,0.075,12,0.0029296875,0.0,0.925
1817_0.81_2.0.png,4096,250,0.06103515625,0.004,17,0.004150390625,0.058823529411764705,233,0.056884765625,0.0,32,0.0078125,0.03125,218,0.05322265625,0.0,5,0.001220703125,0.0,0.996
1822_0.51_1.51.png,4096,128,0.03125,0.078125,45,0.010986328125,0.08888888888888889,83,0.020263671875,0.07228915662650602,14,0.00341796875,0.5,114,0.02783203125,0.02631578947368421,13,0.003173828125,0.0,0.921875
1835_0.61_1.23.png,4096,649,0.158447265625,0.07087827426810478,279,0.068115234375,0.12186379928315412,370,0.09033203125,0.032432432432432434,63,0.015380859375,0.5238095238095238,586,0.14306640625,0.02218430034129693,18,0.00439453125,0.05555555555555555,0.9291217257318952
183_0.77_0.99.png,4096,602,0.14697265625,0.03156146179401993,235,0.057373046875,0.029787234042553193,367,0.089599609375,0.0326975476839237,132,0.0322265625,0.12121212121212122,470,0.11474609375,0.006382978723404255,14,0.00341796875,0.0,0.96843853820598
1841_0.64_1.79.png,4096,187,0.045654296875,0.18181818181818182,49,0.011962890625,0.42857142857142855,138,0.03369140625,0.09420289855072464,32,0.0078125,0.78125,155,0.037841796875,0.05806451612903226,18,0.00439453125,0.0,0.8181818181818182
1844_0.91_1.28.png,4096,106,0.02587890625,0.05660377358490566,18,0.00439453125,0.16666666666666666,88,0.021484375,0.03409090909090909,3,0.000732421875,1.0,103,0.025146484375,0.02912621359223301,8,0.001953125,0.0,0.9433962264150944
1851_0.7_1.14.png,4096,41,0.010009765625,0.04878048780487805,11,0.002685546875,0.0,30,0.00732421875,0.06666666666666667,7,0.001708984375,0.0,34,0.00830078125,0.058823529411764705,5,0.001220703125,0.2,0.9512195121951219
1854_0.94_1.49.png,4096,28,0.0068359375,0.03571428571428571,2,0.00048828125,0.0,26,0.00634765625,0.038461538461538464,0,0.0,nan,28,0.0068359375,0.03571428571428571,19,0.004638671875,0.05263157894736842,0.9642857142857143
1859_0.73_1.32.png,4096,13,0.003173828125,0.07692307692307693,3,0.000732421875,0.0,10,0.00244140625,0.1,0,0.0,nan,13,0.003173828125,0.07692307692307693,1,0.000244140625,0.0,0.9230769230769231
1860_0.77_1.07.png,4096,17,0.004150390625,0.29411764705882354,5,0.001220703125,0.8,12,0.0029296875,0.08333333333333333,1,0.000244140625,1.0,16,0.00390625,0.25,1,0.000244140625,0.0,0.7058823529411765
1862_0.82_1.52.png,4096,140,0.0341796875,0.02857142857142857,12,0.0029296875,0.25,128,0.03125,0.0078125,42,0.01025390625,0.09523809523809523,98,0.02392578125,0.0,8,0.001953125,0.0,0.9714285714285714
1867_0.67_1.54.png,4096,1655,0.404052734375,0.016314199395770394,1082,0.26416015625,0.021256931608133085,573,0.139892578125,0.006980802792321117,209,0.051025390625,0.014354066985645933,1446,0.35302734375,0.016597510373443983,41,0.010009765625,0.0,0.9836858006042296
1875_0.95_0.91.png,4096,126,0.03076171875,0.007936507936507936,35,0.008544921875,0.02857142857142857,91,0.022216796875,0.0,14,0.00341796875,0.0,112,0.02734375,0.008928571428571428,23,0.005615234375,0.0,0.9920634920634921
1876_0.97_1.69.png,4096,88,0.021484375,0.0,20,0.0048828125,0.0,68,0.0166015625,0.0,36,0.0087890625,0.0,52,0.0126953125,0.0,16,0.00390625,0.0,1.0
1884_0.78_0.61.png,4096,126,0.03076171875,0.0,40,0.009765625,0.0,86,0.02099609375,0.0,0,0.0,nan,126,0.03076171875,0.0,8,0.001953125,0.0,1.0
1885_0.54_0.83.png,4096,95,0.023193359375,0.0,19,0.004638671875,0.0,76,0.0185546875,0.0,0,0.0,nan,95,0.023193359375,0.0,14,0.00341796875,0.0,1.0
1892_0.85_0.58.png,4096,516,0.1259765625,0.0,209,0.051025390625,0.0,307,0.074951171875,0.0,1,0.000244140625,0.0,515,0.125732421875,0.0,24,0.005859375,0.0,1.0
1895_0.9_1.62.png,4096,1011,0.246826171875,0.005934718100890208,450,0.10986328125,0.0044444444444444444,561,0.136962890625,0.0071301247771836,38,0.00927734375,0.13157894736842105,973,0.237548828125,0.0010277492291880781,71,0.017333984375,0.014084507042253521,0.9940652818991098
1898_0.84_0.98.png,4096,101,0.024658203125,0.0,17,0.004150390625,0.0,84,0.0205078125,0.0,2,0.00048828125,0.0,99,0.024169921875,0.0,16,0.00390625,0.0,1.0
1911_0.96_1.13.png,4096,543,0.132568359375,0.020257826887661142,261,0.063720703125,0.03065134099616858,282,0.06884765625,0.010638297872340425,42,0.01025390625,0.19047619047619047,501,0.122314453125,0.005988023952095809,12,0.0029296875,0.16666666666666666,0.9797421731123389
1912_1.0_0.84.png,4096,559,0.136474609375,0.026833631484794274,266,0.06494140625,0.03759398496240601,293,0.071533203125,0.017064846416382253,35,0.008544921875,0.08571428571428572,524,0.1279296875,0.022900763358778626,21,0.005126953125,0.09523809523809523,0.9731663685152058
1914_0.81_0.98.png,4096,249,0.060791015625,0.04417670682730924,78,0.01904296875,0.08974358974358974,171,0.041748046875,0.023391812865497075,88,0.021484375,0.056818181818181816,161,0.039306640625,0.037267080745341616,14,0.00341796875,0.14285714285714285,0.9558232931726908
1917_0.96_1.37.png,4096,16,0.00390625,0.0,5,0.001220703125,0.0,11,0.002685546875,0.0,3,0.000732421875,0.0,13,0.003173828125,0.0,4,0.0009765625,0.0,1.0
1919_0.59_0.94.png,4096,17,0.004150390625,0.0,8,0.001953125,0.0,9,0.002197265625,0.0,0,0.0,nan,17,0.004150390625,0.0,1,0.000244140625,0.0,1.0
1920_0.99_1.69.png,4096,15,0.003662109375,0.0,9,0.002197265625,0.0,6,0.00146484375,0.0,13,0.003173828125,0.0,2,0.00048828125,0.0,1,0.000244140625,0.0,1.0
1923_0.81_1.81.png,4096,159,0.038818359375,0.20125786163522014,16,0.00390625,0.5,143,0.034912109375,0.16783216783216784,24,0.005859375,0.375,135,0.032958984375,0.17037037037037037,9,0.002197265625,0.1111111111111111,0.7987421383647799
1936_0.52_1.67.png,4096,77,0.018798828125,0.15584415584415584,30,0.00732421875,0.23333333333333334,47,0.011474609375,0.10638297872340426,9,0.002197265625,1.0,68,0.0166015625,0.04411764705882353,6,0.00146484375,0.0,0.8441558441558441
1937_0.79_0.84.png,4096,95,0.023193359375,0.0,63,0.015380859375,0.0,32,0.0078125,0.0,38,0.00927734375,0.0,57,0.013916015625,0.0,8,0.001953125,0.0,1.0
1939_0.93_1.32.png,4096,78,0.01904296875,0.02564102564102564,52,0.0126953125,0.038461538461538464,26,0.00634765625,0.0,47,0.011474609375,0.02127659574468085,31,0.007568359375,0.03225806451612903,10,0.00244140625,0.0,0.9743589743589743
1942_0.89_0.67.png,4096,150,0.03662109375,0.006666666666666667,58,0.01416015625,0.0,92,0.0224609375,0.010869565217391304,3,0.000732421875,0.0,147,0.035888671875,0.006802721088435374,18,0.00439453125,0.05555555555555555,0.9933333333333333
1952_0.78_0.75.png,4096,166,0.04052734375,0.0,51,0.012451171875,0.0,115,0.028076171875,0.0,24,0.005859375,0.0,142,0.03466796875,0.0,20,0.0048828125,0.0,1.0
1956_0.99_1.4.png,4096,114,0.02783203125,0.07017543859649122,19,0.004638671875,0.05263157894736842,95,0.023193359375,0.07368421052631578,66,0.01611328125,0.12121212121212122,48,0.01171875,0.0,12,0.0029296875,0.08333333333333333,0.9298245614035088
1966_0.52_1.48.png,4096,302,0.07373046875,0.13245033112582782,110,0.02685546875,0.15454545454545454,192,0.046875,0.11979166666666667,194,0.04736328125,0.16494845360824742,108,0.0263671875,0.07407407407407407,30,0.00732421875,0.03333333333333333,0.8675496688741722
196_0.8_0.88.png,4096,794,0.19384765625,0.0,614,0.14990234375,0.0,180,0.0439453125,0.0,68,0.0166015625,0.0,726,0.17724609375,0.0,6,0.00146484375,0.0,1.0
1979_0.6_0.93.png,4096,341,0.083251953125,0.0,80,0.01953125,0.0,261,0.063720703125,0.0,2,0.00048828125,0.0,339,0.082763671875,0.0,36,0.0087890625,0.0,1.0
1982_0.99_1.89.png,4096,110,0.02685546875,0.2909090909090909,51,0.012451171875,0.3137254901960784,59,0.014404296875,0.2711864406779661,59,0.014404296875,0.5084745762711864,51,0.012451171875,0.0392156862745098,17,0.004150390625,0.7058823529411765,0.7090909090909091
1985_0.57_1.93.png,4096,980,0.2392578125,0.1346938775510204,634,0.15478515625,0.16876971608832808,346,0.08447265625,0.07225433526011561,312,0.076171875,0.16346153846153846,668,0.1630859375,0.12125748502994012,27,0.006591796875,0.1111111111111111,0.8653061224489796
1988_0.94_1.22.png,4096,148,0.0361328125,0.02027027027027027,83,0.020263671875,0.024096385542168676,65,0.015869140625,0.015384615384615385,2,0.00048828125,0.0,146,0.03564453125,0.02054794520547945,12,0.0029296875,0.0,0.9797297297297297
2000_0.86_0.62.png,4096,168,0.041015625,0.005952380952380952,62,0.01513671875,0.0,106,0.02587890625,0.009433962264150943,13,0.003173828125,0.0,155,0.037841796875,0.0064516129032258064,26,0.00634765625,0.038461538461538464,0.9940476190476191
2003_0.64_1.33.png,4096,167,0.040771484375,0.005988023952095809,23,0.005615234375,0.0,144,0.03515625,0.006944444444444444,20,0.0048828125,0.05,147,0.035888671875,0.0,40,0.009765625,0.0,0.9940119760479041
2007_0.61_1.26.png,4096,298,0.07275390625,0.030201342281879196,18,0.00439453125,0.1111111111111111,280,0.068359375,0.025,125,0.030517578125,0.072,173,0.042236328125,0.0,29,0.007080078125,0.0,0.9697986577181208
2013_1.0_1.78.png,4096,372,0.0908203125,0.010752688172043012,235,0.057373046875,0.00425531914893617,137,0.033447265625,0.021897810218978103,4,0.0009765625,0.75,368,0.08984375,0.002717391304347826,9,0.002197265625,0.1111111111111111,0.989247311827957
2024_0.99_1.36.png,4096,57,0.013916015625,0.12280701754385964,13,0.003173828125,0.23076923076923078,44,0.0107421875,0.09090909090909091,21,0.005126953125,0.19047619047619047,36,0.0087890625,0.08333333333333333,18,0.00439453125,0.1111111111111111,0.8771929824561403
2026_0.99_1.41.png,4096,71,0.017333984375,0.0,22,0.00537109375,0.0,49,0.011962890625,0.0,15,0.003662109375,0.0,56,0.013671875,0.0,9,0.002197265625,0.0,1.0
2027_0.69_0.59.png,4096,341,0.083251953125,0.0,140,0.0341796875,0.0,201,0.049072265625,0.0,10,0.00244140625,0.0,331,0.080810546875,0.0,23,0.005615234375,0.0,1.0
2028_0.98_1.27.png,4096,68,0.0166015625,0.014705882352941176,13,0.003173828125,0.0,55,0.013427734375,0.01818181818181818,14,0.00341796875,0.0,54,0.01318359375,0.018518518518518517,8,0.001953125,0.0,0.9852941176470589
2033_0.61_0.56.png,4096,93,0.022705078125,0.053763440860215055,24,0.005859375,0.041666666666666664,69,0.016845703125,0.057971014492753624,1,0.000244140625,0.0,92,0.0224609375,0.05434782608695652,14,0.00341796875,0.0,0.946236559139785
2043_0.97_0.54.png,4096,73,0.017822265625,0.1917808219178082,15,0.003662109375,0.26666666666666666,58,0.01416015625,0.1724137931034483,6,0.00146484375,0.6666666666666666,67,0.016357421875,0.14925373134328357,17,0.004150390625,0.17647058823529413,0.8082191780821918
2050_0.8_1.8.png,4096,266,0.06494140625,0.18045112781954886,52,0.0126953125,0.6730769230769231,214,0.05224609375,0.06074766355140187,69,0.016845703125,0.4492753623188406,197,0.048095703125,0.08629441624365482,19,0.004638671875,0.10526315789473684,0.8195488721804511
2051_0.92_0.92.png,4096,519,0.126708984375,0.07129094412331406,333,0.081298828125,0.09009009009009009,186,0.04541015625,0.03763440860215054,35,0.008544921875,0.2571428571428571,484,0.1181640625,0.05785123966942149,11,0.002685546875,0.18181818181818182,0.928709055876686
2057_0.86_0.85.png,4096,225,0.054931640625,0.022222222222222223,36,0.0087890625,0.05555555555555555,189,0.046142578125,0.015873015873015872,14,0.00341796875,0.14285714285714285,211,0.051513671875,0.014218009478672985,27,0.006591796875,0.037037037037037035,0.9777777777777777
2061_0.79_1.72.png,4096,145,0.035400390625,0.10344827586206896,48,0.01171875,0.020833333333333332,97,0.023681640625,0.14432989690721648,10,0.00244140625,0.4,135,0.032958984375,0.08148148148148149,8,0.001953125,0.375,0.896551724137931
2063_0.76_1.8.png,4096,173,0.042236328125,0.13872832369942195,68,0.0166015625,0.07352941176470588,105,0.025634765625,0.18095238095238095,9,0.002197265625,0.4444444444444444,164,0.0400390625,0.12195121951219512,6,0.00146484375,0.16666666666666666,0.861271676300578
2069_0.7_1.18.png,4096,130,0.03173828125,0.046153846153846156,33,0.008056640625,0.06060606060606061,97,0.023681640625,0.041237113402061855,28,0.0068359375,0.0,102,0.02490234375,0.058823529411764705,14,0.00341796875,0.07142857142857142,0.9538461538461539
2070_0.86_0.78.png,4096,117,0.028564453125,0.10256410256410256,39,0.009521484375,0.1282051282051282,78,0.01904296875,0.08974358974358974,3,0.000732421875,0.6666666666666666,114,0.02783203125,0.08771929824561403,20,0.0048828125,0.05,0.8974358974358975
2071_0.63_1.21.png,4096,214,0.05224609375,0.0514018691588785,41,0.010009765625,0.024390243902439025,173,0.042236328125,0.057803468208092484,92,0.0224609375,0.06521739130434782,122,0.02978515625,0.040983606557377046,18,0.00439453125,0.2222222222222222,0.9485981308411215
2072_0.87_1.18.png,4096,98,0.02392578125,0.11224489795918367,27,0.006591796875,0.18518518518518517,71,0.017333984375,0.08450704225352113,28,0.0068359375,0.21428571428571427,70,0.01708984375,0.07142857142857142,11,0.002685546875,0.0,0.8877551020408163
2073_0.87_1.93.png,4096,97,0.023681640625,0.23711340206185566,30,0.00732421875,0.5666666666666667,67,0.016357421875,0.08955223880597014,23,0.005615234375,0.6521739130434783,74,0.01806640625,0.10810810810810811,6,0.00146484375,0.0,0.7628865979381443
2074_0.71_0.74.png,4096,206,0.05029296875,0.009708737864077669,35,0.008544921875,0.02857142857142857,171,0.041748046875,0.005847953216374269,70,0.01708984375,0.014285714285714285,136,0.033203125,0.007352941176470588,17,0.004150390625,0.0,0.9902912621359223
2076_0.85_1.77.png,4096,132,0.0322265625,0.17424242424242425,26,0.00634765625,0.2692307692307692,106,0.02587890625,0.1509433962264151,20,0.0048828125,0.65,112,0.02734375,0.08928571428571429,9,0.002197265625,0.3333333333333333,0.8257575757575758
