split,name,fold,v17_bucket,chosen_alpha,selected_delta_psnr,selected_delta_ssim,udp_delta_psnr,a0_psnr,ood_distance
val_regular,1419_0.62_1.04.png,trainheldout,mid_by_a0_fulltrain,0.0,0.0,0.0,-0.4316520690917969,37.92040252685547,2.0725091765197385
val_regular,1432_0.91_1.29.png,trainheldout,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,0.9127578735351562,32.578590393066406,2.2309197937876077
val_regular,1435_0.87_0.57.png,trainheldout,easy_top25_by_a0_fulltrain,0.25,0.11397552490234375,0.0003917217254638672,-0.9833450317382812,43.462547302246094,5.648967590882161
val_regular,1456_0.66_1.83.png,trainheldout,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,0.7831611633300781,33.696537017822266,2.477773495369821
val_regular,1461_0.59_0.54.png,trainheldout,mid_by_a0_fulltrain,0.0,0.0,0.0,3.9032974243164062,37.48857116699219,3.9446687228422563
val_regular,1467_0.61_1.24.png,trainheldout,mid_by_a0_fulltrain,0.0,0.0,0.0,-1.1947097778320312,40.498504638671875,4.853771576559141
val_regular,1474_0.92_0.89.png,trainheldout,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,1.2696418762207031,30.879680633544922,1.8213563814236746
val_regular,1480_0.96_1.38.png,trainheldout,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,0.27594757080078125,30.866212844848633,2.2906386305744415
val_regular,1491_0.88_1.85.png,trainheldout,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,-1.639364242553711,33.575008392333984,4.249635104282641
val_regular,1500_0.87_1.88.png,trainheldout,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,-1.1373710632324219,34.10819625854492,2.8870684006049445
val_regular,1502_0.65_1.08.png,trainheldout,mid_by_a0_fulltrain,0.0,0.0,0.0,3.614959716796875,42.028228759765625,1.6321946723041187
val_regular,1528_0.91_1.9.png,trainheldout,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,-0.8959770202636719,33.67494201660156,2.9978462496170137
val_regular,1534_0.7_0.91.png,trainheldout,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,0.6086883544921875,45.483734130859375,1.3448883702422443
val_regular,1547_0.77_1.84.png,trainheldout,mid_by_a0_fulltrain,0.25,0.3596839904785156,0.0009026527404785156,-0.4881744384765625,38.38059616088867,2.1074625382089027
val_regular,1550_0.87_0.57.png,trainheldout,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,1.0333518981933594,45.68352508544922,1.5829692064614231
val_regular,1567_0.8_0.84.png,trainheldout,mid_by_a0_fulltrain,0.0,0.0,0.0,-0.2917633056640625,41.414817810058594,2.3895986134379226
val_regular,1575_0.51_1.39.png,trainheldout,mid_by_a0_fulltrain,0.0,0.0,0.0,-0.7923965454101562,42.521217346191406,2.3203545501614125
val_regular,1579_0.67_1.31.png,trainheldout,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,-0.7595710754394531,43.416500091552734,2.983748059107982
val_regular,1580_0.7_1.59.png,trainheldout,mid_by_a0_fulltrain,0.0,0.0,0.0,-0.03076171875,40.74560546875,2.9489045226022426
val_regular,1586_0.74_1.29.png,trainheldout,mid_by_a0_fulltrain,0.0,0.0,0.0,0.4979095458984375,39.65418243408203,2.539933791592104
val_regular,1587_0.73_1.54.png,trainheldout,mid_by_a0_fulltrain,0.0,0.0,0.0,0.018848419189453125,38.576385498046875,2.7262830897356536
val_regular,1589_0.74_1.06.png,trainheldout,mid_by_a0_fulltrain,0.0,0.0,0.0,-3.352630615234375,42.42633819580078,1.9063775160538428
val_regular,1612_0.77_1.4.png,trainheldout,mid_by_a0_fulltrain,0.0,0.0,0.0,-3.528575897216797,41.39713668823242,2.365142408537692
val_regular,1618_0.97_1.32.png,trainheldout,mid_by_a0_fulltrain,0.0,0.0,0.0,-1.2910614013671875,42.37184524536133,2.4524617635215478
val_regular,161_0.83_1.56.png,trainheldout,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,3.867765426635742,28.51170539855957,3.4508858073389157
val_regular,1642_0.91_0.72.png,trainheldout,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,0.1960601806640625,42.781009674072266,1.5553930802336917
val_regular,164_0.84_0.62.png,trainheldout,mid_by_a0_fulltrain,0.0,0.0,0.0,4.2575836181640625,36.68079376220703,2.7214920473325925
val_regular,165_0.71_1.57.png,trainheldout,mid_by_a0_fulltrain,0.25,0.8295822143554688,0.00028705596923828125,0.7691230773925781,38.146968841552734,2.9645968470867587
val_regular,1664_0.8_2.0.png,trainheldout,mid_by_a0_fulltrain,0.0,0.0,0.0,-2.601024627685547,39.84394836425781,2.6670206766752287
