split,name,v17_bucket,oracle_alpha,oracle_delta_psnr,oracle_delta_ssim,a0_psnr,udp_delta_psnr
train_inner,189_0.84_0.86.png,mid_by_a0_fulltrain,0.0,0.0,0.0,41.658729553222656,-2.293132781982422
train_inner,18_0.55_1.6.png,mid_by_a0_fulltrain,0.5,0.7540359497070312,0.0004439353942871094,39.73579025268555,0.3881072998046875
train_inner,1902_0.89_1.97.png,mid_by_a0_fulltrain,0.75,1.52032470703125,0.0006139278411865234,41.91255569458008,1.2428169250488281
train_inner,1903_0.54_1.57.png,easy_top25_by_a0_fulltrain,0.5,0.8351631164550781,0.00038617849349975586,45.51289367675781,-0.4012413024902344
train_inner,1904_0.58_0.8.png,easy_top25_by_a0_fulltrain,0.5,1.0457534790039062,0.00012421607971191406,47.51847839355469,-0.31526947021484375
train_inner,1905_0.76_1.8.png,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,42.81784439086914,-4.803646087646484
train_inner,1906_0.74_1.79.png,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,42.80555725097656,-4.6452178955078125
train_inner,1907_0.86_1.3.png,easy_top25_by_a0_fulltrain,0.25,0.6165962219238281,9.298324584960938e-05,44.01776885986328,-4.433280944824219
train_inner,1908_0.95_1.69.png,mid_by_a0_fulltrain,0.25,1.3155288696289062,0.0003973841667175293,40.60504150390625,-3.4629135131835938
train_inner,1909_0.97_1.74.png,hard_bottom25_by_a0_fulltrain,0.5,0.8382148742675781,0.0010205507278442383,34.515289306640625,0.11954116821289062
train_inner,190_0.87_0.62.png,easy_top25_by_a0_fulltrain,0.5,0.6559638977050781,0.00047272443771362305,42.78305435180664,0.221588134765625
train_inner,1910_0.72_1.03.png,mid_by_a0_fulltrain,0.25,0.13829803466796875,0.00023597478866577148,41.43445587158203,-1.2462387084960938
train_inner,1911_0.96_1.13.png,mid_by_a0_fulltrain,0.25,0.2869415283203125,0.000299990177154541,37.95963668823242,-1.009796142578125
train_inner,1912_1.0_0.84.png,mid_by_a0_fulltrain,0.25,0.5024032592773438,0.0001907944679260254,40.040306091308594,-1.6366119384765625
train_inner,1913_0.97_0.54.png,easy_top25_by_a0_fulltrain,0.25,0.08977890014648438,5.5909156799316406e-05,44.746490478515625,-1.9325828552246094
train_inner,1914_0.81_0.98.png,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,44.027183532714844,-3.071502685546875
train_inner,1915_0.83_1.95.png,mid_by_a0_fulltrain,0.25,0.47457122802734375,0.00021028518676757812,39.4359016418457,-0.9965934753417969
train_inner,1916_0.51_0.74.png,mid_by_a0_fulltrain,1.0,1.4509506225585938,7.742643356323242e-05,42.42986297607422,1.4509506225585938
train_inner,1918_0.65_0.95.png,easy_top25_by_a0_fulltrain,0.25,0.106109619140625,0.00011920928955078125,48.36012268066406,-0.9702491760253906
train_inner,1920_0.99_1.69.png,mid_by_a0_fulltrain,0.75,1.6736679077148438,0.001011967658996582,38.289215087890625,1.6018638610839844
train_inner,1921_0.76_0.62.png,easy_top25_by_a0_fulltrain,0.5,4.324291229248047,-8.463859558105469e-05,45.269996643066406,1.1164398193359375
train_inner,1922_0.97_1.88.png,mid_by_a0_fulltrain,0.75,2.9637184143066406,0.00016242265701293945,40.136138916015625,1.9459915161132812
train_inner,1923_0.81_1.81.png,mid_by_a0_fulltrain,0.5,3.0009689331054688,0.0003853440284729004,41.921974182128906,1.6830329895019531
train_inner,1924_0.98_1.93.png,mid_by_a0_fulltrain,0.75,2.660289764404297,0.00033551454544067383,39.94087600708008,2.088268280029297
train_inner,1925_0.83_1.92.png,hard_bottom25_by_a0_fulltrain,1.0,1.7889785766601562,-0.00022166967391967773,32.340152740478516,1.7889785766601562
train_inner,1926_0.82_0.54.png,easy_top25_by_a0_fulltrain,0.5,3.4284591674804688,0.0005368590354919434,42.98542404174805,1.7767677307128906
train_inner,1927_0.78_0.54.png,easy_top25_by_a0_fulltrain,0.5,3.037769317626953,0.00044858455657958984,43.85271072387695,1.2495536804199219
train_inner,1929_0.88_1.23.png,mid_by_a0_fulltrain,0.75,1.4752616882324219,0.0005887150764465332,38.37726974487305,1.2537040710449219
train_inner,192_0.61_1.48.png,mid_by_a0_fulltrain,0.0,0.0,0.0,38.080322265625,-4.221652984619141
train_inner,1930_0.6_1.26.png,easy_top25_by_a0_fulltrain,0.5,0.3479042053222656,0.0003165602684020996,43.22909927368164,-0.5610008239746094
train_inner,1931_0.68_1.21.png,mid_by_a0_fulltrain,0.5,0.2212677001953125,0.0002868771553039551,41.93824768066406,-0.39836883544921875
train_inner,1933_0.8_0.97.png,mid_by_a0_fulltrain,1.0,5.169288635253906,0.000579535961151123,38.43238830566406,5.169288635253906
train_inner,1934_0.95_1.59.png,hard_bottom25_by_a0_fulltrain,1.0,4.7086334228515625,0.0028421878814697266,31.360366821289062,4.7086334228515625
train_inner,1935_0.69_0.62.png,mid_by_a0_fulltrain,1.0,7.232677459716797,0.000598609447479248,41.58934020996094,7.232677459716797
train_inner,1936_0.52_1.67.png,mid_by_a0_fulltrain,0.25,0.07293319702148438,-9.5367431640625e-06,40.32312774658203,-1.034027099609375
train_inner,1937_0.79_0.84.png,mid_by_a0_fulltrain,0.75,1.94000244140625,0.0018481612205505371,40.1286506652832,1.66680908203125
train_inner,1938_0.71_1.33.png,mid_by_a0_fulltrain,0.75,3.3094406127929688,0.0021325349807739258,37.0982780456543,3.1998443603515625
train_inner,1939_0.93_1.32.png,hard_bottom25_by_a0_fulltrain,1.0,4.058536529541016,0.002745389938354492,34.22604751586914,4.058536529541016
train_inner,193_0.76_1.43.png,mid_by_a0_fulltrain,0.0,0.0,0.0,37.9297981262207,-1.3831710815429688
train_inner,1940_0.93_0.78.png,mid_by_a0_fulltrain,1.0,3.365375518798828,0.0019792914390563965,38.22824478149414,3.365375518798828
train_inner,1941_0.75_1.0.png,mid_by_a0_fulltrain,0.25,0.033329010009765625,8.249282836914062e-05,41.01941680908203,-1.0448570251464844
train_inner,1942_0.89_0.67.png,easy_top25_by_a0_fulltrain,0.25,0.2642936706542969,5.638599395751953e-05,43.84142303466797,-0.8033638000488281
train_inner,1943_0.86_0.57.png,easy_top25_by_a0_fulltrain,0.5,0.3404655456542969,6.461143493652344e-05,45.06591033935547,-0.3221893310546875
train_inner,1945_0.63_1.7.png,mid_by_a0_fulltrain,0.25,0.2166900634765625,-1.7940998077392578e-05,37.969730377197266,-0.5565948486328125
train_inner,1947_0.91_1.85.png,mid_by_a0_fulltrain,0.25,0.3850669860839844,0.0003108382225036621,36.96780776977539,-0.7640876770019531
train_inner,1948_0.76_0.93.png,mid_by_a0_fulltrain,0.5,0.4125556945800781,-0.00021505355834960938,41.99734115600586,-0.6713371276855469
train_inner,1949_0.69_0.72.png,mid_by_a0_fulltrain,1.0,1.0843048095703125,0.0002167820930480957,40.506507873535156,1.0843048095703125
train_inner,194_0.82_0.6.png,easy_top25_by_a0_fulltrain,0.25,0.0001373291015625,0.00045168399810791016,43.58279800415039,-0.8114738464355469
train_inner,1951_0.53_1.59.png,hard_bottom25_by_a0_fulltrain,1.0,0.7659454345703125,0.0001461505889892578,36.1435546875,0.7659454345703125
train_inner,1952_0.78_0.75.png,mid_by_a0_fulltrain,1.0,1.1455154418945312,0.0003260374069213867,39.933982849121094,1.1455154418945312
train_inner,1954_0.97_1.98.png,mid_by_a0_fulltrain,0.5,2.3370437622070312,0.00101470947265625,38.01477813720703,1.3500823974609375
train_inner,1955_0.78_1.21.png,mid_by_a0_fulltrain,0.5,2.6738357543945312,0.00041478872299194336,42.27262878417969,-1.0615806579589844
train_inner,1956_0.99_1.4.png,mid_by_a0_fulltrain,0.5,1.1638374328613281,0.0005186796188354492,39.967987060546875,0.23797225952148438
train_inner,1957_0.81_1.41.png,mid_by_a0_fulltrain,0.5,0.497406005859375,0.00047397613525390625,38.245826721191406,0.21099090576171875
train_inner,1958_0.87_1.08.png,mid_by_a0_fulltrain,0.5,0.26160430908203125,0.0004242062568664551,39.02833557128906,-0.14055252075195312
train_inner,1959_0.72_1.33.png,mid_by_a0_fulltrain,0.5,0.49758148193359375,0.0003331303596496582,40.79508972167969,-0.1390838623046875
train_inner,195_0.71_1.76.png,mid_by_a0_fulltrain,0.0,0.0,0.0,36.626747131347656,-1.3645439147949219
train_inner,1960_0.8_0.62.png,easy_top25_by_a0_fulltrain,0.5,0.4881134033203125,0.0002764463424682617,42.94723129272461,0.03511810302734375
train_inner,1961_0.5_1.16.png,easy_top25_by_a0_fulltrain,0.25,0.159576416015625,7.241964340209961e-05,43.150047302246094,-1.0212631225585938
train_inner,1962_0.63_1.11.png,mid_by_a0_fulltrain,0.5,0.7079200744628906,0.00033742189407348633,42.01973342895508,0.4514274597167969
train_inner,1963_0.67_1.85.png,mid_by_a0_fulltrain,0.5,1.0011100769042969,0.00031447410583496094,38.838069915771484,0.4968719482421875
train_inner,1964_0.6_0.61.png,easy_top25_by_a0_fulltrain,0.75,1.3910560607910156,0.00028896331787109375,45.282875061035156,1.19512939453125
train_inner,1966_0.52_1.48.png,mid_by_a0_fulltrain,0.25,0.24167633056640625,0.00015556812286376953,42.14569091796875,-1.2069282531738281
train_inner,1967_0.84_0.81.png,mid_by_a0_fulltrain,0.5,0.6121025085449219,0.00014662742614746094,41.63856506347656,-0.16901016235351562
train_inner,1968_0.54_0.91.png,easy_top25_by_a0_fulltrain,0.5,0.9933967590332031,0.00011610984802246094,44.46284484863281,0.19667816162109375
train_inner,1969_0.52_1.0.png,mid_by_a0_fulltrain,0.25,0.11090087890625,0.00011420249938964844,41.922706604003906,-0.9426727294921875
train_inner,196_0.8_0.88.png,mid_by_a0_fulltrain,0.25,0.09248733520507812,0.000352323055267334,40.85688018798828,-0.5148391723632812
train_inner,1971_0.99_1.02.png,mid_by_a0_fulltrain,0.25,0.1557464599609375,0.00041216611862182617,37.79100799560547,-1.4417839050292969
train_inner,1972_0.6_0.84.png,mid_by_a0_fulltrain,0.5,0.2700691223144531,6.258487701416016e-06,41.83039855957031,-0.28902435302734375
train_inner,1973_0.82_0.7.png,mid_by_a0_fulltrain,0.5,0.7754974365234375,0.0001779794692993164,42.74844741821289,0.030841827392578125
train_inner,1975_0.78_0.62.png,easy_top25_by_a0_fulltrain,0.5,0.6338653564453125,0.00010859966278076172,44.485374450683594,-0.5184097290039062
train_inner,1976_0.53_0.82.png,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,45.72929382324219,-3.808563232421875
train_inner,1977_0.65_1.98.png,mid_by_a0_fulltrain,0.75,1.1984214782714844,0.00035005807876586914,37.71284484863281,1.1022109985351562
train_inner,1978_0.82_1.0.png,mid_by_a0_fulltrain,0.5,1.2929954528808594,0.000467836856842041,39.75476837158203,0.60089111328125
train_inner,1979_0.6_0.93.png,easy_top25_by_a0_fulltrain,0.75,1.6900215148925781,0.00017952919006347656,43.65302658081055,1.3901023864746094
train_inner,197_0.75_0.75.png,mid_by_a0_fulltrain,0.75,1.08013916015625,9.959936141967773e-05,42.06719970703125,0.6943893432617188
train_inner,1980_0.66_1.45.png,mid_by_a0_fulltrain,0.75,1.8281478881835938,0.00038546323776245117,39.10136032104492,1.8259620666503906
train_inner,1981_0.66_1.25.png,mid_by_a0_fulltrain,0.5,0.5857162475585938,0.00020647048950195312,42.56578063964844,-0.3241424560546875
train_inner,1982_0.99_1.89.png,mid_by_a0_fulltrain,0.5,0.9243927001953125,0.0006178021430969238,36.49254608154297,-0.5842742919921875
train_inner,1983_0.87_1.51.png,mid_by_a0_fulltrain,0.5,0.9947433471679688,0.00026923418045043945,39.17239761352539,0.42720794677734375
train_inner,1984_0.63_0.55.png,easy_top25_by_a0_fulltrain,0.5,0.6492958068847656,9.638071060180664e-05,46.898136138916016,-0.13346481323242188
train_inner,1985_0.57_1.93.png,mid_by_a0_fulltrain,0.25,0.23466110229492188,2.0563602447509766e-05,40.8861198425293,-1.2479286193847656
train_inner,1986_0.78_0.65.png,mid_by_a0_fulltrain,0.25,0.33441162109375,6.598234176635742e-05,42.39270782470703,-0.7726402282714844
train_inner,1987_0.88_0.57.png,mid_by_a0_fulltrain,0.5,0.52008056640625,0.00012665987014770508,41.228004455566406,-0.3505096435546875
train_inner,1988_0.94_1.22.png,mid_by_a0_fulltrain,0.25,0.22309494018554688,0.00016820430755615234,36.481204986572266,-1.1259994506835938
train_inner,1989_0.63_0.82.png,easy_top25_by_a0_fulltrain,0.5,1.4318122863769531,2.0265579223632812e-05,43.426395416259766,0.7761497497558594
train_inner,198_0.7_0.56.png,easy_top25_by_a0_fulltrain,0.5,0.49123382568359375,1.33514404296875e-05,43.510292053222656,-0.0265350341796875
train_inner,1990_0.97_0.51.png,easy_top25_by_a0_fulltrain,0.5,0.5421142578125,0.0001424551010131836,43.39469909667969,-0.20667648315429688
train_inner,1991_0.91_1.49.png,mid_by_a0_fulltrain,0.5,0.45621490478515625,0.0006198883056640625,37.52960205078125,0.07732772827148438
train_inner,1992_0.81_1.62.png,mid_by_a0_fulltrain,0.75,0.6231918334960938,0.00014221668243408203,36.87569808959961,0.5074272155761719
train_inner,1993_0.81_1.9.png,mid_by_a0_fulltrain,0.25,0.20928955078125,0.0004429817199707031,38.40304946899414,-1.1414108276367188
train_inner,1995_0.89_1.88.png,mid_by_a0_fulltrain,0.5,0.3217658996582031,0.000703275203704834,36.88459777832031,-0.5564041137695312
train_inner,1996_0.77_1.8.png,mid_by_a0_fulltrain,0.25,0.048450469970703125,0.00032085180282592773,39.3176383972168,-1.6589584350585938
train_inner,1997_0.71_1.74.png,mid_by_a0_fulltrain,0.75,1.0944900512695312,0.00023895502090454102,36.48073959350586,0.8792915344238281
train_inner,1998_0.9_0.95.png,mid_by_a0_fulltrain,0.5,0.21470260620117188,0.00045365095138549805,37.795650482177734,-0.1650390625
train_inner,19_0.89_1.64.png,hard_bottom25_by_a0_fulltrain,0.5,0.8321647644042969,0.0013356208801269531,35.65087127685547,0.2898902893066406
train_inner,1_0.68_0.66.png,hard_bottom25_by_a0_fulltrain,0.25,0.00426483154296875,0.0004024505615234375,34.7030029296875,-0.3216590881347656
train_inner,2000_0.86_0.62.png,mid_by_a0_fulltrain,0.5,0.45423126220703125,0.00028079748153686523,40.89109420776367,0.09073638916015625
train_inner,2001_0.55_1.42.png,easy_top25_by_a0_fulltrain,0.5,1.7239913940429688,0.00027060508728027344,44.96171569824219,0.6767730712890625
train_inner,2003_0.64_1.33.png,easy_top25_by_a0_fulltrain,0.5,1.8946571350097656,0.0002728104591369629,45.19956588745117,0.972503662109375
train_inner,2004_0.95_1.57.png,mid_by_a0_fulltrain,0.5,1.3139839172363281,0.000349581241607666,41.561500549316406,0.4024505615234375
train_inner,2005_0.64_1.62.png,mid_by_a0_fulltrain,0.25,0.025394439697265625,0.00011348724365234375,39.8325080871582,-1.3838157653808594
train_inner,2006_0.91_1.19.png,mid_by_a0_fulltrain,0.25,0.1789703369140625,0.00020051002502441406,42.01390075683594,-1.7248001098632812
train_inner,2007_0.61_1.26.png,mid_by_a0_fulltrain,0.25,0.22319793701171875,8.89897346496582e-05,41.90155029296875,-1.0333404541015625
train_inner,2008_0.92_1.41.png,mid_by_a0_fulltrain,0.25,0.26595306396484375,0.0002551078796386719,40.350685119628906,-1.0048484802246094
train_inner,2009_0.82_1.34.png,mid_by_a0_fulltrain,0.0,0.0,0.0,38.65238571166992,-2.8878135681152344
train_inner,200_0.88_0.55.png,easy_top25_by_a0_fulltrain,0.5,0.9051284790039062,7.396936416625977e-05,43.14815902709961,-1.199005126953125
train_inner,2010_0.89_1.17.png,mid_by_a0_fulltrain,0.0,0.0,0.0,37.846797943115234,-2.3650169372558594
train_inner,2011_0.66_1.68.png,mid_by_a0_fulltrain,0.0,0.0,0.0,38.569183349609375,-2.6343002319335938
train_inner,2013_1.0_1.78.png,mid_by_a0_fulltrain,0.25,0.3730430603027344,0.00015538930892944336,38.495338439941406,-1.0339927673339844
train_inner,2014_0.87_1.73.png,mid_by_a0_fulltrain,0.5,0.5694198608398438,-0.002246379852294922,41.63473129272461,-0.9117698669433594
train_inner,2015_0.63_0.9.png,easy_top25_by_a0_fulltrain,0.25,0.9386940002441406,0.00016683340072631836,47.5046501159668,-1.4756584167480469
train_inner,2016_0.66_1.25.png,easy_top25_by_a0_fulltrain,0.25,1.1014595031738281,0.0003548264503479004,46.206390380859375,-2.051837921142578
train_inner,2017_0.66_0.86.png,easy_top25_by_a0_fulltrain,0.5,0.6923637390136719,0.0005108118057250977,44.8552131652832,0.4342765808105469
train_inner,2018_0.79_1.89.png,mid_by_a0_fulltrain,0.75,1.1754608154296875,0.0005636215209960938,40.575035095214844,1.065643310546875
train_inner,2019_0.67_0.95.png,easy_top25_by_a0_fulltrain,0.75,0.8061294555664062,0.00043839216232299805,44.31018829345703,0.5478286743164062
train_inner,201_0.77_0.89.png,mid_by_a0_fulltrain,1.0,2.1256866455078125,0.0005088448524475098,41.175865173339844,2.1256866455078125
train_inner,2020_0.68_0.87.png,easy_top25_by_a0_fulltrain,0.5,0.4552154541015625,0.0004936456680297852,45.01763153076172,-0.21437454223632812
train_inner,2022_0.74_1.71.png,mid_by_a0_fulltrain,0.5,0.39508056640625,0.00013333559036254883,41.48511505126953,-0.21577072143554688
train_inner,2023_0.82_1.53.png,mid_by_a0_fulltrain,0.5,0.8290519714355469,0.0001665353775024414,42.3751106262207,-0.0891571044921875
train_inner,2024_0.99_1.36.png,mid_by_a0_fulltrain,0.75,1.7501296997070312,0.0005164146423339844,38.34126281738281,1.6320877075195312
train_inner,2025_0.81_0.67.png,easy_top25_by_a0_fulltrain,0.5,0.86724853515625,0.0013341903686523438,42.946571350097656,-0.7291259765625
train_inner,2026_0.99_1.41.png,mid_by_a0_fulltrain,0.25,0.41596221923828125,0.0008797049522399902,38.27973937988281,-0.861572265625
train_inner,2027_0.69_0.59.png,easy_top25_by_a0_fulltrain,0.5,1.3878097534179688,0.0015139579772949219,43.09864807128906,0.4896659851074219
train_inner,2028_0.98_1.27.png,mid_by_a0_fulltrain,0.25,0.06186676025390625,0.0005640983581542969,39.48940658569336,-2.125965118408203
train_inner,2029_0.83_0.64.png,easy_top25_by_a0_fulltrain,0.5,0.4877586364746094,0.00018078088760375977,44.203269958496094,-0.834991455078125
train_inner,2030_0.77_1.93.png,mid_by_a0_fulltrain,0.25,0.25984954833984375,0.0003681182861328125,39.87458038330078,-1.4898338317871094
train_inner,2031_0.78_1.8.png,mid_by_a0_fulltrain,0.25,0.22986602783203125,0.0002988576889038086,40.72581481933594,-1.72149658203125
train_inner,2032_0.88_0.71.png,easy_top25_by_a0_fulltrain,0.5,0.6162185668945312,0.00025016069412231445,42.978599548339844,-0.6828422546386719
train_inner,2033_0.61_0.56.png,easy_top25_by_a0_fulltrain,0.25,0.4047584533691406,4.857778549194336e-05,47.719749450683594,-1.0911369323730469
train_inner,2034_0.77_0.91.png,mid_by_a0_fulltrain,1.0,1.7419509887695312,0.0002563595771789551,42.17410659790039,1.7419509887695312
train_inner,2035_0.56_1.32.png,easy_top25_by_a0_fulltrain,0.25,0.28533172607421875,0.0001475811004638672,43.130821228027344,-0.8400650024414062
train_inner,2038_0.84_1.68.png,mid_by_a0_fulltrain,0.75,3.556987762451172,0.0013998150825500488,38.46171569824219,3.3184890747070312
train_inner,2039_0.78_1.92.png,mid_by_a0_fulltrain,0.75,2.959827423095703,0.0010629892349243164,39.53446960449219,2.193470001220703
train_inner,2041_1.0_1.84.png,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,35.392059326171875,-4.05681037902832
train_inner,2042_0.69_0.65.png,easy_top25_by_a0_fulltrain,0.25,0.67279052734375,8.970499038696289e-05,46.171043395996094,-1.3419837951660156
train_inner,2043_0.97_0.54.png,easy_top25_by_a0_fulltrain,0.5,1.2677497863769531,0.00018209218978881836,43.342098236083984,0.6087074279785156
train_inner,2044_0.97_0.55.png,easy_top25_by_a0_fulltrain,0.5,1.4117507934570312,0.00019663572311401367,43.29405975341797,0.6910209655761719
train_inner,2046_0.76_1.87.png,hard_bottom25_by_a0_fulltrain,0.25,0.2557029724121094,0.0002288818359375,36.088565826416016,-2.1019554138183594
train_inner,2047_0.52_1.45.png,mid_by_a0_fulltrain,0.25,0.21254348754882812,0.0001500248908996582,41.21244430541992,-2.606555938720703
train_inner,2048_0.72_0.67.png,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,43.8516960144043,-2.39105224609375
train_inner,2049_0.54_1.16.png,mid_by_a0_fulltrain,0.5,0.6078529357910156,0.0004405975341796875,41.30195617675781,-0.060047149658203125
train_inner,204_0.59_0.52.png,easy_top25_by_a0_fulltrain,0.5,1.0637550354003906,0.00012576580047607422,46.459625244140625,0.11876678466796875
train_inner,2051_0.92_0.92.png,mid_by_a0_fulltrain,0.75,2.9479026794433594,0.0010810494422912598,38.36260223388672,2.4712295532226562
train_inner,2052_0.66_0.92.png,easy_top25_by_a0_fulltrain,0.5,0.7436256408691406,0.0004582405090332031,43.151641845703125,-0.4074440002441406
train_inner,2053_0.5_1.19.png,mid_by_a0_fulltrain,0.25,0.09886550903320312,5.269050598144531e-05,42.56913757324219,-2.18115234375
train_inner,2054_0.96_1.13.png,mid_by_a0_fulltrain,0.25,0.0771026611328125,0.0004489421844482422,39.652217864990234,-5.230415344238281
train_inner,2056_0.99_1.84.png,mid_by_a0_fulltrain,0.0,0.0,0.0,36.493309020996094,-3.2189102172851562
train_inner,2057_0.86_0.85.png,mid_by_a0_fulltrain,0.25,0.21669769287109375,0.00015103816986083984,42.247230529785156,-1.2127647399902344
train_inner,2058_0.71_0.74.png,easy_top25_by_a0_fulltrain,0.5,0.5544891357421875,0.00012111663818359375,43.89310836791992,-0.09411239624023438
train_inner,2059_0.61_1.83.png,mid_by_a0_fulltrain,0.25,0.31819915771484375,0.0002396702766418457,40.48990249633789,-0.8589210510253906
train_inner,205_0.81_0.73.png,mid_by_a0_fulltrain,0.75,1.0183029174804688,0.000838160514831543,41.3111457824707,0.8704490661621094
train_inner,2060_0.51_1.57.png,mid_by_a0_fulltrain,0.5,0.3611030578613281,0.00020140409469604492,41.65202713012695,-0.4045753479003906
train_inner,2061_0.79_1.72.png,mid_by_a0_fulltrain,1.0,1.3312759399414062,-0.0004062652587890625,40.648136138916016,1.3312759399414062
train_inner,2062_0.98_0.6.png,easy_top25_by_a0_fulltrain,1.0,2.9772872924804688,0.00010657310485839844,43.65241241455078,2.9772872924804688
train_inner,2063_0.76_1.8.png,mid_by_a0_fulltrain,0.75,0.5733985900878906,-9.709596633911133e-05,41.288307189941406,0.4494590759277344
train_inner,2064_0.8_1.99.png,mid_by_a0_fulltrain,0.75,0.6623611450195312,4.744529724121094e-05,39.89693069458008,0.5562858581542969
train_inner,2065_0.51_1.6.png,mid_by_a0_fulltrain,0.75,1.121490478515625,0.0005714893341064453,41.89788818359375,0.9248161315917969
train_inner,2066_0.95_1.0.png,mid_by_a0_fulltrain,0.5,2.3381919860839844,0.0008003115653991699,41.47032165527344,0.33585357666015625
train_inner,2067_0.76_1.54.png,mid_by_a0_fulltrain,0.5,1.2174835205078125,0.0005161762237548828,42.75353240966797,0.4042320251464844
train_inner,2068_0.8_1.35.png,easy_top25_by_a0_fulltrain,0.5,1.8424644470214844,0.0004833340644836426,43.200496673583984,-0.3180503845214844
train_inner,2069_0.7_1.18.png,easy_top25_by_a0_fulltrain,0.25,0.472900390625,9.018182754516602e-05,45.01275634765625,-1.5524139404296875
train_inner,206_0.61_1.6.png,mid_by_a0_fulltrain,0.5,0.9111595153808594,0.0011120438575744629,39.90776062011719,0.5428543090820312
train_inner,2071_0.63_1.21.png,easy_top25_by_a0_fulltrain,0.25,0.17914581298828125,7.903575897216797e-05,45.08330535888672,-2.4298171997070312
train_inner,2072_0.87_1.18.png,mid_by_a0_fulltrain,0.5,2.3854217529296875,0.00030344724655151367,41.529258728027344,0.9248275756835938
train_inner,2073_0.87_1.93.png,hard_bottom25_by_a0_fulltrain,0.75,1.6343994140625,0.0006785392761230469,35.75241470336914,1.3807334899902344
train_inner,2074_0.71_0.74.png,mid_by_a0_fulltrain,0.75,3.0200462341308594,0.0002886056900024414,42.68817138671875,2.5367431640625
train_inner,2077_0.87_0.68.png,easy_top25_by_a0_fulltrain,0.75,1.3555984497070312,4.929304122924805e-05,43.189537048339844,0.9749717712402344
train_inner,2078_0.65_0.54.png,easy_top25_by_a0_fulltrain,0.5,1.4777565002441406,5.924701690673828e-05,45.52162170410156,0.4323005676269531
train_inner,2079_0.62_1.17.png,mid_by_a0_fulltrain,0.75,2.572052001953125,7.653236389160156e-05,41.65523910522461,2.5051422119140625
train_inner,207_0.61_1.64.png,mid_by_a0_fulltrain,0.5,0.8574256896972656,0.0008849501609802246,39.7028923034668,0.4771614074707031
train_inner,2081_0.8_1.57.png,mid_by_a0_fulltrain,0.5,0.4538726806640625,0.00046700239181518555,37.712127685546875,0.138458251953125
train_inner,2082_0.96_1.58.png,mid_by_a0_fulltrain,0.5,0.47245025634765625,0.0006157755851745605,36.71931838989258,0.15064239501953125
train_inner,2084_0.73_1.89.png,hard_bottom25_by_a0_fulltrain,0.5,0.2809333801269531,0.0005848407745361328,36.01222229003906,-0.012851715087890625
train_inner,2085_0.88_1.01.png,easy_top25_by_a0_fulltrain,0.5,0.3079833984375,0.00010585784912109375,43.413124084472656,-0.5405235290527344
train_inner,2086_0.74_0.69.png,easy_top25_by_a0_fulltrain,0.5,0.7337913513183594,0.0003288388252258301,46.661529541015625,0.0712432861328125
train_inner,2087_0.72_1.14.png,easy_top25_by_a0_fulltrain,0.5,0.6328163146972656,0.0001900196075439453,44.200382232666016,-0.054584503173828125
train_inner,2088_0.51_1.64.png,easy_top25_by_a0_fulltrain,0.5,0.4496650695800781,0.00030297040939331055,44.082645416259766,-0.5161476135253906
train_inner,2089_0.79_0.55.png,easy_top25_by_a0_fulltrain,0.5,1.8796119689941406,0.0002480745315551758,45.165184020996094,-0.301177978515625
train_inner,208_0.52_0.53.png,easy_top25_by_a0_fulltrain,0.5,1.0585517883300781,0.0003447532653808594,45.584228515625,0.4771728515625
train_inner,2090_0.94_0.78.png,mid_by_a0_fulltrain,0.5,1.4982109069824219,0.0003782510757446289,42.65132141113281,0.3619422912597656
train_inner,2091_0.7_0.84.png,easy_top25_by_a0_fulltrain,0.5,2.2567138671875,0.0003377199172973633,44.89830780029297,-0.10128021240234375
train_inner,2092_0.99_1.04.png,mid_by_a0_fulltrain,0.5,0.6964836120605469,0.00037604570388793945,41.30329895019531,-0.26093292236328125
train_inner,2093_0.79_1.1.png,easy_top25_by_a0_fulltrain,0.25,0.46891021728515625,0.00018846988677978516,43.877044677734375,-1.0363388061523438
train_inner,2094_0.56_1.05.png,mid_by_a0_fulltrain,0.5,0.912200927734375,0.0002282857894897461,41.56914520263672,0.28679656982421875
train_inner,2095_0.85_1.67.png,mid_by_a0_fulltrain,0.25,0.4925956726074219,0.0002639293670654297,41.17521286010742,-1.2863006591796875
train_inner,2096_0.77_1.76.png,mid_by_a0_fulltrain,0.25,0.33238983154296875,0.0003237128257751465,40.88876724243164,-1.1961212158203125
train_inner,2097_0.93_0.96.png,mid_by_a0_fulltrain,0.5,1.0760498046875,0.0003358125686645508,42.16981506347656,0.5023727416992188
train_inner,2098_0.96_1.95.png,mid_by_a0_fulltrain,0.5,1.1545677185058594,0.0006747245788574219,36.86305236816406,0.550689697265625
train_inner,209_0.89_1.85.png,mid_by_a0_fulltrain,0.25,0.5126953125,0.0004426240921020508,37.81194305419922,-2.7277679443359375
train_inner,2100_0.76_0.76.png,easy_top25_by_a0_fulltrain,0.75,0.9969139099121094,0.00028765201568603516,44.69625473022461,0.7129936218261719
