split,name,fold,v17_bucket,chosen_alpha,selected_delta_psnr,selected_delta_ssim,udp_delta_psnr,a0_psnr,ood_distance
train_inner,1890_0.83_1.44.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,-0.7924995422363281,42.846221923828125,2.195545673045431
train_inner,189_0.84_0.86.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,-2.293132781982422,41.658729553222656,2.805001961995365
train_inner,1902_0.89_1.97.png,1,mid_by_a0_fulltrain,0.25,0.8140754699707031,0.0004531741142272949,1.2428169250488281,41.91255569458008,4.180820452424372
train_inner,1906_0.74_1.79.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,-4.6452178955078125,42.80555725097656,2.045583758695119
train_inner,190_0.87_0.62.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,0.221588134765625,42.78305435180664,3.249377646847024
train_inner,1911_0.96_1.13.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,-1.009796142578125,37.95963668823242,2.813782642123958
train_inner,1921_0.76_0.62.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,1.1164398193359375,45.269996643066406,2.8843587140803364
train_inner,1924_0.98_1.93.png,1,mid_by_a0_fulltrain,0.25,1.3499488830566406,0.0006254911422729492,2.088268280029297,39.94087600708008,2.6429938059974907
train_inner,1937_0.79_0.84.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,1.66680908203125,40.1286506652832,2.132284680299379
train_inner,1939_0.93_1.32.png,1,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,4.058536529541016,34.22604751586914,6.63996284680338
train_inner,1941_0.75_1.0.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,-1.0448570251464844,41.01941680908203,2.4601276212070933
train_inner,1962_0.63_1.11.png,1,mid_by_a0_fulltrain,0.25,0.4598388671875,0.00023108720779418945,0.4514274597167969,42.01973342895508,1.7377516912413504
train_inner,1968_0.54_0.91.png,1,easy_top25_by_a0_fulltrain,0.5,0.9933967590332031,0.00011610984802246094,0.19667816162109375,44.46284484863281,2.149734690059583
train_inner,1977_0.65_1.98.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,1.1022109985351562,37.71284484863281,2.1546548826654788
train_inner,1978_0.82_1.0.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,0.60089111328125,39.75476837158203,2.040804878245077
train_inner,1979_0.6_0.93.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,1.3901023864746094,43.65302658081055,1.7819946327082246
train_inner,1981_0.66_1.25.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,-0.3241424560546875,42.56578063964844,2.4677767978175527
train_inner,1992_0.81_1.62.png,1,mid_by_a0_fulltrain,0.25,0.3552360534667969,0.000353395938873291,0.5074272155761719,36.87569808959961,3.2279360759511797
train_inner,1995_0.89_1.88.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,-0.5564041137695312,36.88459777832031,2.020077740333679
train_inner,1996_0.77_1.8.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,-1.6589584350585938,39.3176383972168,1.70580036826015
train_inner,200_0.88_0.55.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,-1.199005126953125,43.14815902709961,3.459110653036138
train_inner,2011_0.66_1.68.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,-2.6343002319335938,38.569183349609375,2.4876343936096195
train_inner,2022_0.74_1.71.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,-0.21577072143554688,41.48511505126953,1.6836056782679267
train_inner,2027_0.69_0.59.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,0.4896659851074219,43.09864807128906,2.1805318836401515
train_inner,2030_0.77_1.93.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,-1.4898338317871094,39.87458038330078,2.3993723603527437
train_inner,2038_0.84_1.68.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,3.3184890747070312,38.46171569824219,1.9098783698496367
train_inner,2042_0.69_0.65.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,-1.3419837951660156,46.171043395996094,1.7406720799778193
train_inner,204_0.59_0.52.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,0.11876678466796875,46.459625244140625,2.8283215840736533
train_inner,2069_0.7_1.18.png,1,easy_top25_by_a0_fulltrain,0.25,0.472900390625,9.018182754516602e-05,-1.5524139404296875,45.01275634765625,2.4110867006369885
train_inner,206_0.61_1.6.png,1,mid_by_a0_fulltrain,0.25,0.59112548828125,0.0006843209266662598,0.5428543090820312,39.90776062011719,3.9928266912753885
train_inner,2071_0.63_1.21.png,1,easy_top25_by_a0_fulltrain,0.25,0.17914581298828125,7.903575897216797e-05,-2.4298171997070312,45.08330535888672,2.3783999053581084
train_inner,2074_0.71_0.74.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,2.5367431640625,42.68817138671875,2.371487957766427
train_inner,2077_0.87_0.68.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,0.9749717712402344,43.189537048339844,1.8400732982477535
train_inner,207_0.61_1.64.png,1,mid_by_a0_fulltrain,0.25,0.5619163513183594,0.0005611181259155273,0.4771614074707031,39.7028923034668,4.011222025312568
train_inner,2081_0.8_1.57.png,1,mid_by_a0_fulltrain,0.25,0.3175163269042969,0.00032573938369750977,0.138458251953125,37.712127685546875,1.7948060208537573
train_inner,2085_0.88_1.01.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,-0.5405235290527344,43.413124084472656,1.5924219982816874
train_inner,2088_0.51_1.64.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,-0.5161476135253906,44.082645416259766,2.215518670282908
train_inner,208_0.52_0.53.png,1,easy_top25_by_a0_fulltrain,0.5,1.0585517883300781,0.0003447532653808594,0.4771728515625,45.584228515625,3.614299735068227
train_inner,2090_0.94_0.78.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,0.3619422912597656,42.65132141113281,1.7218319979288044
train_inner,2094_0.56_1.05.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,0.28679656982421875,41.56914520263672,2.351933739679083
train_inner,2103_0.77_1.32.png,1,mid_by_a0_fulltrain,0.25,0.5016708374023438,0.00017559528350830078,0.042388916015625,41.89509582519531,1.6575159173355858
train_inner,2105_0.68_1.66.png,1,mid_by_a0_fulltrain,0.25,0.7221603393554688,0.00024205446243286133,1.2387123107910156,40.39455795288086,1.9362083748355583
train_inner,2117_0.76_1.14.png,1,mid_by_a0_fulltrain,0.5,1.6438560485839844,0.000286102294921875,2.784454345703125,39.727596282958984,1.8004590089907524
train_inner,2118_0.86_1.55.png,1,mid_by_a0_fulltrain,0.5,0.5378837585449219,0.00011175870895385742,0.4774131774902344,38.455406188964844,1.866903667056525
train_inner,2127_0.99_1.84.png,1,hard_bottom25_by_a0_fulltrain,0.25,0.561492919921875,0.00037413835525512695,0.9418067932128906,33.881500244140625,2.552565216465866
train_inner,2129_0.8_0.51.png,1,easy_top25_by_a0_fulltrain,0.25,0.3298187255859375,3.17692756652832e-05,-2.022937774658203,47.691619873046875,2.0364618430271895
train_inner,2130_0.93_0.85.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,-1.1841812133789062,43.44578552246094,2.2797281937574594
train_inner,2134_0.89_0.61.png,1,easy_top25_by_a0_fulltrain,0.25,0.6124954223632812,0.00010383129119873047,0.3909034729003906,44.887359619140625,2.1589038338631332
train_inner,2140_0.55_0.94.png,1,easy_top25_by_a0_fulltrain,0.5,2.408275604248047,0.0001474618911743164,2.2565231323242188,43.23698043823242,2.5479554128897823
train_inner,2145_0.59_1.25.png,1,easy_top25_by_a0_fulltrain,0.25,1.3437919616699219,0.00014317035675048828,0.84991455078125,44.054447174072266,2.031025901712077
train_inner,2149_0.58_1.39.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,0.29558563232421875,44.326454162597656,2.4741537158201803
train_inner,2152_0.55_1.31.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,0.4965553283691406,43.93497085571289,2.4164397290191744
train_inner,2153_0.61_1.16.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,0.23113632202148438,43.73628234863281,1.938168825630171
train_inner,2160_0.67_0.84.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,1.2806205749511719,44.24555969238281,2.118850801071137
train_inner,2163_0.52_1.35.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,-1.1660728454589844,41.982059478759766,2.259746854665056
train_inner,2166_0.99_0.93.png,1,mid_by_a0_fulltrain,0.25,0.7073822021484375,0.0006898641586303711,0.20940017700195312,38.778564453125,2.989833800186421
train_inner,2172_0.91_0.75.png,1,mid_by_a0_fulltrain,0.25,0.19243621826171875,0.0001571178436279297,-1.5035400390625,42.047977447509766,1.9369206061542736
train_inner,2175_0.99_0.85.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,-0.9115524291992188,43.80834197998047,2.24447031454003
train_inner,2183_0.71_1.28.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,-0.7684516906738281,46.056705474853516,1.9379608465705196
train_inner,2205_0.53_0.61.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,-0.39220428466796875,45.925846099853516,1.6799583147319865
train_inner,2210_0.81_1.94.png,1,mid_by_a0_fulltrain,0.25,0.6891212463378906,0.0002843141555786133,1.294403076171875,37.97089385986328,2.2236850964039294
train_inner,2211_0.99_1.45.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,1.7139091491699219,37.954830169677734,2.3044322407983606
train_inner,2213_0.82_1.3.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,0.9295234680175781,41.431678771972656,1.6684876407820504
train_inner,222_0.57_0.94.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,-1.104583740234375,39.571807861328125,2.6039488912750466
train_inner,2230_0.73_1.5.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,0.6038589477539062,40.644203186035156,2.288353650967749
train_inner,2233_0.89_1.49.png,1,easy_top25_by_a0_fulltrain,0.25,0.03870391845703125,0.00011968612670898438,-2.2323684692382812,43.326683044433594,2.3824279335595566
train_inner,2238_0.81_1.38.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,0.5643119812011719,44.29928207397461,2.6144258482991147
train_inner,223_1.0_0.79.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,1.9632949829101562,38.378211975097656,3.8568676308384022
train_inner,2241_0.69_1.9.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,-1.4067573547363281,42.5220832824707,2.2456057796076747
train_inner,2247_0.9_1.37.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,0.44278717041015625,38.132713317871094,2.3016222857964004
train_inner,2253_0.9_0.97.png,1,easy_top25_by_a0_fulltrain,0.5,0.6048736572265625,0.0001869797706604004,0.12684249877929688,42.87699890136719,2.7543551445964964
train_inner,2263_0.68_0.81.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,0.4119415283203125,47.081024169921875,1.9389351059572377
train_inner,2272_0.52_1.23.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,-0.754119873046875,49.10007095336914,2.1206844638053104
train_inner,2276_0.77_1.55.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,-0.22319793701171875,42.137062072753906,1.8368046815480052
train_inner,2283_0.58_1.18.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,0.27217864990234375,46.441680908203125,2.22564957686029
train_inner,2284_0.77_1.53.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,0.3250541687011719,43.428348541259766,2.5198586838629256
train_inner,228_0.81_0.73.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,-0.153717041015625,41.612060546875,1.9064437345218266
train_inner,2292_0.82_1.71.png,1,mid_by_a0_fulltrain,0.25,0.6164627075195312,0.0005683302879333496,0.21415328979492188,39.8337516784668,1.6413156224616152
train_inner,2295_0.81_1.9.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,2.7970809936523438,37.43340301513672,2.440792812218793
train_inner,2300_0.99_1.84.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,-0.8748741149902344,38.045963287353516,2.8026408240926766
train_inner,2315_0.84_1.1.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,0.35292816162109375,39.93286895751953,2.448107095248581
train_inner,2316_0.6_0.62.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,-1.8409500122070312,46.34302520751953,2.112780045901592
train_inner,2327_0.63_0.89.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,-2.5914382934570312,46.59511184692383,1.6731522314111225
train_inner,2348_0.52_0.95.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,3.528850555419922,43.92494583129883,2.33166163873544
train_inner,2353_0.86_0.69.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,-4.614341735839844,47.19437026977539,2.9309706403598885
train_inner,2363_0.66_1.89.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,0.7162284851074219,38.55809783935547,2.6979823279574475
train_inner,2364_0.67_1.98.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,1.4477195739746094,38.27048873901367,2.7253653861147145
train_inner,2365_0.53_0.5.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,-2.6526107788085938,47.490901947021484,2.26204857762968
train_inner,2371_0.69_1.5.png,1,mid_by_a0_fulltrain,0.25,1.7317352294921875,0.0005671381950378418,4.683513641357422,38.76314163208008,3.4242414964405925
train_inner,2374_0.99_0.8.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,-0.4802894592285156,44.908729553222656,2.304006959470789
train_inner,2376_0.81_1.59.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,0.003692626953125,42.227203369140625,2.422053878115322
train_inner,2388_0.93_0.77.png,1,easy_top25_by_a0_fulltrain,0.5,1.0616912841796875,0.00013762712478637695,0.22661972045898438,44.14901351928711,1.7954803399788317
train_inner,2390_0.99_0.99.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,1.8275871276855469,43.4424934387207,2.0053284115334145
train_inner,2391_0.53_1.36.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,2.6642990112304688,43.92913818359375,2.311932318690593
train_inner,2412_0.68_1.7.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,-3.654754638671875,42.55400848388672,3.0298577709181282
train_inner,2418_0.73_1.2.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,-0.7367019653320312,41.558258056640625,2.646976076232943
train_inner,2419_0.95_0.73.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,-1.9705467224121094,42.680850982666016,2.653770671162951
train_inner,2430_0.56_1.8.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,-2.0738677978515625,42.67918014526367,2.4708853641306803
train_inner,2432_0.94_1.56.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,0.8341941833496094,40.947566986083984,1.752018467524507
train_inner,2439_0.56_0.86.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,-0.30315399169921875,47.5313606262207,1.9925617347981572
train_inner,2440_0.59_0.9.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,-0.32688140869140625,47.29966735839844,1.99581996966402
train_inner,2451_0.74_1.66.png,1,mid_by_a0_fulltrain,0.25,0.208587646484375,0.00028318166732788086,-1.153045654296875,42.138668060302734,2.0373110295311596
train_inner,2458_0.78_1.02.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,1.9689178466796875,40.89371109008789,2.688950993023222
train_inner,2460_0.51_1.58.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,-1.1401023864746094,43.07569885253906,1.6054928830690254
train_inner,2461_0.8_0.72.png,1,easy_top25_by_a0_fulltrain,0.5,1.4430427551269531,0.0001537799835205078,-1.1119651794433594,46.40671157836914,2.60181766988315
train_inner,2463_0.85_1.05.png,1,easy_top25_by_a0_fulltrain,0.5,1.088836669921875,0.00022155046463012695,-1.1585922241210938,44.227439880371094,2.587309151824889
train_inner,2466_0.83_0.85.png,1,easy_top25_by_a0_fulltrain,0.25,0.4580726623535156,0.0004420280456542969,-0.3742713928222656,48.71989822387695,1.7628648366328776
train_inner,2471_0.54_1.65.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,-0.7136573791503906,48.58793258666992,1.6434557121359252
train_inner,2475_0.92_1.34.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,-1.6784286499023438,39.91529083251953,2.050856004606819
train_inner,2479_0.81_1.81.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,-1.2926216125488281,40.3438720703125,1.775109030671794
train_inner,247_0.55_1.81.png,1,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,2.2539520263671875,34.94151306152344,5.504219838389065
train_inner,2481_0.62_0.87.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,-0.9441795349121094,43.16131591796875,2.0463604418282104
train_inner,2485_0.56_1.06.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,-0.8447608947753906,47.473541259765625,2.1736285241993016
train_inner,2487_0.93_0.64.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,0.8394088745117188,44.452510833740234,2.177028817364261
train_inner,2489_0.62_1.9.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,-30.56266689300537,37.90435028076172,278.44829915936896
train_inner,2492_0.78_0.93.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,-1.3242988586425781,40.54130172729492,2.650834611423984
train_inner,2493_0.8_0.66.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,0.6634521484375,42.60575866699219,2.028625864901543
train_inner,24_0.53_1.21.png,1,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,0.04431915283203125,26.41704559326172,5.016202422921894
train_inner,2503_1.0_0.68.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,-6.689826965332031,43.59510803222656,3.704797347803358
train_inner,2512_0.6_1.28.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,-2.102924346923828,45.515254974365234,2.472575329601493
train_inner,2514_0.72_0.64.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,-0.46752166748046875,43.61852264404297,1.5133358012602074
train_inner,2517_0.94_1.24.png,1,mid_by_a0_fulltrain,0.25,0.6441307067871094,0.00017589330673217773,-0.15234375,41.3414192199707,1.9967489520536834
train_inner,2518_0.67_1.1.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,-0.7026824951171875,43.53437423706055,2.3679243205521825
train_inner,2520_0.68_1.42.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,-1.2800483703613281,42.68513107299805,2.680116274782441
train_inner,2529_0.77_0.68.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,0.5074729919433594,48.457149505615234,1.598613514316101
train_inner,2535_1.0_1.71.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,-1.2837905883789062,40.646263122558594,2.601680332661117
train_inner,2536_1.0_1.41.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,-0.6152496337890625,42.198143005371094,2.1424282319296446
train_inner,253_0.78_0.73.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,1.9420242309570312,38.105079650878906,3.236078881298443
train_inner,2541_0.86_1.59.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,-1.3975143432617188,44.54908752441406,2.809290219227944
train_inner,2543_0.53_1.81.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,-1.3815956115722656,46.479347229003906,2.9934008392202385
train_inner,2544_0.83_1.21.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,-0.6867179870605469,46.10913848876953,2.6735994368068146
train_inner,2549_0.61_1.7.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,-1.2661590576171875,41.895591735839844,2.5433752239495435
train_inner,2564_0.59_1.09.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,1.3785934448242188,44.86745834350586,2.3238193133988965
train_inner,2568_0.6_1.1.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,-0.014118194580078125,46.75238037109375,1.5620644576606009
train_inner,2577_0.96_0.78.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,-0.000457763671875,43.121681213378906,2.3060100699165718
train_inner,2580_0.77_1.33.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,-1.2497215270996094,43.286346435546875,2.505767883095775
train_inner,2586_0.65_1.77.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,1.378265380859375,43.45396423339844,2.2115255996571306
train_inner,258_0.79_1.8.png,1,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,-0.10017585754394531,30.441415786743164,29.02530412484835
train_inner,2590_0.91_1.28.png,1,mid_by_a0_fulltrain,0.5,0.6558570861816406,0.0005317330360412598,0.041652679443359375,41.535118103027344,2.040198453915161
train_inner,2593_0.64_0.67.png,1,easy_top25_by_a0_fulltrain,0.5,0.6952552795410156,0.00011289119720458984,-0.3785285949707031,46.675750732421875,1.948755200133494
train_inner,2599_0.94_1.0.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,-0.7167282104492188,49.117679595947266,2.126457341739774
train_inner,2602_0.79_0.82.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,-0.12556076049804688,46.61981964111328,2.522096016701622
train_inner,2614_0.55_0.63.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,0.4762916564941406,49.313751220703125,3.0250451116252037
train_inner,2623_0.96_1.38.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,1.8069610595703125,38.52861022949219,2.0161732344404837
train_inner,262_0.94_1.35.png,1,hard_bottom25_by_a0_fulltrain,1.0,0.033199310302734375,-0.00013905763626098633,0.033199310302734375,34.70734405517578,3.033661020758731
train_inner,2637_0.97_1.92.png,1,mid_by_a0_fulltrain,0.25,0.6596755981445312,0.0003597140312194824,0.5047111511230469,39.69129180908203,3.0917519140954175
train_inner,263_0.79_1.99.png,1,mid_by_a0_fulltrain,1.0,-0.9764289855957031,-0.0008613467216491699,-0.9764289855957031,36.227108001708984,3.1726480602828713
train_inner,2649_0.59_0.63.png,1,easy_top25_by_a0_fulltrain,0.5,1.5338554382324219,0.00010061264038085938,1.1477584838867188,46.9039192199707,2.4247876752796627
train_inner,2653_0.5_0.98.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,0.516845703125,44.32521057128906,2.040432675194216
train_inner,265_0.84_1.28.png,1,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,3.391063690185547,30.318984985351562,3.19598504162566
train_inner,2661_0.7_1.8.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,-0.23919677734375,41.75868606567383,1.868141526134864
train_inner,2664_0.64_0.83.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,0.31594085693359375,45.38439178466797,1.9667763067517097
train_inner,2667_0.94_1.11.png,1,mid_by_a0_fulltrain,0.25,0.99639892578125,0.00027555227279663086,1.7489967346191406,41.622005462646484,1.6149374136635046
train_inner,2680_0.94_1.89.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,-0.22759246826171875,40.72086715698242,2.9232564817958275
train_inner,2685_0.69_1.42.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,-3.6628799438476562,41.308624267578125,3.3593992414376217
train_inner,2686_0.69_1.44.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,-3.715618133544922,41.53379821777344,3.3794615208459478
train_inner,2694_0.95_0.54.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,0.8837547302246094,48.029170989990234,2.7604632936851576
train_inner,2695_0.53_1.16.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,-1.5367317199707031,46.82747268676758,2.6599273311223124
train_inner,2705_0.68_1.36.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,-0.165435791015625,46.678375244140625,1.6942021627078923
train_inner,2712_0.65_1.83.png,1,easy_top25_by_a0_fulltrain,0.25,0.31681060791015625,0.0005364418029785156,-0.228424072265625,43.896240234375,2.28185022496792
train_inner,2713_0.86_1.67.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,-1.57379150390625,40.829734802246094,2.2728430654700604
train_inner,2714_0.9_1.77.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,-0.9888458251953125,39.585166931152344,2.184586200504591
train_inner,2729_0.71_1.51.png,1,mid_by_a0_fulltrain,0.25,0.6426658630371094,0.00020450353622436523,0.39655303955078125,42.06678009033203,1.6017192273020693
train_inner,2735_0.59_1.44.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,0.4193153381347656,42.75506591796875,2.1949238558273776
train_inner,2745_0.86_1.94.png,1,mid_by_a0_fulltrain,0.25,0.6068801879882812,0.00016164779663085938,1.1240196228027344,39.500003814697266,2.3942883606652736
train_inner,274_0.88_1.73.png,1,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,0.6147041320800781,34.299766540527344,5.556364067520212
train_inner,2750_0.71_0.88.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,-0.4001579284667969,46.78920364379883,1.7451007648948669
train_inner,2754_0.83_1.45.png,1,mid_by_a0_fulltrain,0.25,0.7900505065917969,0.00023156404495239258,0.4343147277832031,41.75162887573242,2.161740969552649
train_inner,2759_0.52_1.32.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,1.2007980346679688,42.58775329589844,1.935276148999074
train_inner,2761_0.56_0.8.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,-2.2185211181640625,46.16449737548828,2.2100140008652205
train_inner,2764_0.85_1.06.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,0.7286338806152344,43.654598236083984,1.7175497717277293
train_inner,2766_0.95_0.73.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,0.26018524169921875,43.65858459472656,2.1948268885436444
train_inner,2782_0.87_0.69.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,1.6565284729003906,39.22011947631836,2.0262740343409966
train_inner,2791_0.51_1.66.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,1.5555343627929688,44.75551986694336,2.348768195237507
train_inner,2792_0.52_0.69.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,-0.7851905822753906,49.264278411865234,3.1707566251693757
train_inner,2797_0.69_0.58.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,1.2835693359375,42.798744201660156,2.443516077401261
train_inner,2799_0.58_0.59.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,-1.6655120849609375,46.263160705566406,2.4991698684598234
train_inner,2802_0.94_1.89.png,1,hard_bottom25_by_a0_fulltrain,0.0,0.0,0.0,-1.9711761474609375,33.51805114746094,4.28683062244936
train_inner,2803_0.88_0.78.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,-5.4731292724609375,39.79953384399414,5.679642320003438
train_inner,2809_0.86_1.19.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,-4.255023956298828,42.066184997558594,1.9578847720819028
train_inner,2813_0.71_1.07.png,1,easy_top25_by_a0_fulltrain,0.0,0.0,0.0,-8.147968292236328,45.494781494140625,2.8290361141592237
train_inner,2816_0.98_1.25.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,-9.118621826171875,40.372894287109375,5.143810663269532
train_inner,2817_0.68_1.71.png,1,mid_by_a0_fulltrain,0.0,0.0,0.0,-1.6957969665527344,36.542999267578125,2.5931312713162553
