bootstrap_replicates,bootstrap_seed,endpoint,estimate,key,kind,lower,max_statistic_critical,method,method_index,operator,schema_version,simultaneous_max_statistic,standard_error,upper,window,window_index
1000,3407,mean_psnr,1.0314327312244131e-05,0098:absolute:exact_gradient_intersection:shuffled16:D_rep:mean_psnr,absolute,-6.1933557999773576e-06,5.707624518672681,exact_gradient_intersection,1,D_rep,1,True,2.892216027563842e-06,2.682201042446562e-05,shuffled16,1
1000,3407,p05_psnr,-1.9667567929815277e-05,0099:absolute:exact_gradient_intersection:shuffled16:D_rep:p05_psnr,absolute,-0.0001412165546742778,5.707624518672681,exact_gradient_intersection,1,D_rep,1,True,2.1295897504611773e-05,0.00010188141881464724,shuffled16,1
1000,3407,anchor,-2.3321783393370765e-10,0100:absolute:exact_gradient_intersection:prestratified32:D_ref:anchor,absolute,-6.184141519630076e-10,5.707624518672681,exact_gradient_intersection,1,D_ref,1,True,6.748802707135298e-11,1.5197848409559225e-10,prestratified32,2
1000,3407,harm,-6.334833768661952e-10,0101:absolute:exact_gradient_intersection:prestratified32:D_ref:harm,absolute,-1.472279074712721e-09,5.707624518672681,exact_gradient_intersection,1,D_ref,1,True,1.469605604051875e-10,2.053123209803306e-10,prestratified32,2
1000,3407,margin,-1.129394191720385e-09,0102:absolute:exact_gradient_intersection:prestratified32:D_ref:margin,absolute,-1.8816857897674258e-09,5.707624518672681,exact_gradient_intersection,1,D_ref,1,True,1.3180467558541983e-10,-3.771025936733442e-10,prestratified32,2
1000,3407,cvar25,-2.216394623388851e-09,0103:absolute:exact_gradient_intersection:prestratified32:D_ref:cvar25,absolute,-5.157683835912254e-09,5.707624518672681,exact_gradient_intersection,1,D_ref,1,True,5.153263328554425e-10,7.248945891345515e-10,prestratified32,2
1000,3407,cvar10,-3.2446308135104882e-09,0104:absolute:exact_gradient_intersection:prestratified32:D_ref:cvar10,absolute,-9.541605125076197e-09,5.707624518672681,exact_gradient_intersection,1,D_ref,1,True,1.103256580905936e-09,3.0523434980552216e-09,prestratified32,2
1000,3407,severe_rate,-3.0517578125e-05,0105:absolute:exact_gradient_intersection:prestratified32:D_ref:severe_rate,absolute,-0.0003316747023598262,5.707624518672681,exact_gradient_intersection,1,D_ref,1,True,5.276400422795521e-05,0.0002706395461098262,prestratified32,2
1000,3407,hard_rate,-3.0517578125e-05,0106:absolute:exact_gradient_intersection:prestratified32:D_ref:hard_rate,absolute,-0.00033582972527861115,5.707624518672681,exact_gradient_intersection,1,D_ref,1,True,5.34919818489763e-05,0.00027479456902861115,prestratified32,2
1000,3407,render_mse,-2.898112860805213e-10,0107:absolute:exact_gradient_intersection:prestratified32:D_ref:render_mse,absolute,-1.3102921629808363e-09,5.707624518672681,exact_gradient_intersection,1,D_ref,1,True,1.7879257361127703e-10,7.306695908197936e-10,prestratified32,2
1000,3407,mean_psnr,1.0404200594393842e-05,0108:absolute:exact_gradient_intersection:prestratified32:D_ref:mean_psnr,absolute,-5.990674891273118e-06,5.707624518672681,exact_gradient_intersection,1,D_ref,1,True,2.8724516534033705e-06,2.6799076080060802e-05,prestratified32,2
1000,3407,p05_psnr,-1.9255212556856804e-05,0109:absolute:exact_gradient_intersection:prestratified32:D_ref:p05_psnr,absolute,-0.00014231635844798706,5.707624518672681,exact_gradient_intersection,1,D_ref,1,True,2.1560834194423913e-05,0.00010380593333427345,prestratified32,2
1000,3407,anchor,-2.329471060491528e-10,0110:absolute:exact_gradient_intersection:prestratified32:D_rep:anchor,absolute,-6.17928462849354e-10,5.707624518672681,exact_gradient_intersection,1,D_rep,1,True,6.745036495318184e-11,1.5203425075104836e-10,prestratified32,2
1000,3407,harm,-6.315651335242478e-10,0111:absolute:exact_gradient_intersection:prestratified32:D_rep:harm,absolute,-1.4683140767950797e-09,5.707624518672681,exact_gradient_intersection,1,D_rep,1,True,1.4660196033102391e-10,2.0518380974658404e-10,prestratified32,2
1000,3407,margin,-1.121411128725009e-09,0112:absolute:exact_gradient_intersection:prestratified32:D_rep:margin,absolute,-1.86991149023052e-09,5.707624518672681,exact_gradient_intersection,1,D_rep,1,True,1.3114043487912836e-10,-3.7291076721949805e-10,prestratified32,2
1000,3407,cvar25,-2.223662809441862e-09,0113:absolute:exact_gradient_intersection:prestratified32:D_rep:cvar25,absolute,-5.1504081384506214e-09,5.707624518672681,exact_gradient_intersection,1,D_rep,1,True,5.127781828383798e-10,7.030825195668974e-10,prestratified32,2
1000,3407,cvar10,-3.19732265699989e-09,0114:absolute:exact_gradient_intersection:prestratified32:D_rep:cvar10,absolute,-9.556757297303793e-09,5.707624518672681,exact_gradient_intersection,1,D_rep,1,True,1.1141998951575744e-09,3.1621119833040117e-09,prestratified32,2
1000,3407,severe_rate,-6.103515625e-05,0115:absolute:exact_gradient_intersection:prestratified32:D_rep:severe_rate,absolute,-0.00051465007905676,5.707624518672681,exact_gradient_intersection,1,D_rep,1,True,7.947525653145962e-05,0.00039257976655676,prestratified32,2
1000,3407,hard_rate,-6.103515625e-05,0116:absolute:exact_gradient_intersection:prestratified32:D_rep:hard_rate,absolute,-0.00044848627819374734,5.707624518672681,exact_gradient_intersection,1,D_rep,1,True,6.788307827121218e-05,0.00032641596569374734,prestratified32,2
1000,3407,render_mse,-2.835048307225918e-10,0117:absolute:exact_gradient_intersection:prestratified32:D_rep:render_mse,absolute,-1.303034748686013e-09,5.707624518672681,exact_gradient_intersection,1,D_rep,1,True,1.7862596157613305e-10,7.360250872408293e-10,prestratified32,2
1000,3407,mean_psnr,1.0217675857404629e-05,0118:absolute:exact_gradient_intersection:prestratified32:D_rep:mean_psnr,absolute,-6.129359139067428e-06,5.707624518672681,exact_gradient_intersection,1,D_rep,1,True,2.8640697969868543e-06,2.6564710853876686e-05,prestratified32,2
1000,3407,p05_psnr,-1.9236044824566534e-05,0119:absolute:exact_gradient_intersection:prestratified32:D_rep:p05_psnr,absolute,-0.0001393821054558839,5.707624518672681,exact_gradient_intersection,1,D_rep,1,True,2.1050098905114655e-05,0.00010091001580675083,prestratified32,2
1000,3407,anchor,-1.7494533599560214e-10,0120:absolute:actual_proposal_projection_with_backtracking:fixed4:D_ref:anchor,absolute,-4.692399884005617e-10,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_ref,1,True,5.156167008571867e-11,1.1934931640935742e-10,fixed4,0
1000,3407,harm,-4.740621228904729e-10,0121:absolute:actual_proposal_projection_with_backtracking:fixed4:D_ref:harm,absolute,-1.1181582718623592e-09,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_ref,1,True,1.1284837446203837e-10,1.7003402608141336e-10,fixed4,0
1000,3407,margin,-8.390326205619421e-10,0122:absolute:actual_proposal_projection_with_backtracking:fixed4:D_ref:margin,absolute,-1.4464899424515257e-09,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_ref,1,True,1.0642909671129682e-10,-2.3157529867235836e-10,fixed4,0
1000,3407,cvar25,-1.6583345807674732e-09,0123:absolute:actual_proposal_projection_with_backtracking:fixed4:D_ref:cvar25,absolute,-3.916196925613772e-09,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_ref,1,True,3.955870498242531e-10,5.99527764078825e-10,fixed4,0
1000,3407,cvar10,-2.424270478054724e-09,0124:absolute:actual_proposal_projection_with_backtracking:fixed4:D_ref:cvar10,absolute,-7.163149565465246e-09,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_ref,1,True,8.302716956777943e-10,2.314608609355798e-09,fixed4,0
1000,3407,severe_rate,-3.0517578125e-05,0125:absolute:actual_proposal_projection_with_backtracking:fixed4:D_ref:severe_rate,absolute,-0.0003316747023598262,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_ref,1,True,5.276400422795521e-05,0.0002706395461098262,fixed4,0
1000,3407,hard_rate,0.0,0126:absolute:actual_proposal_projection_with_backtracking:fixed4:D_ref:hard_rate,absolute,0.0,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_ref,1,True,0.0,0.0,fixed4,0
1000,3407,render_mse,-2.25285790023122e-10,0127:absolute:actual_proposal_projection_with_backtracking:fixed4:D_ref:render_mse,absolute,-9.892261121383452e-10,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_ref,1,True,1.3384558140010218e-10,5.386545320921013e-10,fixed4,0
1000,3407,mean_psnr,7.850872314918433e-06,0128:absolute:actual_proposal_projection_with_backtracking:fixed4:D_ref:mean_psnr,absolute,-4.354937581705058e-06,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_ref,1,True,2.1385096123074993e-06,2.0056682211541923e-05,fixed4,0
1000,3407,p05_psnr,-9.013438056371115e-06,0129:absolute:actual_proposal_projection_with_backtracking:fixed4:D_ref:p05_psnr,absolute,-0.00012082139041760345,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_ref,1,True,1.9589227005989786e-05,0.00010279451430486122,fixed4,0
1000,3407,anchor,-1.7464418800017256e-10,0130:absolute:actual_proposal_projection_with_backtracking:fixed4:D_rep:anchor,absolute,-4.683465927263342e-10,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_rep,1,True,5.145790578292328e-11,1.1905821672598908e-10,fixed4,0
1000,3407,harm,-4.72453409727791e-10,0131:absolute:actual_proposal_projection_with_backtracking:fixed4:D_rep:harm,absolute,-1.1148324314656245e-09,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_rep,1,True,1.1254752649482624e-10,1.699256120100423e-10,fixed4,0
1000,3407,margin,-8.329745108731287e-10,0132:absolute:actual_proposal_projection_with_backtracking:fixed4:D_rep:margin,absolute,-1.4373725488752192e-09,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_rep,1,True,1.0589309721141998e-10,-2.2857647287103838e-10,fixed4,0
1000,3407,cvar25,-1.659842485679519e-09,0133:absolute:actual_proposal_projection_with_backtracking:fixed4:D_rep:cvar25,absolute,-3.905634059764533e-09,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_rep,1,True,3.9347219964064443e-10,5.859490884054951e-10,fixed4,0
1000,3407,cvar10,-2.3718089807976423e-09,0134:absolute:actual_proposal_projection_with_backtracking:fixed4:D_rep:cvar10,absolute,-7.146744031453053e-09,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_rep,1,True,8.365888532145122e-10,2.403126069857768e-09,fixed4,0
1000,3407,severe_rate,-6.103515625e-05,0135:absolute:actual_proposal_projection_with_backtracking:fixed4:D_rep:severe_rate,absolute,-0.00051465007905676,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_rep,1,True,7.947525653145962e-05,0.00039257976655676,fixed4,0
1000,3407,hard_rate,-6.103515625e-05,0136:absolute:actual_proposal_projection_with_backtracking:fixed4:D_rep:hard_rate,absolute,-0.00044848627819374734,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_rep,1,True,6.788307827121218e-05,0.00032641596569374734,fixed4,0
1000,3407,render_mse,-2.2046814374121482e-10,0137:absolute:actual_proposal_projection_with_backtracking:fixed4:D_rep:render_mse,absolute,-9.83519505214918e-10,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_rep,1,True,1.3368983172900662e-10,5.425832177324883e-10,fixed4,0
1000,3407,mean_psnr,7.707489665165213e-06,0138:absolute:actual_proposal_projection_with_backtracking:fixed4:D_rep:mean_psnr,absolute,-4.459028042570947e-06,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_rep,1,True,2.1316254543257e-06,1.987400737290137e-05,fixed4,0
1000,3407,p05_psnr,-9.095218949539685e-06,0139:absolute:actual_proposal_projection_with_backtracking:fixed4:D_rep:p05_psnr,absolute,-0.00011836565241247545,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_rep,1,True,1.9144642943041182e-05,0.00010017521451339608,fixed4,0
1000,3407,anchor,-1.5174467238310285e-10,0140:absolute:actual_proposal_projection_with_backtracking:shuffled16:D_ref:anchor,absolute,-4.0540576220267545e-10,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_ref,1,True,4.444249774835608e-11,1.0191641743646975e-10,shuffled16,1
1000,3407,harm,-4.0981751325830373e-10,0141:absolute:actual_proposal_projection_with_backtracking:shuffled16:D_ref:harm,absolute,-9.61388845240439e-10,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_ref,1,True,9.663763447957229e-11,1.4175381872383155e-10,shuffled16,1
1000,3407,margin,-7.196228292622765e-10,0142:absolute:actual_proposal_projection_with_backtracking:shuffled16:D_ref:margin,absolute,-1.2317961673330042e-09,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_ref,1,True,8.973493900923858e-11,-2.0744949119154876e-10,shuffled16,1
1000,3407,cvar25,-1.4316487995102989e-09,0143:absolute:actual_proposal_projection_with_backtracking:shuffled16:D_ref:cvar25,absolute,-3.3703949881898154e-09,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_ref,1,True,3.3967654710586595e-10,5.070973891692176e-10,shuffled16,1
1000,3407,cvar10,-2.0826690417350834e-09,0144:absolute:actual_proposal_projection_with_backtracking:shuffled16:D_ref:cvar10,absolute,-6.140946029370794e-09,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_ref,1,True,7.110273239521844e-10,1.9756079459006274e-09,shuffled16,1
1000,3407,severe_rate,0.0,0145:absolute:actual_proposal_projection_with_backtracking:shuffled16:D_ref:severe_rate,absolute,0.0,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_ref,1,True,0.0,0.0,shuffled16,1
1000,3407,hard_rate,-3.0517578125e-05,0146:absolute:actual_proposal_projection_with_backtracking:shuffled16:D_ref:hard_rate,absolute,-0.00033582972527861115,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_ref,1,True,5.34919818489763e-05,0.00027479456902861115,shuffled16,1
1000,3407,render_mse,-2.0313173365593684e-10,0147:absolute:actual_proposal_projection_with_backtracking:shuffled16:D_ref:render_mse,absolute,-8.59249762544983e-10,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_ref,1,True,1.1495465876259634e-10,4.5298629523310936e-10,shuffled16,1
1000,3407,mean_psnr,6.849210599568778e-06,0148:absolute:actual_proposal_projection_with_backtracking:shuffled16:D_ref:mean_psnr,absolute,-3.568261587052992e-06,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_ref,1,True,1.8251852679763128e-06,1.726668278619055e-05,shuffled16,1
1000,3407,p05_psnr,-1.0922367852828074e-05,0149:absolute:actual_proposal_projection_with_backtracking:shuffled16:D_ref:p05_psnr,absolute,-0.0001062187306086522,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_ref,1,True,1.669632654426705e-05,8.437399490299605e-05,shuffled16,1
1000,3407,anchor,-1.5150247723028087e-10,0150:absolute:actual_proposal_projection_with_backtracking:shuffled16:D_rep:anchor,absolute,-4.047515743843716e-10,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_rep,1,True,4.437031488766964e-11,1.0174661992380987e-10,shuffled16,1
1000,3407,harm,-4.083322568959602e-10,0151:absolute:actual_proposal_projection_with_backtracking:shuffled16:D_rep:harm,absolute,-9.58365760476487e-10,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_rep,1,True,9.636820042752884e-11,1.4170124668456655e-10,shuffled16,1
1000,3407,margin,-7.1426854329152e-10,0152:absolute:actual_proposal_projection_with_backtracking:shuffled16:D_rep:margin,absolute,-1.2235611456436525e-09,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_rep,1,True,8.923022190509644e-11,-2.049759409393874e-10,shuffled16,1
1000,3407,cvar25,-1.4325114428004326e-09,0153:absolute:actual_proposal_projection_with_backtracking:shuffled16:D_rep:cvar25,absolute,-3.3607564451326066e-09,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_rep,1,True,3.37836694762218e-10,4.957335595317414e-10,shuffled16,1
1000,3407,cvar10,-2.0339776317646583e-09,0154:absolute:actual_proposal_projection_with_backtracking:shuffled16:D_rep:cvar10,absolute,-6.118678117157217e-09,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_rep,1,True,7.156568327207452e-10,2.0507228536279006e-09,shuffled16,1
1000,3407,severe_rate,-3.0517578125e-05,0155:absolute:actual_proposal_projection_with_backtracking:shuffled16:D_rep:severe_rate,absolute,-0.0003277844577094838,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_rep,1,True,5.208241688148291e-05,0.0002667493014594838,shuffled16,1
1000,3407,hard_rate,-6.103515625e-05,0156:absolute:actual_proposal_projection_with_backtracking:shuffled16:D_rep:hard_rate,absolute,-0.00044848627819374734,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_rep,1,True,6.788307827121218e-05,0.00032641596569374734,shuffled16,1
1000,3407,render_mse,-1.9897872238772152e-10,0157:absolute:actual_proposal_projection_with_backtracking:shuffled16:D_rep:render_mse,absolute,-8.542417571362433e-10,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_rep,1,True,1.1480486016639799e-10,4.562843123608002e-10,shuffled16,1
1000,3407,mean_psnr,6.7254172648745225e-06,0158:absolute:actual_proposal_projection_with_backtracking:shuffled16:D_rep:mean_psnr,absolute,-3.6543142626769565e-06,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_rep,1,True,1.8185729445925967e-06,1.7105148792426e-05,shuffled16,1
1000,3407,p05_psnr,-1.1236254149338265e-05,0159:absolute:actual_proposal_projection_with_backtracking:shuffled16:D_rep:p05_psnr,absolute,-0.00010436102377086669,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_rep,1,True,1.6315854225670887e-05,8.188851547219016e-05,shuffled16,1
1000,3407,anchor,-1.5638446093646508e-10,0160:absolute:actual_proposal_projection_with_backtracking:prestratified32:D_ref:anchor,absolute,-4.154452118950942e-10,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_ref,1,True,4.5388541259345875e-11,1.0267629002216406e-10,prestratified32,2
1000,3407,harm,-4.2275893896714933e-10,0161:absolute:actual_proposal_projection_with_backtracking:prestratified32:D_ref:harm,absolute,-9.847793079197247e-10,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_ref,1,True,9.84683500314198e-11,1.3926142998542617e-10,prestratified32,2
1000,3407,margin,-7.436305317180814e-10,0162:absolute:actual_proposal_projection_with_backtracking:prestratified32:D_ref:margin,absolute,-1.2582029314523344e-09,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_ref,1,True,9.015526477798473e-11,-2.2905813198382817e-10,prestratified32,2
1000,3407,cvar25,-1.4762604472196017e-09,0163:absolute:actual_proposal_projection_with_backtracking:prestratified32:D_ref:cvar25,absolute,-3.4482238220631423e-09,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_ref,1,True,3.454963388695591e-10,4.957029276239389e-10,prestratified32,2
1000,3407,cvar10,-2.1488787018074634e-09,0164:absolute:actual_proposal_projection_with_backtracking:prestratified32:D_ref:cvar10,absolute,-6.295280497138641e-09,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_ref,1,True,7.264671636625864e-10,1.9975230935237144e-09,prestratified32,2
1000,3407,severe_rate,0.0,0165:absolute:actual_proposal_projection_with_backtracking:prestratified32:D_ref:severe_rate,absolute,0.0,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_ref,1,True,0.0,0.0,prestratified32,2
1000,3407,hard_rate,-3.0517578125e-05,0166:absolute:actual_proposal_projection_with_backtracking:prestratified32:D_ref:hard_rate,absolute,-0.00033582972527861115,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_ref,1,True,5.34919818489763e-05,0.00027479456902861115,prestratified32,2
1000,3407,render_mse,-2.0943902168113482e-10,0167:absolute:actual_proposal_projection_with_backtracking:prestratified32:D_ref:render_mse,absolute,-8.836103062712518e-10,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_ref,1,True,1.1811766565662186e-10,4.647322629089822e-10,prestratified32,2
1000,3407,mean_psnr,7.095807170287571e-06,0168:absolute:actual_proposal_projection_with_backtracking:prestratified32:D_ref:mean_psnr,absolute,-3.64539034775454e-06,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_ref,1,True,1.8819033177291063e-06,1.7837004688329683e-05,prestratified32,2
1000,3407,p05_psnr,-1.3760848116106672e-05,0169:absolute:actual_proposal_projection_with_backtracking:prestratified32:D_ref:p05_psnr,absolute,-0.00010088584884197956,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_ref,1,True,1.526466929295026e-05,7.336415260976621e-05,prestratified32,2
1000,3407,anchor,-1.5617857007654834e-10,0170:absolute:actual_proposal_projection_with_backtracking:prestratified32:D_rep:anchor,absolute,-4.149552123392721e-10,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_rep,1,True,4.5338764211998784e-11,1.0259807218617541e-10,prestratified32,2
1000,3407,harm,-4.211280768551262e-10,0171:absolute:actual_proposal_projection_with_backtracking:prestratified32:D_rep:harm,absolute,-9.813104177328745e-10,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_rep,1,True,9.814631972462337e-11,1.3905426402262223e-10,prestratified32,2
1000,3407,margin,-7.380925028067573e-10,0172:absolute:actual_proposal_projection_with_backtracking:prestratified32:D_rep:margin,absolute,-1.249677304976624e-09,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_rep,1,True,8.963182502566529e-11,-2.2650770063689047e-10,prestratified32,2
1000,3407,cvar25,-1.4770364931138147e-09,0173:absolute:actual_proposal_projection_with_backtracking:prestratified32:D_rep:cvar25,absolute,-3.4377273215002334e-09,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_rep,1,True,3.4352134096627314e-10,4.83654335272604e-10,prestratified32,2
1000,3407,cvar10,-2.0957444504616162e-09,0174:absolute:actual_proposal_projection_with_backtracking:prestratified32:D_rep:cvar10,absolute,-6.267896655403971e-09,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_rep,1,True,7.309787445360189e-10,2.076407754480739e-09,prestratified32,2
1000,3407,severe_rate,-3.0517578125e-05,0175:absolute:actual_proposal_projection_with_backtracking:prestratified32:D_rep:severe_rate,absolute,-0.0003277844577094838,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_rep,1,True,5.208241688148291e-05,0.0002667493014594838,prestratified32,2
1000,3407,hard_rate,-6.103515625e-05,0176:absolute:actual_proposal_projection_with_backtracking:prestratified32:D_rep:hard_rate,absolute,-0.00044848627819374734,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_rep,1,True,6.788307827121218e-05,0.00032641596569374734,prestratified32,2
1000,3407,render_mse,-2.0485174667683737e-10,0177:absolute:actual_proposal_projection_with_backtracking:prestratified32:D_rep:render_mse,absolute,-8.780740008973398e-10,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_rep,1,True,1.179513915146369e-10,4.68370507543665e-10,prestratified32,2
1000,3407,mean_psnr,6.96714634784712e-06,0178:absolute:actual_proposal_projection_with_backtracking:prestratified32:D_rep:mean_psnr,absolute,-3.7395220509434317e-06,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_rep,1,True,1.8758536697295582e-06,1.767381474663767e-05,prestratified32,2
1000,3407,p05_psnr,-1.3958175486550317e-05,0179:absolute:actual_proposal_projection_with_backtracking:prestratified32:D_rep:p05_psnr,absolute,-9.861907518830475e-05,5.707624518672681,actual_proposal_projection_with_backtracking,2,D_rep,1,True,1.4832948352643646e-05,7.070272421520411e-05,prestratified32,2
1000,3407,anchor,-2.0500268149703516e-12,0180:vs_historical:exact_gradient_intersection:fixed4:D_ref:anchor,vs_historical,-6.5315921234434356e-12,5.707624518672681,exact_gradient_intersection,1,D_ref,1,True,7.851892313188255e-13,2.4315384935027325e-12,fixed4,0
1000,3407,harm,-5.663136626310461e-12,0181:vs_historical:exact_gradient_intersection:fixed4:D_ref:harm,vs_historical,-1.681640955526078e-11,5.707624518672681,exact_gradient_intersection,1,D_ref,1,True,1.9541006757648516e-12,5.490136302639861e-12,fixed4,0
1000,3407,margin,-1.0733321620815667e-11,0182:vs_historical:exact_gradient_intersection:fixed4:D_ref:margin,vs_historical,-2.6947928776594606e-11,5.707624518672681,exact_gradient_intersection,1,D_ref,1,True,2.8408678781745925e-12,5.481285534963272e-12,fixed4,0
1000,3407,cvar25,-2.0123902544355587e-11,0183:vs_historical:exact_gradient_intersection:fixed4:D_ref:cvar25,vs_historical,-5.892484347638882e-11,5.707624518672681,exact_gradient_intersection,1,D_ref,1,True,6.798089258516339e-12,1.867703838767765e-11,fixed4,0
1000,3407,cvar10,-2.966334871216448e-11,0184:vs_historical:exact_gradient_intersection:fixed4:D_ref:cvar10,vs_historical,-9.982794397123235e-11,5.707624518672681,exact_gradient_intersection,1,D_ref,1,True,1.2293134390589656e-11,4.0501246546903384e-11,fixed4,0
1000,3407,severe_rate,0.0,0185:vs_historical:exact_gradient_intersection:fixed4:D_ref:severe_rate,vs_historical,0.0,5.707624518672681,exact_gradient_intersection,1,D_ref,1,True,0.0,0.0,fixed4,0
1000,3407,hard_rate,0.0,0186:vs_historical:exact_gradient_intersection:fixed4:D_ref:hard_rate,vs_historical,0.0,5.707624518672681,exact_gradient_intersection,1,D_ref,1,True,0.0,0.0,fixed4,0
1000,3407,render_mse,-2.0026758029700886e-12,0187:vs_historical:exact_gradient_intersection:fixed4:D_ref:render_mse,vs_historical,-1.2607961767537757e-11,5.707624518672681,exact_gradient_intersection,1,D_ref,1,True,1.8580910376763797e-12,8.60261016159758e-12,fixed4,0
1000,3407,mean_psnr,9.01016292687018e-08,0188:vs_historical:exact_gradient_intersection:fixed4:D_ref:mean_psnr,vs_historical,-1.2449952993191533e-07,5.707624518672681,exact_gradient_intersection,1,D_ref,1,True,3.759903239930069e-08,3.047027884693189e-07,fixed4,0
1000,3407,p05_psnr,0.0,0189:vs_historical:exact_gradient_intersection:fixed4:D_ref:p05_psnr,vs_historical,-3.1903523307619253e-06,5.707624518672681,exact_gradient_intersection,1,D_ref,1,True,5.58963246500288e-07,3.1903523307619253e-06,fixed4,0
1000,3407,anchor,-1.9960144648223377e-12,0190:vs_historical:exact_gradient_intersection:fixed4:D_rep:anchor,vs_historical,-6.4881562831337425e-12,5.707624518672681,exact_gradient_intersection,1,D_rep,1,True,7.870422806572533e-13,2.496127353489067e-12,fixed4,0
1000,3407,harm,-5.611622277967854e-12,0191:vs_historical:exact_gradient_intersection:fixed4:D_rep:harm,vs_historical,-1.678880768791661e-11,5.707624518672681,exact_gradient_intersection,1,D_rep,1,True,1.958290243757666e-12,5.565563131980902e-12,fixed4,0
1000,3407,margin,-1.0632608129449578e-11,0192:vs_historical:exact_gradient_intersection:fixed4:D_rep:margin,vs_historical,-2.6716297355795033e-11,5.707624518672681,exact_gradient_intersection,1,D_rep,1,True,2.8179305022128097e-12,5.451081096895877e-12,fixed4,0
1000,3407,cvar25,-2.0021317936880223e-11,0193:vs_historical:exact_gradient_intersection:fixed4:D_rep:cvar25,vs_historical,-5.859731444630725e-11,5.707624518672681,exact_gradient_intersection,1,D_rep,1,True,6.758678042541935e-12,1.8554678572546802e-11,fixed4,0
1000,3407,cvar10,-2.8149096928034708e-11,0194:vs_historical:exact_gradient_intersection:fixed4:D_rep:cvar10,vs_historical,-9.85243938063553e-11,5.707624518672681,exact_gradient_intersection,1,D_rep,1,True,1.2330050207066968e-11,4.2226199950285886e-11,fixed4,0
1000,3407,severe_rate,0.0,0195:vs_historical:exact_gradient_intersection:fixed4:D_rep:severe_rate,vs_historical,0.0,5.707624518672681,exact_gradient_intersection,1,D_rep,1,True,0.0,0.0,fixed4,0
1000,3407,hard_rate,0.0,0196:vs_historical:exact_gradient_intersection:fixed4:D_rep:hard_rate,vs_historical,0.0,5.707624518672681,exact_gradient_intersection,1,D_rep,1,True,0.0,0.0,fixed4,0
1000,3407,render_mse,-1.916411473956714e-12,0197:vs_historical:exact_gradient_intersection:fixed4:D_rep:render_mse,vs_historical,-1.2590049889554362e-11,5.707624518672681,exact_gradient_intersection,1,D_rep,1,True,1.8700666767196213e-12,8.757226941640934e-12,fixed4,0
