target_fold,policy_variant,target_bucket,compat_bin,stage_set,chosen_source_bucket,chosen_action,chosen_strength,selection_reason,sample_count,mean_dpsnr,p05_dpsnr,cvar5_dpsnr,unsafe_rate,severe_rate,table_policy_mean,table_policy_hard,table_policy_easy,table_policy_p05,table_policy_cvar5,table_policy_unsafe_rate,table_policy_severe_rate,table_policy_fold_tail_pass,cross_bucket_unsafe,hard_to_easy_cross_severe,table_pass,source_bucket,action_name,action_strength,coverage_count,mean_lcb,p05_lcb,cvar5_lcb,unsafe_ucb,severe_ucb
2,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_borderline,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,mid_50,medium_0.67,0.67,1,0.8122093200683593,0.8122093200683593,0.8122093200683593,0.5,0.5
2,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_borderline,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,mid_50,mild_0.20,0.2,1,0.06621475219726558,0.06621475219726558,0.06621475219726558,0.5,0.5
2,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_borderline,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,mid_50,mild_0.33,0.33,1,0.30131835937499996,0.30131835937499996,0.30131835937499996,0.5,0.5
2,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_borderline,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,mid_50,medium_0.50,0.5,1,0.5415718078613281,0.5415718078613281,0.5415718078613281,0.5,0.5
2,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_borderline,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,mid_50,medium_0.67,0.67,1,0.6917564392089843,0.6917564392089843,0.6917564392089843,0.5,0.5
2,v230_hybrid_compat_firewall_lcb,mid_50,all_source_weak,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,all,mild_0.20,0.2,7,-0.1028193699087651,-0.6146054220676658,-0.7423958731174705,0.5535714285714286,0.26785714285714285
2,v230_hybrid_compat_firewall_lcb,mid_50,all_source_weak,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,all,mild_0.33,0.33,7,-0.06373234685491466,-0.8987767172336814,-1.1009240103245017,0.5535714285714286,0.5535714285714286
2,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_weak,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,mid_50,mild_0.20,0.2,7,-0.10910653595926734,-0.6723538351536033,-0.7942414236545798,0.5535714285714286,0.4107142857142857
2,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_weak,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,mid_50,mild_0.33,0.33,7,-0.07410341880664457,-0.9891468954563376,-1.1822876883030173,0.5535714285714286,0.5535714285714286
2,v230_hybrid_compat_firewall_lcb,mid_50,all_source_borderline,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,all,mild_0.20,0.2,6,0.04118079641569092,-0.1825175017207023,-0.24575946033886636,0.30952380952380953,0.14285714285714285
2,v230_hybrid_compat_firewall_lcb,mid_50,all_source_borderline,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,all,mild_0.33,0.33,6,0.17809155284472739,-0.20016715229443277,-0.30421206654003824,0.30952380952380953,0.14285714285714285
2,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_weak,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,mid_50,mild_0.20,0.2,8,-0.07691728593725827,-0.5834962082089867,-0.7163230133237328,0.4861111111111111,0.2361111111111111
2,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_weak,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,mid_50,mild_0.33,0.33,8,-0.02475034715551999,-0.8505494308652368,-1.0589400482358422,0.4861111111111111,0.4861111111111111
2,v230_hybrid_compat_firewall_lcb,mid_50,all_source_weak,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,all,mild_0.20,0.2,6,-0.15052745045117105,-0.6170992583124992,-0.7045378416865227,0.6428571428571428,0.30952380952380953
2,v230_hybrid_compat_firewall_lcb,mid_50,all_source_weak,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,all,mild_0.33,0.33,6,-0.17127368153027261,-0.8111424177973625,-0.9294333189814445,0.6428571428571428,0.47619047619047616
2,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_weak,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,mid_50,mild_0.20,0.2,4,-0.3265411376953125,-0.773295021057129,-0.8245765686035156,0.95,0.7
2,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_weak,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,mid_50,mild_0.33,0.33,4,-0.3394824981689453,-0.9023670196533202,-0.9687873840332031,0.95,0.7
2,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_borderline,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,strong_1.00,1.0,10,0.21347182350561678,-1.4996628467519517,-1.6334737483937973,0.49090909090909096,0.49090909090909096
2,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_weak,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,strong_1.25,1.25,3,-0.5949663103483418,-1.7126708289844097,-1.8038146278125344,0.9166666666666666,0.9166666666666666
2,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_borderline,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,medium_0.50,0.5,4,-0.39626474380493165,-0.5422709465026856,-0.5668022155761718,0.95,0.7
2,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_weak,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,medium_0.67,0.67,2,-0.4779249573115283,-0.5863291168574267,-0.5983740234736377,1.0,0.8333333333333333
2,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_borderline,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,mild_0.33,0.33,2,0.34246765133104984,0.34246765133104984,0.34246765133104984,0.3333333333333333,0.3333333333333333
2,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_borderline,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,medium_0.50,0.5,2,0.5610803222294873,0.5610803222294873,0.5610803222294873,0.3333333333333333,0.3333333333333333
2,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_borderline,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,strong_1.25,1.25,5,0.022814666153914642,-1.921634949324601,-2.126870239851945,0.5666666666666667,0.5666666666666667
2,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_weak,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,strong_1.25,1.25,1,1.85362548828125,1.85362548828125,1.85362548828125,0.5,0.5
2,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_borderline,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,all,strong_1.25,1.25,4,-0.006646823883056652,-0.5992712020874024,-0.628466796875,0.7,0.7
2,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_borderline,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,medium_0.67,0.67,4,0.07500200271606444,-0.7536659240722656,-0.7536727905273437,0.7,0.7
2,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_weak,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,strong_1.00,1.0,1,1.2705642700195312,1.2705642700195312,1.2705642700195312,0.5,0.5
2,v230_hybrid_compat_firewall_lcb,easy_top25,same_bucket_borderline,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,easy_top25,mild_0.10,0.1,4,-0.14176006317138673,-0.2172718048095703,-0.22978134155273439,0.2,0.2
2,v230_hybrid_compat_firewall_lcb,easy_top25,same_bucket_borderline,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,easy_top25,mild_0.20,0.2,4,-0.08958454132080079,-0.2389305114746094,-0.26406402587890626,0.45,0.2
2,v230_hybrid_compat_firewall_lcb,easy_top25,same_bucket_borderline,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,easy_top25,mild_0.33,0.33,4,-0.04394931793212892,-0.27349128723144533,-0.31513519287109376,0.45,0.2
2,v230_hybrid_compat_firewall_lcb,easy_top25,same_bucket_weak,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,easy_top25,mild_0.10,0.1,2,-0.276034011876958,-0.2926388168696337,-0.2944837952021533,0.8333333333333333,0.3333333333333333
2,v230_hybrid_compat_firewall_lcb,easy_top25,same_bucket_weak,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,easy_top25,mild_0.20,0.2,2,-0.3206583404902392,-0.35746425632275874,-0.36155380252637204,0.8333333333333333,0.3333333333333333
2,v230_hybrid_compat_firewall_lcb,easy_top25,same_bucket_weak,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,easy_top25,mild_0.33,0.33,2,-0.3931166077021533,-0.46111511234082514,-0.46867050174512204,1.0,0.8333333333333333
2,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_borderline,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,all,medium_0.67,0.67,1,-0.4860580444335938,-0.4860580444335938,-0.4860580444335938,1.0,0.5
2,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_weak,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,all,strong_1.00,1.0,1,-0.6267478942871094,-0.6267478942871094,-0.6267478942871094,1.0,1.0
2,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_weak,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,strong_0.85,0.85,1,-1.103628921508789,-1.103628921508789,-1.103628921508789,1.0,1.0
2,v230_hybrid_compat_firewall_lcb,easy_top25,same_bucket_borderline,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,easy_top25,mild_0.10,0.1,1,-0.31012039184570317,-0.31012039184570317,-0.31012039184570317,0.5,0.5
2,v230_hybrid_compat_firewall_lcb,easy_top25,same_bucket_borderline,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,easy_top25,mild_0.20,0.2,1,-0.32481079101562504,-0.32481079101562504,-0.32481079101562504,0.5,0.5
2,v230_hybrid_compat_firewall_lcb,easy_top25,same_bucket_borderline,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,easy_top25,mild_0.33,0.33,1,-0.34988098144531254,-0.34988098144531254,-0.34988098144531254,0.5,0.5
2,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_borderline,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,mid_50,mild_0.20,0.2,1,0.08644027709960933,0.08644027709960933,0.08644027709960933,0.5,0.5
2,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_borderline,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,mid_50,mild_0.33,0.33,1,0.08644027709960933,0.08644027709960933,0.08644027709960933,0.5,0.5
2,v230_hybrid_compat_firewall_lcb,mid_50,all_source_weak,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,all,mild_0.20,0.2,1,-0.38960342407226567,-0.38960342407226567,-0.38960342407226567,1.0,0.5
2,v230_hybrid_compat_firewall_lcb,mid_50,all_source_weak,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,all,mild_0.33,0.33,1,-0.46106033325195317,-0.46106033325195317,-0.46106033325195317,1.0,0.5
2,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_weak,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,strong_1.25,1.25,1,1.3315593719482421,1.3315593719482421,1.3315593719482421,0.5,0.5
2,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_weak,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,medium_0.50,0.5,2,0.4178212737675733,0.07443157192431157,0.036277160608393616,0.3333333333333333,0.3333333333333333
2,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_borderline,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,all,medium_0.50,0.5,2,-0.048569335973637634,-0.048569335973637634,-0.048569335973637634,0.3333333333333333,0.3333333333333333
2,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_borderline,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,all,medium_0.67,0.67,2,0.014560089075190491,0.014560089075190491,0.014560089075190491,0.3333333333333333,0.3333333333333333
2,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_borderline,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,all,strong_0.85,0.85,2,0.07943283077440924,0.07943283077440924,0.07943283077440924,0.3333333333333333,0.3333333333333333
2,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_borderline,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,all,strong_1.00,1.0,2,0.13236557003222174,0.13236557003222174,0.13236557003222174,0.3333333333333333,0.3333333333333333
2,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_borderline,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,all,strong_1.25,1.25,2,0.21186958309374518,0.206669959985835,0.20609222408495612,0.3333333333333333,0.3333333333333333
3,v230_hybrid_compat_firewall_lcb,mid_50,all_source_good,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,all,mild_0.20,0.2,24,0.019049451247396237,-0.2543767318173824,-0.34006455988134726,0.20666666666666667,0.08166666666666667
3,v230_hybrid_compat_firewall_lcb,mid_50,all_source_good,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,all,mild_0.33,0.33,24,0.10538622289453164,-0.3472577437802731,-0.4894957885190426,0.29,0.12333333333333332
3,v230_hybrid_compat_firewall_lcb,mid_50,all_source_good,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,all,medium_0.50,0.5,24,0.19605331172102902,-0.4904345855161129,-0.7055945739194331,0.29,0.20666666666666667
3,v230_hybrid_compat_firewall_lcb,mid_50,all_source_good,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,all,medium_0.67,0.67,24,0.2564064318890792,-0.6557851180478511,-0.941659484808105,0.29,0.29
3,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_good,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,mid_50,mild_0.20,0.2,23,0.027860908214824842,-0.25484794811903216,-0.33193039135633684,0.25905797101449274,0.08514492753623187
3,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_good,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,mid_50,mild_0.33,0.33,23,0.11183151713338801,-0.36786674694715715,-0.4886171741932509,0.25905797101449274,0.1721014492753623
3,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_good,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,mid_50,medium_0.50,0.5,23,0.188656700504227,-0.5585413380116102,-0.7288515491932509,0.3460144927536232,0.25905797101449274
3,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_good,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,mid_50,medium_0.67,0.67,23,0.21878949177460744,-0.7904493732899306,-1.0009310169666885,0.47644927536231885,0.3460144927536232
3,v230_hybrid_compat_firewall_lcb,mid_50,all_source_good,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,all,mild_0.20,0.2,28,-6.298782826646976e-05,-0.3324942088365672,-0.4824734187364696,0.17733990147783252,0.10591133004926108
3,v230_hybrid_compat_firewall_lcb,mid_50,all_source_good,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,all,mild_0.33,0.33,28,0.07926418676715763,-0.47231964828969225,-0.7114849543810009,0.24876847290640391,0.1416256157635468
3,v230_hybrid_compat_firewall_lcb,mid_50,all_source_good,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,all,medium_0.50,0.5,28,0.16890643900801983,-0.668064734959614,-1.0142269587755322,0.28448275862068967,0.17733990147783252
3,v230_hybrid_compat_firewall_lcb,mid_50,all_source_good,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,all,medium_0.67,0.67,28,0.23276760473590763,-0.8572229838609813,-1.319566772007954,0.32019704433497537,0.24876847290640391
3,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_good,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,mid_50,mild_0.20,0.2,23,0.06165846256265092,-0.2267183704823134,-0.2729303760975478,0.21557971014492752,0.041666666666666664
3,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_good,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,mid_50,mild_0.33,0.33,23,0.1753241677044648,-0.31279968456922747,-0.3858778400868056,0.21557971014492752,0.08514492753623187
3,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_good,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,mid_50,medium_0.50,0.5,23,0.30022249772951576,-0.4596521778553603,-0.5626509113758681,0.302536231884058,0.21557971014492752
3,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_good,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,mid_50,medium_0.67,0.67,23,0.3742632838092542,-0.6421221180409071,-0.7675459309071181,0.302536231884058,0.21557971014492752
3,v230_hybrid_compat_firewall_lcb,mid_50,all_source_good,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,all,mild_0.20,0.2,27,-0.007631349371394591,-0.3399895754410922,-0.37584238916179535,0.2579365079365079,0.10978835978835978
3,v230_hybrid_compat_firewall_lcb,mid_50,all_source_good,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,all,mild_0.33,0.33,27,0.05508043696938955,-0.37017336755535,-0.467917737062186,0.2579365079365079,0.1468253968253968
3,v230_hybrid_compat_firewall_lcb,mid_50,all_source_good,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,all,medium_0.50,0.5,27,0.0803073125571355,-0.49324427514812347,-0.6607468691422641,0.29497354497354494,0.2579365079365079
3,v230_hybrid_compat_firewall_lcb,mid_50,all_source_good,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,all,medium_0.67,0.67,27,0.07955299149412912,-0.6601586428239047,-0.7475617495133579,0.332010582010582,0.2579365079365079
3,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_good,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,mid_50,mild_0.20,0.2,25,0.02971664428710935,-0.28311904907226565,-0.3471971893310547,0.2784615384615384,0.07846153846153847
3,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_good,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,mid_50,mild_0.33,0.33,25,0.07553695678710937,-0.4145597839355469,-0.5201460266113281,0.2784615384615384,0.23846153846153847
3,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_good,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,mid_50,medium_0.50,0.5,25,0.07790649414062498,-0.6152388000488281,-0.7036920928955078,0.3984615384615384,0.2784615384615384
3,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_good,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,mid_50,medium_0.67,0.67,25,0.06042144775390623,-0.7352323913574219,-0.7950788879394531,0.3984615384615384,0.31846153846153846
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_good,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,all,mild_0.33,0.33,26,0.0551603941881835,-0.2367845864331544,-0.24035848093388681,0.2678062678062678,0.037037037037037035
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_good,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,all,medium_0.50,0.5,26,0.147554562748505,-0.29609454584477546,-0.301178106788379,0.2678062678062678,0.037037037037037035
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_good,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,all,medium_0.67,0.67,26,0.23412970406836678,-0.36384261560795905,-0.3677712769543946,0.2678062678062678,0.2678062678062678
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_good,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,all,strong_0.85,0.85,26,0.3189888184951998,-0.44386208963750007,-0.4441891999280274,0.34472934472934474,0.2678062678062678
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_good,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,all,strong_1.00,1.0,26,0.3840806118489407,-0.524181971076709,-0.5281812043225587,0.34472934472934474,0.2678062678062678
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_good,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,all,strong_1.25,1.25,26,0.4754848664688326,-0.6486059517895997,-0.6709004731213868,0.34472934472934474,0.30626780626780625
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_good,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,mild_0.33,0.33,22,0.27271605928791554,-0.2550239857393838,-0.2561846073824502,0.22529644268774704,0.043478260869565216
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_good,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,medium_0.50,0.5,22,0.43931498617889564,-0.3430631931978799,-0.35188010298791894,0.22529644268774704,0.13438735177865613
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_borderline,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,medium_0.67,0.67,9,0.7740811241997612,-0.057073847452799475,-0.5155646006266277,0.2111111111111111,0.2111111111111111
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_borderline,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,strong_0.85,0.85,12,0.8799649903743316,-0.5188852916589528,-0.6740752826562673,0.24358974358974358,0.24358974358974358
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_weak,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,strong_1.00,1.0,4,0.6816323280334473,-0.6491892814636231,-0.875394058227539,0.45,0.45
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_good,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,all,mild_0.33,0.33,26,0.08231531667353506,-0.19127715540288096,-0.19190419626591806,0.1908831908831909,0.037037037037037035
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_good,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,all,medium_0.50,0.5,26,0.19068176940415407,-0.22591317606328135,-0.22694600534794931,0.2678062678062678,0.037037037037037035
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_good,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,all,medium_0.67,0.67,26,0.2947324790552207,-0.265808233741504,-0.2673665375745118,0.2678062678062678,0.037037037037037035
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_good,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,all,strong_0.85,0.85,26,0.39942009643052123,-0.31536496591923835,-0.3154469819104493,0.2678062678062678,0.037037037037037035
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_good,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,all,strong_1.00,1.0,26,0.4808357129794997,-0.37095511865971686,-0.37469304514287116,0.2678062678062678,0.22934472934472935
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_good,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,all,strong_1.25,1.25,26,0.6083692588403771,-0.44172109079716804,-0.4663888306653321,0.2678062678062678,0.22934472934472935
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_good,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,mild_0.33,0.33,26,0.3986033110583007,-0.17100823831914072,-0.2115308136975587,0.11396011396011396,0.037037037037037035
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_good,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,medium_0.50,0.5,25,0.6025784301757813,-0.24401763916015629,-0.2893797302246094,0.11846153846153847,0.038461538461538464
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_borderline,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,medium_0.67,0.67,10,0.7803282077829605,-0.2637688343007797,-0.3662618343312973,0.19090909090909092,0.19090909090909092
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_weak,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,strong_0.85,0.85,1,0.7628852844238281,0.7628852844238281,0.7628852844238281,0.5,0.5
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_good,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,all,mild_0.33,0.33,26,0.013443011610434097,-0.27143777323125007,-0.2874947876965821,0.2678062678062678,0.037037037037037035
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_good,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,all,medium_0.50,0.5,26,0.08416074983534397,-0.34821475458500983,-0.370849737647754,0.2678062678062678,0.11396011396011396
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_good,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,all,medium_0.67,0.67,26,0.14893599667560084,-0.3855902047192872,-0.42745507669804694,0.2678062678062678,0.1908831908831909
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_borderline,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,all,strong_0.85,0.85,8,0.05002844808678958,-0.5479955864133326,-0.5873576355161156,0.3611111111111111,0.3611111111111111
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_borderline,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,all,strong_1.00,1.0,8,0.0712412643251929,-0.6323929023923365,-0.6716815185727563,0.4861111111111111,0.3611111111111111
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_borderline,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,mild_0.33,0.33,7,0.18409954270632978,-0.3410704565525291,-0.4950261068821189,0.26785714285714285,0.26785714285714285
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_good,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,medium_0.67,0.67,18,0.5157834667509207,-0.4538096873085954,-0.4538096873085954,0.3304093567251462,0.21929824561403508
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_good,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,strong_0.85,0.85,15,0.5237641984909975,-0.5820537870436705,-0.6176794355422057,0.32916666666666666,0.2625
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_good,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,strong_1.00,1.0,14,0.6334490893773506,-0.4495472381590962,-0.5695365379332662,0.28095238095238095,0.2095238095238095
3,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_good,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,strong_1.25,1.25,13,0.5677434696165096,-0.460789614959437,-0.5715581238705698,0.30219780219780223,0.22527472527472528
