low_size,K,split,index,name,anchor_psnr,output_psnr,oracle_psnr,output_gain,oracle_gain,corr,P_benefit,proxy_score,M_safe_mean,target_abs_mean,pred_abs_mean,weighted_den,initial_l1_num,final_l1_num,weighted_field_l1,group
32,32,train,100,1091_0.79_1.01.png,38.764892578125,38.764892578125,38.764892578125,0.0,0.0,,0.0,0.9500908851623535,0.02244720794260502,0.008310848847031593,412.9264831542969,0.0,0.0,0.0,0.0,middle
32,32,train,101,1092_0.84_1.93.png,33.31233596801758,34.807132720947266,35.26913070678711,1.4947967529296875,1.9567947387695312,0.8503870368003845,1.0,0.9999977350234985,0.24107885360717773,0.015988217666745186,0.014332238584756851,115717.859375,1834.872802734375,733.8247680664062,0.006341499678872765,open_hard
32,32,train,102,1093_0.65_1.34.png,33.82992172241211,34.413082122802734,34.45185852050781,0.583160400390625,0.6219367980957031,0.9613588452339172,1.0,0.9999651908874512,0.07892026007175446,0.015795014798641205,0.015433172695338726,37881.7265625,595.4315185546875,119.65664672851562,0.0031586904184817835,middle
32,32,train,103,1094_0.77_1.07.png,35.43980407714844,35.97336196899414,36.02881622314453,0.5335578918457031,0.5890121459960938,0.9481664299964905,1.0,0.9999217987060547,0.08286415785551071,0.011298589408397675,0.010865269228816032,39774.796875,447.8924865722656,123.45266723632812,0.0031037912682320423,middle
32,32,train,104,1095_0.9_0.64.png,36.189292907714844,36.413116455078125,36.42580795288086,0.22382354736328125,0.23651504516601562,0.9717774987220764,1.0,0.9990267753601074,0.029905369505286217,0.011714514344930649,0.011424548923969269,14354.578125,167.17364501953125,32.34462356567383,0.0022532618711616666,middle
32,32,train,105,1096_0.72_0.86.png,35.68626022338867,35.955726623535156,35.97398376464844,0.2694664001464844,0.2877235412597656,0.9574187397956848,1.0,0.9994440674781799,0.03482987359166145,0.013735245913267136,0.013469109311699867,16718.33984375,228.45956420898438,45.966285705566406,0.0027494527647582475,middle
32,32,train,106,1097_0.85_1.71.png,26.49845314025879,27.755434036254883,27.775814056396484,1.2569808959960938,1.2773609161376953,0.9839315414428711,1.0,0.9999983310699463,0.2509177625179291,0.025029797106981277,0.025021163746714592,120440.53125,3005.850830078125,376.2880859375,0.003124264581301405,open_hard
32,32,train,107,1098_0.8_0.51.png,33.1395263671875,33.2423095703125,33.24592971801758,0.102783203125,0.10640335083007812,0.9818626642227173,1.0,0.9998544454574585,0.012501967139542103,0.017747951671481133,0.017809392884373665,6000.9443359375,106.19315338134766,15.981376647949219,0.0026631436242863468,open_hard
32,32,train,108,1099_0.54_1.76.png,33.828094482421875,34.385066986083984,34.42264175415039,0.5569725036621094,0.5945472717285156,0.9150151610374451,1.0,0.9999878406524658,0.07307220250368118,0.01618334650993347,0.016129260882735252,35074.65625,567.92431640625,99.93875122070312,0.002849315200935237,open_hard
32,32,train,109,109_0.54_0.97.png,38.634422302246094,38.88606262207031,38.91439437866211,0.25164031982421875,0.2799720764160156,0.841315746307373,1.0,0.9997363686561584,0.03326738253235817,0.009655171073973179,0.009666632860898972,15968.34375,155.50338745117188,37.28045654296875,0.0023346476708311563,middle
32,32,train,110,10_0.78_1.56.png,38.923065185546875,40.02342987060547,40.4517822265625,1.1003646850585938,1.528717041015625,0.813879668712616,1.0,0.9999986886978149,0.1870274841785431,0.007419638801366091,0.006877521984279156,89773.1875,672.4718627929688,339.1883544921875,0.0037782812879645997,middle
32,32,train,111,1100_0.58_1.95.png,31.099895477294922,32.126590728759766,32.167144775390625,1.0266952514648438,1.0672492980957031,0.9459405541419983,1.0,0.9999809265136719,0.13788959383964539,0.020641706883907318,0.020326269790530205,66187.0,1363.785400390625,197.29757690429688,0.002980911310443091,open_hard
32,32,train,112,1101_0.77_1.17.png,27.426347732543945,28.42216682434082,28.432552337646484,0.995819091796875,1.006204605102539,0.9774070978164673,1.0,0.9998971223831177,0.2035926878452301,0.0218141321092844,0.02170424349606037,97724.5,2104.756591796875,272.6634826660156,0.0027901241005685944,open_hard
32,32,train,113,1102_0.65_0.94.png,29.69432830810547,30.084918975830078,30.09243392944336,0.3905906677246094,0.3981056213378906,0.969254195690155,1.0,0.9944580793380737,0.06612332910299301,0.020492296665906906,0.020402392372488976,31739.197265625,646.7855834960938,88.31416320800781,0.0027824951736777565,open_hard
32,32,train,114,1103_0.88_1.95.png,24.21158218383789,25.567495346069336,25.594289779663086,1.3559131622314453,1.3827075958251953,0.9634290933609009,1.0,1.0,0.3720972239971161,0.025631023570895195,0.025427760556340218,178606.671875,4473.04248046875,635.7264404296875,0.003559365581116747,open_hard
32,32,train,115,1104_0.89_1.59.png,25.465152740478516,26.882362365722656,26.902053833007812,1.4172096252441406,1.4369010925292969,0.9752208590507507,1.0,1.0,0.34328627586364746,0.02354750595986843,0.023395812138915062,164777.40625,3788.544921875,503.0472717285156,0.003052889854118065,open_hard
32,32,train,116,1105_0.82_0.89.png,39.09054946899414,39.595462799072266,39.677677154541016,0.504913330078125,0.587127685546875,0.9054684638977051,1.0,0.9997037053108215,0.07073955237865448,0.00892935786396265,0.008565478958189487,33954.984375,301.63739013671875,84.98707580566406,0.002502933733294173,middle
32,32,train,117,1106_0.89_1.69.png,31.66071891784668,33.7971305847168,33.966983795166016,2.136411666870117,2.306264877319336,0.9433454871177673,1.0,0.9999998807907104,0.2945582866668701,0.019697614014148712,0.01903071627020836,141387.984375,2733.107177734375,555.22509765625,0.003926960979821592,open_hard
32,32,train,118,1107_0.98_1.25.png,31.895906448364258,33.54566192626953,33.643436431884766,1.6497554779052734,1.7475299835205078,0.9616316556930542,1.0,0.9999996423721313,0.2253136932849884,0.018519582226872444,0.01792702078819275,108150.578125,1966.317138671875,381.18890380859375,0.00352461272438153,open_hard
32,32,train,119,1108_0.58_1.2.png,36.50149154663086,36.94232940673828,36.99311065673828,0.4408378601074219,0.4916191101074219,0.7534739375114441,1.0,0.9998401403427124,0.05800202488899231,0.013220768421888351,0.013038878329098225,27840.974609375,366.76531982421875,78.89262390136719,0.002833687577689948,middle
32,32,train,120,1109_0.9_0.79.png,40.039066314697266,40.039066314697266,40.039066314697266,0.0,0.0,,0.0,0.8012813329696655,0.008719413541257381,0.007388748228549957,412.7951965332031,0.0,0.0,0.0,0.0,closed_easy
32,32,train,121,110_0.55_1.08.png,38.49204635620117,38.9382209777832,38.984046936035156,0.44617462158203125,0.4920005798339844,0.8398078083992004,1.0,0.9999457597732544,0.05804161727428436,0.009866483509540558,0.009960370138287544,27859.9765625,276.98712158203125,64.909912109375,0.0023298624090281844,middle
32,32,train,122,1110_0.92_0.77.png,39.901763916015625,39.901763916015625,39.901763916015625,0.0,0.0,,0.0,0.8265069127082825,0.008562300354242325,0.007315732538700104,412.8088073730469,0.0,0.0,0.0,0.0,closed_easy
32,32,train,123,1111_0.57_1.35.png,35.8387451171875,35.8387451171875,35.8387451171875,0.0,0.0,,0.0,0.9862095713615417,0.015095487236976624,0.013331842608749866,412.8960266113281,0.0,0.0,0.0,0.0,middle
32,32,train,124,1112_0.61_0.52.png,41.876548767089844,41.876548767089844,41.876548767089844,0.0,0.0,,0.0,0.0021657051984220743,0.0008639051229692996,0.0067117176949977875,412.3507385253906,0.0,0.0,0.0,0.0,closed_easy
32,32,train,125,1113_0.9_0.52.png,44.64189910888672,44.64189910888672,44.64189910888672,0.0,0.0,,0.0,1.2301458809815813e-05,0.0001805139909265563,0.004176431335508823,412.3897399902344,0.0,0.0,0.0,0.0,closed_easy
32,32,train,126,1114_0.76_1.34.png,36.67323303222656,36.67323303222656,36.67323303222656,0.0,0.0,,0.0,0.9894410371780396,0.018281547352671623,0.01070312038064003,412.92950439453125,0.0,0.0,0.0,0.0,middle
32,32,train,127,1115_0.58_1.94.png,34.064781188964844,34.40550231933594,34.46590042114258,0.34072113037109375,0.4011192321777344,0.807903528213501,1.0,0.9978748559951782,0.051369693130254745,0.014493316411972046,0.014465004205703735,24657.453125,360.96539306640625,125.92237854003906,0.005106868819812024,middle
32,32,mini_val,128,1116_0.63_1.62.png,34.639007568359375,34.83586120605469,34.83660888671875,0.1968536376953125,0.197601318359375,0.7719127535820007,1.0,0.9978381991386414,0.025526147335767746,0.01327507384121418,0.01709710992872715,12252.55078125,163.05181884765625,80.51484680175781,0.006571272238672879,middle
32,32,mini_val,129,1117_0.61_0.56.png,36.81458282470703,36.92658615112305,37.333099365234375,0.11200332641601562,0.5185165405273438,0.32265305519104004,1.0,0.9999902248382568,0.06099319830536842,0.010371429845690727,0.008740073069930077,29276.734375,298.6600036621094,334.72564697265625,0.011433162001103692,middle
32,32,mini_val,130,1118_0.66_1.66.png,33.80625534057617,33.756465911865234,35.05764389038086,-0.0497894287109375,1.2513885498046875,-0.04315868020057678,1.0,0.9999997615814209,0.14914648234844208,0.01550033688545227,0.0072149308398365974,71590.3125,1101.289794921875,1221.1929931640625,0.017058076023401387,open_hard
32,32,mini_val,131,1119_0.62_1.98.png,33.796512603759766,33.75193786621094,34.996063232421875,-0.044574737548828125,1.1995506286621094,-0.08602596819400787,1.0,0.9999990463256836,0.15234315395355225,0.014022760093212128,0.006773915607482195,73124.71875,1008.6517333984375,1167.642333984375,0.015967819828153186,open_hard
32,32,mini_val,132,111_0.57_1.22.png,38.645652770996094,39.27119064331055,39.53615951538086,0.6255378723144531,0.8905067443847656,0.5669392943382263,1.0,0.9999632835388184,0.10453735291957855,0.009224485605955124,0.008198861964046955,50177.9296875,466.5128173828125,216.42202758789062,0.004313092009489668,middle
32,32,mini_val,133,1120_0.78_1.11.png,34.74385070800781,35.10837936401367,35.991416931152344,0.3645286560058594,1.2475662231445312,0.4662321209907532,1.0,0.9999971389770508,0.13988199830055237,0.014931107871234417,0.010697801597416401,67143.375,995.9505615234375,876.576904296875,0.013055300009820404,middle
32,32,mini_val,134,1121_0.88_0.92.png,38.18193817138672,38.6963996887207,38.98316192626953,0.5144615173339844,0.8012237548828125,0.3835110068321228,1.0,0.9990413784980774,0.10736877471208572,0.007290293462574482,0.014089269563555717,51537.01171875,370.9120178222656,648.145751953125,0.012576316133543286,middle
32,32,mini_val,135,1122_0.94_0.53.png,40.95222473144531,40.95222473144531,40.95222473144531,0.0,0.0,,0.0,0.3173708915710449,0.013979192823171616,0.005572470370680094,412.5579528808594,0.0,0.0,0.0,0.0,closed_easy
32,32,mini_val,136,1123_0.7_1.0.png,40.59024429321289,40.66573715209961,41.024688720703125,0.07549285888671875,0.4344444274902344,0.03575420379638672,1.0,0.9951924085617065,0.058485519140958786,0.0061373282223939896,0.013387036509811878,28073.052734375,170.54977416992188,384.414794921875,0.013693373448166728,open_easy
32,32,mini_val,137,1124_0.74_1.17.png,39.108482360839844,39.386619567871094,39.96977233886719,0.27813720703125,0.8612899780273438,0.19658029079437256,1.0,0.9987527132034302,0.11520932614803314,0.007348918821662664,0.012782543897628784,55300.48046875,402.5079345703125,708.2183837890625,0.012806731113109818,middle
32,32,mini_val,138,1125_0.72_1.76.png,36.57904815673828,36.92655944824219,37.90704345703125,0.34751129150390625,1.3279953002929688,0.3510303795337677,1.0,0.9999759197235107,0.1601404994726181,0.010652409866452217,0.008052391931414604,76867.4375,826.6280517578125,731.3798828125,0.00951482066528496,middle
32,32,mini_val,139,1126_0.73_0.82.png,40.24408721923828,40.212158203125,40.45854568481445,-0.03192901611328125,0.21445846557617188,-0.129610076546669,1.0,0.9986003041267395,0.028203381225466728,0.006945083849132061,0.009053456597030163,13537.623046875,93.32669830322266,158.78411865234375,0.011729098830905709,open_easy
32,32,mini_val,140,1127_0.91_0.61.png,39.075077056884766,39.089054107666016,39.22475051879883,0.01397705078125,0.1496734619140625,0.4485420286655426,1.0,0.9951125979423523,0.018385425209999084,0.007861904799938202,0.006303505972027779,8825.0029296875,69.56906127929688,92.99079895019531,0.01053719751609059,middle
32,32,mini_val,141,1128_0.8_1.45.png,37.512603759765625,37.673946380615234,38.67765808105469,0.16134262084960938,1.1650543212890625,0.16087529063224792,1.0,0.9999639987945557,0.1462317556142807,0.008999891579151154,0.010578889399766922,70191.25,633.014892578125,882.4158935546875,0.012571593945893363,middle
32,32,mini_val,142,1129_0.92_1.33.png,37.96139144897461,38.08647537231445,39.901023864746094,0.12508392333984375,1.9396324157714844,0.08520463854074478,1.0,0.9999995231628418,0.22968290746212006,0.0091406786814332,0.012194457463920116,110247.796875,1004.0543823242188,1546.491455078125,0.014027413689105749,middle
32,32,mini_val,143,112_0.8_1.78.png,34.040523529052734,33.06703567504883,36.582366943359375,-0.9734878540039062,2.5418434143066406,0.0179029181599617,1.0,1.0,0.33883383870124817,0.011577564291656017,0.011019567959010601,162640.234375,1873.2855224609375,3323.01220703125,0.020431673747895444,middle
32,32,mini_val,144,1130_0.94_1.44.png,36.92784118652344,37.00600051879883,39.08396530151367,0.07815933227539062,2.1561241149902344,0.026478655636310577,1.0,0.9999998807907104,0.252828449010849,0.01048987451940775,0.012250230647623539,121357.65625,1260.7021484375,1808.300537109375,0.014900588829634513,middle
32,32,mini_val,145,1131_0.66_1.99.png,36.924251556396484,36.93260192871094,38.92709732055664,0.008350372314453125,2.0028457641601562,0.09098523110151291,1.0,0.9999995231628418,0.22222687304019928,0.012059600092470646,0.0085757402703166,106668.8984375,1285.277099609375,1422.7481689453125,0.01333798501518169,middle
32,32,mini_val,146,1132_0.75_0.84.png,44.959449768066406,44.763916015625,45.64590835571289,-0.19553375244140625,0.6864585876464844,0.01697082445025444,1.0,0.9999891519546509,0.09123118966817856,0.003753826953470707,0.01157850120216608,43790.96875,164.46029663085938,529.7392578125,0.012096997918377862,open_easy
32,32,mini_val,147,1133_0.68_1.41.png,32.9113883972168,32.9113883972168,32.9113883972168,0.0,0.0,,0.0,0.0077226730063557625,0.002474824897944927,0.013926183804869652,412.39166259765625,0.0,0.0,0.0,0.0,closed_hard
32,32,mini_val,148,1134_0.69_1.2.png,32.35517883300781,32.35517883300781,32.35517883300781,0.0,0.0,,0.0,0.00021568458760157228,0.0011188340140506625,0.015131007879972458,412.3885498046875,0.0,0.0,0.0,0.0,closed_hard
32,32,mini_val,149,1135_0.55_1.74.png,36.912452697753906,36.912452697753906,36.912452697753906,0.0,0.0,,0.0,0.010232323780655861,0.0018560569733381271,0.00889961700886488,412.3878173828125,0.0,0.0,0.0,0.0,middle
32,32,mini_val,150,1136_0.96_0.74.png,35.307891845703125,35.307891845703125,35.307891845703125,0.0,0.0,,0.0,0.00010834453132702038,0.00048774422612041235,0.008963345550000668,412.39849853515625,0.0,0.0,0.0,0.0,middle
32,32,mini_val,151,1137_0.87_0.85.png,35.943092346191406,36.07200622558594,36.120811462402344,0.12891387939453125,0.1777191162109375,0.3612973093986511,1.0,0.9994493126869202,0.02152230776846409,0.012778840959072113,0.018184099346399307,10330.70703125,131.64610290527344,167.82359313964844,0.016245121716450615,middle
32,32,mini_val,152,1138_0.86_1.95.png,30.7291259765625,30.890071868896484,32.6001091003418,0.16094589233398438,1.8709831237792969,-0.031244609504938126,1.0,1.0,0.22441282868385315,0.023387489840388298,0.01051529124379158,107718.171875,2524.17626953125,2285.12548828125,0.021213927497144965,open_hard
32,32,mini_val,153,1139_0.58_1.05.png,39.94404983520508,40.06376266479492,40.005210876464844,0.11971282958984375,0.061161041259765625,0.4430044889450073,1.0,0.9986294507980347,0.007371474988758564,0.007516193203628063,0.026072368025779724,3538.30810546875,26.605972290039062,82.19951629638672,0.023231305427964432,open_easy
32,32,mini_val,154,113_0.65_1.81.png,33.19880294799805,33.15222930908203,34.981380462646484,-0.046573638916015625,1.7825775146484375,0.1258237212896347,1.0,1.0,0.28119102120399475,0.012900160625576973,0.013682178221642971,134971.6875,1737.508056640625,2207.652099609375,0.016356408818029893,open_hard
32,32,mini_val,155,1140_0.67_1.42.png,35.54909133911133,35.61783218383789,35.76483917236328,0.0687408447265625,0.21574783325195312,0.1744331419467926,1.0,0.9999620914459229,0.02578825317323208,0.014647413045167923,0.01576608419418335,12378.361328125,181.53221130371094,215.74069213867188,0.01742885721460443,middle
32,32,mini_val,156,1141_0.93_1.87.png,38.161773681640625,37.104244232177734,41.28329849243164,-1.0575294494628906,3.1215248107910156,0.10562208294868469,1.0,1.0,0.3842944800853729,0.008102559484541416,0.016383055597543716,184461.34375,1516.164794921875,3334.279052734375,0.018075760400256626,middle
32,32,mini_val,157,1142_0.64_0.53.png,44.44744110107422,44.44744110107422,44.44744110107422,0.0,0.0,,0.0,0.0005361918010748923,0.0004113442846573889,0.0043133702129125595,412.3942565917969,0.0,0.0,0.0,0.0,closed_easy
32,32,mini_val,158,1143_0.73_1.33.png,38.35021209716797,38.814125061035156,39.929664611816406,0.4639129638671875,1.5794525146484375,0.3593232333660126,1.0,0.9999972581863403,0.18585477769374847,0.009107053279876709,0.013645400293171406,89210.296875,811.501220703125,1265.4498291015625,0.014185019817551891,middle
32,32,mini_val,159,1144_0.87_1.96.png,37.586997985839844,36.939117431640625,40.79925537109375,-0.6478805541992188,3.2122573852539062,0.16562725603580475,1.0,1.0,0.38152146339416504,0.009212684817612171,0.015701379626989365,183130.3125,1699.532958984375,3193.271728515625,0.01743715546008051,middle
32,32,mini_val,160,1145_0.9_1.2.png,34.373077392578125,34.39455795288086,34.59803009033203,0.021480560302734375,0.22495269775390625,0.12031735479831696,1.0,0.999242901802063,0.026556184515357018,0.015917576849460602,0.006955400109291077,12746.96875,204.0117950439453,194.18272399902344,0.015233639291617737,middle
32,32,mini_val,161,1146_0.89_0.87.png,37.90083312988281,37.90083312988281,37.90083312988281,0.0,0.0,,0.0,0.990263819694519,0.011467037722468376,0.009524633176624775,412.9492492675781,0.0,0.0,0.0,0.0,middle
32,32,mini_val,162,1147_0.56_1.1.png,34.239830017089844,34.239830017089844,34.239830017089844,0.0,0.0,,0.0,0.617641031742096,0.005333311390131712,0.014197291806340218,412.72967529296875,0.0,0.0,0.0,0.0,middle
32,32,mini_val,163,1148_0.78_0.59.png,39.865509033203125,39.865509033203125,39.865509033203125,0.0,0.0,,0.0,0.8457710146903992,0.0059801856987178326,0.007588841486722231,412.8711242675781,0.0,0.0,0.0,0.0,closed_easy
32,32,mini_val,164,1149_0.98_1.73.png,34.58140563964844,36.03886795043945,37.68278884887695,1.4574623107910156,3.1013832092285156,0.6616504788398743,1.0,1.0,0.3724754750728607,0.012796353548765182,0.011898809112608433,178788.234375,2230.76904296875,1934.983642578125,0.010822768340111167,middle
32,32,mini_val,165,114_0.75_1.45.png,33.98748779296875,33.76004409790039,35.30842208862305,-0.22744369506835938,1.3209342956542969,-0.10222975164651871,1.0,0.9999996423721313,0.2332918345928192,0.009448505006730556,0.01575237698853016,111980.078125,1058.4173583984375,1847.7880859375,0.01650104301476616,middle
32,32,mini_val,166,1150_0.8_1.27.png,40.40766906738281,41.9080924987793,42.46469497680664,1.5004234313964844,2.057025909423828,0.6803662776947021,1.0,0.9999994039535522,0.2606112062931061,0.005995187908411026,0.02397734858095646,125093.3828125,747.1400756835938,2498.125732421875,0.019970086956288217,open_easy
32,32,mini_val,167,1151_0.92_1.56.png,36.97855758666992,38.818519592285156,39.94647216796875,1.8399620056152344,2.967914581298828,0.71517413854599,1.0,1.0,0.3546358346939087,0.009939591400325298,0.017943480983376503,170225.1875,1660.847412109375,2421.254638671875,0.014223832995759661,middle
32,32,mini_val,168,1152_0.65_1.76.png,38.133995056152344,39.018436431884766,40.28609848022461,0.8844413757324219,2.1521034240722656,0.5971736311912537,1.0,1.0,0.2629433870315552,0.008515418507158756,0.031286727637052536,126212.8359375,1066.9033203125,3508.0224609375,0.02779449835573504,middle
32,32,mini_val,169,1153_0.71_0.99.png,43.17417526245117,42.96533203125,43.44390106201172,-0.20884323120117188,0.2697257995605469,0.09867740422487259,1.0,0.9958741068840027,0.037767279893159866,0.0050111738964915276,0.009400302544236183,18128.296875,90.69273376464844,225.01803588867188,0.012412530390485007,open_easy
32,32,mini_val,170,1154_0.96_0.62.png,44.221046447753906,44.215599060058594,44.48105239868164,-0.0054473876953125,0.2600059509277344,0.012171076610684395,1.0,0.9955796599388123,0.03663674741983414,0.003924975637346506,0.00680548558011651,17585.638671875,69.2794189453125,141.8082275390625,0.008063865645429115,open_easy
32,32,mini_val,171,1155_0.63_1.27.png,40.34562683105469,39.9401741027832,40.686683654785156,-0.4054527282714844,0.34105682373046875,-0.29136961698532104,1.0,0.9976379871368408,0.045070990920066833,0.006683666724711657,0.013865586370229721,21634.076171875,144.17526245117188,405.7254333496094,0.018753998558859914,open_easy
32,32,mini_val,172,1156_0.91_1.37.png,38.92448043823242,39.3439826965332,40.161643981933594,0.41950225830078125,1.2371635437011719,0.3999501168727875,1.0,0.9999475479125977,0.1758287250995636,0.006819309666752815,0.007229791488498449,84397.78125,571.4852294921875,685.0934448242188,0.008117434305469004,middle
32,32,mini_val,173,1157_0.56_1.98.png,39.664581298828125,39.893516540527344,40.072486877441406,0.22893524169921875,0.40790557861328125,0.3951420783996582,1.0,0.999927282333374,0.054220348596572876,0.006976626813411713,0.012951874174177647,26025.765625,180.3135223388672,340.55792236328125,0.013085414172643816,open_easy
32,32,mini_val,174,1158_0.86_1.65.png,32.247589111328125,32.756446838378906,33.033782958984375,0.5088577270507812,0.78619384765625,0.6948133707046509,1.0,0.9999369382858276,0.11921732872724533,0.014591125771403313,0.016200369223952293,57224.31640625,828.7133178710938,613.9932861328125,0.01072958708276946,open_hard
32,32,mini_val,175,1159_0.84_1.51.png,33.248287200927734,33.66710662841797,33.91791915893555,0.4188194274902344,0.6696319580078125,0.6853359341621399,1.0,0.9998979568481445,0.09445101022720337,0.013684308156371117,0.014441097155213356,45336.484375,616.8837280273438,452.94073486328125,0.009990645307139152,open_hard
32,32,mini_val,176,115_0.86_1.29.png,33.77647018432617,33.27263641357422,34.96784591674805,-0.5038337707519531,1.191375732421875,-0.21935835480690002,1.0,0.9999996423721313,0.2242186963558197,0.008295822888612747,0.01585913635790348,107624.9765625,892.5404052734375,1885.730224609375,0.01752130671558654,open_hard
32,32,mini_val,177,1160_0.83_0.65.png,41.235538482666016,41.362632751464844,41.355995178222656,0.12709426879882812,0.12045669555664062,0.6822659373283386,1.0,0.998596727848053,0.01461353711783886,0.006670719478279352,0.010200251825153828,7014.49755859375,46.76823425292969,49.976951599121094,0.007124808467271084,open_easy
32,32,mini_val,178,1161_0.75_1.93.png,36.42562484741211,37.08396911621094,39.91178512573242,0.6583442687988281,3.4861602783203125,0.3632523715496063,1.0,1.0,0.36322474479675293,0.009735231287777424,0.03199935704469681,174347.875,1731.7515869140625,4728.9375,0.027123574061341443,middle
32,32,mini_val,179,1162_0.65_1.7.png,38.16787338256836,39.37006378173828,40.89165496826172,1.2021903991699219,2.7237815856933594,0.45978450775146484,1.0,0.9999997615814209,0.29002058506011963,0.00909342523664236,0.015030615963041782,139209.890625,1274.5697021484375,1739.98681640625,0.012499017193350014,middle
32,32,mini_val,180,1163_0.95_1.89.png,34.3666877746582,35.07683181762695,38.095375061035156,0.71014404296875,3.728687286376953,0.1512514352798462,1.0,1.0,0.3885771930217743,0.014777131378650665,0.013834891840815544,186517.046875,2758.603515625,2599.558837890625,0.013937379351887323,middle
32,32,mini_val,181,1164_0.79_1.96.png,36.122432708740234,37.80067825317383,39.687599182128906,1.6782455444335938,3.565166473388672,0.5535598397254944,1.0,1.0,0.37477055191993713,0.010281668975949287,0.015282919630408287,179889.84375,1887.068603515625,2023.010498046875,0.011245829424691326,middle
32,32,mini_val,182,1165_0.76_1.92.png,34.57228469848633,34.00790786743164,37.000423431396484,-0.5643768310546875,2.4281387329101562,-0.40292614698410034,1.0,0.9999997615814209,0.30215921998023987,0.013233617879450321,0.013808862306177616,145036.40625,1907.39599609375,2931.502197265625,0.020212181707071394,middle
32,32,mini_val,183,1166_0.73_1.03.png,35.96601867675781,35.720314025878906,36.402244567871094,-0.24570465087890625,0.43622589111328125,-0.4558235704898834,1.0,0.9993452429771423,0.05604806914925575,0.012200319208204746,0.01592995971441269,26903.07421875,326.07586669921875,655.2445068359375,0.024355748399165,middle
32,32,mini_val,184,1167_0.95_0.68.png,35.813026428222656,35.743980407714844,36.0557861328125,-0.0690460205078125,0.24275970458984375,-0.25404638051986694,1.0,0.9992221593856812,0.03389939293265343,0.010432285256683826,0.01428686548024416,16271.708984375,168.29266357421875,346.2384033203125,0.021278551850502602,middle
32,32,mini_val,185,1168_0.56_0.69.png,38.9350700378418,38.9350700378418,38.9350700378418,0.0,0.0,,0.0,0.8763735294342041,0.00594013137742877,0.00796038843691349,412.8543395996094,0.0,0.0,0.0,0.0,middle
32,32,mini_val,186,1169_0.58_1.98.png,32.39725875854492,32.56808090209961,34.02593994140625,0.1708221435546875,1.6286811828613281,0.3003411591053009,1.0,0.9999982118606567,0.21071287989616394,0.01794222928583622,0.009107834659516811,101142.1953125,1828.137451171875,1800.468017578125,0.01780135394545473,open_hard
32,32,mini_val,187,116_0.64_1.08.png,36.54551696777344,36.59334182739258,36.86982727050781,0.047824859619140625,0.324310302734375,0.17384307086467743,1.0,0.9998183846473694,0.04848041757941246,0.009067747741937637,0.013399221003055573,23270.6015625,208.787353515625,329.29071044921875,0.01415050270895715,middle
32,32,mini_val,188,1170_0.71_1.78.png,33.93296813964844,34.005760192871094,35.59261703491211,0.07279205322265625,1.6596488952636719,0.27760955691337585,1.0,0.9999970197677612,0.2104928195476532,0.014759602956473827,0.00907119084149599,101036.5625,1498.567138671875,1634.4423828125,0.01617674178901821,middle
32,32,mini_val,189,1171_0.64_1.87.png,33.36100769042969,33.47021484375,35.01654052734375,0.1092071533203125,1.6555328369140625,0.2556961178779602,1.0,0.9999982118606567,0.2072596400976181,0.01612642966210842,0.00947837345302105,99484.625,1615.276123046875,1701.7000732421875,0.01710515643238528,open_hard
32,32,mini_val,190,1172_0.76_1.83.png,33.23284912109375,33.71315383911133,35.18516540527344,0.4803047180175781,1.9523162841796875,0.4021010100841522,1.0,0.9999996423721313,0.24529410898685455,0.01590755395591259,0.009983982890844345,117741.171875,1888.0137939453125,1627.839111328125,0.013825572528327827,open_hard
32,32,mini_val,191,1173_0.59_1.12.png,39.88563919067383,40.04954528808594,40.49350357055664,0.16390609741210938,0.6078643798828125,0.1095898374915123,1.0,0.9999058246612549,0.07561313360929489,0.0072800833731889725,0.011227809824049473,36294.3046875,263.17669677734375,416.8998718261719,0.01148664715898952,open_easy
32,32,mini_val,192,1174_0.74_1.33.png,34.830814361572266,35.21384048461914,36.25975799560547,0.383026123046875,1.4289436340332031,0.5196875929832458,1.0,0.9999985694885254,0.19420833885669708,0.011067881248891354,0.01167592965066433,93220.0078125,1023.9496459960938,1119.2978515625,0.012007055972509926,middle
32,32,mini_val,193,1175_0.53_1.99.png,36.02137756347656,36.774349212646484,37.5676383972168,0.7529716491699219,1.5462608337402344,-0.3289932310581207,1.0,0.9999971389770508,0.19132809340953827,0.012421177700161934,0.02570650540292263,91837.4921875,1135.7001953125,1737.5040283203125,0.01891933225673168,middle
32,32,mini_val,194,1176_0.65_1.07.png,38.410762786865234,38.64451599121094,39.13428497314453,0.23375320434570312,0.7235221862792969,0.3149702847003937,1.0,0.999675989151001,0.08890873193740845,0.008104018867015839,0.01114962249994278,42676.19140625,344.0391845703125,471.99029541015625,0.011059803601429918,middle
32,32,mini_val,195,1177_0.71_1.64.png,34.710079193115234,33.965763092041016,37.552494049072266,-0.7443161010742188,2.8424148559570312,0.2132851481437683,1.0,1.0,0.30853271484375,0.01575031317770481,0.020313158631324768,148095.6875,2340.71435546875,3505.7802734375,0.023672399464282172,middle
32,32,mini_val,196,1178_0.68_0.85.png,37.41602325439453,35.115997314453125,39.89459228515625,-2.3000259399414062,2.4785690307617188,-0.0011962043354287744,1.0,1.0,0.2624543011188507,0.01252820249646902,0.022252466529607773,125978.0625,1579.13427734375,3400.765625,0.02699490337851481,middle
