variant,stage_set,action_name,action_strength,count,mean_dpsnr,p05_dpsnr,cvar5_dpsnr,unsafe_rate,severe_rate,target_bucket,source_bucket,strong_reference_regression_rate
energy_norm_plus_bucket_strength_plus_alignment_gate,S4_final_decoder,mild_0.33,0.33,20,0.0038333892822265624,-0.8882793426513672,-0.9887428283691406,0.3,0.25,easy_top25,all,0.3
energy_norm_plus_bucket_strength_plus_alignment_gate,S5_bottleneck_mid,mild_0.10,0.1,20,0.04550018310546875,-0.17412834167480468,-0.18251419067382812,0.2,0.0,easy_top25,all,0.2
energy_norm_plus_bucket_strength_plus_alignment_gate,S5_bottleneck_mid,mild_0.20,0.2,20,0.07853336334228515,-0.35697383880615235,-0.37897491455078125,0.3,0.2,easy_top25,all,0.3
energy_norm_plus_bucket_strength_plus_alignment_gate,S5_bottleneck_mid,mild_0.33,0.33,20,0.10249748229980468,-0.6070041656494141,-0.6503829956054688,0.3,0.2,easy_top25,all,0.3
energy_norm_plus_bucket_strength_plus_alignment_gate,S6_early_mid_final,mild_0.10,0.1,20,0.038274383544921874,-0.2856090545654297,-0.3229866027832031,0.3,0.15,easy_top25,all,0.3
energy_norm_plus_bucket_strength_plus_alignment_gate,S6_early_mid_final,mild_0.20,0.2,20,0.05168972015380859,-0.5868888854980469,-0.6647605895996094,0.3,0.2,easy_top25,all,0.3
energy_norm_plus_bucket_strength_plus_alignment_gate,S6_early_mid_final,mild_0.33,0.33,20,0.029955482482910155,-0.9953317642211914,-1.1257400512695312,0.3,0.3,easy_top25,all,0.3
energy_norm_plus_bucket_strength_plus_alignment_gate,S4_final_decoder,mild_0.10,0.1,20,0.0222442626953125,-0.052027320861816405,-0.06294631958007812,0.1,0.0,easy_top25,easy_top25,0.1
energy_norm_plus_bucket_strength_plus_alignment_gate,S4_final_decoder,mild_0.20,0.2,20,0.03753681182861328,-0.10928516387939453,-0.13475799560546875,0.15,0.0,easy_top25,easy_top25,0.15
energy_norm_plus_bucket_strength_plus_alignment_gate,S4_final_decoder,mild_0.33,0.33,20,0.04185409545898437,-0.18444957733154296,-0.2406463623046875,0.3,0.05,easy_top25,easy_top25,0.3
energy_norm_plus_bucket_strength_plus_alignment_gate,S5_bottleneck_mid,mild_0.10,0.1,20,0.03717517852783203,-0.03834304809570313,-0.058086395263671875,0.05,0.0,easy_top25,easy_top25,0.05
energy_norm_plus_bucket_strength_plus_alignment_gate,S5_bottleneck_mid,mild_0.20,0.2,20,0.06921424865722656,-0.08306140899658204,-0.1212615966796875,0.15,0.0,easy_top25,easy_top25,0.15
energy_norm_plus_bucket_strength_plus_alignment_gate,S5_bottleneck_mid,mild_0.33,0.33,20,0.10269546508789062,-0.14811305999755858,-0.212615966796875,0.2,0.05,easy_top25,easy_top25,0.2
energy_norm_plus_bucket_strength_plus_alignment_gate,S6_early_mid_final,mild_0.10,0.1,20,0.03968868255615234,-0.08082103729248047,-0.10029983520507812,0.15,0.0,easy_top25,easy_top25,0.15
energy_norm_plus_bucket_strength_plus_alignment_gate,S6_early_mid_final,mild_0.20,0.2,20,0.06966209411621094,-0.17003707885742186,-0.21114730834960938,0.2,0.05,easy_top25,easy_top25,0.2
energy_norm_plus_bucket_strength_plus_alignment_gate,S6_early_mid_final,mild_0.33,0.33,20,0.09320583343505859,-0.297227668762207,-0.3703193664550781,0.25,0.15,easy_top25,easy_top25,0.25
energy_norm_plus_bucket_strength_plus_alignment_gate,S4_final_decoder,medium_0.50,0.5,18,0.15775150722927517,-0.14542055130004883,-0.1942768096923828,0.2222222222222222,0.0,hard_bottom25,all,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S4_final_decoder,medium_0.67,0.67,18,0.20567957560221353,-0.1903010368347168,-0.23552894592285156,0.2222222222222222,0.05555555555555555,hard_bottom25,all,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S4_final_decoder,mild_0.33,0.33,20,0.12849349975585939,-0.08480358123779297,-0.124359130859375,0.2,0.0,hard_bottom25,all,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S4_final_decoder,strong_0.85,0.85,18,0.24376985761854383,-0.21708402633666993,-0.23552894592285156,0.2222222222222222,0.1111111111111111,hard_bottom25,all,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S4_final_decoder,strong_1.00,1.0,18,0.2733963860405816,-0.23968429565429689,-0.2632312774658203,0.2222222222222222,0.1111111111111111,hard_bottom25,all,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S4_final_decoder,strong_1.25,1.25,18,0.3094445334540473,-0.24217453002929687,-0.2798328399658203,0.2222222222222222,0.1111111111111111,hard_bottom25,all,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S5_bottleneck_mid,medium_0.50,0.5,19,0.2607858557450144,-0.0613983154296875,-0.07019424438476562,0.15789473684210525,0.0,hard_bottom25,all,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S5_bottleneck_mid,medium_0.67,0.67,19,0.34086347881116363,-0.09315261840820313,-0.11417770385742188,0.15789473684210525,0.0,hard_bottom25,all,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S5_bottleneck_mid,mild_0.33,0.33,20,0.1856321334838867,-0.03531866073608399,-0.03619384765625,0.0,0.0,hard_bottom25,all,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S5_bottleneck_mid,strong_0.85,0.85,19,0.4200399298416941,-0.1319498062133789,-0.17151260375976562,0.15789473684210525,0.0,hard_bottom25,all,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S5_bottleneck_mid,strong_1.00,1.0,19,0.4796857331928454,-0.16874942779541016,-0.22725677490234375,0.15789473684210525,0.05263157894736842,hard_bottom25,all,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S5_bottleneck_mid,strong_1.25,1.25,19,0.5738451104415091,-0.2325185775756836,-0.27350616455078125,0.15789473684210525,0.10526315789473684,hard_bottom25,all,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S6_early_mid_final,medium_0.50,0.5,18,0.23870266808403862,-0.1758244514465332,-0.17655563354492188,0.2222222222222222,0.0,hard_bottom25,all,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S6_early_mid_final,medium_0.67,0.67,18,0.3047740724351671,-0.25177745819091796,-0.2663459777832031,0.2777777777777778,0.16666666666666666,hard_bottom25,all,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S6_early_mid_final,mild_0.33,0.33,20,0.18549365997314454,-0.10192689895629883,-0.10892295837402344,0.2,0.0,hard_bottom25,all,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S6_early_mid_final,strong_0.85,0.85,18,0.3657711876763238,-0.3403949737548828,-0.3759002685546875,0.3333333333333333,0.2222222222222222,hard_bottom25,all,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S6_early_mid_final,strong_1.00,1.0,18,0.410170767042372,-0.4163382530212402,-0.4779472351074219,0.3333333333333333,0.2222222222222222,hard_bottom25,all,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S6_early_mid_final,strong_1.25,1.25,18,0.46547603607177734,-0.5210317611694336,-0.6077651977539062,0.3333333333333333,0.3333333333333333,hard_bottom25,all,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S4_final_decoder,medium_0.50,0.5,17,0.33142493752872243,-0.24566497802734374,-0.32662200927734375,0.23529411764705882,0.11764705882352941,hard_bottom25,hard_bottom25,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S4_final_decoder,medium_0.67,0.67,17,0.3560295104980469,-0.24566497802734374,-0.32662200927734375,0.23529411764705882,0.11764705882352941,hard_bottom25,hard_bottom25,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S4_final_decoder,mild_0.33,0.33,20,0.2581027984619141,-0.2514967918395996,-0.28772735595703125,0.25,0.1,hard_bottom25,hard_bottom25,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S4_final_decoder,strong_0.85,0.85,17,0.3560295104980469,-0.24566497802734374,-0.32662200927734375,0.23529411764705882,0.11764705882352941,hard_bottom25,hard_bottom25,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S4_final_decoder,strong_1.00,1.0,17,0.3560295104980469,-0.24566497802734374,-0.32662200927734375,0.23529411764705882,0.11764705882352941,hard_bottom25,hard_bottom25,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S4_final_decoder,strong_1.25,1.25,17,0.3560295104980469,-0.24566497802734374,-0.32662200927734375,0.23529411764705882,0.11764705882352941,hard_bottom25,hard_bottom25,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S5_bottleneck_mid,medium_0.50,0.5,20,0.5408592224121094,-0.4379421234130859,-0.4501838684082031,0.2,0.15,hard_bottom25,hard_bottom25,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S5_bottleneck_mid,medium_0.67,0.67,20,0.6340155601501465,-0.4693324089050293,-0.4828624725341797,0.2,0.15,hard_bottom25,hard_bottom25,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S5_bottleneck_mid,mild_0.33,0.33,20,0.39068098068237306,-0.26449947357177733,-0.3519783020019531,0.15,0.1,hard_bottom25,hard_bottom25,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S5_bottleneck_mid,strong_0.85,0.85,20,0.6419784545898437,-0.4692511558532715,-0.4828319549560547,0.2,0.15,hard_bottom25,hard_bottom25,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S5_bottleneck_mid,strong_1.00,1.0,20,0.6419734001159668,-0.46919450759887693,-0.4827861785888672,0.2,0.15,hard_bottom25,hard_bottom25,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S5_bottleneck_mid,strong_1.25,1.25,20,0.6419770240783691,-0.46930770874023436,-0.4828758239746094,0.2,0.15,hard_bottom25,hard_bottom25,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S6_early_mid_final,medium_0.50,0.5,16,0.48688745498657227,-0.40395164489746094,-0.5222377777099609,0.25,0.25,hard_bottom25,hard_bottom25,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S6_early_mid_final,medium_0.67,0.67,16,0.5342174768447876,-0.5274271965026855,-0.7651767730712891,0.25,0.25,hard_bottom25,hard_bottom25,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S6_early_mid_final,mild_0.33,0.33,20,0.3674591064453125,-0.3130179405212402,-0.5136604309082031,0.25,0.1,hard_bottom25,hard_bottom25,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S6_early_mid_final,strong_0.85,0.85,16,0.5517526865005493,-0.5770864486694336,-0.8161907196044922,0.25,0.25,hard_bottom25,hard_bottom25,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S6_early_mid_final,strong_1.00,1.0,16,0.5584635734558105,-0.5771007537841797,-0.8161735534667969,0.25,0.25,hard_bottom25,hard_bottom25,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S6_early_mid_final,strong_1.25,1.25,16,0.562694787979126,-0.5771279335021973,-0.8162136077880859,0.25,0.25,hard_bottom25,hard_bottom25,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S4_final_decoder,medium_0.50,0.5,32,0.26173949241638184,-0.2662498474121094,-0.4511432647705078,0.21875,0.15625,mid_50,all,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S4_final_decoder,medium_0.67,0.67,32,0.27430570125579834,-0.40182056427001955,-0.5224609375,0.25,0.1875,mid_50,all,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S4_final_decoder,mild_0.20,0.2,40,0.13501272201538086,-0.20795803070068358,-0.35427093505859375,0.2,0.075,mid_50,all,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S4_final_decoder,mild_0.33,0.33,40,0.19608650207519532,-0.26308326721191405,-0.5377006530761719,0.225,0.1,mid_50,all,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S5_bottleneck_mid,medium_0.50,0.5,36,0.3678903579711914,-0.4622516632080078,-0.8665294647216797,0.19444444444444445,0.1388888888888889,mid_50,all,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S5_bottleneck_mid,medium_0.67,0.67,36,0.4575519561767578,-0.5997810363769531,-1.1631946563720703,0.25,0.19444444444444445,mid_50,all,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S5_bottleneck_mid,mild_0.20,0.2,40,0.16403551101684571,-0.16428070068359374,-0.34241485595703125,0.15,0.05,mid_50,all,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S5_bottleneck_mid,mild_0.33,0.33,40,0.2619930267333984,-0.2765493392944336,-0.5683917999267578,0.2,0.075,mid_50,all,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S6_early_mid_final,medium_0.50,0.5,31,0.47227256528792844,-0.37839317321777344,-0.6349315643310547,0.1935483870967742,0.12903225806451613,mid_50,all,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S6_early_mid_final,medium_0.67,0.67,31,0.5561708019625756,-0.5640850067138672,-0.8990135192871094,0.1935483870967742,0.1935483870967742,mid_50,all,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S6_early_mid_final,mild_0.20,0.2,40,0.18648271560668944,-0.2721586227416992,-0.4633750915527344,0.2,0.075,mid_50,all,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S6_early_mid_final,mild_0.33,0.33,40,0.2904913902282715,-0.4561269760131836,-0.7704849243164062,0.25,0.15,mid_50,all,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S4_final_decoder,medium_0.50,0.5,31,0.2585497210102697,-0.3613471984863281,-0.4638214111328125,0.25806451612903225,0.16129032258064516,mid_50,mid_50,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S4_final_decoder,medium_0.67,0.67,31,0.2535148128386467,-0.4572029113769531,-0.5588722229003906,0.3225806451612903,0.1935483870967742,mid_50,mid_50,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S4_final_decoder,mild_0.20,0.2,40,0.1632404327392578,-0.2315359115600586,-0.42224693298339844,0.225,0.1,mid_50,mid_50,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S4_final_decoder,mild_0.33,0.33,40,0.21501312255859376,-0.3031776428222656,-0.5546112060546875,0.25,0.175,mid_50,mid_50,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S5_bottleneck_mid,medium_0.50,0.5,29,0.45900108074319773,-0.24639434814453126,-0.3912181854248047,0.20689655172413793,0.10344827586206896,mid_50,mid_50,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S5_bottleneck_mid,medium_0.67,0.67,29,0.552166642813847,-0.40036697387695314,-0.5831069946289062,0.2413793103448276,0.1724137931034483,mid_50,mid_50,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S5_bottleneck_mid,mild_0.20,0.2,40,0.18194112777709961,-0.19219493865966797,-0.41705894470214844,0.175,0.05,mid_50,mid_50,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S5_bottleneck_mid,mild_0.33,0.33,40,0.287188720703125,-0.33742580413818357,-0.6839408874511719,0.225,0.125,mid_50,mid_50,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S6_early_mid_final,medium_0.50,0.5,29,0.45312342150457974,-0.42252044677734374,-0.6445045471191406,0.2413793103448276,0.1724137931034483,mid_50,mid_50,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S6_early_mid_final,medium_0.67,0.67,29,0.5078874785324623,-0.6685760498046875,-0.9427547454833984,0.3448275862068966,0.2413793103448276,mid_50,mid_50,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S6_early_mid_final,mild_0.20,0.2,40,0.20314559936523438,-0.30592994689941405,-0.5397605895996094,0.225,0.1,mid_50,mid_50,0.0
energy_norm_plus_bucket_strength_plus_alignment_gate,S6_early_mid_final,mild_0.33,0.33,40,0.31312084197998047,-0.5310136795043945,-0.8771495819091797,0.25,0.15,mid_50,mid_50,0.0
raw_v228_baseline,S4_final_decoder,medium_0.67,0.67,20,-0.2318204879760742,-2.0169105529785156,-2.3874244689941406,0.6,0.45,easy_top25,all,0.6
raw_v228_baseline,S4_final_decoder,mild_0.33,0.33,20,-0.009952545166015625,-0.9517282485961914,-1.1449470520019531,0.35,0.25,easy_top25,all,0.35
raw_v228_baseline,S4_final_decoder,strong_1.25,1.25,20,-1.0036018371582032,-3.872768020629883,-4.364967346191406,0.7,0.7,easy_top25,all,0.7
raw_v228_baseline,S5_bottleneck_mid,medium_0.67,0.67,20,0.0634267807006836,-1.3069471359252929,-1.4187355041503906,0.5,0.3,easy_top25,all,0.5
raw_v228_baseline,S5_bottleneck_mid,mild_0.33,0.33,20,0.10245800018310547,-0.6070041656494141,-0.6503829956054688,0.3,0.2,easy_top25,all,0.3
raw_v228_baseline,S5_bottleneck_mid,strong_1.25,1.25,20,-0.32264118194580077,-2.5480777740478517,-2.7853240966796875,0.65,0.6,easy_top25,all,0.65
raw_v228_baseline,S6_early_mid_final,medium_0.67,0.67,20,-0.19722728729248046,-2.103531265258789,-2.3622169494628906,0.65,0.6,easy_top25,all,0.65
raw_v228_baseline,S6_early_mid_final,mild_0.33,0.33,20,0.03497772216796875,-0.9953317642211914,-1.1257400512695312,0.3,0.3,easy_top25,all,0.3
raw_v228_baseline,S6_early_mid_final,strong_1.25,1.25,20,-1.1047273635864259,-3.9344606399536133,-4.356525421142578,0.65,0.65,easy_top25,all,0.65
raw_v228_baseline,S4_final_decoder,medium_0.67,0.67,20,0.02897815704345703,-0.4400630950927734,-0.5768966674804688,0.45,0.25,easy_top25,easy_top25,0.45
raw_v228_baseline,S4_final_decoder,mild_0.33,0.33,20,0.04972629547119141,-0.19109230041503905,-0.2406463623046875,0.3,0.05,easy_top25,easy_top25,0.3
raw_v228_baseline,S4_final_decoder,strong_1.25,1.25,20,-0.1713703155517578,-1.0944442749023438,-1.3005027770996094,0.55,0.45,easy_top25,easy_top25,0.55
raw_v228_baseline,S5_bottleneck_mid,medium_0.67,0.67,20,0.14704837799072265,-0.35770187377929685,-0.4900054931640625,0.25,0.2,easy_top25,easy_top25,0.25
raw_v228_baseline,S5_bottleneck_mid,mild_0.33,0.33,20,0.1028665542602539,-0.14811305999755858,-0.212615966796875,0.2,0.05,easy_top25,easy_top25,0.2
raw_v228_baseline,S5_bottleneck_mid,strong_1.25,1.25,20,0.07262325286865234,-0.9314788818359375,-1.061187744140625,0.4,0.35,easy_top25,easy_top25,0.4
raw_v228_baseline,S6_early_mid_final,medium_0.67,0.67,20,0.076593017578125,-0.6814723968505859,-0.8551254272460938,0.4,0.25,easy_top25,easy_top25,0.4
raw_v228_baseline,S6_early_mid_final,mild_0.33,0.33,20,0.09395866394042969,-0.297227668762207,-0.3703193664550781,0.25,0.15,easy_top25,easy_top25,0.25
raw_v228_baseline,S6_early_mid_final,strong_1.25,1.25,20,-0.21532821655273438,-1.6324724197387694,-1.8275032043457031,0.5,0.5,easy_top25,easy_top25,0.5
raw_v228_baseline,S4_final_decoder,medium_0.67,0.67,20,0.24219074249267578,-0.20178003311157228,-0.2679119110107422,0.2,0.05,hard_bottom25,all,0.0
raw_v228_baseline,S4_final_decoder,mild_0.33,0.33,20,0.12849349975585939,-0.08480358123779297,-0.124359130859375,0.2,0.0,hard_bottom25,all,0.0
raw_v228_baseline,S4_final_decoder,strong_1.25,1.25,20,0.38779726028442385,-0.47516584396362305,-0.5443019866943359,0.25,0.2,hard_bottom25,all,0.0
raw_v228_baseline,S5_bottleneck_mid,medium_0.67,0.67,20,0.3609294891357422,-0.09198455810546875,-0.11417770385742188,0.15,0.0,hard_bottom25,all,0.0
raw_v228_baseline,S5_bottleneck_mid,mild_0.33,0.33,20,0.1856321334838867,-0.03531866073608399,-0.03619384765625,0.0,0.0,hard_bottom25,all,0.0
raw_v228_baseline,S5_bottleneck_mid,strong_1.25,1.25,20,0.6163811683654785,-0.2333441734313965,-0.3355598449707031,0.15,0.15,hard_bottom25,all,0.0
raw_v228_baseline,S6_early_mid_final,medium_0.67,0.67,20,0.34763422012329104,-0.25006351470947263,-0.2663459777832031,0.25,0.15,hard_bottom25,all,0.0
raw_v228_baseline,S6_early_mid_final,mild_0.33,0.33,20,0.18549365997314454,-0.10192689895629883,-0.10892295837402344,0.2,0.0,hard_bottom25,all,0.0
raw_v228_baseline,S6_early_mid_final,strong_1.25,1.25,20,0.5471711158752441,-0.5522934913635253,-0.6676025390625,0.3,0.3,hard_bottom25,all,0.0
raw_v228_baseline,S4_final_decoder,medium_0.67,0.67,20,0.40738325119018554,-0.726203727722168,-1.3549575805664062,0.35,0.3,hard_bottom25,hard_bottom25,0.0
raw_v228_baseline,S4_final_decoder,mild_0.33,0.33,20,0.2741399765014648,-0.3033448219299317,-0.5813407897949219,0.25,0.15,hard_bottom25,hard_bottom25,0.0
raw_v228_baseline,S4_final_decoder,strong_1.25,1.25,20,0.25696754455566406,-1.7129055976867675,-2.8395538330078125,0.4,0.4,hard_bottom25,hard_bottom25,0.0
raw_v228_baseline,S5_bottleneck_mid,medium_0.67,0.67,20,0.7053727149963379,-0.6639351844787598,-0.8489837646484375,0.3,0.15,hard_bottom25,hard_bottom25,0.0
raw_v228_baseline,S5_bottleneck_mid,mild_0.33,0.33,20,0.3935080528259277,-0.26449947357177733,-0.3519783020019531,0.15,0.1,hard_bottom25,hard_bottom25,0.0
raw_v228_baseline,S5_bottleneck_mid,strong_1.25,1.25,20,0.9323455810546875,-1.5477110862731933,-1.8992118835449219,0.3,0.3,hard_bottom25,hard_bottom25,0.0
raw_v228_baseline,S6_early_mid_final,medium_0.67,0.67,20,0.5896020889282226,-0.8002013206481934,-1.2438087463378906,0.3,0.25,hard_bottom25,hard_bottom25,0.0
raw_v228_baseline,S6_early_mid_final,mild_0.33,0.33,20,0.36705322265625,-0.31342382431030275,-0.5217781066894531,0.25,0.1,hard_bottom25,hard_bottom25,0.0
raw_v228_baseline,S6_early_mid_final,strong_1.25,1.25,20,0.5337203979492188,-1.865537738800049,-2.673646926879883,0.35,0.35,hard_bottom25,hard_bottom25,0.0
raw_v228_baseline,S4_final_decoder,medium_0.67,0.67,40,0.3499384880065918,-0.8009971618652344,-1.222513198852539,0.275,0.225,mid_50,all,0.0
raw_v228_baseline,S4_final_decoder,mild_0.33,0.33,40,0.20860252380371094,-0.36757469177246094,-0.5868263244628906,0.225,0.1,mid_50,all,0.0
raw_v228_baseline,S4_final_decoder,strong_1.25,1.25,40,0.39516143798828124,-1.5289392471313477,-2.3768539428710938,0.35,0.325,mid_50,all,0.0
raw_v228_baseline,S5_bottleneck_mid,medium_0.67,0.67,40,0.48140621185302734,-0.5868362426757813,-1.1665420532226562,0.25,0.2,mid_50,all,0.0
raw_v228_baseline,S5_bottleneck_mid,mild_0.33,0.33,40,0.2619930267333984,-0.2765493392944336,-0.5683917999267578,0.2,0.075,mid_50,all,0.0
raw_v228_baseline,S5_bottleneck_mid,strong_1.25,1.25,40,0.707219123840332,-1.1581554412841797,-2.187807083129883,0.275,0.25,mid_50,all,0.0
raw_v228_baseline,S6_early_mid_final,medium_0.67,0.67,40,0.4870017051696777,-0.9550012588500977,-1.5829639434814453,0.25,0.25,mid_50,all,0.0
raw_v228_baseline,S6_early_mid_final,mild_0.33,0.33,40,0.29018821716308596,-0.4561269760131836,-0.7704849243164062,0.25,0.15,mid_50,all,0.0
raw_v228_baseline,S6_early_mid_final,strong_1.25,1.25,40,0.5338247299194336,-1.8340389251708986,-2.942148208618164,0.35,0.35,mid_50,all,0.0
raw_v228_baseline,S4_final_decoder,medium_0.67,0.67,40,0.3584336280822754,-0.979984474182129,-1.6484107971191406,0.375,0.275,mid_50,mid_50,0.0
raw_v228_baseline,S4_final_decoder,mild_0.33,0.33,40,0.24357271194458008,-0.4212972640991211,-0.8187713623046875,0.25,0.2,mid_50,mid_50,0.0
raw_v228_baseline,S4_final_decoder,strong_1.25,1.25,40,0.20552453994750977,-2.157670593261719,-2.994394302368164,0.425,0.4,mid_50,mid_50,0.0
raw_v228_baseline,S5_bottleneck_mid,medium_0.67,0.67,40,0.5065991401672363,-0.7784152984619142,-1.3648967742919922,0.275,0.225,mid_50,mid_50,0.0
raw_v228_baseline,S5_bottleneck_mid,mild_0.33,0.33,40,0.287188720703125,-0.33742580413818357,-0.6839408874511719,0.225,0.125,mid_50,mid_50,0.0
raw_v228_baseline,S5_bottleneck_mid,strong_1.25,1.25,40,0.6608188629150391,-1.671902847290039,-2.4621829986572266,0.375,0.35,mid_50,mid_50,0.0
raw_v228_baseline,S6_early_mid_final,medium_0.67,0.67,40,0.49990339279174806,-1.1993289947509767,-1.7557487487792969,0.35,0.275,mid_50,mid_50,0.0
raw_v228_baseline,S6_early_mid_final,mild_0.33,0.33,40,0.31221418380737304,-0.5317108154296875,-0.8841209411621094,0.25,0.15,mid_50,mid_50,0.0
raw_v228_baseline,S6_early_mid_final,strong_1.25,1.25,40,0.446473217010498,-2.4644401550292967,-3.133848190307617,0.375,0.375,mid_50,mid_50,0.0
rms_clip,S4_final_decoder,medium_0.67,0.67,20,-0.2318204879760742,-2.0169105529785156,-2.3874244689941406,0.6,0.45,easy_top25,all,0.6
rms_clip,S4_final_decoder,mild_0.33,0.33,20,-0.009952545166015625,-0.9517282485961914,-1.1449470520019531,0.35,0.25,easy_top25,all,0.35
rms_clip,S4_final_decoder,strong_1.25,1.25,20,-0.30676422119140623,-2.4457317352294923,-2.4548568725585938,0.65,0.55,easy_top25,all,0.65
rms_clip,S5_bottleneck_mid,medium_0.67,0.67,20,0.06238536834716797,-1.1864004135131836,-1.1988487243652344,0.35,0.3,easy_top25,all,0.35
rms_clip,S5_bottleneck_mid,mild_0.33,0.33,20,0.10245800018310547,-0.6070041656494141,-0.6503829956054688,0.3,0.2,easy_top25,all,0.3
rms_clip,S5_bottleneck_mid,strong_1.25,1.25,20,0.06561279296875,-1.1868309020996093,-1.2069511413574219,0.35,0.3,easy_top25,all,0.35
rms_clip,S6_early_mid_final,medium_0.67,0.67,20,-0.1814727783203125,-2.08581428527832,-2.3135948181152344,0.65,0.55,easy_top25,all,0.65
rms_clip,S6_early_mid_final,mild_0.33,0.33,20,0.03497772216796875,-0.9953317642211914,-1.1257400512695312,0.3,0.3,easy_top25,all,0.3
rms_clip,S6_early_mid_final,strong_1.25,1.25,20,-0.5924539566040039,-3.1716007232666015,-3.4224586486816406,0.65,0.65,easy_top25,all,0.65
rms_clip,S4_final_decoder,medium_0.67,0.67,20,0.02897815704345703,-0.4400630950927734,-0.5768966674804688,0.45,0.25,easy_top25,easy_top25,0.45
rms_clip,S4_final_decoder,mild_0.33,0.33,20,0.04972629547119141,-0.19109230041503905,-0.2406463623046875,0.3,0.05,easy_top25,easy_top25,0.3
rms_clip,S4_final_decoder,strong_1.25,1.25,20,-0.15793342590332032,-1.0885414123535155,-1.1943321228027344,0.5,0.45,easy_top25,easy_top25,0.5
rms_clip,S5_bottleneck_mid,medium_0.67,0.67,20,0.118170166015625,-0.28269329071044924,-0.44731903076171875,0.4,0.2,easy_top25,easy_top25,0.4
rms_clip,S5_bottleneck_mid,mild_0.33,0.33,20,0.1028665542602539,-0.14811305999755858,-0.212615966796875,0.2,0.05,easy_top25,easy_top25,0.2
rms_clip,S5_bottleneck_mid,strong_1.25,1.25,20,0.11955013275146484,-0.2883577346801758,-0.4808807373046875,0.4,0.2,easy_top25,easy_top25,0.4
rms_clip,S6_early_mid_final,medium_0.67,0.67,20,0.07708377838134765,-0.6758224487304687,-0.8267097473144531,0.4,0.25,easy_top25,easy_top25,0.4
rms_clip,S6_early_mid_final,mild_0.33,0.33,20,0.09395866394042969,-0.297227668762207,-0.3703193664550781,0.25,0.15,easy_top25,easy_top25,0.25
