label,split,name,fold,domain_group,bucket,selected_alpha,delta_psnr,delta_ssim,a0_psnr,domain_luma_mean,domain_sky_proxy_ratio,domain_gradient_mean
heldout,val_regular,161_0.83_1.56.png,4,sky_high,hard_bottom25_by_a0_fulltrain,0.5,1.8028717041015625,0.0017287731170654297,28.51170539855957,0.7211818099021912,0.61399375,0.018436290323734283
heldout,val_regular,1642_0.91_0.72.png,1,sky_high,easy_top25_by_a0_fulltrain,0.5,0.6453208923339844,0.00023514032363891602,42.781009674072266,0.6002736687660217,0.487470703125,0.017986444756388664
heldout,val_regular,164_0.84_0.62.png,1,sky_high,mid_by_a0_fulltrain,0.5,2.212799072265625,0.0003437995910644531,36.68079376220703,0.58864426612854,0.56386875,0.026970259845256805
heldout,val_regular,165_0.71_1.57.png,3,sky_mid,mid_by_a0_fulltrain,0.25,0.8295822143554688,0.00028705596923828125,38.146968841552734,0.555024266242981,0.25518125,0.03952272608876228
heldout,val_regular,1664_0.8_2.0.png,2,sky_high,mid_by_a0_fulltrain,0.5,-0.6929931640625,0.0003191232681274414,39.84394836425781,0.6551970839500427,0.5305729166666666,0.014602669514715672
heldout,val_regular,1674_0.9_1.32.png,0,sky_mid,mid_by_a0_fulltrain,0.25,0.54052734375,0.0002601146697998047,41.204315185546875,0.5811977982521057,0.2785416666666667,0.04178247228264809
heldout,val_regular,1675_0.56_1.81.png,0,sky_low,mid_by_a0_fulltrain,0.25,0.9192390441894531,0.0001450181007385254,40.729469299316406,0.49536076188087463,0.11317708333333333,0.03783833980560303
heldout,val_regular,1684_0.61_1.24.png,1,sky_mid,mid_by_a0_fulltrain,0.25,0.18109130859375,0.00011211633682250977,40.03773498535156,0.516152024269104,0.21791015625,0.030914027243852615
heldout,val_regular,1701_0.55_0.71.png,3,sky_mid,easy_top25_by_a0_fulltrain,0.25,0.8322601318359375,9.894371032714844e-05,45.161842346191406,0.4895760715007782,0.20489583333333333,0.03152196854352951
heldout,val_regular,1704_0.9_1.06.png,0,sky_mid,mid_by_a0_fulltrain,0.25,0.6497611999511719,0.00020575523376464844,42.1196174621582,0.5226535201072693,0.22194010416666668,0.030464166775345802
heldout,val_regular,1716_0.87_0.59.png,3,sky_low,mid_by_a0_fulltrain,0.25,0.6795005798339844,0.0003669261932373047,41.12706756591797,0.4992964267730713,0.18383463541666667,0.037246689200401306
heldout,val_regular,1729_0.85_0.57.png,1,sky_mid,easy_top25_by_a0_fulltrain,0.25,0.12679672241210938,2.3543834686279297e-05,46.27433395385742,0.48897114396095276,0.20917643229166666,0.05194826051592827
heldout,val_regular,1739_0.98_1.18.png,1,sky_mid,hard_bottom25_by_a0_fulltrain,0.25,0.7134132385253906,0.0008613467216491699,35.712276458740234,0.634018063545227,0.31701171875,0.023069802671670914
heldout,val_regular,1741_0.52_0.81.png,1,sky_low,easy_top25_by_a0_fulltrain,0.25,0.25798797607421875,0.00011014938354492188,49.389678955078125,0.44814860820770264,0.12591796875,0.04989723861217499
heldout,val_regular,1744_0.79_1.18.png,3,sky_low,easy_top25_by_a0_fulltrain,0.25,0.25691986083984375,5.710124969482422e-05,45.941978454589844,0.5029316544532776,0.13952799479166667,0.046921905130147934
heldout,val_regular,1753_0.96_1.66.png,2,sky_high,mid_by_a0_fulltrain,0.5,0.5740127563476562,0.00031948089599609375,38.76080322265625,0.6881857514381409,0.5650455729166667,0.020181404426693916
heldout,val_regular,1778_0.61_0.57.png,1,sky_low,easy_top25_by_a0_fulltrain,0.25,0.426300048828125,4.780292510986328e-05,48.499267578125,0.4847888648509979,0.13596028645833333,0.0311543308198452
heldout,val_regular,179_0.79_1.66.png,2,sky_mid,mid_by_a0_fulltrain,0.25,0.5845756530761719,0.0007846355438232422,38.12906265258789,0.5801045894622803,0.30098125,0.023070788010954857
heldout,val_regular,1801_0.99_0.78.png,2,sky_mid,mid_by_a0_fulltrain,0.25,-0.16262435913085938,5.370378494262695e-05,41.88230895996094,0.5545933246612549,0.272880859375,0.01472749374806881
heldout,val_regular,1811_0.62_1.47.png,3,sky_low,easy_top25_by_a0_fulltrain,0.25,-0.16439056396484375,0.0003756880760192871,45.50151824951172,0.3792700469493866,0.09139973958333333,0.012941176071763039
heldout,val_regular,1823_0.78_0.96.png,3,sky_low,easy_top25_by_a0_fulltrain,0.25,0.2622833251953125,0.00016945600509643555,46.251502990722656,0.43996623158454895,0.110126953125,0.017143474891781807
heldout,val_regular,1838_0.88_0.63.png,1,sky_low,easy_top25_by_a0_fulltrain,0.25,-0.055328369140625,0.0002868175506591797,46.653297424316406,0.41032877564430237,0.09936848958333333,0.019558683037757874
heldout,val_regular,1840_0.94_1.56.png,2,sky_low,mid_by_a0_fulltrain,0.25,0.0921478271484375,0.0005733966827392578,40.73064422607422,0.49723562598228455,0.10755859375,0.01770218461751938
heldout,val_regular,1847_0.55_2.0.png,2,sky_low,mid_by_a0_fulltrain,0.25,0.5904884338378906,0.0002028942108154297,41.16526794433594,0.5368768572807312,0.07746419270833334,0.015586704015731812
heldout,val_regular,1851_0.7_1.14.png,0,sky_high,easy_top25_by_a0_fulltrain,0.5,1.8264961242675781,8.726119995117188e-05,43.70277786254883,0.6006153225898743,0.40711588541666666,0.02100091613829136
heldout,val_regular,185_0.65_1.74.png,0,sky_mid,mid_by_a0_fulltrain,0.25,0.465118408203125,0.00025719404220581055,37.16947555541992,0.5366894006729126,0.303425,0.02424144186079502
heldout,val_regular,1864_0.63_1.68.png,4,sky_mid,easy_top25_by_a0_fulltrain,0.25,0.2814483642578125,0.00021332502365112305,43.06463623046875,0.5643234252929688,0.36684244791666665,0.015455517917871475
heldout,val_regular,1870_0.54_1.45.png,1,sky_low,easy_top25_by_a0_fulltrain,0.25,0.9504165649414062,0.00029218196868896484,45.073936462402344,0.4849478602409363,0.169423828125,0.019391246140003204
heldout,val_regular,1893_0.53_1.29.png,3,sky_low,mid_by_a0_fulltrain,0.25,0.10702896118164062,0.00011283159255981445,42.15018844604492,0.42074906826019287,0.04778971354166667,0.021282697096467018
heldout,val_regular,1896_0.7_0.8.png,4,sky_low,mid_by_a0_fulltrain,0.25,0.19816207885742188,8.553266525268555e-05,41.1153564453125,0.4388093650341034,0.04872721354166667,0.022995227947831154
heldout,val_regular,1900_0.59_0.94.png,4,sky_low,easy_top25_by_a0_fulltrain,0.25,0.8024520874023438,0.00010329484939575195,46.69776153564453,0.44405099749565125,0.08771158854166666,0.03095601685345173
heldout,val_regular,1901_0.77_1.18.png,4,sky_mid,easy_top25_by_a0_fulltrain,0.25,0.8810539245605469,0.0002402663230895996,45.59328079223633,0.6111517548561096,0.2501302083333333,0.022296596318483353
heldout,val_regular,1917_0.96_1.37.png,3,sky_high,mid_by_a0_fulltrain,0.5,0.9631767272949219,0.0010540485382080078,40.48789596557617,0.5675411820411682,0.4729459635416667,0.01350029744207859
heldout,val_regular,1919_0.59_0.94.png,4,sky_low,easy_top25_by_a0_fulltrain,0.25,0.3042411804199219,0.0001239180564880371,49.67170333862305,0.4118122160434723,0.042320963541666666,0.01506172213703394
heldout,val_regular,191_0.53_1.57.png,1,sky_high,mid_by_a0_fulltrain,0.5,-1.9647941589355469,-0.005526840686798096,38.41264343261719,0.6140074133872986,0.46335,0.011037196032702923
heldout,val_regular,1944_0.99_1.3.png,3,sky_high,mid_by_a0_fulltrain,0.5,-0.09043502807617188,0.00013619661331176758,37.30205154418945,0.7658089995384216,0.6542154947916666,0.01639472134411335
heldout,val_regular,1946_0.91_1.18.png,1,sky_mid,mid_by_a0_fulltrain,0.25,0.5066566467285156,0.00017648935317993164,40.00991439819336,0.6200199127197266,0.334052734375,0.024811530485749245
heldout,val_regular,1953_0.73_0.63.png,4,sky_low,easy_top25_by_a0_fulltrain,0.25,1.704559326171875,0.00017714500427246094,46.21620559692383,0.49927860498428345,0.18027669270833332,0.03300946578383446
heldout,val_regular,1994_0.55_1.79.png,0,sky_low,mid_by_a0_fulltrain,0.25,0.3332633972167969,0.00017750263214111328,40.03437423706055,0.4879041016101837,0.11255208333333333,0.01796102710068226
heldout,val_regular,1999_0.93_0.74.png,3,sky_mid,mid_by_a0_fulltrain,0.25,0.313079833984375,0.0003560781478881836,38.255245208740234,0.5411278605461121,0.2862825520833333,0.024056049063801765
heldout,val_regular,2002_0.86_1.83.png,2,sky_mid,mid_by_a0_fulltrain,0.25,1.0803680419921875,0.00031238794326782227,41.44721221923828,0.5658349394798279,0.277548828125,0.026013735681772232
heldout,val_regular,2036_0.8_0.55.png,0,sky_mid,easy_top25_by_a0_fulltrain,0.25,0.7226715087890625,8.171796798706055e-05,45.421470642089844,0.5975586771965027,0.35468098958333333,0.021295690909028053
heldout,val_regular,2037_0.65_0.92.png,2,sky_low,easy_top25_by_a0_fulltrain,0.25,1.1329536437988281,0.0001455545425415039,46.2651252746582,0.4745646119117737,0.17934244791666668,0.02070104517042637
heldout,val_regular,203_0.79_0.99.png,2,sky_mid,mid_by_a0_fulltrain,0.25,0.7358322143554688,0.0003095269203186035,40.774085998535156,0.5295258164405823,0.2667125,0.02977018989622593
heldout,val_regular,2040_0.75_1.75.png,4,sky_mid,mid_by_a0_fulltrain,0.25,1.1392631530761719,0.0004591941833496094,41.331825256347656,0.5465493202209473,0.36173177083333335,0.016898075118660927
heldout,val_regular,2045_0.94_0.71.png,2,sky_mid,mid_by_a0_fulltrain,0.25,0.31058502197265625,0.00019031763076782227,40.68414306640625,0.5650818943977356,0.32267903645833335,0.026896027848124504
heldout,val_regular,2050_0.8_1.8.png,4,sky_mid,mid_by_a0_fulltrain,0.25,0.7708511352539062,0.0010383129119873047,37.12213134765625,0.6073388457298279,0.28494466145833336,0.019082417711615562
heldout,val_regular,2055_0.69_0.57.png,0,sky_low,easy_top25_by_a0_fulltrain,0.25,-0.23439407348632812,7.152557373046875e-05,45.24013900756836,0.434951514005661,0.13002278645833334,0.024140585213899612
heldout,val_regular,2070_0.86_0.78.png,0,sky_high,easy_top25_by_a0_fulltrain,0.5,-0.01700592041015625,8.541345596313477e-05,44.1800651550293,0.6657611727714539,0.5508984375,0.025297408923506737
heldout,val_regular,2075_0.73_2.0.png,1,sky_mid,mid_by_a0_fulltrain,0.25,1.1581649780273438,0.0004894137382507324,37.7745475769043,0.6009624600410461,0.2828873697916667,0.018691500648856163
heldout,val_regular,2076_0.85_1.77.png,3,sky_mid,mid_by_a0_fulltrain,0.25,0.7188835144042969,0.0003948211669921875,37.433387756347656,0.6466787457466125,0.38441080729166666,0.020138107240200043
heldout,val_regular,2080_0.53_1.58.png,2,sky_low,mid_by_a0_fulltrain,0.25,1.1052970886230469,0.00017631053924560547,40.515220642089844,0.5119953155517578,0.10222981770833334,0.014119654893875122
heldout,val_regular,210_0.87_0.81.png,0,sky_high,mid_by_a0_fulltrain,0.5,2.0499610900878906,0.00039702653884887695,40.08632278442383,0.5842853784561157,0.4328875,0.013937593437731266
heldout,val_regular,2125_0.65_0.5.png,4,sky_mid,easy_top25_by_a0_fulltrain,0.25,0.5746994018554688,4.5299530029296875e-05,48.20316696166992,0.5330301523208618,0.23934895833333333,0.03313736990094185
heldout,val_regular,212_0.71_1.94.png,0,sky_high,mid_by_a0_fulltrain,0.5,-0.1292266845703125,8.529424667358398e-05,37.99172592163086,0.7110574841499329,0.56310625,0.009649033658206463
heldout,val_regular,2131_0.88_1.57.png,3,sky_high,mid_by_a0_fulltrain,0.5,0.5425529479980469,0.000324249267578125,40.4472770690918,0.648913562297821,0.5364973958333333,0.020083419978618622
heldout,val_regular,2151_0.78_0.51.png,4,sky_low,easy_top25_by_a0_fulltrain,0.25,0.5932044982910156,0.0007696747779846191,46.20893096923828,0.4802235960960388,0.159873046875,0.025151804089546204
heldout,val_regular,2155_0.7_0.67.png,0,sky_mid,easy_top25_by_a0_fulltrain,0.25,0.505218505859375,8.165836334228516e-05,47.29435348510742,0.5026441216468811,0.23695963541666668,0.03705138340592384
heldout,val_regular,2161_0.69_1.35.png,3,sky_low,mid_by_a0_fulltrain,0.25,-0.034900665283203125,0.00021636486053466797,39.4231071472168,0.5047556757926941,0.11846354166666667,0.017692754045128822
heldout,val_regular,2165_0.88_1.99.png,1,sky_high,mid_by_a0_fulltrain,0.5,0.3165740966796875,0.0005117654800415039,36.21548843383789,0.5879600644111633,0.46358072916666665,0.018611738458275795
heldout,val_regular,216_0.58_1.1.png,1,sky_mid,mid_by_a0_fulltrain,0.25,0.29070281982421875,0.00010204315185546875,42.399314880371094,0.5537075996398926,0.2928,0.029662786051630974
heldout,val_regular,2170_0.98_1.62.png,0,sky_high,mid_by_a0_fulltrain,0.5,-0.3480262756347656,0.0002588033676147461,36.974342346191406,0.693074643611908,0.5178873697916667,0.024336788803339005
heldout,val_regular,2186_0.56_1.06.png,2,sky_mid,easy_top25_by_a0_fulltrain,0.25,-1.2522430419921875,2.944469451904297e-05,45.25302505493164,0.5530006289482117,0.20552734375,0.01231463998556137
heldout,val_regular,2187_0.73_1.15.png,2,sky_mid,easy_top25_by_a0_fulltrain,0.25,-0.2961311340332031,4.100799560546875e-05,43.14910125732422,0.6108607053756714,0.30931966145833334,0.011982312425971031
heldout,val_regular,2188_0.86_0.97.png,1,sky_high,mid_by_a0_fulltrain,0.5,-1.7863082885742188,-5.429983139038086e-05,41.72600173950195,0.6438392996788025,0.3940201822916667,0.012737089768052101
heldout,val_regular,2189_0.81_0.71.png,0,sky_low,easy_top25_by_a0_fulltrain,0.25,0.8721694946289062,0.00015562772750854492,43.01202392578125,0.542787492275238,0.18268880208333332,0.029264332726597786
heldout,val_regular,2193_0.55_1.89.png,3,sky_low,mid_by_a0_fulltrain,0.25,0.5901069641113281,-2.855062484741211e-05,40.62284469604492,0.4799220860004425,0.11590169270833334,0.024485444650053978
heldout,val_regular,21_0.84_0.84.png,0,sky_high,hard_bottom25_by_a0_fulltrain,0.5,0.545989990234375,0.0006160140037536621,32.65384292602539,0.7097431421279907,0.7996125,0.006141177378594875
heldout,val_regular,2200_0.75_1.88.png,0,sky_high,mid_by_a0_fulltrain,0.5,0.4881134033203125,0.00017213821411132812,39.503395080566406,0.6435003876686096,0.42090494791666666,0.030565863475203514
