name,a0_psnr,candidate_psnr,delta_psnr,a0_ssim,candidate_ssim,delta_ssim,input_gt_l1,a0_gt_l1,candidate_gt_l1
105_0.74_1.06.png,36.506134033203125,36.517921447753906,0.01178741455078125,0.9975177645683289,0.9975401163101196,2.2351741790771484e-05,0.09462561458349228,0.009445127099752426,0.009403210133314133
1060_0.94_1.09.png,40.53528594970703,40.64568328857422,0.1103973388671875,0.9960651397705078,0.9959738254547119,-9.131431579589844e-05,0.13568215072155,0.006265174597501755,0.006150175351649523
1061_0.91_0.94.png,35.50494384765625,35.46840286254883,-0.036540985107421875,0.9919552803039551,0.9917418360710144,-0.00021344423294067383,0.22413517534732819,0.012580079957842827,0.012680165469646454
1062_0.58_1.51.png,34.548439025878906,34.41457748413086,-0.13386154174804688,0.9884068369865417,0.9876584410667419,-0.0007483959197998047,0.24937020242214203,0.014689534902572632,0.015047276392579079
1063_0.51_1.61.png,34.06106948852539,33.9105110168457,-0.1505584716796875,0.9881767630577087,0.9873541593551636,-0.000822603702545166,0.2442275434732437,0.015701428055763245,0.016107499599456787
1064_0.54_0.97.png,37.867576599121094,37.71014404296875,-0.15743255615234375,0.9957189559936523,0.9954754114151001,-0.0002435445785522461,0.1606607437133789,0.0101362569257617,0.010361645370721817
1065_0.84_1.48.png,40.087886810302734,39.709964752197266,-0.37792205810546875,0.9946179389953613,0.9945012331008911,-0.00011670589447021484,0.2886624336242676,0.00782667938619852,0.008176451548933983
1066_0.58_1.42.png,38.98136901855469,38.65827941894531,-0.323089599609375,0.9959184527397156,0.9957926273345947,-0.0001258254051208496,0.22336259484291077,0.008476407267153263,0.008838427253067493
1067_0.62_1.35.png,39.57331085205078,39.18019485473633,-0.3931159973144531,0.9962050318717957,0.9960622191429138,-0.00014281272888183594,0.22243565320968628,0.008105035871267319,0.008507847785949707
1068_0.69_1.34.png,40.14018630981445,39.68098449707031,-0.4592018127441406,0.9960957765579224,0.9959707260131836,-0.00012505054473876953,0.23668356239795685,0.00768673699349165,0.00811829511076212
1069_0.66_1.4.png,33.770050048828125,33.49814987182617,-0.2719001770019531,0.9889904260635376,0.9884456396102905,-0.0005447864532470703,0.22968903183937073,0.0179377943277359,0.018574183806777
106_0.91_1.85.png,30.734580993652344,30.770463943481445,0.03588294982910156,0.9912113547325134,0.9912562370300293,4.488229751586914e-05,0.24454225599765778,0.01817278191447258,0.017922310158610344
1070_0.79_1.57.png,34.46012878417969,34.26254653930664,-0.19758224487304688,0.9878884553909302,0.9875566363334656,-0.0003318190574645996,0.26278451085090637,0.015072583220899105,0.015519198961555958
1071_0.69_1.75.png,31.66425895690918,31.41185760498047,-0.25240135192871094,0.9838303923606873,0.9831821918487549,-0.000648200511932373,0.2761760950088501,0.022584477439522743,0.023385515436530113
1072_0.58_0.58.png,38.13917541503906,37.913455963134766,-0.22571945190429688,0.9959018230438232,0.9956932067871094,-0.0002086162567138672,0.09675778448581696,0.010856528766453266,0.011141343973577023
1073_0.51_0.98.png,39.438934326171875,39.5595703125,0.120635986328125,0.9987540245056152,0.998748242855072,-5.781650543212891e-06,0.06486890465021133,0.008320609107613564,0.008302591741085052
1074_0.59_1.24.png,34.382545471191406,34.503211975097656,0.12066650390625,0.9979127645492554,0.9979246854782104,1.1920928955078125e-05,0.08520638942718506,0.014048205688595772,0.013913017697632313
1075_0.76_1.99.png,29.513813018798828,29.534395217895508,0.020582199096679688,0.9932088851928711,0.9931981563568115,-1.0728836059570312e-05,0.18634818494319916,0.02553645521402359,0.025549141690135002
1076_0.71_1.18.png,35.23798370361328,35.33772659301758,0.09974288940429688,0.9977800250053406,0.997787594795227,7.569789886474609e-06,0.09673664718866348,0.012992446310818195,0.012868051417171955
1077_0.94_0.84.png,40.86440658569336,40.93191146850586,0.0675048828125,0.9972171783447266,0.9971880316734314,-2.9146671295166016e-05,0.18357054889202118,0.006464803125709295,0.006431830581277609
