fold,image,a0_mse,pred_mse,a0_psnr,pred_psnr,delta_psnr,residual_energy
3,5_0.5_0.89.png,0.00016879840404726565,0.0001750356750562787,37.726316638522036,37.5687342616475,-0.15758237687453658,1.7003251286951127e-06
3,420_0.54_1.64.png,0.00010293138620909303,0.00010691276838770136,39.87452178405491,39.709704247334145,-0.1648175367207685,6.781001502531581e-07
3,3_0.88_1.73.png,0.0008084317669272423,0.0007916047470644116,30.92356629434137,31.014916100976553,0.09134980663518277,8.300370382130495e-07
3,1502_0.65_1.08.png,6.264077092055231e-05,6.938916340004653e-05,42.031429060509815,41.58708348609064,-0.44434557441917377,5.016186150896829e-07
3,1186_0.53_1.08.png,0.00028392867534421384,0.00026936709764413536,35.46790743737385,35.69655453098021,0.22864709360635516,6.969173682591645e-07
3,706_0.58_1.34.png,0.000853072851896286,0.000849274976644665,30.690138787673753,30.709516719416577,0.019377931742823762,2.0626676189294813e-07
3,2168_0.63_1.99.png,0.00018161920888815075,0.00016388038056902587,37.408382203911955,37.85473036183162,0.4463481579196653,1.7181880593852839e-06
3,1798_0.64_0.63.png,7.648338396393228e-06,8.174470167432446e-06,51.16432905193899,50.87540386779896,-0.28892518414003376,1.1854924508725162e-07
3,181_0.99_0.56.png,3.671028753160499e-05,3.856227340293117e-05,44.352122138915355,44.138373705875644,-0.21374843303971147,2.13857802577877e-07
3,2702_0.74_0.63.png,1.4570296116289683e-05,1.5538011211901903e-05,48.36531621849516,48.08604569510023,-0.27927052339492775,4.0512776422474417e-07
4,1164_0.79_1.96.png,0.0002426993742119521,0.00025487583479844034,36.149313434729535,35.93671338760592,-0.21260004712361535,3.072103936574422e-06
4,1143_0.73_1.33.png,0.00014587394252885133,0.0001324766781181097,38.360222792279735,38.77860570452477,0.4183829122450362,1.7765052007234772e-06
4,853_0.93_0.96.png,0.00011137202818645164,0.00010535676119616255,39.53223871367591,39.773375886181654,0.24113717250574496,1.1990073289780412e-06
