feature_group,alpha,feature,gain_auc,gain_direction,gain_positive_count,risk_auc,risk_direction,risk_positive_count,fold
pre_router,0.5,depth_far_ratio_lt_0_33,0.5009911228852947,high,1630,0.4734043659043659,low,572,3
pre_router,0.5,depth_image_edge_mismatch,0.5471703228605069,high,1630,0.45766017766017764,low,572,3
pre_router,0.5,depth_luma_std_ratio,0.4526367974220735,low,1630,0.5277584577584578,high,572,3
pre_router,0.5,filename_param_1,0.5569471143422897,high,1609,0.4478202648415414,low,550,4
pre_router,0.5,filename_param_2,0.4381860432997207,low,1609,0.5349625551753211,high,550,4
pre_router,0.5,input_luma_mean,0.4747343351271835,low,1609,0.49672766949362696,low,550,4
pre_router,0.5,input_luma_std,0.5425111975114143,high,1609,0.4942032435649457,low,550,4
pre_router,0.5,input_luma_min,0.4709290280929462,low,1609,0.5151043991469524,high,550,4
pre_router,0.5,input_luma_max,0.5598318084803985,high,1609,0.4608485840400734,low,550,4
pre_router,0.5,input_luma_range,0.5549786167279338,high,1609,0.462418786886872,low,550,4
pre_router,0.5,input_saturation_mean,0.5622700475201667,high,1609,0.47847740911570696,low,550,4
pre_router,0.5,input_saturation_std,0.5756669123775661,high,1609,0.45832267023756385,low,550,4
pre_router,0.5,input_saturation_min,0.5,high,1609,0.5,high,550,4
pre_router,0.5,input_saturation_max,0.5027000094751262,high,1609,0.49809353766800574,low,550,4
pre_router,0.5,input_saturation_range,0.5027000094751262,high,1609,0.49809353766800574,low,550,4
pre_router,0.5,dark_channel_mean,0.4723021184133821,low,1609,0.4944799880970094,low,550,4
pre_router,0.5,dark_channel_std,0.5405800383180527,high,1609,0.49316867529633485,low,550,4
pre_router,0.5,dark_channel_min,0.5,high,1609,0.5,high,550,4
pre_router,0.5,dark_channel_max,0.5619894071301128,high,1609,0.4628889550166146,low,550,4
pre_router,0.5,dark_channel_range,0.5619894071301128,high,1609,0.4628889550166146,low,550,4
pre_router,0.5,bright_channel_mean,0.48696929256138355,low,1609,0.49079006100282696,low,550,4
pre_router,0.5,bright_channel_std,0.5453842484859872,high,1609,0.4898358379209443,low,550,4
pre_router,0.5,bright_channel_min,0.4699321324012379,low,1609,0.5117755294351038,high,550,4
pre_router,0.5,bright_channel_max,0.5,high,1609,0.5,high,550,4
pre_router,0.5,bright_channel_range,0.5300678675987621,high,1609,0.4882244705648961,low,550,4
pre_router,0.5,depth_mean,0.5100548754342097,high,1609,0.5107960124981401,high,550,4
pre_router,0.5,depth_std,0.4792093248089317,low,1609,0.5268977830679958,high,550,4
pre_router,0.5,depth_min,0.5,high,1609,0.5,high,550,4
pre_router,0.5,depth_max,0.5,high,1609,0.5,high,550,4
pre_router,0.5,depth_range,0.5,high,1609,0.5,high,550,4
pre_router,0.5,input_luma_contrast,0.5425111975114143,high,1609,0.4942032435649457,low,550,4
pre_router,0.5,input_highfreq_energy,0.6255153103585612,high,1609,0.38325745176809006,low,550,4
pre_router,0.5,input_edge_mean,0.5653755602770592,high,1609,0.4061191290978525,low,550,4
pre_router,0.5,depth_grad_mean,0.5634664829455759,high,1609,0.42175569111739325,low,550,4
pre_router,0.5,depth_near_ratio_gt_0_66,0.478945145443187,low,1609,0.5267544512225363,high,550,4
pre_router,0.5,depth_far_ratio_lt_0_33,0.4895813760773941,low,1609,0.4873416654267718,low,550,4
pre_router,0.5,depth_image_edge_mismatch,0.5387420244329779,high,1609,0.4672737191886128,low,550,4
pre_router,0.5,depth_luma_std_ratio,0.4555279331537877,low,1609,0.5242235778405991,high,550,4
pre_router,0.75,filename_param_1,0.555041901132354,high,1324,0.43997594672814117,low,891,0
pre_router,0.75,filename_param_2,0.44954783676575727,low,1324,0.5411360965040911,high,891,0
pre_router,0.75,input_luma_mean,0.5188187541800235,high,1324,0.46255184450097797,low,891,0
pre_router,0.75,input_luma_std,0.5130978875025946,high,1324,0.5022564151531066,high,891,0
pre_router,0.75,input_luma_min,0.5029144853670349,high,1324,0.4851516136683816,low,891,0
pre_router,0.75,input_luma_max,0.5186962362491639,high,1324,0.4964696859812773,low,891,0
pre_router,0.75,input_luma_range,0.512519170452711,high,1324,0.5029596740152671,high,891,0
pre_router,0.75,input_saturation_mean,0.5265633287977676,high,1324,0.49255629291640995,low,891,0
pre_router,0.75,input_saturation_std,0.5397894997809091,high,1324,0.48517359050782416,low,891,0
pre_router,0.75,input_saturation_min,0.5,high,1324,0.5,high,891,0
pre_router,0.75,input_saturation_max,0.5030665517400429,high,1324,0.4983308969354434,low,891,0
pre_router,0.75,input_saturation_range,0.5030665517400429,high,1324,0.4983308969354434,low,891,0
pre_router,0.75,dark_channel_mean,0.5155165355965038,high,1324,0.4652997072533422,low,891,0
pre_router,0.75,dark_channel_std,0.5124463803879061,high,1324,0.501374310287207,high,891,0
pre_router,0.75,dark_channel_min,0.5,high,1324,0.5,high,891,0
pre_router,0.75,dark_channel_max,0.5192183788427389,high,1324,0.49822063382720594,low,891,0
pre_router,0.75,dark_channel_range,0.5192183788427389,high,1324,0.49822063382720594,low,891,0
pre_router,0.75,bright_channel_mean,0.5300421173404672,high,1324,0.4554449893184982,low,891,0
pre_router,0.75,bright_channel_std,0.5179755425382256,high,1324,0.4952655067442373,low,891,0
pre_router,0.75,bright_channel_min,0.5002709808353129,high,1324,0.49448760241017725,low,891,0
pre_router,0.75,bright_channel_max,0.5,high,1324,0.5,high,891,0
pre_router,0.75,bright_channel_range,0.49972901916468715,low,1324,0.5055123975898228,high,891,0
pre_router,0.75,depth_mean,0.4862044809852171,low,1324,0.5269515622880466,high,891,0
pre_router,0.75,depth_std,0.4849483118470515,low,1324,0.5198727465214074,high,891,0
pre_router,0.75,depth_min,0.5,high,1324,0.5,high,891,0
pre_router,0.75,depth_max,0.5,high,1324,0.5,high,891,0
pre_router,0.75,depth_range,0.5,high,1324,0.5,high,891,0
pre_router,0.75,input_luma_contrast,0.5130978875025946,high,1324,0.5022564151531066,high,891,0
pre_router,0.75,input_highfreq_energy,0.5754778919997232,high,1324,0.43109275666106633,low,891,0
pre_router,0.75,input_edge_mean,0.5663149921588524,high,1324,0.4183647564246259,low,891,0
pre_router,0.75,depth_grad_mean,0.526364777680404,high,1324,0.46597606343273684,low,891,0
pre_router,0.75,depth_near_ratio_gt_0_66,0.47467194022278086,low,1324,0.5294948130869805,high,891,0
pre_router,0.75,depth_far_ratio_lt_0_33,0.5075903461636032,high,1324,0.47706565239763526,low,891,0
pre_router,0.75,depth_image_edge_mismatch,0.5217108980420193,high,1324,0.4828667801884097,low,891,0
pre_router,0.75,depth_luma_std_ratio,0.4793521251816148,low,1324,0.513131919388953,high,891,0
pre_router,0.75,filename_param_1,0.5409774336934281,high,1349,0.4578438084705173,low,903,1
pre_router,0.75,filename_param_2,0.4412073168361638,low,1349,0.5533156029146936,high,903,1
pre_router,0.75,input_luma_mean,0.5040208727230324,high,1349,0.47981555683315996,low,903,1
pre_router,0.75,input_luma_std,0.5338307193843129,high,1349,0.4819155581497752,low,903,1
pre_router,0.75,input_luma_min,0.49447919529794576,low,1349,0.4951387639323494,low,903,1
pre_router,0.75,input_luma_max,0.5131572006452275,high,1349,0.5020118612404564,high,903,1
pre_router,0.75,input_luma_range,0.5138228345035718,high,1349,0.49841640444079693,low,903,1
pre_router,0.75,input_saturation_mean,0.5357838931876296,high,1349,0.48290228813100616,low,903,1
pre_router,0.75,input_saturation_std,0.5541238759186302,high,1349,0.4715340469387964,low,903,1
pre_router,0.75,input_saturation_min,0.5,high,1349,0.5,high,903,1
pre_router,0.75,input_saturation_max,0.5040469011585778,high,1349,0.49787878654887346,low,903,1
pre_router,0.75,input_saturation_range,0.5040469011585778,high,1349,0.49787878654887346,low,903,1
pre_router,0.75,dark_channel_mean,0.5028645160932081,high,1349,0.4813289329126016,low,903,1
pre_router,0.75,dark_channel_std,0.5330630540586313,high,1349,0.4825233955214601,low,903,1
pre_router,0.75,dark_channel_min,0.5,high,1349,0.5,high,903,1
pre_router,0.75,dark_channel_max,0.5133612635799024,high,1349,0.5036664077323351,high,903,1
pre_router,0.75,dark_channel_range,0.5133612635799024,high,1349,0.5036664077323351,high,903,1
pre_router,0.75,bright_channel_mean,0.5148126091459064,high,1349,0.47271680630102797,low,903,1
pre_router,0.75,bright_channel_std,0.5383610553524181,high,1349,0.4746273613128702,low,903,1
pre_router,0.75,bright_channel_min,0.4938881762881646,low,1349,0.5026957697152161,high,903,1
pre_router,0.75,bright_channel_max,0.5,high,1349,0.5,high,903,1
pre_router,0.75,bright_channel_range,0.5061118237118354,high,1349,0.4973042302847839,low,903,1
pre_router,0.75,depth_mean,0.4896129189884031,low,1349,0.5171679313487553,high,903,1
pre_router,0.75,depth_std,0.4813546169586016,low,1349,0.5219106720443085,high,903,1
pre_router,0.75,depth_min,0.5,high,1349,0.5,high,903,1
pre_router,0.75,depth_max,0.5,high,1349,0.5,high,903,1
pre_router,0.75,depth_range,0.5,high,1349,0.5,high,903,1
pre_router,0.75,input_luma_contrast,0.5338307193843129,high,1349,0.4819155581497752,low,903,1
pre_router,0.75,input_highfreq_energy,0.586256153122163,high,1349,0.4244968701129802,low,903,1
pre_router,0.75,input_edge_mean,0.5733509077330134,high,1349,0.4131355777234552,low,903,1
pre_router,0.75,depth_grad_mean,0.5418776705174869,high,1349,0.45771507275762136,low,903,1
pre_router,0.75,depth_near_ratio_gt_0_66,0.4741416169002979,low,1349,0.5268307900715508,high,903,1
pre_router,0.75,depth_far_ratio_lt_0_33,0.5028443874363865,high,1349,0.4857695835545978,low,903,1
pre_router,0.75,depth_image_edge_mismatch,0.5274516704008796,high,1349,0.4775220862207437,low,903,1
pre_router,0.75,depth_luma_std_ratio,0.4641029698792003,low,1349,0.527988314308243,high,903,1
pre_router,0.75,filename_param_1,0.5502988801452785,high,1344,0.4464261394797575,low,905,2
pre_router,0.75,filename_param_2,0.44298647542821273,low,1344,0.5457893632605887,high,905,2
pre_router,0.75,input_luma_mean,0.5121380649717514,high,1344,0.47220085320651795,low,905,2
pre_router,0.75,input_luma_std,0.5116994832302035,high,1344,0.5025261243885292,high,905,2
pre_router,0.75,input_luma_min,0.4971082330060084,low,1344,0.49677563024282156,low,905,2
pre_router,0.75,input_luma_max,0.5062848203075957,high,1344,0.501944559980271,high,905,2
pre_router,0.75,input_luma_range,0.5109529834768182,high,1344,0.49831309513731176,low,905,2
pre_router,0.75,input_saturation_mean,0.5293758687561654,high,1344,0.4904627117833047,low,905,2
pre_router,0.75,input_saturation_std,0.5368730943413147,high,1344,0.48908756961289157,low,905,2
pre_router,0.75,input_saturation_min,0.5,high,1344,0.5,high,905,2
pre_router,0.75,input_saturation_max,0.5035139085059636,high,1344,0.4978040422407161,low,905,2
pre_router,0.75,input_saturation_range,0.5035139085059636,high,1344,0.4978040422407161,low,905,2
pre_router,0.75,dark_channel_mean,0.509101622051834,high,1344,0.4744056448555475,low,905,2
pre_router,0.75,dark_channel_std,0.5102036812841898,high,1344,0.5033358976152178,high,905,2
pre_router,0.75,dark_channel_min,0.5,high,1344,0.5,high,905,2
pre_router,0.75,dark_channel_max,0.5069826276791319,high,1344,0.5025356944357537,high,905,2
pre_router,0.75,dark_channel_range,0.5069826276791319,high,1344,0.5025356944357537,high,905,2
pre_router,0.75,bright_channel_mean,0.524202565913371,high,1344,0.46403171366418705,low,905,2
pre_router,0.75,bright_channel_std,0.5174318727019999,high,1344,0.4948237086877625,low,905,2
pre_router,0.75,bright_channel_min,0.49194263687113265,low,1344,0.5063408924437116,high,905,2
pre_router,0.75,bright_channel_max,0.5,high,1344,0.5,high,905,2
pre_router,0.75,bright_channel_range,0.5080573631288674,high,1344,0.49365910755628845,low,905,2
pre_router,0.75,depth_mean,0.48833764908976773,low,1344,0.5240167696673672,high,905,2
pre_router,0.75,depth_std,0.4818268821181957,low,1344,0.5256466223254479,high,905,2
pre_router,0.75,depth_min,0.5,high,1344,0.5,high,905,2
pre_router,0.75,depth_max,0.5,high,1344,0.5,high,905,2
pre_router,0.75,depth_range,0.5,high,1344,0.5,high,905,2
pre_router,0.75,input_luma_contrast,0.5116994832302035,high,1344,0.5025261243885292,high,905,2
pre_router,0.75,input_highfreq_energy,0.5855314966146534,high,1344,0.429008285452424,low,905,2
pre_router,0.75,input_edge_mean,0.5835221476773383,high,1344,0.41130369808709477,low,905,2
pre_router,0.75,depth_grad_mean,0.5450534144919739,high,1344,0.46027583820730933,low,905,2
pre_router,0.75,depth_near_ratio_gt_0_66,0.4750702011030401,low,1344,0.5296612571361266,high,905,2
pre_router,0.75,depth_far_ratio_lt_0_33,0.5095825906869339,high,1344,0.4800545492691797,low,905,2
pre_router,0.75,depth_image_edge_mismatch,0.527816661622276,high,1344,0.4755595717035788,low,905,2
pre_router,0.75,depth_luma_std_ratio,0.4782656824500045,low,1344,0.5178963563885587,high,905,2
pre_router,0.75,filename_param_1,0.547547055189101,high,1345,0.4505070467390427,low,909,3
pre_router,0.75,filename_param_2,0.44970988530027994,low,1345,0.5405350184721049,high,909,3
pre_router,0.75,input_luma_mean,0.5142786136624866,high,1345,0.4658424203292768,low,909,3
pre_router,0.75,input_luma_std,0.5155916372409937,high,1345,0.50006434880104,high,909,3
pre_router,0.75,input_luma_min,0.49434336740153184,low,1345,0.4909693547014979,low,909,3
pre_router,0.75,input_luma_max,0.5071280888327414,high,1345,0.5063421742042017,high,909,3
pre_router,0.75,input_luma_range,0.511038855695119,high,1345,0.5052155248571784,high,909,3
pre_router,0.75,input_saturation_mean,0.5326816539126653,high,1345,0.4886473445758323,low,909,3
pre_router,0.75,input_saturation_std,0.541874199638953,high,1345,0.48663399056363005,low,909,3
pre_router,0.75,input_saturation_min,0.5,high,1345,0.5,high,909,3
pre_router,0.75,input_saturation_max,0.5029688001573972,high,1345,0.49835637892936685,low,909,3
pre_router,0.75,input_saturation_range,0.5029688001573972,high,1345,0.49835637892936685,low,909,3
pre_router,0.75,dark_channel_mean,0.5103664661233703,high,1345,0.4691972832445174,low,909,3
pre_router,0.75,dark_channel_std,0.5133521795708167,high,1345,0.5020849738642073,high,909,3
pre_router,0.75,dark_channel_min,0.5,high,1345,0.5,high,909,3
pre_router,0.75,dark_channel_max,0.5058167911001578,high,1345,0.5097330288217189,high,909,3
pre_router,0.75,dark_channel_range,0.5058167911001578,high,1345,0.5097330288217189,high,909,3
pre_router,0.75,bright_channel_mean,0.5265680173136863,high,1345,0.4574639883023332,low,909,3
pre_router,0.75,bright_channel_std,0.5219800285109747,high,1345,0.49233522162526894,low,909,3
pre_router,0.75,bright_channel_min,0.4942336036008049,low,1345,0.4962684966447735,low,909,3
pre_router,0.75,bright_channel_max,0.5,high,1345,0.5,high,909,3
pre_router,0.75,bright_channel_range,0.5057663963991951,high,1345,0.5037315033552264,high,909,3
pre_router,0.75,depth_mean,0.4860265158967668,low,1345,0.527091572342958,high,909,3
pre_router,0.75,depth_std,0.484007276166413,low,1345,0.524656497374787,high,909,3
pre_router,0.75,depth_min,0.5,high,1345,0.5,high,909,3
pre_router,0.75,depth_max,0.5,high,1345,0.5,high,909,3
pre_router,0.75,depth_range,0.5,high,1345,0.5,high,909,3
pre_router,0.75,input_luma_contrast,0.5155916372409937,high,1345,0.50006434880104,high,909,3
pre_router,0.75,input_highfreq_energy,0.5783627244894085,high,1345,0.43501280068522385,low,909,3
pre_router,0.75,input_edge_mean,0.5759423981664613,high,1345,0.41412561613068116,low,909,3
pre_router,0.75,depth_grad_mean,0.5405138878821454,high,1345,0.46397339667872933,low,909,3
pre_router,0.75,depth_near_ratio_gt_0_66,0.47199366269376936,low,1345,0.5348388771461415,high,909,3
pre_router,0.75,depth_far_ratio_lt_0_33,0.5054050042628394,high,1345,0.4787899807826123,low,909,3
pre_router,0.75,depth_image_edge_mismatch,0.5283528871676452,high,1345,0.48222155328553346,low,909,3
pre_router,0.75,depth_luma_std_ratio,0.4766358430584751,low,1345,0.5171680419859567,high,909,3
pre_router,0.75,filename_param_1,0.5556028830278927,high,1326,0.43700891091798755,low,884,4
pre_router,0.75,filename_param_2,0.439894704697977,low,1326,0.5459891813245029,high,884,4
pre_router,0.75,input_luma_mean,0.5116261481668571,high,1326,0.4617754219253258,low,884,4
pre_router,0.75,input_luma_std,0.5255661102953663,high,1326,0.4884206363820224,low,884,4
pre_router,0.75,input_luma_min,0.4933946069512879,low,1326,0.49853824118039475,low,884,4
pre_router,0.75,input_luma_max,0.5072428869662995,high,1326,0.5023941300233338,high,884,4
pre_router,0.75,input_luma_range,0.5123139423879588,high,1326,0.4954041759362954,low,884,4
pre_router,0.75,input_saturation_mean,0.5229854550072703,high,1326,0.5016640052644448,high,884,4
pre_router,0.75,input_saturation_std,0.529409624267435,high,1326,0.500361477787605,high,884,4
pre_router,0.75,input_saturation_min,0.5,high,1326,0.5,high,884,4
pre_router,0.75,input_saturation_max,0.5030362119376534,high,1326,0.49824732325320953,low,884,4
pre_router,0.75,input_saturation_range,0.5030362119376534,high,1326,0.49824732325320953,low,884,4
pre_router,0.75,dark_channel_mean,0.5108670059975086,high,1326,0.4625247902825111,low,884,4
pre_router,0.75,dark_channel_std,0.5203120473864533,high,1326,0.4928587384047887,low,884,4
pre_router,0.75,dark_channel_min,0.5,high,1326,0.5,high,884,4
pre_router,0.75,dark_channel_max,0.5074291051112243,high,1326,0.5054153749558529,high,884,4
pre_router,0.75,dark_channel_range,0.5074291051112243,high,1326,0.5054153749558529,high,884,4
pre_router,0.75,bright_channel_mean,0.5208428761214113,high,1326,0.4570241397734236,low,884,4
pre_router,0.75,bright_channel_std,0.5339744659962814,high,1326,0.4783437827329834,low,884,4
pre_router,0.75,bright_channel_min,0.4936771448263462,low,1326,0.502978229830445,high,884,4
pre_router,0.75,bright_channel_max,0.5,high,1326,0.5,high,884,4
pre_router,0.75,bright_channel_range,0.5063228551736537,high,1326,0.49702177016955496,low,884,4
pre_router,0.75,depth_mean,0.4976761973255935,low,1326,0.5109341370868663,high,884,4
pre_router,0.75,depth_std,0.4954708322452771,low,1326,0.5096663235520513,high,884,4
pre_router,0.75,depth_min,0.5,high,1326,0.5,high,884,4
pre_router,0.75,depth_max,0.5,high,1326,0.5,high,884,4
pre_router,0.75,depth_range,0.5,high,1326,0.5,high,884,4
pre_router,0.75,input_luma_contrast,0.5255661102953663,high,1326,0.4884206363820224,low,884,4
pre_router,0.75,input_highfreq_energy,0.5850492514886749,high,1326,0.42543143392729393,low,884,4
pre_router,0.75,input_edge_mean,0.58510847028572,high,1326,0.40062077584151123,low,884,4
pre_router,0.75,depth_grad_mean,0.5463654641683469,high,1326,0.44932368185124927,low,884,4
pre_router,0.75,depth_near_ratio_gt_0_66,0.48570115769180827,low,1326,0.5164883678108181,high,884,4
pre_router,0.75,depth_far_ratio_lt_0_33,0.4929561738093098,low,1326,0.49704554167333276,low,884,4
pre_router,0.75,depth_image_edge_mismatch,0.5182030020362705,high,1326,0.4890802012804917,low,884,4
pre_router,0.75,depth_luma_std_ratio,0.4776787943909097,low,1326,0.5147919125570893,high,884,4
pre_router,1.0,filename_param_1,0.5391215562899572,high,1042,0.44627745775236594,low,1254,0
pre_router,1.0,filename_param_2,0.47103387066514657,low,1042,0.5299060894226133,high,1254,0
pre_router,1.0,input_luma_mean,0.5554175746467898,high,1042,0.42469821080592196,low,1254,0
pre_router,1.0,input_luma_std,0.4836484204753727,low,1042,0.5244320143340951,high,1254,0
pre_router,1.0,input_luma_min,0.504254397991139,high,1042,0.49001335262045176,low,1254,0
pre_router,1.0,input_luma_max,0.46712185935087236,low,1042,0.5287152667813623,high,1254,0
pre_router,1.0,input_luma_range,0.4853159770828222,low,1042,0.5143683326057867,high,1254,0
pre_router,1.0,input_saturation_mean,0.4737376069732873,low,1042,0.534689708496318,high,1254,0
pre_router,1.0,input_saturation_std,0.47907292222879655,low,1042,0.5332381816469943,high,1254,0
pre_router,1.0,input_saturation_min,0.5,high,1042,0.5,high,1254,0
pre_router,1.0,input_saturation_max,0.5011372000057726,high,1042,0.49920897136319414,low,1254,0
pre_router,1.0,input_saturation_range,0.5011372000057726,high,1042,0.49920897136319414,low,1254,0
pre_router,1.0,dark_channel_mean,0.5572308891229995,high,1042,0.4256162034619807,low,1254,0
pre_router,1.0,dark_channel_std,0.47758972767812047,low,1042,0.527686358928709,high,1254,0
pre_router,1.0,dark_channel_min,0.5,high,1042,0.5,high,1254,0
pre_router,1.0,dark_channel_max,0.46453754347480986,low,1042,0.5328669188828308,high,1254,0
pre_router,1.0,dark_channel_range,0.46453754347480986,low,1042,0.5328669188828308,high,1254,0
pre_router,1.0,bright_channel_mean,0.558109765777207,high,1042,0.42233154442456766,low,1254,0
pre_router,1.0,bright_channel_std,0.494549232967255,low,1042,0.5127877018941891,high,1254,0
pre_router,1.0,bright_channel_min,0.5076652764348492,high,1042,0.48957539808213,low,1254,0
pre_router,1.0,bright_channel_max,0.5,high,1042,0.5,high,1254,0
pre_router,1.0,bright_channel_range,0.4923347235651509,low,1042,0.51042460191787,high,1254,0
pre_router,1.0,depth_mean,0.46488029093847866,low,1042,0.5456250196152277,high,1254,0
pre_router,1.0,depth_std,0.5141587173307549,high,1042,0.49396778252347406,low,1254,0
pre_router,1.0,depth_min,0.5,high,1042,0.5,high,1254,0
pre_router,1.0,depth_max,0.5,high,1042,0.5,high,1254,0
pre_router,1.0,depth_range,0.5,high,1042,0.5,high,1254,0
pre_router,1.0,input_luma_contrast,0.4836484204753727,low,1042,0.5244320143340951,high,1254,0
pre_router,1.0,input_highfreq_energy,0.5156996377700489,high,1042,0.4825592094563943,low,1254,0
pre_router,1.0,input_edge_mean,0.5669573405683114,high,1042,0.4237820013523808,low,1254,0
pre_router,1.0,depth_grad_mean,0.5149225029945305,high,1042,0.4860007903153558,low,1254,0
pre_router,1.0,depth_near_ratio_gt_0_66,0.4878508651667557,low,1042,0.5231274233722214,high,1254,0
pre_router,1.0,depth_far_ratio_lt_0_33,0.5229056326035819,high,1042,0.46570723238409895,low,1254,0
pre_router,1.0,depth_image_edge_mismatch,0.5065280764290765,high,1042,0.5024893507145649,high,1254,0
pre_router,1.0,depth_luma_std_ratio,0.5207459627956648,high,1042,0.48171860778959924,low,1254,0
pre_router,1.0,filename_param_1,0.5352555094885636,high,1057,0.4496345636494672,low,1288,1
pre_router,1.0,filename_param_2,0.46873852189882576,low,1057,0.5358642012664425,high,1288,1
pre_router,1.0,input_luma_mean,0.5431743558350492,high,1057,0.43636841265562337,low,1288,1
pre_router,1.0,input_luma_std,0.5011478101174245,high,1057,0.5050599937283035,high,1288,1
pre_router,1.0,input_luma_min,0.4987673214981357,low,1057,0.4926892099312864,low,1288,1
pre_router,1.0,input_luma_max,0.4615615782736936,low,1057,0.5380417590458219,high,1288,1
pre_router,1.0,input_luma_range,0.48547881072958987,low,1057,0.5184939401108,high,1288,1
pre_router,1.0,input_saturation_mean,0.4848482108075018,low,1057,0.5251074165561784,high,1288,1
pre_router,1.0,input_saturation_std,0.49204741499248705,low,1057,0.5202791730163009,high,1288,1
pre_router,1.0,input_saturation_min,0.5,high,1057,0.5,high,1288,1
pre_router,1.0,input_saturation_max,0.5017199760698982,high,1057,0.49857786531256704,low,1288,1
pre_router,1.0,input_saturation_range,0.5017199760698982,high,1057,0.49857786531256704,low,1288,1
pre_router,1.0,dark_channel_mean,0.5455304969669987,high,1057,0.4355617569552564,low,1288,1
pre_router,1.0,dark_channel_std,0.4953231955033669,low,1057,0.5088415791471593,high,1288,1
pre_router,1.0,dark_channel_min,0.5,high,1057,0.5,high,1288,1
pre_router,1.0,dark_channel_max,0.45894004952974565,low,1057,0.5407072300557301,high,1288,1
pre_router,1.0,dark_channel_range,0.45894004952974565,low,1057,0.5407072300557301,high,1288,1
pre_router,1.0,bright_channel_mean,0.5449044187211308,high,1057,0.4339511962985988,low,1288,1
pre_router,1.0,bright_channel_std,0.5120770493627915,high,1057,0.4937489340866704,low,1288,1
pre_router,1.0,bright_channel_min,0.5031376954755412,high,1057,0.492402444861335,low,1288,1
pre_router,1.0,bright_channel_max,0.5,high,1057,0.5,high,1288,1
pre_router,1.0,bright_channel_range,0.4968623045244588,low,1057,0.507597555138665,high,1288,1
pre_router,1.0,depth_mean,0.4708539707273638,low,1057,0.5409565162376423,high,1288,1
pre_router,1.0,depth_std,0.5168978518559741,high,1057,0.49583743652658047,low,1288,1
pre_router,1.0,depth_min,0.5,high,1057,0.5,high,1288,1
pre_router,1.0,depth_max,0.5,high,1057,0.5,high,1288,1
pre_router,1.0,depth_range,0.5,high,1057,0.5,high,1288,1
pre_router,1.0,input_luma_contrast,0.5011478101174245,high,1057,0.5050599937283035,high,1288,1
pre_router,1.0,input_highfreq_energy,0.5247238299293228,high,1057,0.4727456276922908,low,1288,1
pre_router,1.0,input_edge_mean,0.5725937726083811,high,1057,0.41430056830372614,low,1288,1
pre_router,1.0,depth_grad_mean,0.5210817936446102,high,1057,0.4775192001936524,low,1288,1
pre_router,1.0,depth_near_ratio_gt_0_66,0.4935461767488452,low,1057,0.5215771803772921,high,1288,1
pre_router,1.0,depth_far_ratio_lt_0_33,0.5180574878958206,high,1057,0.47059935962677907,low,1288,1
pre_router,1.0,depth_image_edge_mismatch,0.5056715732650676,high,1057,0.5003775396244684,high,1288,1
pre_router,1.0,depth_luma_std_ratio,0.5112714953531081,high,1057,0.49693498341301323,low,1288,1
pre_router,1.0,filename_param_1,0.5346561905185354,high,1029,0.4512475120965081,low,1291,2
pre_router,1.0,filename_param_2,0.4692402534205922,low,1029,0.5291052578562174,high,1291,2
pre_router,1.0,input_luma_mean,0.5472679371572262,high,1029,0.43542496691479127,low,1291,2
pre_router,1.0,input_luma_std,0.48537792542060915,low,1029,0.5255806844904183,high,1291,2
pre_router,1.0,input_luma_min,0.5038657438283956,high,1029,0.48867600115320625,low,1291,2
pre_router,1.0,input_luma_max,0.4519144518477585,low,1029,0.5441327159743377,high,1291,2
pre_router,1.0,input_luma_range,0.47936917271317697,low,1029,0.5245806601758292,high,1291,2
pre_router,1.0,input_saturation_mean,0.48110249390761595,low,1029,0.5277613557814883,high,1291,2
pre_router,1.0,input_saturation_std,0.4768101244024947,low,1029,0.5368709902637439,high,1291,2
pre_router,1.0,input_saturation_min,0.5,high,1029,0.5,high,1291,2
pre_router,1.0,input_saturation_max,0.5013165760131213,high,1029,0.4981197875599615,low,1291,2
pre_router,1.0,input_saturation_range,0.5013165760131213,high,1029,0.4981197875599615,low,1291,2
pre_router,1.0,dark_channel_mean,0.5491791072690099,high,1029,0.43526032241145146,low,1291,2
pre_router,1.0,dark_channel_std,0.4777942923201026,low,1029,0.5307697651558044,high,1291,2
pre_router,1.0,dark_channel_min,0.5,high,1029,0.5,high,1291,2
pre_router,1.0,dark_channel_max,0.449313058556756,low,1029,0.5470990958446367,high,1291,2
pre_router,1.0,dark_channel_range,0.449313058556756,low,1029,0.5470990958446367,high,1291,2
pre_router,1.0,bright_channel_mean,0.5506124848528476,high,1029,0.43277259259516554,low,1291,2
pre_router,1.0,bright_channel_std,0.49845405534347775,low,1029,0.5124612269141661,high,1291,2
pre_router,1.0,bright_channel_min,0.5050965712563685,high,1029,0.4915590167180168,low,1291,2
pre_router,1.0,bright_channel_max,0.5,high,1029,0.5,high,1291,2
pre_router,1.0,bright_channel_range,0.49490342874363147,low,1029,0.5084409832819833,high,1291,2
pre_router,1.0,depth_mean,0.468938898310647,low,1029,0.5371926375424203,high,1291,2
pre_router,1.0,depth_std,0.5187669424030635,high,1029,0.4940773134463151,low,1291,2
pre_router,1.0,depth_min,0.5,high,1029,0.5,high,1291,2
pre_router,1.0,depth_max,0.5,high,1029,0.5,high,1291,2
pre_router,1.0,depth_range,0.5,high,1029,0.5,high,1291,2
pre_router,1.0,input_luma_contrast,0.48537792542060915,low,1029,0.5255806844904183,high,1291,2
