split,name,feature_group,alpha,selected_alpha,selected_delta_psnr,selected_delta_ssim,a0_psnr,bucket
val_regular,31_0.54_1.13.png,pre_router,0.5,0.5,0.8377799987792969,0.0006297826766967773,35.85630416870117,hard_bottom25_by_a0_fulltrain
val_regular,325_0.68_1.71.png,pre_router,0.5,0.5,0.19017791748046875,7.146596908569336e-05,34.799888610839844,hard_bottom25_by_a0_fulltrain
val_regular,327_0.89_1.58.png,pre_router,0.5,0.5,0.57366943359375,0.0003031492233276367,35.010520935058594,hard_bottom25_by_a0_fulltrain
val_regular,330_0.59_1.02.png,pre_router,0.5,0.5,-0.3144035339355469,-0.00016134977340698242,38.6175651550293,mid_by_a0_fulltrain
val_regular,331_0.87_1.64.png,pre_router,0.5,0.5,-0.19580841064453125,-0.0002250075340270996,34.61798858642578,hard_bottom25_by_a0_fulltrain
val_regular,335_0.73_1.53.png,pre_router,0.5,0.5,0.6735496520996094,0.00036269426345825195,35.31636047363281,hard_bottom25_by_a0_fulltrain
val_regular,343_0.84_1.57.png,pre_router,0.5,0.5,-0.2984504699707031,2.5272369384765625e-05,37.717529296875,mid_by_a0_fulltrain
val_regular,34_0.67_1.92.png,pre_router,0.5,0.5,0.39575958251953125,0.001202702522277832,29.1072998046875,hard_bottom25_by_a0_fulltrain
val_regular,357_0.76_1.35.png,pre_router,0.5,0.5,0.6197357177734375,0.00040775537490844727,33.073333740234375,hard_bottom25_by_a0_fulltrain
val_regular,368_0.53_1.11.png,pre_router,0.5,0.5,0.09967422485351562,0.00022011995315551758,42.437171936035156,mid_by_a0_fulltrain
val_regular,38_0.79_1.15.png,pre_router,0.5,0.5,2.1719322204589844,0.0005670785903930664,35.5946044921875,hard_bottom25_by_a0_fulltrain
val_regular,406_0.63_0.99.png,pre_router,0.5,0.5,0.21662139892578125,0.00014066696166992188,41.88990020751953,mid_by_a0_fulltrain
val_regular,414_0.52_1.27.png,pre_router,0.5,0.5,1.6677589416503906,0.00037533044815063477,33.5463752746582,hard_bottom25_by_a0_fulltrain
val_regular,416_0.76_0.72.png,pre_router,0.5,0.5,0.8959312438964844,0.00039690732955932617,36.43710708618164,mid_by_a0_fulltrain
val_regular,417_0.87_1.47.png,pre_router,0.5,0.5,0.07109642028808594,-0.0017467141151428223,29.786901473999023,hard_bottom25_by_a0_fulltrain
val_regular,422_0.82_1.34.png,pre_router,0.5,0.5,0.5815658569335938,-4.172325134277344e-06,34.18445587158203,hard_bottom25_by_a0_fulltrain
val_regular,427_0.64_1.21.png,pre_router,0.5,0.5,0.22585296630859375,0.00031131505966186523,36.175140380859375,mid_by_a0_fulltrain
val_regular,440_0.72_1.73.png,pre_router,0.5,0.5,-0.6611747741699219,-0.0013228058815002441,33.276023864746094,hard_bottom25_by_a0_fulltrain
val_regular,441_0.78_0.66.png,pre_router,0.5,0.5,-0.15048599243164062,-0.00010210275650024414,39.1256103515625,mid_by_a0_fulltrain
val_regular,442_0.83_1.12.png,pre_router,0.5,0.5,0.4464111328125,-2.2590160369873047e-05,36.59823989868164,mid_by_a0_fulltrain
val_regular,468_0.56_1.55.png,pre_router,0.5,0.5,1.7660598754882812,0.0002999305725097656,33.82410430908203,hard_bottom25_by_a0_fulltrain
val_regular,484_0.58_1.89.png,pre_router,0.5,0.5,-1.5076942443847656,-0.0004519224166870117,36.57469940185547,mid_by_a0_fulltrain
val_regular,492_0.61_1.32.png,pre_router,0.5,0.5,1.0229034423828125,0.000438690185546875,31.150848388671875,hard_bottom25_by_a0_fulltrain
val_regular,494_0.54_1.59.png,pre_router,0.5,0.5,0.5420513153076172,0.0012915730476379395,30.71077537536621,hard_bottom25_by_a0_fulltrain
val_regular,500_0.56_0.68.png,pre_router,0.5,0.5,0.8431205749511719,9.542703628540039e-05,41.590919494628906,mid_by_a0_fulltrain
val_regular,501_0.99_0.7.png,pre_router,0.5,0.5,0.215850830078125,0.0002549290657043457,39.13576126098633,mid_by_a0_fulltrain
val_regular,510_0.57_0.99.png,pre_router,0.5,0.5,-0.2741279602050781,-0.00018292665481567383,43.06705093383789,easy_top25_by_a0_fulltrain
val_regular,514_0.62_1.93.png,pre_router,0.5,0.5,-0.5254325866699219,0.00011968612670898438,36.503578186035156,mid_by_a0_fulltrain
val_regular,530_0.9_0.71.png,pre_router,0.5,0.5,1.1806297302246094,0.0006124377250671387,37.85417938232422,mid_by_a0_fulltrain
val_regular,54_0.69_1.86.png,pre_router,0.5,0.5,-0.2786750793457031,5.02467155456543e-05,35.72547149658203,hard_bottom25_by_a0_fulltrain
val_regular,55_0.95_1.7.png,pre_router,0.5,0.5,1.7068405151367188,0.0011414885520935059,36.18450164794922,mid_by_a0_fulltrain
val_regular,566_0.6_1.1.png,pre_router,0.5,0.5,0.4617576599121094,0.000536799430847168,33.15572738647461,hard_bottom25_by_a0_fulltrain
val_regular,567_0.99_1.93.png,pre_router,0.5,0.5,-0.3242530822753906,0.0003057718276977539,31.904747009277344,hard_bottom25_by_a0_fulltrain
val_regular,577_0.51_0.99.png,pre_router,0.5,0.5,-0.22638702392578125,-0.00012063980102539062,37.27470779418945,mid_by_a0_fulltrain
val_regular,603_0.67_1.99.png,pre_router,0.5,0.5,-0.09850692749023438,-0.0007665753364562988,33.905033111572266,hard_bottom25_by_a0_fulltrain
val_regular,604_0.92_1.7.png,pre_router,0.5,0.5,1.0600929260253906,4.0590763092041016e-05,35.32501983642578,hard_bottom25_by_a0_fulltrain
val_regular,611_0.99_1.33.png,pre_router,0.5,0.5,-0.7486419677734375,0.00044023990631103516,36.1832275390625,mid_by_a0_fulltrain
val_regular,627_0.51_0.54.png,pre_router,0.5,0.5,2.5562973022460938,0.0001766681671142578,40.876747131347656,mid_by_a0_fulltrain
val_regular,655_0.53_1.69.png,pre_router,0.5,0.5,-0.8022918701171875,-0.0005896687507629395,35.63919448852539,hard_bottom25_by_a0_fulltrain
val_regular,680_0.76_1.75.png,pre_router,0.5,0.5,0.8490638732910156,0.0005780458450317383,36.99039840698242,mid_by_a0_fulltrain
val_regular,692_0.69_1.32.png,pre_router,0.5,0.5,0.779876708984375,0.00015467405319213867,37.36235809326172,mid_by_a0_fulltrain
val_regular,693_0.92_1.29.png,pre_router,0.5,0.5,0.068023681640625,0.0014937520027160645,34.5047607421875,hard_bottom25_by_a0_fulltrain
val_regular,720_0.62_1.27.png,pre_router,0.5,0.5,-0.12085342407226562,0.00023543834686279297,40.50411605834961,mid_by_a0_fulltrain
val_regular,728_0.58_1.55.png,pre_router,0.5,0.5,0.189727783203125,0.0002658367156982422,42.53779983520508,mid_by_a0_fulltrain
val_regular,737_0.84_1.88.png,pre_router,0.5,0.5,0.05072784423828125,0.00032216310501098633,31.90890884399414,hard_bottom25_by_a0_fulltrain
val_regular,73_0.93_1.41.png,pre_router,0.5,0.5,0.5365028381347656,0.0006508827209472656,35.02628707885742,hard_bottom25_by_a0_fulltrain
val_regular,743_0.75_1.36.png,pre_router,0.5,0.5,0.056522369384765625,7.277727127075195e-05,40.30025100708008,mid_by_a0_fulltrain
val_regular,746_0.64_0.98.png,pre_router,0.5,0.5,-0.831146240234375,-0.000606536865234375,39.539085388183594,mid_by_a0_fulltrain
val_regular,750_0.72_1.91.png,pre_router,0.5,0.5,0.1869964599609375,-0.0003625154495239258,38.21724319458008,mid_by_a0_fulltrain
val_regular,754_0.7_1.86.png,pre_router,0.5,0.5,0.8321380615234375,0.0009200572967529297,30.516143798828125,hard_bottom25_by_a0_fulltrain
val_regular,75_0.61_0.9.png,pre_router,0.5,0.5,1.6557464599609375,0.0001506805419921875,36.95643997192383,mid_by_a0_fulltrain
val_regular,769_0.72_1.83.png,pre_router,0.5,0.5,-0.6820564270019531,-0.0009289979934692383,29.209449768066406,hard_bottom25_by_a0_fulltrain
val_regular,778_0.99_1.06.png,pre_router,0.5,0.5,-0.16225814819335938,-0.0001226663589477539,33.903564453125,hard_bottom25_by_a0_fulltrain
val_regular,785_0.71_1.08.png,pre_router,0.5,0.5,0.21667098999023438,-3.266334533691406e-05,41.95111083984375,mid_by_a0_fulltrain
val_regular,797_0.56_1.33.png,pre_router,0.5,0.5,-0.5577812194824219,0.0006273984909057617,41.0634765625,mid_by_a0_fulltrain
val_regular,801_0.55_1.38.png,pre_router,0.5,0.5,-0.3403892517089844,-0.001979351043701172,36.54558563232422,mid_by_a0_fulltrain
val_regular,813_0.7_1.11.png,pre_router,0.5,0.5,0.6773338317871094,9.369850158691406e-05,42.95757293701172,easy_top25_by_a0_fulltrain
val_regular,818_0.72_0.52.png,pre_router,0.5,0.5,0.2695884704589844,-2.5033950805664062e-06,41.177730560302734,mid_by_a0_fulltrain
val_regular,82_0.97_1.73.png,pre_router,0.5,0.5,0.4320831298828125,0.0009579658508300781,36.84977722167969,mid_by_a0_fulltrain
val_regular,851_0.78_0.98.png,pre_router,0.5,0.5,1.2124519348144531,0.00011473894119262695,40.27811050415039,mid_by_a0_fulltrain
val_regular,85_1.0_1.41.png,pre_router,0.5,0.5,0.05603218078613281,0.001407623291015625,30.512617111206055,hard_bottom25_by_a0_fulltrain
val_regular,861_0.95_0.65.png,pre_router,0.5,0.5,1.3258056640625,0.00020205974578857422,40.757442474365234,mid_by_a0_fulltrain
val_regular,863_0.87_0.58.png,pre_router,0.5,0.5,0.1050872802734375,0.00011873245239257812,36.95512390136719,mid_by_a0_fulltrain
val_regular,869_0.66_1.74.png,pre_router,0.5,0.5,-0.6090202331542969,-1.1980533599853516e-05,36.57478713989258,mid_by_a0_fulltrain
val_regular,881_0.6_1.13.png,pre_router,0.5,0.5,-1.1266059875488281,0.00012880563735961914,37.4307861328125,mid_by_a0_fulltrain
val_regular,885_0.96_1.05.png,pre_router,0.5,0.5,-1.2244911193847656,-6.437301635742188e-05,39.530357360839844,mid_by_a0_fulltrain
val_regular,898_0.93_1.53.png,pre_router,0.5,0.5,0.9919776916503906,0.0006658434867858887,37.852012634277344,mid_by_a0_fulltrain
val_regular,902_0.78_1.81.png,pre_router,0.5,0.5,0.09955596923828125,0.0008105039596557617,35.64366912841797,hard_bottom25_by_a0_fulltrain
val_regular,934_0.9_1.4.png,pre_router,0.5,0.5,-0.18869400024414062,-0.0003783702850341797,38.9363899230957,mid_by_a0_fulltrain
val_regular,940_0.91_1.03.png,pre_router,0.5,0.5,-0.9240913391113281,-3.129243850708008e-05,35.266822814941406,hard_bottom25_by_a0_fulltrain
val_regular,983_0.51_0.73.png,pre_router,0.5,0.5,2.356475830078125,2.562999725341797e-06,39.62901306152344,mid_by_a0_fulltrain
val_regular,984_0.67_1.7.png,pre_router,0.5,0.5,1.6712799072265625,0.0003132820129394531,36.09822082519531,hard_bottom25_by_a0_fulltrain
val_regular,98_0.97_1.56.png,pre_router,0.5,0.5,-0.8979721069335938,8.541345596313477e-05,34.872798919677734,hard_bottom25_by_a0_fulltrain
val_regular,99_0.79_1.39.png,pre_router,0.5,0.5,0.1093292236328125,0.00014412403106689453,35.665138244628906,hard_bottom25_by_a0_fulltrain
val_hard,1002_0.73_1.47.png,pre_router,0.5,0.5,-0.7404403686523438,-0.005048274993896484,33.684539794921875,hard_bottom25_by_a0_fulltrain
val_hard,101_0.78_1.87.png,pre_router,0.5,0.5,-0.38933563232421875,-0.0010799765586853027,31.28585433959961,hard_bottom25_by_a0_fulltrain
val_hard,1024_0.69_1.66.png,pre_router,0.5,0.5,0.3696632385253906,-0.0001271367073059082,35.469032287597656,hard_bottom25_by_a0_fulltrain
val_hard,1028_0.97_1.41.png,pre_router,0.5,0.5,0.11030960083007812,0.0004513263702392578,36.58916091918945,mid_by_a0_fulltrain
val_hard,102_0.94_1.18.png,pre_router,0.5,0.5,0.10805511474609375,0.0001456737518310547,32.16835021972656,hard_bottom25_by_a0_fulltrain
val_hard,1033_0.52_1.2.png,pre_router,0.5,0.5,0.9732856750488281,0.0013728141784667969,34.23923110961914,hard_bottom25_by_a0_fulltrain
val_hard,1036_0.69_1.69.png,pre_router,0.5,0.5,0.6201133728027344,0.0016648173332214355,30.820201873779297,hard_bottom25_by_a0_fulltrain
val_hard,1038_0.87_1.29.png,pre_router,0.5,0.5,0.092376708984375,0.0003364682197570801,32.434181213378906,hard_bottom25_by_a0_fulltrain
val_hard,1045_0.58_1.58.png,pre_router,0.5,0.5,1.6330146789550781,-0.0006225705146789551,32.263427734375,hard_bottom25_by_a0_fulltrain
val_hard,1056_0.85_1.39.png,pre_router,0.5,0.5,-0.6595840454101562,0.0008260607719421387,37.50776290893555,mid_by_a0_fulltrain
val_hard,105_0.74_1.06.png,pre_router,0.5,0.5,0.3355369567871094,0.00024396181106567383,36.51557922363281,mid_by_a0_fulltrain
val_hard,1069_0.66_1.4.png,pre_router,0.5,0.5,0.9652633666992188,0.0018413662910461426,33.7315673828125,hard_bottom25_by_a0_fulltrain
val_hard,106_0.91_1.85.png,pre_router,0.5,0.5,0.5269184112548828,0.0009903311729431152,30.7450008392334,hard_bottom25_by_a0_fulltrain
val_hard,1074_0.59_1.24.png,pre_router,0.5,0.5,0.5125694274902344,-0.00035834312438964844,34.39814758300781,hard_bottom25_by_a0_fulltrain
val_hard,1075_0.76_1.99.png,pre_router,0.5,0.5,0.26867103576660156,-0.0003485679626464844,29.52604103088379,hard_bottom25_by_a0_fulltrain
val_hard,1083_0.67_0.81.png,pre_router,0.5,0.5,0.2752723693847656,0.0001334547996520996,36.4403076171875,mid_by_a0_fulltrain
val_hard,1084_0.81_1.75.png,pre_router,0.5,0.5,0.194091796875,0.00011295080184936523,29.888851165771484,hard_bottom25_by_a0_fulltrain
val_hard,1092_0.84_1.93.png,pre_router,0.5,0.5,-0.08206939697265625,0.0011974573135375977,33.30583572387695,hard_bottom25_by_a0_fulltrain
val_hard,1094_0.77_1.07.png,pre_router,0.5,0.5,0.25525665283203125,0.00029098987579345703,35.43025207519531,hard_bottom25_by_a0_fulltrain
val_hard,1096_0.72_0.86.png,pre_router,0.5,0.5,0.34947967529296875,0.00021350383758544922,35.662864685058594,hard_bottom25_by_a0_fulltrain
val_hard,1098_0.8_0.51.png,pre_router,0.5,0.5,0.8016510009765625,0.00017982721328735352,33.12972640991211,hard_bottom25_by_a0_fulltrain
val_hard,1101_0.77_1.17.png,pre_router,0.5,0.5,0.3245124816894531,0.0003936290740966797,27.43017578125,hard_bottom25_by_a0_fulltrain
val_hard,1103_0.88_1.95.png,pre_router,0.5,0.5,-0.15709877014160156,-0.0005210638046264648,24.206819534301758,hard_bottom25_by_a0_fulltrain
val_hard,1108_0.58_1.2.png,pre_router,0.5,0.5,0.6028060913085938,-5.269050598144531e-05,36.49208068847656,mid_by_a0_fulltrain
val_hard,1111_0.57_1.35.png,pre_router,0.5,0.5,0.9463691711425781,-3.463029861450195e-05,35.81488800048828,hard_bottom25_by_a0_fulltrain
val_hard,1117_0.61_0.56.png,pre_router,0.5,0.5,0.358795166015625,6.794929504394531e-05,36.850799560546875,mid_by_a0_fulltrain
val_hard,1137_0.87_0.85.png,pre_router,0.5,0.5,0.16074371337890625,0.0001614689826965332,35.985008239746094,hard_bottom25_by_a0_fulltrain
val_hard,113_0.65_1.81.png,pre_router,0.5,0.5,-0.455718994140625,-0.0006934404373168945,33.190670013427734,hard_bottom25_by_a0_fulltrain
val_hard,1161_0.75_1.93.png,pre_router,0.5,0.5,-2.175506591796875,-0.0032371878623962402,36.41645812988281,mid_by_a0_fulltrain
val_hard,1165_0.76_1.92.png,pre_router,0.5,0.5,-0.02105712890625,0.00016164779663085938,34.57636260986328,hard_bottom25_by_a0_fulltrain
val_hard,1166_0.73_1.03.png,pre_router,0.5,0.5,0.2659492492675781,-6.562471389770508e-05,35.935970306396484,hard_bottom25_by_a0_fulltrain
val_hard,1169_0.58_1.98.png,pre_router,0.5,0.5,-0.3411216735839844,-0.005037069320678711,32.402122497558594,hard_bottom25_by_a0_fulltrain
val_hard,1174_0.74_1.33.png,pre_router,0.5,0.5,0.2947540283203125,-2.384185791015625e-06,34.83052444458008,hard_bottom25_by_a0_fulltrain
val_hard,1179_0.56_1.96.png,pre_router,0.5,0.5,2.2372303009033203,0.001704096794128418,30.77662467956543,hard_bottom25_by_a0_fulltrain
val_hard,1194_0.88_1.52.png,pre_router,0.5,0.5,1.0790901184082031,0.0005905628204345703,36.30999755859375,mid_by_a0_fulltrain
val_hard,1196_0.78_1.47.png,pre_router,0.5,0.5,0.6268272399902344,0.0004483461380004883,37.07035446166992,mid_by_a0_fulltrain
val_hard,1197_0.84_0.85.png,pre_router,0.5,0.5,0.8895034790039062,0.0003679990768432617,30.833261489868164,hard_bottom25_by_a0_fulltrain
val_hard,1199_0.86_0.65.png,pre_router,0.5,0.5,1.3234634399414062,0.0003581047058105469,32.410499572753906,hard_bottom25_by_a0_fulltrain
val_hard,1201_0.75_1.76.png,pre_router,0.5,0.5,0.8578987121582031,-0.0005831718444824219,35.26105880737305,hard_bottom25_by_a0_fulltrain
val_hard,1209_0.92_0.65.png,pre_router,0.5,0.5,-0.8684577941894531,-0.00014793872833251953,36.602420806884766,mid_by_a0_fulltrain
val_hard,1210_0.69_0.81.png,pre_router,0.5,0.5,-0.5510711669921875,-0.00014799833297729492,36.654258728027344,mid_by_a0_fulltrain
val_hard,1214_0.74_1.7.png,pre_router,0.5,0.5,-0.27105712890625,-6.669759750366211e-05,32.77164840698242,hard_bottom25_by_a0_fulltrain
val_hard,1217_0.82_0.83.png,pre_router,0.5,0.5,0.17435455322265625,0.0002537369728088379,35.300357818603516,hard_bottom25_by_a0_fulltrain
val_hard,1223_0.74_2.0.png,pre_router,0.5,0.5,2.4870986938476562,0.0005988478660583496,34.69511413574219,hard_bottom25_by_a0_fulltrain
val_hard,1228_0.85_1.77.png,pre_router,0.5,0.5,-0.019855499267578125,0.0003066062927246094,35.891319274902344,hard_bottom25_by_a0_fulltrain
val_hard,122_0.85_2.0.png,pre_router,0.5,0.5,0.12545394897460938,0.000408172607421875,28.718456268310547,hard_bottom25_by_a0_fulltrain
val_hard,1235_0.97_1.72.png,pre_router,0.5,0.5,0.98919677734375,0.0011754035949707031,37.21408462524414,mid_by_a0_fulltrain
val_hard,1237_0.86_1.79.png,pre_router,0.5,0.5,0.791107177734375,0.000519096851348877,36.06745910644531,hard_bottom25_by_a0_fulltrain
val_hard,1239_0.66_1.97.png,pre_router,0.5,0.5,0.040035247802734375,0.0004267692565917969,37.20176315307617,mid_by_a0_fulltrain
val_hard,123_0.94_1.22.png,pre_router,0.5,0.5,1.1346588134765625,0.0004811286926269531,34.588321685791016,hard_bottom25_by_a0_fulltrain
val_hard,1247_0.62_1.15.png,pre_router,0.5,0.5,1.04986572265625,0.0006008744239807129,35.9063606262207,hard_bottom25_by_a0_fulltrain
val_hard,1249_0.79_0.56.png,pre_router,0.5,0.5,1.2084197998046875,0.00028258562088012695,31.9737548828125,hard_bottom25_by_a0_fulltrain
val_hard,1251_0.98_0.8.png,pre_router,0.5,0.5,0.4816761016845703,0.0004354715347290039,27.940471649169922,hard_bottom25_by_a0_fulltrain
val_hard,1257_0.92_0.83.png,pre_router,0.5,0.5,0.3939666748046875,0.00029349327087402344,31.88115692138672,hard_bottom25_by_a0_fulltrain
val_hard,1260_0.82_1.01.png,pre_router,0.5,0.5,0.44854736328125,0.0003520846366882324,30.725576400756836,hard_bottom25_by_a0_fulltrain
val_hard,1261_0.52_1.86.png,pre_router,0.5,0.5,-1.0611305236816406,-0.0003638267517089844,33.37302017211914,hard_bottom25_by_a0_fulltrain
val_hard,1262_0.55_0.76.png,pre_router,0.5,0.5,-1.3882904052734375,-0.0004183650016784668,36.5850830078125,mid_by_a0_fulltrain
val_hard,1267_0.75_1.55.png,pre_router,0.5,0.5,0.5425376892089844,-8.07642936706543e-05,36.49345016479492,mid_by_a0_fulltrain
val_hard,1275_0.54_1.73.png,pre_router,0.5,0.5,2.1468963623046875,0.0009135603904724121,33.21283721923828,hard_bottom25_by_a0_fulltrain
val_hard,127_0.99_1.4.png,pre_router,0.5,0.5,0.9904365539550781,0.001997053623199463,27.421642303466797,hard_bottom25_by_a0_fulltrain
val_hard,1283_0.55_1.12.png,pre_router,0.5,0.5,1.5965156555175781,0.0003045201301574707,35.184661865234375,hard_bottom25_by_a0_fulltrain
val_hard,1287_0.56_1.87.png,pre_router,0.5,0.5,-0.6948375701904297,0.0008063316345214844,31.299152374267578,hard_bottom25_by_a0_fulltrain
val_hard,1295_0.76_1.32.png,pre_router,0.5,0.5,0.9388351440429688,0.00026810169219970703,33.43408203125,hard_bottom25_by_a0_fulltrain
val_hard,1296_0.61_1.52.png,pre_router,0.5,0.5,-0.2918853759765625,6.67572021484375e-06,35.17247772216797,hard_bottom25_by_a0_fulltrain
val_hard,1301_0.95_1.37.png,pre_router,0.5,0.5,0.7498016357421875,0.0004647970199584961,33.851810455322266,hard_bottom25_by_a0_fulltrain
val_hard,1306_0.6_0.6.png,pre_router,0.5,0.5,1.6299514770507812,0.0004425644874572754,37.34971237182617,mid_by_a0_fulltrain
val_hard,1311_0.77_1.85.png,pre_router,0.5,0.5,-0.5183868408203125,-0.00034314393997192383,35.081356048583984,hard_bottom25_by_a0_fulltrain
val_hard,1322_0.64_1.06.png,pre_router,0.5,0.5,1.0700759887695312,0.0005012750625610352,36.47297668457031,mid_by_a0_fulltrain
val_hard,1335_0.93_1.95.png,pre_router,0.5,0.5,0.7324256896972656,0.0008425712585449219,31.287944793701172,hard_bottom25_by_a0_fulltrain
val_hard,1337_0.69_1.72.png,pre_router,0.5,0.5,-0.17604446411132812,0.0002314448356628418,37.31046676635742,mid_by_a0_fulltrain
val_hard,1346_0.77_1.14.png,pre_router,0.5,0.5,0.8200225830078125,0.0003407001495361328,33.55916976928711,hard_bottom25_by_a0_fulltrain
val_hard,1351_0.98_1.46.png,pre_router,0.5,0.5,0.5510921478271484,0.0013577938079833984,30.802762985229492,hard_bottom25_by_a0_fulltrain
val_hard,1353_0.71_1.79.png,pre_router,0.5,0.5,0.6484260559082031,0.0023211240768432617,32.62842559814453,hard_bottom25_by_a0_fulltrain
val_hard,1359_0.92_1.46.png,pre_router,0.5,0.5,0.9116592407226562,0.0009996294975280762,35.454986572265625,hard_bottom25_by_a0_fulltrain
val_hard,1364_0.75_1.75.png,pre_router,0.5,0.5,2.0566062927246094,0.002380967140197754,31.268524169921875,hard_bottom25_by_a0_fulltrain
val_hard,1367_0.64_1.15.png,pre_router,0.5,0.5,0.10297775268554688,-5.519390106201172e-05,35.56068801879883,hard_bottom25_by_a0_fulltrain
val_hard,136_0.6_1.01.png,pre_router,0.5,0.5,-0.16466331481933594,-0.0003540515899658203,30.94050407409668,hard_bottom25_by_a0_fulltrain
val_hard,1375_0.91_1.75.png,pre_router,0.5,0.5,-0.79266357421875,-0.001738131046295166,37.458309173583984,mid_by_a0_fulltrain
val_hard,137_0.96_1.92.png,pre_router,0.5,0.5,0.2875251770019531,0.00026869773864746094,34.94767379760742,hard_bottom25_by_a0_fulltrain
val_hard,1386_0.99_1.78.png,pre_router,0.5,0.5,-0.02264404296875,0.00028586387634277344,36.5023307800293,mid_by_a0_fulltrain
val_hard,1393_0.89_1.9.png,pre_router,0.5,0.5,0.423553466796875,0.0005916357040405273,33.04048156738281,hard_bottom25_by_a0_fulltrain
val_hard,1398_0.8_1.34.png,pre_router,0.5,0.5,1.1192588806152344,0.0009496808052062988,33.42044448852539,hard_bottom25_by_a0_fulltrain
val_hard,1400_1.0_0.82.png,pre_router,0.5,0.5,0.80938720703125,0.0004851818084716797,34.22840881347656,hard_bottom25_by_a0_fulltrain
val_hard,1403_0.73_1.26.png,pre_router,0.5,0.5,1.3939781188964844,0.0005677938461303711,35.02118682861328,hard_bottom25_by_a0_fulltrain
val_hard,1407_0.6_1.92.png,pre_router,0.5,0.5,0.4824104309082031,0.0006756782531738281,33.60761260986328,hard_bottom25_by_a0_fulltrain
val_hard,1412_0.87_1.34.png,pre_router,0.5,0.5,0.5846595764160156,0.0004647374153137207,34.558387756347656,hard_bottom25_by_a0_fulltrain
val_hard,1414_0.88_1.69.png,pre_router,0.5,0.5,0.4699249267578125,0.00039321184158325195,37.49642562866211,mid_by_a0_fulltrain
val_hard,1427_0.91_1.59.png,pre_router,0.5,0.5,-0.8796310424804688,5.066394805908203e-05,33.30509948730469,hard_bottom25_by_a0_fulltrain
val_hard,1429_0.5_1.16.png,pre_router,0.5,0.5,-0.4517974853515625,-0.00033032894134521484,32.512393951416016,hard_bottom25_by_a0_fulltrain
val_hard,1431_0.81_0.84.png,pre_router,0.5,0.5,0.5466995239257812,0.00021398067474365234,34.230255126953125,hard_bottom25_by_a0_fulltrain
val_hard,1441_0.58_1.73.png,pre_router,0.5,0.5,-0.9786453247070312,-0.0014785528182983398,35.22877502441406,hard_bottom25_by_a0_fulltrain
val_hard,1462_0.61_1.4.png,pre_router,0.5,0.5,-0.4720497131347656,-4.4226646423339844e-05,35.29805374145508,hard_bottom25_by_a0_fulltrain
val_hard,1464_0.64_1.56.png,pre_router,0.5,0.5,-0.5483932495117188,-3.4570693969726562e-06,34.54566955566406,hard_bottom25_by_a0_fulltrain
val_hard,1479_0.8_1.08.png,pre_router,0.5,0.5,0.15795135498046875,-0.0038132071495056152,32.0977668762207,hard_bottom25_by_a0_fulltrain
val_hard,148_0.79_1.94.png,pre_router,0.5,0.5,0.7755165100097656,0.0004673600196838379,33.452457427978516,hard_bottom25_by_a0_fulltrain
val_hard,1503_0.95_1.58.png,pre_router,0.5,0.5,1.9861297607421875,0.0013387799263000488,35.679908752441406,hard_bottom25_by_a0_fulltrain
val_hard,153_0.93_2.0.png,pre_router,0.5,0.5,-1.8902854919433594,-0.006229579448699951,37.455047607421875,mid_by_a0_fulltrain
val_hard,155_0.83_1.97.png,pre_router,0.5,0.5,-2.169239044189453,-0.0073836445808410645,36.431243896484375,mid_by_a0_fulltrain
val_hard,156_0.57_1.11.png,pre_router,0.5,0.5,-0.14275741577148438,-0.0023526549339294434,36.790428161621094,mid_by_a0_fulltrain
val_hard,1595_0.99_1.84.png,pre_router,0.5,0.5,-0.351165771484375,-0.0005239248275756836,31.282711029052734,hard_bottom25_by_a0_fulltrain
val_hard,15_0.88_1.43.png,pre_router,0.5,0.5,-0.03960418701171875,0.00024080276489257812,37.180267333984375,mid_by_a0_fulltrain
val_hard,1611_0.9_1.98.png,pre_router,0.5,0.5,0.0670166015625,0.00048089027404785156,37.51044464111328,mid_by_a0_fulltrain
val_hard,1629_0.87_1.78.png,pre_router,0.5,0.5,5.268394470214844,0.0012280941009521484,33.03923797607422,hard_bottom25_by_a0_fulltrain
val_hard,163_0.9_1.1.png,pre_router,0.5,0.5,2.3625221252441406,0.0010538101196289062,31.117008209228516,hard_bottom25_by_a0_fulltrain
val_hard,1681_0.98_1.69.png,pre_router,0.5,0.5,-1.6083908081054688,-0.00023233890533447266,34.34217071533203,hard_bottom25_by_a0_fulltrain
val_hard,1687_0.83_1.61.png,pre_router,0.5,0.5,0.962890625,0.0004975795745849609,36.8519401550293,mid_by_a0_fulltrain
val_hard,170_0.76_1.19.png,pre_router,0.5,0.5,0.6768035888671875,0.0006554722785949707,33.00612258911133,hard_bottom25_by_a0_fulltrain
val_hard,1714_0.89_1.96.png,pre_router,0.5,0.5,1.005828857421875,0.001464545726776123,34.066001892089844,hard_bottom25_by_a0_fulltrain
val_hard,1715_0.89_1.94.png,pre_router,0.5,0.5,0.6634292602539062,0.0012534260749816895,34.84101867675781,hard_bottom25_by_a0_fulltrain
val_hard,1722_0.85_1.51.png,pre_router,0.5,0.5,1.6334915161132812,0.001136183738708496,34.292335510253906,hard_bottom25_by_a0_fulltrain
val_hard,172_0.56_1.3.png,pre_router,0.5,0.5,0.8141708374023438,-0.0007894635200500488,32.68955612182617,hard_bottom25_by_a0_fulltrain
