image_name,table_split,blend_alpha,table_A0_PSNR,recompute_A0_PSNR,table_alpha_dPSNR,recompute_alpha_dPSNR,table_vs_recompute_abs_diff
1801_0.99_0.78.png,val_regular,0.5,41.899410247802734,41.899410247802734,3.023693084716797,3.023693084716797,0.0
1811_0.62_1.47.png,val_regular,0.375,45.49977111816406,45.49977111816406,0.031951904296875,0.031951904296875,0.0
1811_0.62_1.47.png,val_regular,0.5,45.49977111816406,45.49977111816406,-0.5044288635253906,-0.5044288635253906,0.0
1823_0.78_0.96.png,val_regular,0.375,46.246498107910156,46.246498107910156,1.2844619750976562,1.2844619750976562,0.0
1823_0.78_0.96.png,val_regular,0.5,46.246498107910156,46.246498107910156,1.2272567749023438,1.2272567749023438,0.0
1838_0.88_0.63.png,val_regular,0.375,46.66019821166992,46.66019821166992,-0.45940399169921875,-0.45940399169921875,0.0
1838_0.88_0.63.png,val_regular,0.5,46.66019821166992,46.66019821166992,-1.2002372741699219,-1.2002372741699219,0.0
1840_0.94_1.56.png,val_regular,0.375,40.745826721191406,40.745826721191406,1.1587715148925781,1.1587715148925781,0.0
1840_0.94_1.56.png,val_regular,0.5,40.745826721191406,40.745826721191406,1.24267578125,1.24267578125,0.0
1847_0.55_2.0.png,val_regular,0.375,41.16305923461914,41.16305923461914,0.4453277587890625,0.4453277587890625,0.0
1847_0.55_2.0.png,val_regular,0.5,41.16305923461914,41.16305923461914,0.19562911987304688,0.19562911987304688,0.0
1851_0.7_1.14.png,val_regular,0.375,43.699893951416016,43.699893951416016,2.078105926513672,2.078105926513672,0.0
1851_0.7_1.14.png,val_regular,0.5,43.699893951416016,43.699893951416016,2.366413116455078,2.366413116455078,0.0
185_0.65_1.74.png,val_regular,0.375,37.41775894165039,37.41775894165039,1.879241943359375,1.879241943359375,0.0
185_0.65_1.74.png,val_regular,0.5,37.41775894165039,37.41775894165039,2.126251220703125,2.126251220703125,0.0
1864_0.63_1.68.png,val_regular,0.375,43.06857681274414,43.06857681274414,0.21623992919921875,0.21623992919921875,0.0
1864_0.63_1.68.png,val_regular,0.5,43.06857681274414,43.06857681274414,-0.0373077392578125,-0.0373077392578125,0.0
1870_0.54_1.45.png,val_regular,0.375,45.08063888549805,45.08063888549805,1.0050621032714844,1.0050621032714844,0.0
1870_0.54_1.45.png,val_regular,0.5,45.08063888549805,45.08063888549805,1.0204315185546875,1.0204315185546875,0.0
1893_0.53_1.29.png,val_regular,0.375,42.14978790283203,42.14978790283203,2.978191375732422,2.978191375732422,0.0
1893_0.53_1.29.png,val_regular,0.5,42.14978790283203,42.14978790283203,3.8127899169921875,3.8127899169921875,0.0
1896_0.7_0.8.png,val_regular,0.375,41.113487243652344,41.113487243652344,3.586376190185547,3.586376190185547,0.0
1896_0.7_0.8.png,val_regular,0.5,41.113487243652344,41.113487243652344,4.894874572753906,4.894874572753906,0.0
1900_0.59_0.94.png,val_regular,0.375,46.70277404785156,46.70277404785156,1.77392578125,1.77392578125,0.0
1900_0.59_0.94.png,val_regular,0.5,46.70277404785156,46.70277404785156,1.2413406372070312,1.2413406372070312,0.0
1901_0.77_1.18.png,val_regular,0.375,45.5927848815918,45.5927848815918,1.0870895385742188,1.0870895385742188,0.0
1901_0.77_1.18.png,val_regular,0.5,45.5927848815918,45.5927848815918,0.9535369873046875,0.9535369873046875,0.0
1917_0.96_1.37.png,val_regular,0.375,40.503658294677734,40.503658294677734,1.975860595703125,1.975860595703125,0.0
1917_0.96_1.37.png,val_regular,0.5,40.503658294677734,40.503658294677734,1.5682563781738281,1.5682563781738281,0.0
1919_0.59_0.94.png,val_regular,0.375,49.66877365112305,49.66877365112305,-0.1175384521484375,-0.1175384521484375,0.0
1919_0.59_0.94.png,val_regular,0.5,49.66877365112305,49.66877365112305,-0.830841064453125,-0.830841064453125,0.0
191_0.53_1.57.png,val_regular,0.375,38.3542594909668,38.3542594909668,3.5379981994628906,3.5379981994628906,0.0
191_0.53_1.57.png,val_regular,0.5,38.3542594909668,38.3542594909668,4.668773651123047,4.668773651123047,0.0
1944_0.99_1.3.png,val_regular,0.375,37.29791259765625,37.29791259765625,1.5469551086425781,1.5469551086425781,0.0
1944_0.99_1.3.png,val_regular,0.5,37.29791259765625,37.29791259765625,1.2328224182128906,1.2328224182128906,0.0
1946_0.91_1.18.png,val_regular,0.375,40.009361267089844,40.009361267089844,1.0124969482421875,1.0124969482421875,0.0
1946_0.91_1.18.png,val_regular,0.5,40.009361267089844,40.009361267089844,0.9247093200683594,0.9247093200683594,0.0
1953_0.73_0.63.png,val_regular,0.375,46.2166748046875,46.2166748046875,0.6605567932128906,0.6605567932128906,0.0
1953_0.73_0.63.png,val_regular,0.5,46.2166748046875,46.2166748046875,0.2533111572265625,0.2533111572265625,0.0
