low_size,K,mapper,family,split,confidence_key,direction,threshold,gate_pass,count,open_count,keep_count,open_keep_count,initial_weighted_delta_l1,projection_weighted_delta_l1,weighted_delta_l1_drop,mean_output_gain,mean_oracle_gain,oracle_recovery,hard_bottom25_output_gain,hard_bottom25_oracle_gain,easy_top25_output_gain,strong_reference_cut_psnr,strong_reference_regressions,severe_regressions
32,16,global_kernel_knn_9,global_kernel_knn,mini_val,pred_abs_mean,high,0.00997810997068882,False,128,114,23,23,0.0124299576794458,0.011754082095697577,0.054374729277304926,0.09331893920898438,1.1876385807991028,0.07857520016417344,0.2237110137939453,1.3572521209716797,0.043572187423706055,39.136597633361816,0,2
32,16,global_kernel_knn_9,global_kernel_knn,mini_val,pred_abs_mean,high,0.010851369984447957,True,128,114,12,12,0.0124299576794458,0.01158965766737382,0.0676028055559274,0.0669613927602768,1.1876385807991028,0.05638196151831124,0.21726280450820923,1.3572521209716797,0.004594564437866211,39.136597633361816,0,0
32,16,global_kernel_knn_9,global_kernel_knn,mini_val,pred_abs_mean,high,0.011430150270462035,True,128,114,6,6,0.0124299576794458,0.011825906632883,0.04859638802806705,0.0390864759683609,1.1876385807991028,0.03291108641996251,0.13086146116256714,1.3572521209716797,0.0,39.136597633361816,0,0
32,16,global_kernel_knn_9,global_kernel_knn,mini_val,nn_distance,low,4.520419502258301,False,128,114,6,6,0.0124299576794458,0.012441957947541382,-0.000965431130584275,0.002596914768218994,1.1876385807991028,0.0021866204165173378,0.0020161867141723633,1.3572521209716797,-0.0026216506958007812,39.136597633361816,1,1
32,16,global_kernel_knn_9,global_kernel_knn,mini_val,nn_distance,low,4.909903907775879,False,128,114,12,12,0.0124299576794458,0.012446107506216967,-0.0012992664325698034,0.010071933269500732,1.1876385807991028,0.008480638329148782,0.03617823123931885,1.3572521209716797,-0.0022410154342651367,39.136597633361816,1,2
32,16,global_kernel_knn_9,global_kernel_knn,mini_val,nn_distance,low,5.5461344718933105,False,128,114,24,24,0.0124299576794458,0.012392868755548162,0.0029838334815064267,0.03926646709442139,1.1876385807991028,0.03306264020827021,0.07213687896728516,1.3572521209716797,-0.002286195755004883,39.136597633361816,2,3
32,16,global_kernel_knn_9,global_kernel_knn,mini_val,nn_distance,low,5.907707023620605,False,128,114,36,36,0.0124299576794458,0.01226113432197075,0.013581973634086976,0.05993124842643738,1.1876385807991028,0.0504625307693462,0.10682845115661621,1.3572521209716797,0.007893681526184082,39.136597633361816,2,3
32,16,global_kernel_knn_9,global_kernel_knn,mini_val,nn_distance,low,6.516234111785889,False,128,114,48,48,0.0124299576794458,0.011936095383907752,0.03973161520531159,0.10163384675979614,1.1876385807991028,0.08557641053679124,0.15741539001464844,1.3572521209716797,0.0712747573852539,39.136597633361816,2,3
32,16,global_kernel_knn_9,global_kernel_knn,mini_val,nn_distance,low,7.212799549102783,False,128,114,60,60,0.0124299576794458,0.011616927482973905,0.06540892716121821,0.13254500925540924,1.1876385807991028,0.11160382577520032,0.279421865940094,1.3572521209716797,0.08331453800201416,39.136597633361816,2,4
32,16,global_kernel_knn_9,global_kernel_knn,mini_val,nn_distance,low,7.996620845794678,False,128,114,71,71,0.0124299576794458,0.011686319341076586,0.05982629688264312,0.14642217755317688,1.1876385807991028,0.12328849863959176,0.2747563123703003,1.3572521209716797,0.08506643772125244,39.136597633361816,2,6
32,16,global_kernel_knn_9,global_kernel_knn,mini_val,nn_distance,low,9.990267181396483,False,128,114,83,83,0.0124299576794458,0.011413804906365437,0.08175030030558149,0.16634880006313324,1.1876385807991028,0.1400668543044513,0.31008511781692505,1.3572521209716797,0.08749473094940186,39.136597633361816,2,7
32,16,global_kernel_knn_9,global_kernel_knn,mini_val,nn_distance,low,12.077468299865725,False,128,114,95,95,0.0124299576794458,0.01164546199613655,0.06311330283983946,0.15829385817050934,1.1876385807991028,0.133284536836115,0.31008511781692505,1.3572521209716797,0.0064591169357299805,39.136597633361816,5,9
32,16,global_kernel_knn_9,global_kernel_knn,mini_val,nn_distance,low,17.54509162902832,False,128,114,107,107,0.0124299576794458,0.011595552562424762,0.06712855655179038,0.19844330847263336,1.1876385807991028,0.16709065508726634,0.34058159589767456,1.3572521209716797,0.045436739921569824,39.136597633361816,5,10
32,16,global_kernel_knn_9,global_kernel_knn,mini_val,nn_distance,low,22.91806831359862,False,128,114,113,113,0.0124299576794458,0.011498786925724114,0.07491342913109604,0.20514270663261414,1.1876385807991028,0.17273159524220225,0.35889554023742676,1.3572521209716797,0.045436739921569824,39.136597633361816,5,10
32,16,global_kernel_knn_9,global_kernel_knn,mini_val,nn_distance,low,1000000.3125,False,128,114,128,114,0.0124299576794458,0.011497942106610861,0.07498139550194297,0.20536482334136963,1.1876385807991028,0.17291861906607134,0.35889554023742676,1.3572521209716797,0.0463252067565918,39.136597633361816,5,10
32,16,global_kernel_knn_9,global_kernel_knn,mini_val,nn_distance,low,1000000.3134999982,False,128,114,128,114,0.0124299576794458,0.011497942106610861,0.07498139550194297,0.20536482334136963,1.1876385807991028,0.17291861906607134,0.35889554023742676,1.3572521209716797,0.0463252067565918,39.136597633361816,5,10
32,16,global_mean_coeff,global_mean,mini_val,confidence_proxy,high,9.989986875017225e-07,False,128,114,128,114,0.0124299576794458,0.011064625899910953,0.10984202961467539,0.1730879694223404,1.1876385807991028,0.14574128208758436,0.2090875506401062,1.3572521209716797,0.08864784240722656,39.136597633361816,4,7
32,16,global_mean_coeff,global_mean,mini_val,confidence_proxy,high,9.999986875017226e-07,False,128,114,128,114,0.0124299576794458,0.011064625899910953,0.10984202961467539,0.1730879694223404,1.1876385807991028,0.14574128208758436,0.2090875506401062,1.3572521209716797,0.08864784240722656,39.136597633361816,4,7
32,16,global_mean_coeff,global_mean,mini_val,confidence_proxy,high,0.04183535984209867,False,128,114,113,113,0.0124299576794458,0.01106552108212694,0.10977001149208208,0.1728685051202774,1.1876385807991028,0.14555649160872056,0.2090875506401062,1.3572521209716797,0.08776998519897461,39.136597633361816,4,7
32,16,global_mean_coeff,global_mean,mini_val,confidence_proxy,high,0.05392486008029544,False,128,114,107,107,0.0124299576794458,0.01123439883459407,0.09618366173753816,0.16293010115623474,1.1876385807991028,0.13718828588964094,0.19178450107574463,1.3572521209716797,0.08776998519897461,39.136597633361816,4,7
32,16,global_mean_coeff,global_mean,mini_val,confidence_proxy,high,0.07648994144338023,False,128,114,95,95,0.0124299576794458,0.011373071857262128,0.0850273065636692,0.13873527944087982,1.1876385807991028,0.11681607661106105,0.16857856512069702,1.3572521209716797,0.07583773136138916,39.136597633361816,4,7
32,16,global_mean_coeff,global_mean,mini_val,confidence_proxy,high,0.09099077237011938,False,128,114,83,83,0.0124299576794458,0.011513421522520821,0.07373606415736755,0.11038435995578766,1.1876385807991028,0.09294440391243902,0.16857856512069702,1.3572521209716797,0.056003451347351074,39.136597633361816,2,5
32,16,global_mean_coeff,global_mean,mini_val,confidence_proxy,high,0.11115429495343543,False,128,114,71,71,0.0124299576794458,0.011632930875702259,0.06412144146407726,0.10251294076442719,1.1876385807991028,0.08631661384345676,0.1588258147239685,1.3572521209716797,0.052625298500061035,39.136597633361816,2,5
32,16,global_mean_coeff,global_mean,mini_val,confidence_proxy,high,0.12176116000654687,False,128,114,60,60,0.0124299576794458,0.011717849197894314,0.05728969477740294,0.08498112857341766,1.1876385807991028,0.07155470523384151,0.13516169786453247,1.3572521209716797,0.050186991691589355,39.136597633361816,2,5
32,16,global_mean_coeff,global_mean,mini_val,confidence_proxy,high,0.13304948081561574,False,128,114,48,48,0.0124299576794458,0.011802011356579304,0.05051878204741353,0.07681387662887573,1.1876385807991028,0.06467782191547829,0.09712481498718262,1.3572521209716797,0.04490387439727783,39.136597633361816,2,4
32,16,global_mean_coeff,global_mean,mini_val,confidence_proxy,high,0.14476783570428403,False,128,114,36,36,0.0124299576794458,0.012063611018526283,0.029472880790681093,0.05232575535774231,1.1876385807991028,0.04405865235746629,0.07346749305725098,1.3572521209716797,0.015084147453308105,39.136597633361816,2,4
32,16,global_mean_coeff,global_mean,mini_val,confidence_proxy,high,0.1527622867766322,False,128,114,24,24,0.0124299576794458,0.01225648044872677,0.01395638144495801,0.028838515281677246,1.1876385807991028,0.024282231773131897,0.05425882339477539,1.3572521209716797,0.004416346549987793,39.136597633361816,2,4
32,16,global_mean_coeff,global_mean,mini_val,confidence_proxy,high,0.16923844159964047,False,128,114,12,12,0.0124299576794458,0.012418698546982063,0.0009058061784357955,0.005304813385009766,1.1876385807991028,0.0044666900105589545,0.01695692539215088,1.3572521209716797,-0.002753138542175293,39.136597633361816,1,3
32,16,global_mean_coeff,global_mean,mini_val,confidence_proxy,high,0.1811456671766331,False,128,114,6,6,0.0124299576794458,0.012445847606869606,-0.0012783573229763767,0.0010800063610076904,1.1876385807991028,0.0009093729173744153,0.0020297765731811523,1.3572521209716797,-0.002503633499145508,39.136597633361816,1,2
32,16,global_mean_coeff,global_mean,mini_val,proxy_score,high,0.00010834353132702037,False,128,114,128,114,0.0124299576794458,0.011064625899910953,0.10984202961467539,0.1730879694223404,1.1876385807991028,0.14574128208758436,0.2090875506401062,1.3572521209716797,0.08864784240722656,39.136597633361816,4,7
32,16,global_mean_coeff,global_mean,mini_val,proxy_score,high,0.00010834453132702038,False,128,114,128,114,0.0124299576794458,0.011064625899910953,0.10984202961467539,0.1730879694223404,1.1876385807991028,0.14574128208758436,0.2090875506401062,1.3572521209716797,0.08864784240722656,39.136597633361816,4,7
32,16,global_mean_coeff,global_mean,mini_val,proxy_score,high,0.009353946009650827,False,128,114,123,114,0.0124299576794458,0.011064625899910953,0.10984202961467539,0.1730879694223404,1.1876385807991028,0.14574128208758436,0.2090875506401062,1.3572521209716797,0.08864784240722656,39.136597633361816,4,7
32,16,global_mean_coeff,global_mean,mini_val,proxy_score,high,0.8549517691135406,False,128,114,118,114,0.0124299576794458,0.011064625899910953,0.10984202961467539,0.1730879694223404,1.1876385807991028,0.14574128208758436,0.2090875506401062,1.3572521209716797,0.08864784240722656,39.136597633361816,4,7
32,16,global_mean_coeff,global_mean,mini_val,proxy_score,high,0.9969148635864258,False,128,114,109,109,0.0124299576794458,0.011045644757606296,0.11136907763802018,0.17210917174816132,1.1876385807991028,0.14491712759310804,0.2090875506401062,1.3572521209716797,0.08369767665863037,39.136597633361816,3,7
32,16,global_mean_coeff,global_mean,mini_val,proxy_score,high,0.998932421207428,False,128,114,100,100,0.0124299576794458,0.011079251177820625,0.10866541435283454,0.16490711271762848,1.1876385807991028,0.13885294346590754,0.20117372274398804,1.3572521209716797,0.0731116533279419,39.136597633361816,3,7
32,16,global_mean_coeff,global_mean,mini_val,proxy_score,high,0.999591875076294,False,128,114,90,90,0.0124299576794458,0.011121344877185668,0.10527894269696965,0.155058816075325,1.1876385807991028,0.13056060874259715,0.20358949899673462,1.3572521209716797,0.06481730937957764,39.136597633361816,3,7
32,16,global_mean_coeff,global_mean,mini_val,proxy_score,high,0.9999033808708191,False,128,114,81,81,0.0124299576794458,0.011200240730752034,0.09893170841017652,0.1479613333940506,1.1876385807991028,0.12458447863363852,0.1894819140434265,1.3572521209716797,0.0664452314376831,39.136597633361816,2,6
32,16,global_mean_coeff,global_mean,mini_val,proxy_score,high,0.9999611854553222,False,128,114,72,72,0.0124299576794458,0.011230598946848866,0.09648936573454273,0.13787488639354706,1.1876385807991028,0.11609161964137096,0.18656986951828003,1.3572521209716797,0.0484699010848999,39.136597633361816,2,6
32,16,global_mean_coeff,global_mean,mini_val,proxy_score,high,0.9999876499176026,False,128,114,62,62,0.0124299576794458,0.0113087864897942,0.09019911560162198,0.12670868635177612,1.1876385807991028,0.10668960102872388,0.16240262985229492,1.3572521209716797,0.036751627922058105,39.136597633361816,2,5
32,16,global_mean_coeff,global_mean,mini_val,proxy_score,high,0.9999955415725708,False,128,114,53,53,0.0124299576794458,0.011407032163297996,0.08229517288215032,0.1141846776008606,1.1876385807991028,0.09614429797660448,0.1384798288345337,1.3572521209716797,0.028495311737060547,39.136597633361816,2,5
32,16,global_mean_coeff,global_mean,mini_val,proxy_score,high,0.9999985337257384,False,128,114,41,41,0.0124299576794458,0.011745068563486692,0.05509987512601445,0.08800555765628815,1.1876385807991028,0.07410129569643452,0.07866591215133667,1.3572521209716797,0.01381230354309082,39.136597633361816,2,5
32,16,global_mean_coeff,global_mean,mini_val,proxy_score,high,0.9999994456768035,False,128,114,34,34,0.0124299576794458,0.011826286187007314,0.04856585259632204,0.07948543131351471,1.1876385807991028,0.06692728966419474,0.07216066122055054,1.3572521209716797,0.001880049705505371,39.136597633361816,2,4
32,16,global_mean_coeff,global_mean,mini_val,proxy_score,high,1.0,False,128,114,20,20,0.0124299576794458,0.01212772543597513,0.02431482481798325,0.044744715094566345,1.1876385807991028,0.03767536337903393,0.031696617603302,1.3572521209716797,-0.007540106773376465,39.136597633361816,2,4
32,16,global_mean_coeff,global_mean,mini_val,M_safe_mean,high,0.00041096630274148284,False,128,114,128,114,0.0124299576794458,0.011064625899910953,0.10984202961467539,0.1730879694223404,1.1876385807991028,0.14574128208758436,0.2090875506401062,1.3572521209716797,0.08864784240722656,39.136597633361816,4,7
32,16,global_mean_coeff,global_mean,mini_val,M_safe_mean,high,0.00041096730274148285,False,128,114,128,114,0.0124299576794458,0.011064625899910953,0.10984202961467539,0.1730879694223404,1.1876385807991028,0.14574128208758436,0.2090875506401062,1.3572521209716797,0.08864784240722656,39.136597633361816,4,7
32,16,global_mean_coeff,global_mean,mini_val,M_safe_mean,high,0.005545914452522993,False,128,114,121,114,0.0124299576794458,0.011064625899910953,0.10984202961467539,0.1730879694223404,1.1876385807991028,0.14574128208758436,0.2090875506401062,1.3572521209716797,0.08864784240722656,39.136597633361816,4,7
32,16,global_mean_coeff,global_mean,mini_val,M_safe_mean,high,0.013221526611596344,False,128,114,115,113,0.0124299576794458,0.01106552108212694,0.10977001149208208,0.1728685051202774,1.1876385807991028,0.14555649160872056,0.2090875506401062,1.3572521209716797,0.08776998519897461,39.136597633361816,4,7
32,16,global_mean_coeff,global_mean,mini_val,M_safe_mean,high,0.03498384431004524,False,128,114,102,101,0.0124299576794458,0.01107108906072683,0.10932206317693237,0.17036132514476776,1.1876385807991028,0.14344542851592115,0.2090875506401062,1.3572521209716797,0.08517539501190186,39.136597633361816,3,7
32,16,global_mean_coeff,global_mean,mini_val,M_safe_mean,high,0.06566771119832993,False,128,114,89,89,0.0124299576794458,0.011070173928805936,0.10939568626918217,0.16482235491275787,1.1876385807991028,0.138781576800795,0.21035820245742798,1.3572521209716797,0.06493020057678223,39.136597633361816,3,7
32,16,global_mean_coeff,global_mean,mini_val,M_safe_mean,high,0.09861857891082762,False,128,114,77,77,0.0124299576794458,0.011060321497047415,0.11018832225496776,0.15920184552669525,1.1876385807991028,0.1340490685470796,0.21028846502304077,1.3572521209716797,0.050005197525024414,39.136597633361816,2,6
32,16,global_mean_coeff,global_mean,mini_val,M_safe_mean,high,0.14037173241376877,False,128,114,64,64,0.0124299576794458,0.011089748018723306,0.10782093513791019,0.14601309597492218,1.1876385807991028,0.12294404908661459,0.20832890272140503,1.3572521209716797,0.03828692436218262,39.136597633361816,2,5
32,16,global_mean_coeff,global_mean,mini_val,M_safe_mean,high,0.17401087880134583,False,128,114,51,51,0.0124299576794458,0.0112221181930917,0.0971716491321113,0.12254475057125092,1.1876385807991028,0.1031835379487223,0.19201475381851196,1.3572521209716797,0.01381230354309082,39.136597633361816,2,5
32,16,global_mean_coeff,global_mean,mini_val,M_safe_mean,high,0.22203804403543473,False,128,114,39,39,0.0124299576794458,0.011565666430850323,0.06953291965142172,0.09443971514701843,1.1876385807991028,0.0795189013508425,0.12649869918823242,1.3572521209716797,0.004392147064208984,39.136597633361816,2,5
32,16,global_mean_coeff,global_mean,mini_val,M_safe_mean,high,0.2491475343704223,False,128,114,26,26,0.0124299576794458,0.011899173534401676,0.042702007418885204,0.06096118688583374,1.1876385807991028,0.05132974616302545,0.06912124156951904,1.3572521209716797,-0.03439915180206299,39.136597633361816,2,4
32,16,global_mean_coeff,global_mean,mini_val,M_safe_mean,high,0.30412018001079555,False,128,114,13,13,0.0124299576794458,0.012046786784100804,0.03082640385643537,0.04020744562149048,1.1876385807991028,0.03385495071609824,0.03755474090576172,1.3572521209716797,0.0,39.136597633361816,0,1
32,16,global_mean_coeff,global_mean,mini_val,M_safe_mean,high,0.36020959913730627,True,128,114,7,7,0.0124299576794458,0.012253515075588405,0.014194948076867636,0.01779802143573761,1.1876385807991028,0.014986058657476594,0.010572254657745361,1.3572521209716797,0.0,39.136597633361816,0,0
32,16,global_mean_coeff,global_mean,mini_val,pred_abs_mean,high,0.006134970510618925,False,128,114,128,114,0.0124299576794458,0.011064625899910953,0.10984202961467539,0.1730879694223404,1.1876385807991028,0.14574128208758436,0.2090875506401062,1.3572521209716797,0.08864784240722656,39.136597633361816,4,7
32,16,global_mean_coeff,global_mean,mini_val,pred_abs_mean,high,0.006134971510618925,False,128,114,128,114,0.0124299576794458,0.011064625899910953,0.10984202961467539,0.1730879694223404,1.1876385807991028,0.14574128208758436,0.2090875506401062,1.3572521209716797,0.08864784240722656,39.136597633361816,4,7
32,16,global_mean_coeff,global_mean,mini_val,nn_distance,low,4.520419502258301,False,128,114,6,6,0.0124299576794458,0.012445847606869606,-0.0012783573229763767,0.0010800063610076904,1.1876385807991028,0.0009093729173744153,0.0020297765731811523,1.3572521209716797,-0.002503633499145508,39.136597633361816,1,2
32,16,global_mean_coeff,global_mean,mini_val,nn_distance,low,4.909903907775879,False,128,114,12,12,0.0124299576794458,0.012418698546982063,0.0009058061784357955,0.005304813385009766,1.1876385807991028,0.0044666900105589545,0.01695692539215088,1.3572521209716797,-0.002753138542175293,39.136597633361816,1,3
32,16,global_mean_coeff,global_mean,mini_val,nn_distance,low,5.5461344718933105,False,128,114,24,24,0.0124299576794458,0.01225648044872677,0.01395638144495801,0.028838515281677246,1.1876385807991028,0.024282231773131897,0.05425882339477539,1.3572521209716797,0.004416346549987793,39.136597633361816,2,4
32,16,global_mean_coeff,global_mean,mini_val,nn_distance,low,5.907707023620605,False,128,114,36,36,0.0124299576794458,0.012063611018526283,0.029472880790681093,0.05232575535774231,1.1876385807991028,0.04405865235746629,0.07346749305725098,1.3572521209716797,0.015084147453308105,39.136597633361816,2,4
32,16,global_mean_coeff,global_mean,mini_val,nn_distance,low,6.516234111785889,False,128,114,48,48,0.0124299576794458,0.011802011356579304,0.05051878204741353,0.07681387662887573,1.1876385807991028,0.06467782191547829,0.09712481498718262,1.3572521209716797,0.04490387439727783,39.136597633361816,2,4
32,16,global_mean_coeff,global_mean,mini_val,nn_distance,low,7.212799549102783,False,128,114,60,60,0.0124299576794458,0.011717849197894314,0.05728969477740294,0.08498112857341766,1.1876385807991028,0.07155470523384151,0.13516169786453247,1.3572521209716797,0.050186991691589355,39.136597633361816,2,5
32,16,global_mean_coeff,global_mean,mini_val,nn_distance,low,7.996620845794678,False,128,114,71,71,0.0124299576794458,0.011632930875702259,0.06412144146407726,0.10251294076442719,1.1876385807991028,0.08631661384345676,0.1588258147239685,1.3572521209716797,0.052625298500061035,39.136597633361816,2,5
32,16,global_mean_coeff,global_mean,mini_val,nn_distance,low,9.990267181396483,False,128,114,83,83,0.0124299576794458,0.011513421522520821,0.07373606415736755,0.11038435995578766,1.1876385807991028,0.09294440391243902,0.16857856512069702,1.3572521209716797,0.056003451347351074,39.136597633361816,2,5
32,16,global_mean_coeff,global_mean,mini_val,nn_distance,low,12.077468299865725,False,128,114,95,95,0.0124299576794458,0.011373071857262128,0.0850273065636692,0.13873527944087982,1.1876385807991028,0.11681607661106105,0.16857856512069702,1.3572521209716797,0.07583773136138916,39.136597633361816,4,7
32,16,global_mean_coeff,global_mean,mini_val,nn_distance,low,17.54509162902832,False,128,114,107,107,0.0124299576794458,0.01123439883459407,0.09618366173753816,0.16293010115623474,1.1876385807991028,0.13718828588964094,0.19178450107574463,1.3572521209716797,0.08776998519897461,39.136597633361816,4,7
32,16,global_mean_coeff,global_mean,mini_val,nn_distance,low,22.91806831359862,False,128,114,113,113,0.0124299576794458,0.01106552108212694,0.10977001149208208,0.1728685051202774,1.1876385807991028,0.14555649160872056,0.2090875506401062,1.3572521209716797,0.08776998519897461,39.136597633361816,4,7
32,16,global_mean_coeff,global_mean,mini_val,nn_distance,low,1000000.3125,False,128,114,128,114,0.0124299576794458,0.011064625899910953,0.10984202961467539,0.1730879694223404,1.1876385807991028,0.14574128208758436,0.2090875506401062,1.3572521209716797,0.08864784240722656,39.136597633361816,4,7
32,16,global_mean_coeff,global_mean,mini_val,nn_distance,low,1000000.3134999982,False,128,114,128,114,0.0124299576794458,0.011064625899910953,0.10984202961467539,0.1730879694223404,1.1876385807991028,0.14574128208758436,0.2090875506401062,1.3572521209716797,0.08864784240722656,39.136597633361816,4,7
32,16,global_pls_16,global_pls,mini_val,confidence_proxy,high,9.989986875017225e-07,False,128,114,128,114,0.0124299576794458,0.016428903012612146,-0.32171833857318827,-0.03399762511253357,1.1876385807991028,-0.028626238370985106,0.42189550399780273,1.3572521209716797,-0.1706843376159668,39.136597633361816,10,29
32,16,global_pls_16,global_pls,mini_val,confidence_proxy,high,9.999986875017226e-07,False,128,114,128,114,0.0124299576794458,0.016428903012612146,-0.32171833857318827,-0.03399762511253357,1.1876385807991028,-0.028626238370985106,0.42189550399780273,1.3572521209716797,-0.1706843376159668,39.136597633361816,10,29
32,16,global_pls_16,global_pls,mini_val,confidence_proxy,high,0.04183535984209867,False,128,114,113,113,0.0124299576794458,0.01642234195313599,-0.32119049611021633,-0.03346818685531616,1.1876385807991028,-0.02818044765167286,0.42189550399780273,1.3572521209716797,-0.16856658458709717,39.136597633361816,9,29
32,16,global_pls_16,global_pls,mini_val,confidence_proxy,high,0.05392486008029544,False,128,114,107,107,0.0124299576794458,0.015373956475513569,-0.2368470490399151,0.012954235076904297,1.1876385807991028,0.010907556630728548,0.5146199464797974,1.3572521209716797,-0.16856658458709717,39.136597633361816,9,25
32,16,global_pls_16,global_pls,mini_val,confidence_proxy,high,0.07648994144338023,False,128,114,95,95,0.0124299576794458,0.013624562124281307,-0.09610687949572887,0.056176379323005676,1.1876385807991028,0.047300904695439745,0.5556351542472839,1.3572521209716797,-0.22377455234527588,39.136597633361816,9,19
32,16,global_pls_16,global_pls,mini_val,confidence_proxy,high,0.09099077237011938,False,128,114,83,83,0.0124299576794458,0.01218152596545406,0.019986529350984553,0.18342436850070953,1.1876385807991028,0.15444460247939437,0.5556351542472839,1.3572521209716797,0.016878485679626465,39.136597633361816,6,11
32,16,global_pls_16,global_pls,mini_val,confidence_proxy,high,0.11115429495343543,False,128,114,71,71,0.0124299576794458,0.01203459673476494,0.031807103039025626,0.16326963901519775,1.1876385807991028,0.1374741791440808,0.4589768648147583,1.3572521209716797,0.02047133445739746,39.136597633361816,5,8
32,16,global_pls_16,global_pls,mini_val,confidence_proxy,high,0.12176116000654687,False,128,114,60,60,0.0124299576794458,0.011566925542261531,0.06943162313507956,0.15382231771945953,1.1876385807991028,0.12951946846991125,0.48185092210769653,1.3572521209716797,0.01836228370666504,39.136597633361816,5,6
32,16,global_pls_16,global_pls,mini_val,confidence_proxy,high,0.13304948081561574,False,128,114,48,48,0.0124299576794458,0.011670181169599213,0.061124625637539766,0.11577771604061127,1.1876385807991028,0.09748564749615174,0.3145756125450134,1.3572521209716797,0.010038971900939941,39.136597633361816,5,5
32,16,global_pls_16,global_pls,mini_val,confidence_proxy,high,0.14476783570428403,False,128,114,36,36,0.0124299576794458,0.011960805169544338,0.037743693261100414,0.0936497151851654,1.1876385807991028,0.07885371585196667,0.23423051834106445,1.3572521209716797,-0.01257312297821045,39.136597633361816,5,4
32,16,global_pls_16,global_pls,mini_val,confidence_proxy,high,0.1527622867766322,False,128,114,24,24,0.0124299576794458,0.012199705459526113,0.018523974566738256,0.055628061294555664,1.1876385807991028,0.04683921707656745,0.16231882572174072,1.3572521209716797,-0.001257181167602539,39.136597633361816,3,3
32,16,global_pls_16,global_pls,mini_val,confidence_proxy,high,0.16923844159964047,False,128,114,12,12,0.0124299576794458,0.012453937467074813,-0.0019291930228101852,0.012928128242492676,1.1876385807991028,0.010885574493373214,0.030008673667907715,1.3572521209716797,-0.0014454126358032227,39.136597633361816,1,2
32,16,global_pls_16,global_pls,mini_val,confidence_proxy,high,0.1811456671766331,False,128,114,6,6,0.0124299576794458,0.012459820113120586,-0.0024024565847208137,0.00074806809425354,1.1876385807991028,0.0006298785727811253,-0.003496885299682617,1.3572521209716797,-0.000901341438293457,39.136597633361816,1,1
32,16,global_pls_16,global_pls,mini_val,proxy_score,high,0.00010834353132702037,False,128,114,128,114,0.0124299576794458,0.016428903012612146,-0.32171833857318827,-0.03399762511253357,1.1876385807991028,-0.028626238370985106,0.42189550399780273,1.3572521209716797,-0.1706843376159668,39.136597633361816,10,29
32,16,global_pls_16,global_pls,mini_val,proxy_score,high,0.00010834453132702038,False,128,114,128,114,0.0124299576794458,0.016428903012612146,-0.32171833857318827,-0.03399762511253357,1.1876385807991028,-0.028626238370985106,0.42189550399780273,1.3572521209716797,-0.1706843376159668,39.136597633361816,10,29
32,16,global_pls_16,global_pls,mini_val,proxy_score,high,0.009353946009650827,False,128,114,123,114,0.0124299576794458,0.016428903012612146,-0.32171833857318827,-0.03399762511253357,1.1876385807991028,-0.028626238370985106,0.42189550399780273,1.3572521209716797,-0.1706843376159668,39.136597633361816,10,29
32,16,global_pls_16,global_pls,mini_val,proxy_score,high,0.8549517691135406,False,128,114,118,114,0.0124299576794458,0.016428903012612146,-0.32171833857318827,-0.03399762511253357,1.1876385807991028,-0.028626238370985106,0.42189550399780273,1.3572521209716797,-0.1706843376159668,39.136597633361816,10,29
32,16,global_pls_16,global_pls,mini_val,proxy_score,high,0.9969148635864258,False,128,114,109,109,0.0124299576794458,0.016363605152496467,-0.3164650736949292,-0.03198522329330444,1.1876385807991028,-0.02693178194984469,0.42189550399780273,1.3572521209716797,-0.16007959842681885,39.136597633361816,7,29
32,16,global_pls_16,global_pls,mini_val,proxy_score,high,0.998932421207428,False,128,114,100,100,0.0124299576794458,0.016269900403139283,-0.3089264519414429,-0.03670454025268555,1.1876385807991028,-0.03090547987081128,0.4037970304489136,1.3572521209716797,-0.16214168071746826,39.136597633361816,5,29
32,16,global_pls_16,global_pls,mini_val,proxy_score,high,0.999591875076294,False,128,114,90,90,0.0124299576794458,0.015889653296903374,-0.278335269248626,-0.03011089563369751,1.1876385807991028,-0.025353584937799333,0.40415942668914795,1.3572521209716797,-0.16970908641815186,39.136597633361816,5,27
32,16,global_pls_16,global_pls,mini_val,proxy_score,high,0.9999033808708191,False,128,114,81,81,0.0124299576794458,0.01580311910794323,-0.27137352479287175,-0.034234002232551575,1.1876385807991028,-0.028825269560978074,0.33817213773727417,1.3572521209716797,-0.16091811656951904,39.136597633361816,4,25
32,16,global_pls_16,global_pls,mini_val,proxy_score,high,0.9999611854553222,False,128,114,72,72,0.0124299576794458,0.015825038129243435,-0.273136927522428,-0.05000843107700348,1.1876385807991028,-0.042107449088893106,0.3008010983467102,1.3572521209716797,-0.16667556762695312,39.136597633361816,3,24
32,16,global_pls_16,global_pls,mini_val,proxy_score,high,0.9999876499176026,False,128,114,62,62,0.0124299576794458,0.01587251550390603,-0.2769565201459094,-0.07026229798793793,1.1876385807991028,-0.059161346830499506,0.23460394144058228,1.3572521209716797,-0.1755462884902954,39.136597633361816,3,24
32,16,global_pls_16,global_pls,mini_val,proxy_score,high,0.9999955415725708,False,128,114,53,53,0.0124299576794458,0.01601827207399427,-0.2886827523541864,-0.1040772795677185,1.1876385807991028,-0.08763379806817162,0.14383387565612793,1.3572521209716797,-0.1775151491165161,39.136597633361816,3,24
