low_size,K,mapper,family,group,count,mean_output_gain,mean_oracle_gain,mean_corr,mean_coeff_mse_norm,mean_nn_distance
32,32,spatial_priors_kernel_knn_5,spatial_priors_kernel_knn,open_easy,36,0.14872847663031685,0.8228113386366103,0.32675192158462274,1.4286431044423795,10.019250878960722
32,32,spatial_priors_kernel_knn_5,spatial_priors_kernel_knn,open_hard,62,0.7282094032533707,1.4197130818520822,0.6476288987624068,0.49758449285550865,4.64873596481348
32,32,spatial_priors_kernel_knn_9,spatial_priors_kernel_knn,closed_easy,28,0.0,0.0,,0.0,4000000.0
32,32,spatial_priors_kernel_knn_9,spatial_priors_kernel_knn,closed_hard,2,0.0,0.0,,0.0,4000000.0
32,32,spatial_priors_kernel_knn_9,spatial_priors_kernel_knn,middle,128,0.24453240633010864,1.0300968289375305,0.39570638138519704,0.836657458438837,687505.9856127434
32,32,spatial_priors_kernel_knn_9,spatial_priors_kernel_knn,open_easy,36,0.10343170166015625,0.8228113386366103,0.2631223751232028,1.3018759186087192,10.019250878960722
32,32,spatial_priors_kernel_knn_9,spatial_priors_kernel_knn,open_hard,62,0.5494477056687878,1.4197130818520822,0.5965019170074694,0.5964286524683882,4.64873596481348
32,16,convir_spatial_zero_field,convir_spatial_zero,closed_easy,28,0.0,0.0,,0.0,34.18764923300062
32,16,convir_spatial_zero_field,convir_spatial_zero,closed_hard,2,0.0,0.0,,0.0,35.73154830932617
32,16,convir_spatial_zero_field,convir_spatial_zero,middle,128,0.0,1.0300968289375305,,0.828125,21.663754954417527
32,16,convir_spatial_zero_field,convir_spatial_zero,open_easy,36,0.0,0.8228113386366103,,1.0,24.201827962520635
32,16,convir_spatial_zero_field,convir_spatial_zero,open_hard,62,0.0,1.4197130818520822,,1.0,13.826806961123141
32,16,convir_spatial_mean_coeff,convir_spatial_mean,closed_easy,28,0.0,0.0,,420940486.94707453,34.18764923300062
32,16,convir_spatial_mean_coeff,convir_spatial_mean,closed_hard,2,0.0,0.0,,420940486.94707453,35.73154830932617
32,16,convir_spatial_mean_coeff,convir_spatial_mean,middle,128,0.15520629286766052,1.0300968289375305,0.22808568323698808,72349147.02466755,21.663754954417527
32,16,convir_spatial_mean_coeff,convir_spatial_mean,open_easy,36,0.10279856787787543,0.8228113386366103,0.2047326078431474,0.9776464420002616,24.201827962520635
32,16,convir_spatial_mean_coeff,convir_spatial_mean,open_hard,62,0.18162185915054813,1.4197130818520822,0.2976472381457326,1.005995133369327,13.826806961123141
32,16,convir_spatial_ridge_0.01,convir_spatial_ridge,closed_easy,28,0.0,0.0,,38651223760.09822,34.18764923300062
32,16,convir_spatial_ridge_0.01,convir_spatial_ridge,closed_hard,2,0.0,0.0,,114735502749.68147,35.73154830932617
32,16,convir_spatial_ridge_0.01,convir_spatial_ridge,middle,128,0.39021095633506775,1.0300968289375305,0.433631134975069,8728591756.249212,21.663754954417527
32,16,convir_spatial_ridge_0.01,convir_spatial_ridge,open_easy,36,0.06326919131808811,0.8228113386366103,0.23852193707393277,5.852208499657007,24.201827962520635
32,16,convir_spatial_ridge_0.01,convir_spatial_ridge,open_hard,62,0.9990693676856256,1.4197130818520822,0.6731541873736968,0.5757891737278613,13.826806961123141
32,16,convir_spatial_ridge_0.1,convir_spatial_ridge,closed_easy,28,0.0,0.0,,36790308476.026566,34.18764923300062
32,16,convir_spatial_ridge_0.1,convir_spatial_ridge,closed_hard,2,0.0,0.0,,109028581529.85573,35.73154830932617
32,16,convir_spatial_ridge_0.1,convir_spatial_ridge,middle,128,0.3903443217277527,1.0300968289375305,0.435915415443234,8468143476.434888,21.663754954417527
32,16,convir_spatial_ridge_0.1,convir_spatial_ridge,open_easy,36,0.06883589426676433,0.8228113386366103,0.2394550814707246,5.595407882659538,24.201827962520635
32,16,convir_spatial_ridge_0.1,convir_spatial_ridge,open_hard,62,1.003795039269232,1.4197130818520822,0.6760447319266537,0.5618791667369661,13.826806961123141
32,16,convir_spatial_ridge_1,convir_spatial_ridge,closed_easy,28,0.0,0.0,,31204179228.682602,34.18764923300062
32,16,convir_spatial_ridge_1,convir_spatial_ridge,closed_hard,2,0.0,0.0,,95408957451.58195,35.73154830932617
32,16,convir_spatial_ridge_1,convir_spatial_ridge,middle,128,0.39737218618392944,1.0300968289375305,0.442663173777719,7660273667.829168,21.663754954417527
32,16,convir_spatial_ridge_1,convir_spatial_ridge,open_easy,36,0.08819696638319227,0.8228113386366103,0.24417712192775476,4.6569805355381195,24.201827962520635
32,16,convir_spatial_ridge_1,convir_spatial_ridge,open_hard,62,1.0097981422178206,1.4197130818520822,0.6833443677413368,0.5175679100181172,13.826806961123141
32,16,convir_spatial_ridge_10,convir_spatial_ridge,closed_easy,28,0.0,0.0,,26866247445.078835,34.18764923300062
32,16,convir_spatial_ridge_10,convir_spatial_ridge,closed_hard,2,0.0,0.0,,66771358251.571655,35.73154830932617
32,16,convir_spatial_ridge_10,convir_spatial_ridge,middle,128,0.40504398941993713,1.0300968289375305,0.4631173276465456,6112900141.829312,21.663754954417527
32,16,convir_spatial_ridge_10,convir_spatial_ridge,open_easy,36,0.10967381795247395,0.8228113386366103,0.2611016949845685,3.509021346413974,24.201827962520635
32,16,convir_spatial_ridge_10,convir_spatial_ridge,open_hard,62,1.0030328073809225,1.4197130818520822,0.6995481122285128,0.4236842517534617,13.826806961123141
32,16,convir_spatial_pls_4,convir_spatial_pls,closed_easy,28,0.0,0.0,,12662059016.292915,34.18764923300062
32,16,convir_spatial_pls_4,convir_spatial_pls,closed_hard,2,0.0,0.0,,11720818933.099508,35.73154830932617
32,16,convir_spatial_pls_4,convir_spatial_pls,middle,128,0.23053160309791565,1.0300968289375305,0.3385502161581139,1961112634.6709154,21.663754954417527
32,16,convir_spatial_pls_4,convir_spatial_pls,open_easy,36,0.12202050950792101,0.8228113386366103,0.24315450130315083,2.113361760132724,24.201827962520635
32,16,convir_spatial_pls_4,convir_spatial_pls,open_hard,62,0.5283983292118195,1.4197130818520822,0.5137912722608645,0.6806532834963089,13.826806961123141
32,16,convir_spatial_pls_8,convir_spatial_pls,closed_easy,28,0.0,0.0,,16188920483.857925,34.18764923300062
32,16,convir_spatial_pls_8,convir_spatial_pls,closed_hard,2,0.0,0.0,,13847216498.106718,35.73154830932617
32,16,convir_spatial_pls_8,convir_spatial_pls,middle,128,0.2731947898864746,1.0300968289375305,0.3912434707887752,2556355041.7857447,21.663754954417527
32,16,convir_spatial_pls_8,convir_spatial_pls,open_easy,36,0.11656549241807726,0.8228113386366103,0.2570952787064016,1.7762299602472054,24.201827962520635
32,16,convir_spatial_pls_8,convir_spatial_pls,open_hard,62,0.7258600111930601,1.4197130818520822,0.6597220367721973,0.515288939615787,13.826806961123141
32,16,convir_spatial_pls_16,convir_spatial_pls,closed_easy,28,0.0,0.0,,13522020882.062082,34.18764923300062
32,16,convir_spatial_pls_16,convir_spatial_pls,closed_hard,2,0.0,0.0,,15676551964.133978,35.73154830932617
32,16,convir_spatial_pls_16,convir_spatial_pls,middle,128,0.3488331735134125,1.0300968289375305,0.46145591641038236,2942506636.124444,21.663754954417527
32,16,convir_spatial_pls_16,convir_spatial_pls,open_easy,36,0.1988628175523546,0.8228113386366103,0.3179340822001298,1.6434559905733306,24.201827962520635
32,16,convir_spatial_pls_16,convir_spatial_pls,open_hard,62,0.8831149993404266,1.4197130818520822,0.7027150735995101,0.3839718458227225,13.826806961123141
32,16,convir_spatial_kernel_knn_5,convir_spatial_kernel_knn,closed_easy,28,0.0,0.0,,9290155464.051558,34.18764923300062
32,16,convir_spatial_kernel_knn_5,convir_spatial_kernel_knn,closed_hard,2,0.0,0.0,,6266521755.605936,35.73154830932617
32,16,convir_spatial_kernel_knn_5,convir_spatial_kernel_knn,middle,128,0.3168567419052124,1.0300968289375305,0.4386779651197359,1879031166.8829856,21.663754954417527
32,16,convir_spatial_kernel_knn_5,convir_spatial_kernel_knn,open_easy,36,0.16127681732177734,0.8228113386366103,0.29938863342007,1.6067611241855404,24.201827962520635
32,16,convir_spatial_kernel_knn_5,convir_spatial_kernel_knn,open_hard,62,0.7258293090328094,1.4197130818520822,0.6883523020773165,0.4300911062888891,13.826806961123141
32,16,convir_spatial_kernel_knn_9,convir_spatial_kernel_knn,closed_easy,28,0.0,0.0,,6310080261.23579,34.18764923300062
32,16,convir_spatial_kernel_knn_9,convir_spatial_kernel_knn,closed_hard,2,0.0,0.0,,6495079724.1181135,35.73154830932617
32,16,convir_spatial_kernel_knn_9,convir_spatial_kernel_knn,middle,128,0.25834354758262634,1.0300968289375305,0.3998395307736366,1165811364.3822072,21.663754954417527
32,16,convir_spatial_kernel_knn_9,convir_spatial_kernel_knn,open_easy,36,0.1282806396484375,0.8228113386366103,0.2889728116699391,1.4734047774648789,24.201827962520635
32,16,convir_spatial_kernel_knn_9,convir_spatial_kernel_knn,open_hard,62,0.592747688293457,1.4197130818520822,0.6351863579644311,0.4964396524002216,13.826806961123141
32,32,convir_spatial_zero_field,convir_spatial_zero,closed_easy,28,0.0,0.0,,0.0,34.18764923300062
32,32,convir_spatial_zero_field,convir_spatial_zero,closed_hard,2,0.0,0.0,,0.0,35.73154830932617
32,32,convir_spatial_zero_field,convir_spatial_zero,middle,128,0.0,1.0300968289375305,,0.828125,21.663754954417527
32,32,convir_spatial_zero_field,convir_spatial_zero,open_easy,36,0.0,0.8228113386366103,,1.0,24.201827962520635
32,32,convir_spatial_zero_field,convir_spatial_zero,open_hard,62,0.0,1.4197130818520822,,1.0,13.826806961123141
32,32,convir_spatial_mean_coeff,convir_spatial_mean,closed_easy,28,0.0,0.0,,246473908.1915468,34.18764923300062
32,32,convir_spatial_mean_coeff,convir_spatial_mean,closed_hard,2,0.0,0.0,,246473908.1915468,35.73154830932617
32,32,convir_spatial_mean_coeff,convir_spatial_mean,middle,128,0.15486040711402893,1.0300968289375305,0.22702729140044814,42362703.802076265,21.663754954417527
32,32,convir_spatial_mean_coeff,convir_spatial_mean,open_easy,36,0.10319667392306858,0.8228113386366103,0.20393579779192805,0.9861976988518649,24.201827962520635
32,32,convir_spatial_mean_coeff,convir_spatial_mean,open_hard,62,0.1814291246475712,1.4197130818520822,0.296796505534721,1.0059035111448205,13.826806961123141
32,32,convir_spatial_ridge_0.01,convir_spatial_ridge,closed_easy,28,0.0,0.0,,21329383673.47898,34.18764923300062
32,32,convir_spatial_ridge_0.01,convir_spatial_ridge,closed_hard,2,0.0,0.0,,56128825992.34581,35.73154830932617
32,32,convir_spatial_ridge_0.01,convir_spatial_ridge,middle,128,0.40344083309173584,1.0300968289375305,0.45881656836937973,4617364311.310248,21.663754954417527
32,32,convir_spatial_ridge_0.01,convir_spatial_ridge,open_easy,36,0.09003607432047527,0.8228113386366103,0.26129946805950666,5.44755792301796,24.201827962520635
32,32,convir_spatial_ridge_0.01,convir_spatial_ridge,open_hard,62,1.0312351719025643,1.4197130818520822,0.6908221221228521,0.5878836279665072,13.826806961123141
32,32,convir_spatial_ridge_0.1,convir_spatial_ridge,closed_easy,28,0.0,0.0,,20312657338.633602,34.18764923300062
32,32,convir_spatial_ridge_0.1,convir_spatial_ridge,closed_hard,2,0.0,0.0,,55380498990.41653,35.73154830932617
32,32,convir_spatial_ridge_0.1,convir_spatial_ridge,middle,128,0.40670114755630493,1.0300968289375305,0.46134972670730556,4521241347.801492,21.663754954417527
32,32,convir_spatial_ridge_0.1,convir_spatial_ridge,open_easy,36,0.09479628668891059,0.8228113386366103,0.2623761163041409,5.217156465936528,24.201827962520635
32,32,convir_spatial_ridge_0.1,convir_spatial_ridge,open_hard,62,1.0355113860099547,1.4197130818520822,0.6926196015500012,0.5802510715305099,13.826806961123141
32,32,convir_spatial_ridge_1,convir_spatial_ridge,closed_easy,28,0.0,0.0,,17143002162.421389,34.18764923300062
32,32,convir_spatial_ridge_1,convir_spatial_ridge,closed_hard,2,0.0,0.0,,48547239974.14112,35.73154830932617
32,32,convir_spatial_ridge_1,convir_spatial_ridge,middle,128,0.4142979383468628,1.0300968289375305,0.46740891708869414,4097795031.716199,21.663754954417527
32,32,convir_spatial_ridge_1,convir_spatial_ridge,open_easy,36,0.1143026351928711,0.8228113386366103,0.2658740363808142,4.3469012749011045,24.201827962520635
32,32,convir_spatial_ridge_1,convir_spatial_ridge,open_hard,62,1.042273582950715,1.4197130818520822,0.7000787610548639,0.5320222785801266,13.826806961123141
32,32,convir_spatial_ridge_10,convir_spatial_ridge,closed_easy,28,0.0,0.0,,14537467321.913157,34.18764923300062
32,32,convir_spatial_ridge_10,convir_spatial_ridge,closed_hard,2,0.0,0.0,,34067735075.950623,35.73154830932617
32,32,convir_spatial_ridge_10,convir_spatial_ridge,middle,128,0.4222278594970703,1.0300968289375305,0.4857733263667093,3268863941.4897513,21.663754954417527
32,32,convir_spatial_ridge_10,convir_spatial_ridge,open_easy,36,0.13497712877061632,0.8228113386366103,0.28046017450590927,3.2836518259834993,24.201827962520635
32,32,convir_spatial_ridge_10,convir_spatial_ridge,open_hard,62,1.0353476309007215,1.4197130818520822,0.7161002068990662,0.4350827014439294,13.826806961123141
32,32,convir_spatial_pls_4,convir_spatial_pls,closed_easy,28,0.0,0.0,,5386783649.945366,34.18764923300062
32,32,convir_spatial_pls_4,convir_spatial_pls,closed_hard,2,0.0,0.0,,4758570110.425353,35.73154830932617
32,32,convir_spatial_pls_4,convir_spatial_pls,middle,128,0.21915924549102783,1.0300968289375305,0.32357109310725957,941575930.6144776,21.663754954417527
32,32,convir_spatial_pls_4,convir_spatial_pls,open_easy,36,0.12555821736653647,0.8228113386366103,0.23075874123929274,2.0739971185318735,24.201827962520635
32,32,convir_spatial_pls_4,convir_spatial_pls,open_hard,62,0.5151044476416803,1.4197130818520822,0.4932735206318959,0.7084591163847677,13.826806961123141
32,32,convir_spatial_pls_8,convir_spatial_pls,closed_easy,28,0.0,0.0,,5993143297.798399,34.18764923300062
32,32,convir_spatial_pls_8,convir_spatial_pls,closed_hard,2,0.0,0.0,,5270200315.862894,35.73154830932617
32,32,convir_spatial_pls_8,convir_spatial_pls,middle,128,0.24497169256210327,1.0300968289375305,0.34839444458133206,991355613.3646201,21.663754954417527
32,32,convir_spatial_pls_8,convir_spatial_pls,open_easy,36,0.11703099144829644,0.8228113386366103,0.249754683373289,1.916348663958792,24.201827962520635
32,32,convir_spatial_pls_8,convir_spatial_pls,open_hard,62,0.6653527905864101,1.4197130818520822,0.568538679741323,0.6105600576322608,13.826806961123141
32,32,convir_spatial_pls_16,convir_spatial_pls,closed_easy,28,0.0,0.0,,7792342479.141163,34.18764923300062
32,32,convir_spatial_pls_16,convir_spatial_pls,closed_hard,2,0.0,0.0,,7853823481.12762,35.73154830932617
32,32,convir_spatial_pls_16,convir_spatial_pls,middle,128,0.34037545323371887,1.0300968289375305,0.44128256349139056,1506647778.2331147,21.663754954417527
32,32,convir_spatial_pls_16,convir_spatial_pls,open_easy,36,0.18930774264865452,0.8228113386366103,0.30297045409679413,1.566452986583222,24.201827962520635
32,32,convir_spatial_pls_16,convir_spatial_pls,open_hard,62,0.8761065698439076,1.4197130818520822,0.6940249833128145,0.4271481167849803,13.826806961123141
32,32,convir_spatial_kernel_knn_5,convir_spatial_kernel_knn,closed_easy,28,0.0,0.0,,4835292414.229896,34.18764923300062
32,32,convir_spatial_kernel_knn_5,convir_spatial_kernel_knn,closed_hard,2,0.0,0.0,,3319926094.263792,35.73154830932617
32,32,convir_spatial_kernel_knn_5,convir_spatial_kernel_knn,middle,128,0.3236698806285858,1.0300968289375305,0.4576991327142097,978676734.0325111,21.663754954417527
32,32,convir_spatial_kernel_knn_5,convir_spatial_kernel_knn,open_easy,36,0.18144183688693577,0.8228113386366103,0.3141219839453697,1.525998289058468,24.201827962520635
32,32,convir_spatial_kernel_knn_5,convir_spatial_kernel_knn,open_hard,62,0.7432826872794859,1.4197130818520822,0.7012670394634047,0.4397929592551113,13.826806961123141
32,32,convir_spatial_kernel_knn_9,convir_spatial_kernel_knn,closed_easy,28,0.0,0.0,,3270886487.111316,34.18764923300062
32,32,convir_spatial_kernel_knn_9,convir_spatial_kernel_knn,closed_hard,2,0.0,0.0,,3356202389.113605,35.73154830932617
32,32,convir_spatial_kernel_knn_9,convir_spatial_kernel_knn,middle,128,0.2613261044025421,1.0300968289375305,0.41337803151142205,605070498.6635607,21.663754954417527
32,32,convir_spatial_kernel_knn_9,convir_spatial_kernel_knn,open_easy,36,0.13837401072184244,0.8228113386366103,0.2980133377843433,1.4131397745692018,24.201827962520635
32,32,convir_spatial_kernel_knn_9,convir_spatial_kernel_knn,open_hard,62,0.6025672728015531,1.4197130818520822,0.645366262584444,0.5077055655468691,13.826806961123141
32,16,global_plus_spatial_zero_field,global_plus_spatial_zero,closed_easy,28,0.0,0.0,,0.0,4123105.75
32,16,global_plus_spatial_zero_field,global_plus_spatial_zero,closed_hard,2,0.0,0.0,,0.0,4123105.75
32,16,global_plus_spatial_zero_field,global_plus_spatial_zero,middle,128,0.0,1.0300968289375305,,0.828125,708677.7547934277
32,16,global_plus_spatial_zero_field,global_plus_spatial_zero,open_easy,36,0.0,0.8228113386366103,,1.0,27.42650536328761
32,16,global_plus_spatial_zero_field,global_plus_spatial_zero,open_hard,62,0.0,1.4197130818520822,,1.0,15.568855879197438
32,16,global_plus_spatial_mean_coeff,global_plus_spatial_mean,closed_easy,28,0.0,0.0,,420940486.94707453,4123105.75
32,16,global_plus_spatial_mean_coeff,global_plus_spatial_mean,closed_hard,2,0.0,0.0,,420940486.94707453,4123105.75
32,16,global_plus_spatial_mean_coeff,global_plus_spatial_mean,middle,128,0.15520629286766052,1.0300968289375305,0.22808568323698808,72349147.02466755,708677.7547934277
32,16,global_plus_spatial_mean_coeff,global_plus_spatial_mean,open_easy,36,0.10279856787787543,0.8228113386366103,0.2047326078431474,0.9776464420002616,27.42650536328761
32,16,global_plus_spatial_mean_coeff,global_plus_spatial_mean,open_hard,62,0.18162185915054813,1.4197130818520822,0.2976472381457326,1.005995133369327,15.568855879197438
32,16,global_plus_spatial_ridge_0.01,global_plus_spatial_ridge,closed_easy,28,0.0,0.0,,19612265384124.06,4123105.75
32,16,global_plus_spatial_ridge_0.01,global_plus_spatial_ridge,closed_hard,2,0.0,0.0,,30174171447753.906,4123105.75
32,16,global_plus_spatial_ridge_0.01,global_plus_spatial_ridge,middle,128,0.40865710377693176,1.0300968289375305,0.42390763797393105,2018608555534.1763,708677.7547934277
32,16,global_plus_spatial_ridge_0.01,global_plus_spatial_ridge,open_easy,36,0.08499421013726129,0.8228113386366103,0.24597786873507882,5.245983894413092,27.42650536328761
32,16,global_plus_spatial_ridge_0.01,global_plus_spatial_ridge,open_hard,62,1.020257919065414,1.4197130818520822,0.6792565721177286,0.5218709914203418,15.568855879197438
32,16,global_plus_spatial_ridge_0.1,global_plus_spatial_ridge,closed_easy,28,0.0,0.0,,19447256215166.168,4123105.75
32,16,global_plus_spatial_ridge_0.1,global_plus_spatial_ridge,closed_hard,2,0.0,0.0,,29908998489379.883,4123105.75
32,16,global_plus_spatial_ridge_0.1,global_plus_spatial_ridge,middle,128,0.41129499673843384,1.0300968289375305,0.4262617985357724,2001078732444.3958,708677.7547934277
32,16,global_plus_spatial_ridge_0.1,global_plus_spatial_ridge,open_easy,36,0.08876991271972656,0.8228113386366103,0.24700574664408728,4.98935363014556,27.42650536328761
32,16,global_plus_spatial_ridge_0.1,global_plus_spatial_ridge,open_hard,62,1.0214071889077463,1.4197130818520822,0.6803509201478934,0.5173147574074881,15.568855879197438
32,16,global_plus_spatial_ridge_1,global_plus_spatial_ridge,closed_easy,28,0.0,0.0,,18768339011452.293,4123105.75
32,16,global_plus_spatial_ridge_1,global_plus_spatial_ridge,closed_hard,2,0.0,0.0,,28960476875305.176,4123105.75
32,16,global_plus_spatial_ridge_1,global_plus_spatial_ridge,middle,128,0.4167041480541229,1.0300968289375305,0.43325266999825135,1932436173761.4292,708677.7547934277
32,16,global_plus_spatial_ridge_1,global_plus_spatial_ridge,open_easy,36,0.0995449490017361,0.8228113386366103,0.25696262564613587,4.257039977873575,27.42650536328761
32,16,global_plus_spatial_ridge_1,global_plus_spatial_ridge,open_hard,62,1.018024536871141,1.4197130818520822,0.6798545203862651,0.5200722255696849,15.568855879197438
32,16,global_plus_spatial_ridge_10,global_plus_spatial_ridge,closed_easy,28,0.0,0.0,,11377101311177.414,4123105.75
32,16,global_plus_spatial_ridge_10,global_plus_spatial_ridge,closed_hard,2,0.0,0.0,,17923518180847.168,4123105.75
32,16,global_plus_spatial_ridge_10,global_plus_spatial_ridge,middle,128,0.4199320077896118,1.0300968289375305,0.4522806590857898,1179377134294.0293,708677.7547934277
32,16,global_plus_spatial_ridge_10,global_plus_spatial_ridge,open_easy,36,0.10380829705132379,0.8228113386366103,0.27795397992142373,3.5115414630884114,27.42650536328761
32,16,global_plus_spatial_ridge_10,global_plus_spatial_ridge,open_hard,62,1.0011327189783896,1.4197130818520822,0.6894173517582878,0.46209728330999883,15.568855879197438
32,16,global_plus_spatial_pls_4,global_plus_spatial_pls,closed_easy,28,0.0,0.0,,20064923163.902546,4123105.75
32,16,global_plus_spatial_pls_4,global_plus_spatial_pls,closed_hard,2,0.0,0.0,,26822537183.761597,4123105.75
32,16,global_plus_spatial_pls_4,global_plus_spatial_pls,middle,128,0.23473355174064636,1.0300968289375305,0.3346375153237462,2987276518.2519636,708677.7547934277
32,16,global_plus_spatial_pls_4,global_plus_spatial_pls,open_easy,36,0.10273318820529515,0.8228113386366103,0.2184837967571285,2.0371604621621895,27.42650536328761
32,16,global_plus_spatial_pls_4,global_plus_spatial_pls,open_hard,62,0.5421301011116274,1.4197130818520822,0.5125111823811406,0.6742023385901861,15.568855879197438
32,16,global_plus_spatial_pls_8,global_plus_spatial_pls,closed_easy,28,0.0,0.0,,91252409453.90292,4123105.75
32,16,global_plus_spatial_pls_8,global_plus_spatial_pls,closed_hard,2,0.0,0.0,,123889580368.99567,4123105.75
32,16,global_plus_spatial_pls_8,global_plus_spatial_pls,middle,128,0.27525460720062256,1.0300968289375305,0.37959828238960636,10437558893.651304,708677.7547934277
32,16,global_plus_spatial_pls_8,global_plus_spatial_pls,open_easy,36,0.10481739044189453,0.8228113386366103,0.2541949281262027,1.875689772821565,27.42650536328761
32,16,global_plus_spatial_pls_8,global_plus_spatial_pls,open_hard,62,0.7296517587477162,1.4197130818520822,0.6475625303123267,0.519220203720252,15.568855879197438
32,16,global_plus_spatial_pls_16,global_plus_spatial_pls,closed_easy,28,0.0,0.0,,136789202706.75528,4123105.75
32,16,global_plus_spatial_pls_16,global_plus_spatial_pls,closed_hard,2,0.0,0.0,,252319812774.6582,4123105.75
32,16,global_plus_spatial_pls_16,global_plus_spatial_pls,middle,128,0.35158997774124146,1.0300968289375305,0.44616548159875785,16433182188.157251,708677.7547934277
32,16,global_plus_spatial_pls_16,global_plus_spatial_pls,open_easy,36,0.178720580206977,0.8228113386366103,0.3145653009414673,1.795882409917097,27.42650536328761
32,16,global_plus_spatial_pls_16,global_plus_spatial_pls,open_hard,62,0.8839550941221176,1.4197130818520822,0.7008765172663955,0.3946999519431931,15.568855879197438
32,16,global_plus_spatial_kernel_knn_5,global_plus_spatial_kernel_knn,closed_easy,28,0.0,0.0,,0.0,4123105.75
32,16,global_plus_spatial_kernel_knn_5,global_plus_spatial_kernel_knn,closed_hard,2,0.0,0.0,,0.0,4123105.75
32,16,global_plus_spatial_kernel_knn_5,global_plus_spatial_kernel_knn,middle,128,0.3222346901893616,1.0300968289375305,0.4315720672998138,0.862525421170534,708677.7547934277
32,16,global_plus_spatial_kernel_knn_5,global_plus_spatial_kernel_knn,open_easy,36,0.15118514166937935,0.8228113386366103,0.29807501068959635,1.507624070445977,27.42650536328761
32,16,global_plus_spatial_kernel_knn_5,global_plus_spatial_kernel_knn,open_hard,62,0.7497758557719569,1.4197130818520822,0.6843613072508766,0.42445486749103506,15.568855879197438
32,16,global_plus_spatial_kernel_knn_9,global_plus_spatial_kernel_knn,closed_easy,28,0.0,0.0,,0.0,4123105.75
32,16,global_plus_spatial_kernel_knn_9,global_plus_spatial_kernel_knn,closed_hard,2,0.0,0.0,,0.0,4123105.75
32,16,global_plus_spatial_kernel_knn_9,global_plus_spatial_kernel_knn,middle,128,0.26337483525276184,1.0300968289375305,0.3982816211053364,0.8465175592388244,708677.7547934277
32,16,global_plus_spatial_kernel_knn_9,global_plus_spatial_kernel_knn,open_easy,36,0.12759706709120008,0.8228113386366103,0.28241704559574526,1.3870236244887582,27.42650536328761
32,16,global_plus_spatial_kernel_knn_9,global_plus_spatial_kernel_knn,open_hard,62,0.5788379484607328,1.4197130818520822,0.6263668459028967,0.5223051354139666,15.568855879197438
32,32,global_plus_spatial_zero_field,global_plus_spatial_zero,closed_easy,28,0.0,0.0,,0.0,4123105.75
32,32,global_plus_spatial_zero_field,global_plus_spatial_zero,closed_hard,2,0.0,0.0,,0.0,4123105.75
32,32,global_plus_spatial_zero_field,global_plus_spatial_zero,middle,128,0.0,1.0300968289375305,,0.828125,708677.7547934277
32,32,global_plus_spatial_zero_field,global_plus_spatial_zero,open_easy,36,0.0,0.8228113386366103,,1.0,27.42650536328761
32,32,global_plus_spatial_zero_field,global_plus_spatial_zero,open_hard,62,0.0,1.4197130818520822,,1.0,15.568855879197438
32,32,global_plus_spatial_mean_coeff,global_plus_spatial_mean,closed_easy,28,0.0,0.0,,246473908.1915468,4123105.75
32,32,global_plus_spatial_mean_coeff,global_plus_spatial_mean,closed_hard,2,0.0,0.0,,246473908.1915468,4123105.75
32,32,global_plus_spatial_mean_coeff,global_plus_spatial_mean,middle,128,0.15486040711402893,1.0300968289375305,0.22702729140044814,42362703.802076265,708677.7547934277
32,32,global_plus_spatial_mean_coeff,global_plus_spatial_mean,open_easy,36,0.10319667392306858,0.8228113386366103,0.20393579779192805,0.9861976988518649,27.42650536328761
32,32,global_plus_spatial_mean_coeff,global_plus_spatial_mean,open_hard,62,0.1814291246475712,1.4197130818520822,0.296796505534721,1.0059035111448205,15.568855879197438
32,32,global_plus_spatial_ridge_0.01,global_plus_spatial_ridge,closed_easy,28,0.0,0.0,,10825477676183.385,4123105.75
32,32,global_plus_spatial_ridge_0.01,global_plus_spatial_ridge,closed_hard,2,0.0,0.0,,16685680389404.297,4123105.75
32,32,global_plus_spatial_ridge_0.01,global_plus_spatial_ridge,middle,128,0.4238782525062561,1.0300968289375305,0.45151913090486007,1115046417822.5154,708677.7547934277
32,32,global_plus_spatial_ridge_0.01,global_plus_spatial_ridge,open_easy,36,0.10686673058403863,0.8228113386366103,0.26998060231562704,4.886362160508904,27.42650536328761
32,32,global_plus_spatial_ridge_0.01,global_plus_spatial_ridge,open_hard,62,1.0499513379989132,1.4197130818520822,0.6948308060546556,0.5360512040364058,15.568855879197438
32,32,global_plus_spatial_ridge_0.1,global_plus_spatial_ridge,closed_easy,28,0.0,0.0,,10865912690301.36,4123105.75
32,32,global_plus_spatial_ridge_0.1,global_plus_spatial_ridge,closed_hard,2,0.0,0.0,,16754712104797.363,4123105.75
32,32,global_plus_spatial_ridge_0.1,global_plus_spatial_ridge,middle,128,0.426261305809021,1.0300968289375305,0.4524684208972415,1119092708811.6677,708677.7547934277
32,32,global_plus_spatial_ridge_0.1,global_plus_spatial_ridge,open_easy,36,0.11392031775580512,0.8228113386366103,0.270624022374654,4.68833717094147,27.42650536328761
32,32,global_plus_spatial_ridge_0.1,global_plus_spatial_ridge,open_hard,62,1.052625071617865,1.4197130818520822,0.6956697482044899,0.5372830343023083,15.568855879197438
32,32,global_plus_spatial_ridge_1,global_plus_spatial_ridge,closed_easy,28,0.0,0.0,,10353731533903.297,4123105.75
32,32,global_plus_spatial_ridge_1,global_plus_spatial_ridge,closed_hard,2,0.0,0.0,,16003856182098.389,4123105.75
