low_size,K,mapper,family,split,count,open_count,initial_weighted_delta_l1,projection_weighted_delta_l1,weighted_delta_l1_drop,pred_target_corr,mean_output_gain,mean_oracle_gain,oracle_recovery,hard_bottom25_output_gain,hard_bottom25_oracle_gain,easy_top25_output_gain,strong_reference_cut_psnr,strong_reference_regressions,severe_regressions,weighted_den,coeff_mse,coeff_mae,coeff_mse_norm,coeff_mae_norm,coeff_corr,sign_accuracy,pred_true_coeff_norm_ratio,nn_distance_mean,confidence_proxy_mean
32,32,global_ridge_1,global_ridge,mini_val,128,114,0.0124299576794458,0.019380300496927388,-0.5591606179781841,0.2236152560707476,-0.022985756397247314,1.1876385807991028,-0.019354167815751947,0.4443380832672119,1.3572521209716797,-0.0791316032409668,39.136597633361816,9,27,9130168.385498047,0.06955915689468384,0.14083684980869293,4.12333927398475,2.0026969892907616,0.16244667768478394,0.531798243522644,2.1349918842315674,8.573387549634566,0.12264619183715589
32,32,global_ridge_1,global_ridge,overall,256,204,0.013397656588442953,0.014124734589296941,-0.05426904295197249,0.47322983938319535,0.2359822541475296,0.9745930209755898,0.24213415145463077,0.7794739007949829,1.3753470480442047,0.029736101627349854,39.25546169281006,9,27,15415042.589111328,0.0405106246471405,0.09412094205617905,2.136992902098321,1.2569876016656354,0.36791500449180603,0.670649528503418,1.5737074613571167,4.791647233492375,0.5090804616484541
32,32,global_ridge_10,global_ridge,train,128,90,0.014803453060952654,0.007660335142061136,0.48253052105343275,0.7240714469717608,0.40514664351940155,0.7615474611520767,0.5320044569599006,0.8763265013694763,1.4174764752388,0.1084829568862915,39.58205795288086,0,0,6284874.203613281,0.006070977542549372,0.04503853991627693,0.2810553577943631,0.5584628975118117,0.8553699851036072,0.8010416626930237,0.7485527992248535,0.001442833045601017,0.9985638700760985
32,32,global_ridge_10,global_ridge,mini_val,128,114,0.0124299576794458,0.015362197778799143,-0.23590105251943858,0.23354085953497702,0.07929816842079163,1.1876385807991028,0.0667696129974456,0.46561551094055176,1.3572521209716797,-0.018872618675231934,39.136597633361816,7,24,9130168.385498047,0.044213537126779556,0.11408893764019012,2.620897408987516,1.6223422508651375,0.18623118102550507,0.5175438523292542,1.5759754180908203,8.573387549634566,0.12264619183715589
32,32,global_ridge_10,global_ridge,overall,256,204,0.013397656588442953,0.012222067771010548,0.0877458538866034,0.44995141281591106,0.2422224059700966,0.9745930209755898,0.24853697980273495,0.7019119560718536,1.3753470480442047,0.04027402400970459,39.25546169281006,7,24,15415042.589111328,0.027385935187339783,0.08362552523612976,1.4446469197260512,1.1168210401235665,0.3918680250644684,0.6426164507865906,1.210936188697815,4.791647233492375,0.5090804616484541
32,32,global_pls_4,global_pls,train,128,90,0.014803453060952654,0.011152942488129067,0.24659858465404985,0.49533414238960377,0.22022199630737305,0.7615474611520767,0.2891769817920724,0.5048160552978516,1.4174764752388,0.05689108371734619,39.58205795288086,0,1,6284874.203613281,0.01534971222281456,0.07108916342258453,0.7106135429735153,0.8814819543543736,0.5379037857055664,0.6142361164093018,0.5268235802650452,0.001442833045601017,0.9985638700760985
32,32,global_pls_4,global_pls,mini_val,128,114,0.0124299576794458,0.012020298704840433,0.03295739093969563,0.25210672740777545,0.2853926420211792,1.1876385807991028,0.24030260269008163,0.47707366943359375,1.3572521209716797,0.04881322383880615,39.136597633361816,6,9,9130168.385498047,0.01962318830192089,0.08167054504156113,1.1632266205959783,1.1613534021148948,0.26082828640937805,0.49808114767074585,0.8289535045623779,8.573387549634566,0.12264619183715589
32,32,global_pls_4,global_pls,overall,256,204,0.013397656588442953,0.011666668497188368,0.12920081059158992,0.35941293989975853,0.2528073191642761,0.9745930209755898,0.25939783450450965,0.49871301651000977,1.3753470480442047,0.03964710235595703,39.25546169281006,6,10,15415042.589111328,0.01773783192038536,0.07700228691101074,0.9356957895032648,1.028367521961986,0.3733575940132141,0.5493260025978088,0.6956608891487122,4.791647233492375,0.5090804616484541
32,32,global_pls_8,global_pls,train,128,90,0.014803453060952654,0.010347579694297226,0.3010022964445213,0.5465633612953954,0.27541662752628326,0.7615474611520767,0.3616539238534525,0.6300583481788635,1.4174764752388,0.07602918148040771,39.58205795288086,0,0,6284874.203613281,0.012851834297180176,0.06575489789247513,0.5949745096884397,0.8153388380459856,0.6363859176635742,0.6694444417953491,0.6306995749473572,0.001442833045601017,0.9985638700760985
32,32,global_pls_8,global_pls,mini_val,128,114,0.0124299576794458,0.0125002065482177,-0.005651577469814217,0.24082787861238772,0.25460776686668396,1.1876385807991028,0.21438152227706436,0.5102986097335815,1.3572521209716797,0.029694557189941406,39.136597633361816,5,17,9130168.385498047,0.023612838238477707,0.08932653814554214,1.3997257532373164,1.2702214601565283,0.2614404857158661,0.5032894611358643,0.9899595975875854,8.573387549634566,0.12264619183715589
