fam_name,gamma_mean,gamma_std,gamma_min,gamma_max,beta_mean,beta_std,beta_min,beta_max
FAM2,0.0007368489168584347,0.003894941648468375,-0.040997281670570374,0.0451083742082119,-0.0007014930015429854,0.004237529821693897,-0.048063188791275024,0.04893729090690613
FAM2,0.0007368452497757971,0.003941481467336416,-0.034780167043209076,0.037520069628953934,-0.0007014887523837388,0.004273964557796717,-0.037494927644729614,0.05775931105017662
FAM2,0.0007368405349552631,0.0038429556880146265,-0.03231046721339226,0.035041362047195435,-0.0007014955044724047,0.004190586507320404,-0.03775179013609886,0.051950108259916306
FAM2,0.0007368485676124692,0.003914535976946354,-0.027006525546312332,0.028941262513399124,-0.0007014893926680088,0.00437899399548769,-0.03690510615706444,0.04056005924940109
FAM2,0.0007368404767476022,0.0040497006848454475,-0.03430674970149994,0.05976512283086777,-0.0007014904404059052,0.004599830135703087,-0.04171973094344139,0.0690423920750618
FAM2,0.000736850081011653,0.0039885700680315495,-0.03414012864232063,0.060253750532865524,-0.0007014878210611641,0.004470455925911665,-0.041786618530750275,0.06998100876808167
FAM2,0.0007368439109995961,0.0041984799318015575,-0.03606967628002167,0.03602612391114235,-0.0007014902657829225,0.0045819878578186035,-0.044648587703704834,0.05912220850586891
FAM2,0.0007368438527919352,0.00416578259319067,-0.03138691931962967,0.03287842869758606,-0.0007014920120127499,0.004709864035248756,-0.03870988264679909,0.04188011959195137
FAM2,0.0007368462975136936,0.003922017756849527,-0.03982401266694069,0.03524525463581085,-0.0007014939328655601,0.0044387830421328545,-0.040917422622442245,0.04522162675857544
FAM2,0.0007368429796770215,0.0038008259143680334,-0.03945642337203026,0.03046463429927826,-0.0007014921284280717,0.00425774697214365,-0.04091610759496689,0.03872659429907799
FAM2,0.0007368484511971474,0.004091645125299692,-0.05062806233763695,0.041545137763023376,-0.000701491953805089,0.004529256839305162,-0.05008446052670479,0.06456704437732697
FAM2,0.0007368442602455616,0.004123319406062365,-0.05125540867447853,0.04339884966611862,-0.0007014942239038646,0.004618988372385502,-0.05258405953645706,0.0635702982544899
FAM2,0.0007368440856225789,0.004456571768969297,-0.05264928191900253,0.053803980350494385,-0.0007014932343736291,0.005130304489284754,-0.051939744502305984,0.06448232382535934
FAM2,0.0007368384976871312,0.004429812543094158,-0.05263721942901611,0.05388477072119713,-0.0007014891598373652,0.005085395649075508,-0.05188247188925743,0.0643787533044815
FAM2,0.0007368486258201301,0.003945388365536928,-0.05079485476016998,0.04201970994472504,-0.0007014904404059052,0.004388150759041309,-0.04853281378746033,0.047444991767406464
FAM2,0.0007368427468463778,0.0039153993129730225,-0.032648779451847076,0.03891512751579285,-0.0007014903821982443,0.004338806960731745,-0.036925286054611206,0.051193900406360626
FAM2,0.0007368429796770215,0.0042302790097892284,-0.05434759706258774,0.05393066629767418,-0.0007014955626800656,0.004796288441866636,-0.04904015362262726,0.06304804980754852
FAM2,0.0007368409424088895,0.003991028759628534,-0.04793143272399902,0.04442475736141205,-0.0007014914881438017,0.004446161445230246,-0.05569981411099434,0.06925071030855179
FAM2,0.0007368459482677281,0.0041750590316951275,-0.050619542598724365,0.04783189669251442,-0.0007014918955974281,0.004766327328979969,-0.056753940880298615,0.06980577856302261
FAM2,0.0007368485676124692,0.004105665255337954,-0.049805883318185806,0.0445282906293869,-0.0007014964940026402,0.004647881258279085,-0.056089967489242554,0.0693243071436882
FAM2,0.0007368505466729403,0.004285220522433519,-0.05054355040192604,0.04111422970890999,-0.0007014927105046809,0.00491338549181819,-0.05303238332271576,0.06465873122215271
FAM2,0.00073684734525159,0.004350721370428801,-0.05013059452176094,0.045090459287166595,-0.0007014917791821063,0.005010228604078293,-0.05357899144291878,0.06723649054765701
FAM2,0.0007368452497757971,0.004139825236052275,-0.05498288944363594,0.04466614872217178,-0.0007014891016297042,0.004640060942620039,-0.04947088658809662,0.058053478598594666
FAM2,0.0007368432707153261,0.004199101589620113,-0.055168505758047104,0.04420310631394386,-0.0007014892180450261,0.0047467900440096855,-0.05086011439561844,0.0584002286195755
FAM2,0.0007368430378846824,0.004368533380329609,-0.05483483895659447,0.04284566640853882,-0.0007014936418272555,0.004983553662896156,-0.046562641859054565,0.06167466193437576
FAM2,0.0007368434453383088,0.0041167340241372585,-0.03184609115123749,0.029288334771990776,-0.0007014930597506464,0.0046252175234258175,-0.03672749921679497,0.04104838892817497
FAM2,0.0007368443766608834,0.003933204337954521,-0.04840873181819916,0.037323247641325,-0.0007014907314442098,0.004319022875279188,-0.05624023452401161,0.07021306455135345
FAM2,0.0007368481601588428,0.0041553908959031105,-0.0518447645008564,0.048688389360904694,-0.000701491953805089,0.004680889192968607,-0.04864869639277458,0.06523798406124115
FAM2,0.0007368425140157342,0.004099996294826269,-0.05196394771337509,0.04864298179745674,-0.000701488577760756,0.004586066585034132,-0.04803518205881119,0.06573361158370972
FAM2,0.0007368484511971474,0.0039023547433316708,-0.04962959140539169,0.05695986747741699,-0.0007014875882305205,0.004087676294147968,-0.04983290657401085,0.06859443336725235
FAM2,0.0007368449587374926,0.004034008830785751,-0.052065182477235794,0.05775274336338043,-0.0007014895672909915,0.00430303392931819,-0.052810728549957275,0.0703679546713829
FAM2,0.0007368431543000042,0.004138635005801916,-0.05267590284347534,0.04754272475838661,-0.0007014907896518707,0.004655921831727028,-0.046753931790590286,0.05970144271850586
FAM2,0.0007368469960056245,0.004115293268114328,-0.034932684153318405,0.03748982772231102,-0.0007014918373897672,0.00460556335747242,-0.036128804087638855,0.04184826835989952
FAM2,0.0007368460646830499,0.0038977523799985647,-0.058934349566698074,0.046697888523340225,-0.0007014944567345083,0.004264882765710354,-0.05739591270685196,0.06987886130809784
FAM2,0.0007368459482677281,0.003952827304601669,-0.056724295020103455,0.04643644392490387,-0.0007014970760792494,0.004351761657744646,-0.05592295527458191,0.07055369764566422
FAM2,0.0007368427468463778,0.004519371315836906,-0.055282365530729294,0.04383660852909088,-0.0007014950388111174,0.005198533181101084,-0.055376581847667694,0.07565616071224213
FAM2,0.0007368460646830499,0.004287058021873236,-0.054345741868019104,0.04545874148607254,-0.0007014907314442098,0.0048951804637908936,-0.05877804756164551,0.07231482118368149
FAM2,0.0007368462393060327,0.004198087379336357,-0.05341828241944313,0.04992091283202171,-0.0007014952716417611,0.00474091712385416,-0.062224678695201874,0.08245732635259628
FAM2,0.0007368495571427047,0.004030187148600817,-0.07100608944892883,0.05450516939163208,-0.0007014951552264392,0.0045088413171470165,-0.05500797927379608,0.057475876063108444
FAM2,0.0007368457736447453,0.00432618847116828,-0.056023936718702316,0.05684531852602959,-0.0007014886941760778,0.004868506919592619,-0.058073680847883224,0.0759761705994606
FAM2,0.0007368463557213545,0.004160735290497541,-0.06908843666315079,0.05450855568051338,-0.0007014903239905834,0.004664055537432432,-0.055911585688591,0.058676764369010925
FAM2,0.0007368478109128773,0.003931789193302393,-0.05408139154314995,0.05361073464155197,-0.0007014933507889509,0.004387701861560345,-0.049767788499593735,0.06290486454963684
FAM2,0.0007368454243987799,0.004303312860429287,-0.0530557744204998,0.04344863072037697,-0.0007014938746578991,0.004851828794926405,-0.0552360974252224,0.07328025996685028
FAM2,0.0007368482183665037,0.004202291369438171,-0.05268583819270134,0.04022534191608429,-0.0007014960283413529,0.004751837812364101,-0.0470881387591362,0.06447009742259979
FAM2,0.0007368458318524063,0.003820508485659957,-0.055519405752420425,0.035807907581329346,-0.0007014929433353245,0.00413689436390996,-0.05266799405217171,0.05703030526638031
FAM2,0.0007368459482677281,0.0038350243121385574,-0.055801428854465485,0.03605873882770538,-0.000701491953805089,0.004159094300121069,-0.052211835980415344,0.05832017958164215
FAM2,0.0007368443184532225,0.004108075518161058,-0.056678660213947296,0.048572883009910583,-0.0007014900329522789,0.004590457770973444,-0.060859568417072296,0.07236916571855545
FAM2,0.0007368462393060327,0.004092693328857422,-0.053083762526512146,0.04332774877548218,-0.0007014916627667844,0.00458322511985898,-0.044620778411626816,0.04531331732869148
FAM2,0.0007368474034592509,0.004035750404000282,-0.053821761161088943,0.042682062834501266,-0.0007014950388111174,0.004474887624382973,-0.04363422840833664,0.04540809616446495
FAM2,0.0007368386723101139,0.004487636964768171,-0.04866980016231537,0.04764827713370323,-0.0007014888687990606,0.005313349887728691,-0.05331160128116608,0.07683010399341583
FAM2,0.0007368468213826418,0.004268948454409838,-0.04913165420293808,0.03861163184046745,-0.0007014929433353245,0.004783233627676964,-0.05179424211382866,0.055901844054460526
FAM2,0.0007368486258201301,0.0047391075640916824,-0.050687678158283234,0.0411643460392952,-0.0007014924776740372,0.0054609389044344425,-0.04953043535351753,0.05927736684679985
FAM2,0.000736848043743521,0.00436787586659193,-0.05047561600804329,0.03825593739748001,-0.0007014950388111174,0.004938159137964249,-0.052023790776729584,0.05643321946263313
FAM2,0.0007368436199612916,0.004739073105156422,-0.05279078707098961,0.050567928701639175,-0.0007014906732365489,0.005443579982966185,-0.052548158913850784,0.07419450581073761
FAM2,0.0007368428632616997,0.004427903797477484,-0.05255208909511566,0.04723188653588295,-0.000701491313520819,0.004997069016098976,-0.05063647776842117,0.07059990614652634
FAM2,0.0007368474616669118,0.005114945117384195,-0.0515330545604229,0.04467141255736351,-0.0007014897419139743,0.005985313560813665,-0.049973223358392715,0.05797522887587547
FAM2,0.0007368431543000042,0.004529324360191822,-0.05590911582112312,0.05064763128757477,-0.0007014928269200027,0.005216765683144331,-0.0571625679731369,0.08572150766849518
FAM2,0.0007368410588242114,0.004252912942320108,-0.050436604768037796,0.04735684022307396,-0.0007014923030510545,0.004789707250893116,-0.05267668142914772,0.07185128331184387
FAM2,0.0007368464721366763,0.005051791667938232,-0.053146641701459885,0.05577140673995018,-0.0007014903239905834,0.005925658158957958,-0.05510851740837097,0.05940882861614227
FAM2,0.0007368472288362682,0.00436551496386528,-0.05295531079173088,0.06068405508995056,-0.0007014951552264392,0.005025920458137989,-0.06129901483654976,0.05917496606707573
FAM2,0.0007368451333604753,0.0041517107747495174,-0.05517267435789108,0.061245158314704895,-0.0007014951552264392,0.004695279523730278,-0.05005643889307976,0.07570147514343262
FAM2,0.0007368517108261585,0.00454308744519949,-0.053930990397930145,0.051782503724098206,-0.0007014958537183702,0.005178449209779501,-0.05130060389637947,0.06958694756031036
FAM2,0.0007368443766608834,0.004884765017777681,-0.05254924297332764,0.046025898307561874,-0.0007014921284280717,0.005666544195264578,-0.050229575484991074,0.07003940641880035
FAM2,0.000736848043743521,0.004207475110888481,-0.06095769256353378,0.04612373933196068,-0.0007014984730631113,0.004700698424130678,-0.056858789175748825,0.07465595752000809
FAM2,0.0007368467631749809,0.004230800550431013,-0.03306915611028671,0.04487989842891693,-0.0007014861912466586,0.00487861642614007,-0.04039638862013817,0.05799510329961777
FAM2,0.0007368461228907108,0.004245331976562738,-0.04424658045172691,0.04708374664187431,-0.0007014922448433936,0.004824087489396334,-0.05317896604537964,0.06541553139686584
FAM2,0.0007368451915681362,0.004044968634843826,-0.05424962937831879,0.049946803599596024,-0.0007014937582425773,0.004550352226942778,-0.06025828421115875,0.08634039759635925
FAM2,0.0007368491496890783,0.0039607766084373,-0.05329415574669838,0.05179182440042496,-0.0007014924194663763,0.004380222875624895,-0.061320170760154724,0.08869250863790512
FAM2,0.0007368443184532225,0.0038985179271548986,-0.044475238770246506,0.040072400122880936,-0.0007014927105046809,0.00430305814370513,-0.05272591859102249,0.06990454345941544
FAM2,0.000736844667699188,0.0043260022066533566,-0.043220628052949905,0.04733990877866745,-0.0007014954462647438,0.004883872345089912,-0.05095634609460831,0.06633596122264862
FAM2,0.0007368482765741646,0.004349400755017996,-0.0504998080432415,0.050062473863363266,-0.000701497308909893,0.005047047045081854,-0.05412953346967697,0.07342560589313507
FAM2,0.0007368445512838662,0.0038318922743201256,-0.05323495715856552,0.035469405353069305,-0.0007014913717284799,0.004159609321504831,-0.055639591068029404,0.05653727799654007
