name,d7c_psnr_delta,control_psnr_delta,d7c_minus_control_psnr_delta,d7c_better,d7c_safer_at_le_0p2,control_safer_at_le_0p2
2317_0.62_1.27.png,0.2407989501953125,0.4358558654785156,-0.19505691528320312,False,False,False
2319_0.9_0.55.png,0.01897430419921875,0.4485130310058594,-0.4295387268066406,False,False,False
2325_0.93_1.76.png,0.003467559814453125,-0.05141448974609375,0.054882049560546875,True,False,False
2334_0.56_0.79.png,0.2038421630859375,0.6862144470214844,-0.4823722839355469,False,False,False
2338_0.62_1.42.png,0.9058418273925781,0.7739219665527344,0.13191986083984375,True,False,False
2345_0.9_0.78.png,-0.03925323486328125,-0.12047195434570312,0.08121871948242188,True,False,False
2365_0.53_0.5.png,-0.0130767822265625,-0.38288116455078125,0.36980438232421875,True,True,False
236_0.67_1.6.png,0.01163482666015625,0.040195465087890625,-0.028560638427734375,False,False,False
2379_0.79_1.37.png,-0.5560111999511719,-0.4694366455078125,-0.08657455444335938,False,False,False
2382_0.63_0.9.png,0.055370330810546875,0.18826675415039062,-0.13289642333984375,False,False,False
2386_0.97_1.08.png,-0.0071258544921875,-0.06637954711914062,0.059253692626953125,True,False,False
238_0.87_1.74.png,-0.13189697265625,-0.01410675048828125,-0.11779022216796875,False,False,False
2395_0.78_1.43.png,-0.09234237670898438,-0.1109619140625,0.018619537353515625,True,False,False
23_0.83_1.63.png,-0.02512359619140625,-0.1280956268310547,0.10297203063964844,True,False,False
2402_0.8_0.8.png,-0.0604400634765625,-0.2508964538574219,0.19045639038085938,True,True,False
2408_0.55_1.94.png,-0.3459739685058594,-0.2767906188964844,-0.069183349609375,False,False,False
2409_0.55_1.95.png,0.04384613037109375,0.08441543579101562,-0.040569305419921875,False,False,False
2410_0.57_1.09.png,0.3137779235839844,0.4595489501953125,-0.14577102661132812,False,False,False
2411_0.81_0.52.png,0.030864715576171875,0.09785079956054688,-0.066986083984375,False,False,False
2415_0.55_1.63.png,-0.4246177673339844,-0.48847198486328125,0.06385421752929688,True,False,False
2420_0.95_0.63.png,0.006744384765625,0.0103607177734375,-0.0036163330078125,False,False,False
2432_0.94_1.56.png,-0.039844512939453125,-0.0436248779296875,0.003780364990234375,True,False,False
2437_0.64_0.7.png,0.2862739562988281,0.8624534606933594,-0.5761795043945312,False,False,False
2441_0.74_1.28.png,0.7201499938964844,0.5078544616699219,0.2122955322265625,True,False,False
2450_0.51_0.64.png,-0.2623481750488281,-0.3183555603027344,0.05600738525390625,True,False,False
2453_0.54_1.83.png,-0.21905899047851562,-0.23354339599609375,0.014484405517578125,True,False,False
2454_0.81_1.92.png,0.02911376953125,-0.00643157958984375,0.03554534912109375,True,False,False
2458_0.78_1.02.png,-0.08980941772460938,-0.08130645751953125,-0.008502960205078125,False,False,False
2463_0.85_1.05.png,-0.016071319580078125,-0.09126663208007812,0.0751953125,True,False,False
2467_0.62_0.72.png,0.0368804931640625,0.5036849975585938,-0.46680450439453125,False,False,False
2474_0.91_0.84.png,-0.010242462158203125,-0.0678558349609375,0.057613372802734375,True,False,False
2475_0.92_1.34.png,0.01902008056640625,-0.045635223388671875,0.06465530395507812,True,False,False
2476_0.67_0.56.png,-0.0123138427734375,-0.39275360107421875,0.38043975830078125,True,True,False
2483_0.82_1.17.png,0.13892745971679688,0.17112350463867188,-0.032196044921875,False,False,False
2490_0.71_1.73.png,0.26280975341796875,0.24465560913085938,0.018154144287109375,True,False,False
2491_0.94_1.9.png,0.07175445556640625,0.06824111938476562,0.003513336181640625,True,False,False
2496_0.61_0.78.png,0.048954010009765625,0.050884246826171875,-0.00193023681640625,False,False,False
2498_0.54_1.1.png,-0.09413528442382812,-0.0381927490234375,-0.055942535400390625,False,False,False
249_0.65_1.99.png,-0.037754058837890625,-0.02298736572265625,-0.014766693115234375,False,False,False
24_0.53_1.21.png,-0.007915496826171875,-0.06147575378417969,0.05356025695800781,True,False,False
2517_0.94_1.24.png,0.014209747314453125,0.058135986328125,-0.043926239013671875,False,False,False
2522_0.78_1.79.png,0.2675018310546875,0.30843353271484375,-0.04093170166015625,False,False,False
2525_0.79_1.85.png,0.04445838928222656,0.03519439697265625,0.009263992309570312,True,False,False
252_0.98_1.73.png,-0.022434234619140625,-0.00699615478515625,-0.015438079833984375,False,False,False
2542_0.7_1.52.png,0.29195404052734375,0.29985809326171875,-0.007904052734375,False,False,False
2550_0.85_1.96.png,0.2820396423339844,0.347381591796875,-0.06534194946289062,False,False,False
2556_0.89_1.72.png,0.11370468139648438,0.13251495361328125,-0.018810272216796875,False,False,False
2559_0.81_1.96.png,-0.028301239013671875,-0.00600433349609375,-0.022296905517578125,False,False,False
2563_0.85_0.62.png,-0.161895751953125,-0.5306930541992188,0.36879730224609375,True,True,False
2567_0.52_1.05.png,-0.15628433227539062,-0.6145133972167969,0.45822906494140625,True,True,False
2570_0.99_2.0.png,-0.049640655517578125,-0.066253662109375,0.016613006591796875,True,False,False
2572_0.54_1.3.png,-0.7330970764160156,-0.8578720092773438,0.12477493286132812,True,False,False
2574_0.57_1.08.png,0.7194175720214844,0.7310142517089844,-0.0115966796875,False,False,False
2581_0.79_1.95.png,0.4027824401855469,0.43076324462890625,-0.027980804443359375,False,False,False
2589_0.62_1.28.png,0.4283714294433594,0.4112052917480469,0.0171661376953125,True,False,False
2591_0.78_1.58.png,0.2981529235839844,0.2966270446777344,0.00152587890625,True,False,False
2596_0.54_1.72.png,0.09149169921875,0.02486419677734375,0.06662750244140625,True,False,False
259_0.87_0.76.png,-0.002475738525390625,-0.0239105224609375,0.021434783935546875,True,False,False
25_0.59_1.43.png,0.0416412353515625,0.10301589965820312,-0.061374664306640625,False,False,False
2608_0.68_1.54.png,0.16514205932617188,0.19600677490234375,-0.030864715576171875,False,False,False
2612_0.52_1.14.png,-0.66644287109375,-0.8197364807128906,0.15329360961914062,True,False,False
2614_0.55_0.63.png,-0.20697021484375,-0.8744926452636719,0.6675224304199219,True,False,False
261_0.54_0.73.png,-0.005382537841796875,0.007556915283203125,-0.012939453125,False,False,False
2625_0.88_1.86.png,0.10033035278320312,0.21828842163085938,-0.11795806884765625,False,False,False
2626_0.88_1.19.png,0.1184234619140625,0.1766357421875,-0.0582122802734375,False,False,False
2628_0.86_1.01.png,0.0832977294921875,0.08594131469726562,-0.002643585205078125,False,False,False
2632_0.92_1.01.png,0.32077789306640625,0.243408203125,0.07736968994140625,True,False,False
2635_0.98_1.78.png,-0.045574188232421875,-0.07111740112304688,0.025543212890625,True,False,False
2641_0.7_1.91.png,0.5942840576171875,0.6396598815917969,-0.045375823974609375,False,False,False
2646_0.82_1.47.png,0.521392822265625,0.4466285705566406,0.07476425170898438,True,False,False
2652_0.85_1.34.png,0.0997467041015625,0.07121658325195312,0.028530120849609375,True,False,False
2653_0.5_0.98.png,-0.06869888305664062,-0.2518272399902344,0.18312835693359375,True,True,False
2663_0.54_1.88.png,-0.29254150390625,-0.24195480346679688,-0.050586700439453125,False,False,False
2665_0.85_1.17.png,0.018848419189453125,-0.009685516357421875,0.028533935546875,True,False,False
2674_0.84_1.83.png,-0.017486572265625,-0.0095367431640625,-0.0079498291015625,False,False,False
2680_0.94_1.89.png,0.06624221801757812,0.06345748901367188,0.00278472900390625,True,False,False
2682_0.96_1.39.png,0.16678237915039062,0.1433258056640625,0.023456573486328125,True,False,False
2687_0.61_0.9.png,0.14899826049804688,0.239990234375,-0.09099197387695312,False,False,False
268_0.79_1.15.png,0.015771865844726562,0.04184150695800781,-0.02606964111328125,False,False,False
2693_0.69_0.91.png,-0.22250747680664062,-0.5699234008789062,0.3474159240722656,True,False,False
2696_0.77_1.3.png,-0.23020172119140625,-0.4495277404785156,0.21932601928710938,True,False,False
2700_0.59_1.66.png,-0.47762298583984375,-0.7485694885253906,0.2709465026855469,True,False,False
2703_0.77_1.67.png,0.18063735961914062,0.19660568237304688,-0.01596832275390625,False,False,False
2704_0.84_1.81.png,0.1408233642578125,0.15196609497070312,-0.011142730712890625,False,False,False
2705_0.68_1.36.png,0.3877716064453125,0.2605094909667969,0.12726211547851562,True,False,False
2707_0.61_1.6.png,0.3706169128417969,0.21601104736328125,0.15460586547851562,True,False,False
2708_0.72_1.57.png,0.3432464599609375,0.2499542236328125,0.093292236328125,True,False,False
2710_0.56_1.69.png,0.0254364013671875,0.056690216064453125,-0.031253814697265625,False,False,False
2712_0.65_1.83.png,0.07483673095703125,0.0962982177734375,-0.02146148681640625,False,False,False
2714_0.9_1.77.png,0.18388748168945312,0.1048431396484375,0.07904434204101562,True,False,False
2739_0.95_1.39.png,-0.10273361206054688,-0.06415557861328125,-0.038578033447265625,False,False,False
2744_0.6_1.82.png,-0.13559341430664062,-0.17547607421875,0.039882659912109375,True,False,False
2747_0.87_1.0.png,0.09450531005859375,0.13747787475585938,-0.042972564697265625,False,False,False
2754_0.83_1.45.png,0.042110443115234375,0.004062652587890625,0.03804779052734375,True,False,False
2759_0.52_1.32.png,0.1675262451171875,0.23253631591796875,-0.06501007080078125,False,False,False
2763_0.83_1.04.png,0.11092376708984375,0.14477920532226562,-0.033855438232421875,False,False,False
2767_0.69_0.71.png,-0.00318145751953125,-0.037418365478515625,0.034236907958984375,True,False,False
2769_0.81_1.94.png,0.3274993896484375,0.33716583251953125,-0.00966644287109375,False,False,False
2771_0.52_0.87.png,0.015071868896484375,0.20719528198242188,-0.1921234130859375,False,False,False
2775_0.9_0.66.png,0.20027542114257812,0.24053573608398438,-0.04026031494140625,False,False,False
2779_0.73_0.56.png,0.011463165283203125,0.10678482055664062,-0.0953216552734375,False,False,False
2783_0.78_1.9.png,0.4342975616455078,0.28119850158691406,0.15309906005859375,True,False,False
2784_0.56_0.55.png,0.14154052734375,0.8309974670410156,-0.6894569396972656,False,False,False
2786_0.88_1.47.png,0.27216339111328125,0.4976844787597656,-0.22552108764648438,False,False,False
2790_0.56_1.84.png,-0.6467933654785156,-0.4228324890136719,-0.22396087646484375,False,False,False
2791_0.51_1.66.png,-0.598297119140625,-0.3682212829589844,-0.23007583618164062,False,False,False
2792_0.52_0.69.png,-0.1851043701171875,-0.5273208618164062,0.34221649169921875,True,True,False
2794_0.8_0.92.png,0.406890869140625,0.6092262268066406,-0.20233535766601562,False,False,False
2800_0.75_0.87.png,0.11803817749023438,0.18040847778320312,-0.06237030029296875,False,False,False
2807_0.78_0.64.png,0.058868408203125,0.423553466796875,-0.36468505859375,False,False,False
2809_0.86_1.19.png,0.20310211181640625,0.28154754638671875,-0.0784454345703125,False,False,False
281_0.93_1.17.png,-0.111175537109375,-0.1260986328125,0.014923095703125,True,False,False
2820_0.87_0.91.png,0.15076446533203125,-0.03619384765625,0.18695831298828125,True,False,False
2827_0.92_0.93.png,-0.07309722900390625,-0.08583831787109375,0.0127410888671875,True,False,False
2828_0.98_1.23.png,-0.06391525268554688,-0.033809661865234375,-0.0301055908203125,False,False,False
282_0.95_1.38.png,-0.11597061157226562,-0.13483047485351562,0.01885986328125,True,False,False
283_0.71_1.63.png,-0.09890365600585938,-0.10047149658203125,0.001567840576171875,True,False,False
2843_0.7_0.5.png,0.029895782470703125,0.4578514099121094,-0.42795562744140625,False,False,False
2844_0.58_0.74.png,0.09223175048828125,0.5261802673339844,-0.4339485168457031,False,False,False
2845_0.61_0.81.png,-0.03658294677734375,-0.2841072082519531,0.24752426147460938,True,True,False
2862_0.91_1.23.png,0.025787353515625,0.058773040771484375,-0.032985687255859375,False,False,False
2872_0.75_1.98.png,-0.035602569580078125,-0.13278961181640625,0.09718704223632812,True,False,False
2877_0.98_1.2.png,-0.01679229736328125,-0.006378173828125,-0.01041412353515625,False,False,False
2884_0.65_1.22.png,0.27275848388671875,0.4619026184082031,-0.18914413452148438,False,False,False
288_0.77_1.7.png,-0.12786483764648438,-0.22315597534179688,0.0952911376953125,True,True,False
2896_0.84_0.74.png,0.05429840087890625,0.3924560546875,-0.33815765380859375,False,False,False
2899_0.92_1.08.png,0.15546417236328125,0.0527191162109375,0.10274505615234375,True,False,False
28_0.54_1.24.png,0.07420730590820312,0.223724365234375,-0.14951705932617188,False,False,False
2901_0.59_1.0.png,0.19922256469726562,0.7783660888671875,-0.5791435241699219,False,False,False
2905_0.99_0.96.png,0.00347900390625,0.038425445556640625,-0.034946441650390625,False,False,False
2916_0.62_1.39.png,-0.17217254638671875,-0.33132171630859375,0.159149169921875,True,True,False
2918_0.6_1.92.png,0.6455535888671875,0.49433135986328125,0.15122222900390625,True,False,False
2926_0.6_1.32.png,0.09491729736328125,0.0538482666015625,0.04106903076171875,True,False,False
2928_0.93_0.58.png,0.09798812866210938,0.01248931884765625,0.08549880981445312,True,False,False
2941_0.7_1.3.png,-0.15270614624023438,-0.007251739501953125,-0.14545440673828125,False,False,False
2953_0.65_1.26.png,0.26499176025390625,0.16581344604492188,0.09917831420898438,True,False,False
2955_0.54_1.51.png,-0.010669708251953125,-0.29407501220703125,0.2834053039550781,True,True,False
2963_0.61_1.33.png,0.2791023254394531,0.2999687194824219,-0.02086639404296875,False,False,False
2966_0.98_0.67.png,0.0294952392578125,0.14916610717773438,-0.11967086791992188,False,False,False
2978_0.94_1.66.png,0.20054244995117188,0.22894287109375,-0.028400421142578125,False,False,False
2991_0.88_1.4.png,-0.005649566650390625,-0.042705535888671875,0.03705596923828125,True,False,False
2994_0.81_0.58.png,-0.05181121826171875,-0.05120849609375,-0.00060272216796875,False,False,False
2996_0.97_1.99.png,0.08294296264648438,0.08575820922851562,-0.00281524658203125,False,False,False
299_0.79_0.75.png,-0.05576324462890625,-0.0731353759765625,0.01737213134765625,True,False,False
300_0.72_1.88.png,-0.0867462158203125,-0.08162307739257812,-0.005123138427734375,False,False,False
302_0.67_0.9.png,-0.11232757568359375,0.12160491943359375,-0.2339324951171875,False,False,False
303_0.68_0.54.png,-0.010944366455078125,0.2671966552734375,-0.2781410217285156,False,False,False
309_0.52_0.96.png,0.11168289184570312,0.3335380554199219,-0.22185516357421875,False,False,False
319_0.87_1.65.png,-0.1891345977783203,-0.13401412963867188,-0.05512046813964844,False,False,False
325_0.68_1.71.png,-0.106292724609375,-0.1019287109375,-0.004364013671875,False,False,False
326_0.56_0.94.png,-0.027889251708984375,-0.17681884765625,0.14892959594726562,True,False,False
33_0.9_0.83.png,-0.0062103271484375,-0.020397186279296875,0.014186859130859375,True,False,False
344_0.57_1.11.png,-0.5123634338378906,-0.548309326171875,0.035945892333984375,True,False,False
349_0.53_1.37.png,-0.08876800537109375,-0.081085205078125,-0.00768280029296875,False,False,False
34_0.67_1.92.png,-0.0919647216796875,-0.12987136840820312,0.037906646728515625,True,False,False
355_0.85_0.53.png,0.027606964111328125,-0.011859893798828125,0.03946685791015625,True,False,False
356_0.65_0.6.png,0.051654815673828125,0.059661865234375,-0.008007049560546875,False,False,False
361_0.83_0.87.png,-0.024738311767578125,-0.03762054443359375,0.012882232666015625,True,False,False
363_0.77_0.88.png,0.046199798583984375,0.06359481811523438,-0.01739501953125,False,False,False
365_0.89_1.63.png,0.04529571533203125,0.02529144287109375,0.0200042724609375,True,False,False
367_0.56_0.63.png,-0.01787567138671875,-0.14340591430664062,0.12553024291992188,True,False,False
377_0.97_1.14.png,-0.031642913818359375,0.008350372314453125,-0.0399932861328125,False,False,False
382_0.85_0.82.png,-0.08841323852539062,-0.10764694213867188,0.01923370361328125,True,False,False
383_0.87_0.78.png,-0.07790374755859375,-0.08648300170898438,0.008579254150390625,True,False,False
386_0.91_1.27.png,-0.4067420959472656,-0.3202476501464844,-0.08649444580078125,False,False,False
400_0.99_1.08.png,-0.1842060089111328,-0.15649032592773438,-0.027715682983398438,False,False,False
407_0.59_0.69.png,0.06331634521484375,0.14166641235351562,-0.07835006713867188,False,False,False
414_0.52_1.27.png,-0.12846755981445312,-0.360595703125,0.23212814331054688,True,True,False
423_0.92_0.7.png,-0.01300048828125,0.023799896240234375,-0.036800384521484375,False,False,False
439_0.95_1.86.png,-0.15423011779785156,-0.2907428741455078,0.13651275634765625,True,True,False
440_0.72_1.73.png,-0.15215682983398438,-0.15009689331054688,-0.0020599365234375,False,False,False
446_0.72_1.25.png,0.12865447998046875,0.1513824462890625,-0.02272796630859375,False,False,False
449_0.79_1.15.png,0.038177490234375,-0.027919769287109375,0.06609725952148438,True,False,False
454_0.63_0.9.png,0.000606536865234375,0.04859161376953125,-0.047985076904296875,False,False,False
455_0.55_1.99.png,0.02620697021484375,0.016452789306640625,0.009754180908203125,True,False,False
459_0.9_0.51.png,0.008453369140625,0.06293106079101562,-0.054477691650390625,False,False,False
470_0.8_0.94.png,-0.0079345703125,0.01270294189453125,-0.02063751220703125,False,False,False
471_0.9_1.29.png,-0.014312744140625,-0.05493927001953125,0.04062652587890625,True,False,False
479_0.58_1.54.png,0.010486602783203125,0.07498931884765625,-0.06450271606445312,False,False,False
483_0.88_1.16.png,-0.0257110595703125,-0.22309112548828125,0.19738006591796875,True,True,False
484_0.58_1.89.png,-0.13303375244140625,-0.2633476257324219,0.13031387329101562,True,True,False
490_0.83_1.67.png,-0.1539173126220703,-0.19056320190429688,0.03664588928222656,True,False,False
492_0.61_1.32.png,-0.05787849426269531,-0.13544845581054688,0.07756996154785156,True,False,False
4_0.84_1.98.png,-0.06435394287109375,-0.07834243774414062,0.013988494873046875,True,False,False
507_0.74_1.31.png,-0.0157623291015625,-0.08536148071289062,0.06959915161132812,True,False,False
508_0.87_0.92.png,-0.07862472534179688,-0.142303466796875,0.06367874145507812,True,False,False
50_0.82_1.93.png,-0.117645263671875,-0.09322738647460938,-0.024417877197265625,False,False,False
517_0.95_1.51.png,-0.14479827880859375,-0.10061264038085938,-0.044185638427734375,False,False,False
525_0.65_1.46.png,-0.19063568115234375,-0.25418853759765625,0.0635528564453125,True,True,False
531_0.55_1.19.png,-0.13516616821289062,-0.2963676452636719,0.16120147705078125,True,True,False
533_0.96_1.51.png,-0.060760498046875,0.01959228515625,-0.080352783203125,False,False,False
535_0.78_1.25.png,-0.2594871520996094,-0.29222869873046875,0.032741546630859375,True,False,False
540_0.92_1.97.png,-0.11212730407714844,-0.06165122985839844,-0.05047607421875,False,False,False
542_0.55_1.46.png,-0.09235382080078125,-0.12774276733398438,0.035388946533203125,True,False,False
547_0.79_1.67.png,-0.028331756591796875,-0.075469970703125,0.047138214111328125,True,False,False
551_0.75_1.66.png,0.19985198974609375,0.10244369506835938,0.09740829467773438,True,False,False
556_0.86_1.79.png,-0.04587364196777344,-0.007476806640625,-0.03839683532714844,False,False,False
565_0.76_1.56.png,-0.07151031494140625,-0.1658935546875,0.09438323974609375,True,False,False
574_0.65_1.38.png,-0.1492919921875,-0.17446517944335938,0.025173187255859375,True,False,False
575_0.71_1.7.png,-0.12686920166015625,-0.052547454833984375,-0.07432174682617188,False,False,False
576_0.84_1.69.png,-0.094635009765625,-0.032115936279296875,-0.06251907348632812,False,False,False
581_0.54_1.36.png,-0.05631446838378906,-0.06198883056640625,0.0056743621826171875,True,False,False
585_0.6_0.89.png,-0.00244903564453125,-0.06547927856445312,0.06303024291992188,True,False,False
590_0.65_0.94.png,0.000194549560546875,0.007366180419921875,-0.007171630859375,False,False,False
593_0.64_0.82.png,-0.022762298583984375,-0.13134002685546875,0.10857772827148438,True,False,False
595_0.78_1.11.png,0.002925872802734375,0.0997467041015625,-0.09682083129882812,False,False,False
596_0.55_0.89.png,-0.053363800048828125,-0.20925140380859375,0.15588760375976562,True,True,False
59_0.59_1.43.png,-0.01134490966796875,-0.020931243896484375,0.009586334228515625,True,False,False
603_0.67_1.99.png,-0.033203125,-0.08142852783203125,0.04822540283203125,True,False,False
605_0.58_0.77.png,0.009613037109375,-0.02758026123046875,0.03719329833984375,True,False,False
609_0.58_1.34.png,-0.04522705078125,-0.07524490356445312,0.030017852783203125,True,False,False
614_0.95_0.72.png,-0.11576080322265625,-0.01470947265625,-0.10105133056640625,False,False,False
618_0.66_1.24.png,-0.020435333251953125,-0.050388336181640625,0.0299530029296875,True,False,False
61_0.71_1.08.png,0.02896881103515625,0.040576934814453125,-0.011608123779296875,False,False,False
624_0.88_1.47.png,-0.061191558837890625,0.03673553466796875,-0.09792709350585938,False,False,False
638_0.73_1.34.png,-0.090911865234375,-0.17585372924804688,0.08494186401367188,True,False,False
653_0.78_0.53.png,0.039073944091796875,0.01784515380859375,0.021228790283203125,True,False,False
659_0.86_0.85.png,-0.06276321411132812,-0.08597183227539062,0.0232086181640625,True,False,False
661_0.6_1.84.png,0.4359626770019531,0.4646263122558594,-0.02866363525390625,False,False,False
663_0.87_1.75.png,0.17508316040039062,0.15675735473632812,0.0183258056640625,True,False,False
674_0.93_0.72.png,0.002513885498046875,-0.0675201416015625,0.07003402709960938,True,False,False
676_0.53_1.48.png,-0.06235504150390625,-0.15961074829101562,0.09725570678710938,True,False,False
681_0.66_0.67.png,-0.000423431396484375,-0.052982330322265625,0.05255889892578125,True,False,False
683_0.9_1.98.png,-0.12405014038085938,-0.13090896606445312,0.00685882568359375,True,False,False
686_0.62_0.82.png,0.052631378173828125,-0.1746063232421875,0.22723770141601562,True,False,False
687_0.89_1.42.png,-0.09163665771484375,-0.00183868408203125,-0.0897979736328125,False,False,False
68_0.75_1.58.png,-0.000789642333984375,-0.0187835693359375,0.017993927001953125,True,False,False
692_0.69_1.32.png,-0.03722381591796875,-0.13711166381835938,0.09988784790039062,True,False,False
693_0.92_1.29.png,-0.1775665283203125,0.06762313842773438,-0.24518966674804688,False,False,False
695_0.53_0.7.png,0.04047393798828125,0.8842048645019531,-0.8437309265136719,False,False,False
69_0.76_0.64.png,-0.14524459838867188,-0.4705963134765625,0.3253517150878906,True,True,False
706_0.58_1.34.png,-0.120880126953125,-0.10342979431152344,-0.017450332641601562,False,False,False
714_0.84_0.79.png,-0.07884597778320312,-0.0875244140625,0.008678436279296875,True,False,False
715_0.73_0.85.png,-0.0687408447265625,-0.092864990234375,0.0241241455078125,True,False,False
718_0.91_1.21.png,-0.14496994018554688,-0.09180450439453125,-0.053165435791015625,False,False,False
719_0.61_0.7.png,0.09299468994140625,0.1862030029296875,-0.09320831298828125,False,False,False
720_0.62_1.27.png,0.0122833251953125,-0.027099609375,0.0393829345703125,True,False,False
728_0.58_1.55.png,-0.4439659118652344,-0.39249420166015625,-0.051471710205078125,False,False,False
72_0.7_1.07.png,-0.11491012573242188,-0.20612335205078125,0.09121322631835938,True,True,False
731_0.85_1.53.png,-0.15531539916992188,-0.143310546875,-0.012004852294921875,False,False,False
735_0.5_1.46.png,0.06824684143066406,0.003574371337890625,0.06467247009277344,True,False,False
743_0.75_1.36.png,-0.18380355834960938,-0.17612075805664062,-0.00768280029296875,False,False,False
744_0.9_0.99.png,-0.0296478271484375,-0.07166290283203125,0.04201507568359375,True,False,False
746_0.64_0.98.png,0.0171051025390625,-0.02796173095703125,0.04506683349609375,True,False,False
748_0.79_0.91.png,-0.01580810546875,-0.09281539916992188,0.07700729370117188,True,False,False
751_0.7_1.66.png,0.053009033203125,-0.0337677001953125,0.0867767333984375,True,False,False
752_0.78_0.7.png,0.021453857421875,-0.0095672607421875,0.0310211181640625,True,False,False
755_0.86_0.67.png,0.012451171875,-0.046878814697265625,0.059329986572265625,True,False,False
756_0.9_1.88.png,-0.102752685546875,-0.11506462097167969,0.012311935424804688,True,False,False
778_0.99_1.06.png,0.07501220703125,0.10343551635742188,-0.028423309326171875,False,False,False
781_0.51_1.6.png,-0.10355758666992188,-0.6864280700683594,0.5828704833984375,True,True,False
785_0.71_1.08.png,0.41414642333984375,0.2647743225097656,0.14937210083007812,True,False,False
787_0.88_0.71.png,0.3037223815917969,0.11183547973632812,0.19188690185546875,True,False,False
791_0.89_1.37.png,0.0849456787109375,0.0887298583984375,-0.0037841796875,False,False,False
793_0.71_0.66.png,0.05615997314453125,0.053867340087890625,0.002292633056640625,True,False,False
799_0.65_0.7.png,0.002307891845703125,-0.040073394775390625,0.04238128662109375,True,False,False
79_0.62_1.54.png,-0.03787994384765625,-0.14246559143066406,0.10458564758300781,True,False,False
7_0.89_0.6.png,-0.09857940673828125,-0.16761016845703125,0.06903076171875,True,False,False
805_0.75_1.2.png,0.00128936767578125,-0.013204574584960938,0.014493942260742188,True,False,False
80_0.99_1.95.png,-0.24149131774902344,-0.2178363800048828,-0.023654937744140625,False,False,False
810_0.78_1.52.png,-0.0041141510009765625,0.0421600341796875,-0.04627418518066406,False,False,False
812_0.59_0.82.png,-0.00043487548828125,-0.14706039428710938,0.14662551879882812,True,False,False
814_0.63_1.29.png,0.15436935424804688,0.17095565795898438,-0.0165863037109375,False,False,False
819_0.5_1.85.png,-0.15532302856445312,-0.2534980773925781,0.098175048828125,True,True,False
826_0.81_1.2.png,-0.03839683532714844,-0.049076080322265625,0.010679244995117188,True,False,False
83_0.64_1.88.png,0.061553955078125,-0.014141082763671875,0.07569503784179688,True,False,False
844_0.99_1.22.png,0.003086090087890625,0.011837005615234375,-0.00875091552734375,False,False,False
849_0.55_0.6.png,-0.02953338623046875,-0.5116653442382812,0.4821319580078125,True,True,False
85_1.0_1.41.png,-0.006683349609375,-0.0329132080078125,0.0262298583984375,True,False,False
860_0.73_1.11.png,-0.12437057495117188,-0.13579559326171875,0.011425018310546875,True,False,False
862_0.69_1.5.png,-0.10962295532226562,-0.040439605712890625,-0.069183349609375,False,False,False
872_0.51_0.78.png,-0.01001739501953125,-0.06867599487304688,0.058658599853515625,True,False,False
875_0.87_1.74.png,-0.19697952270507812,-0.09108352661132812,-0.10589599609375,False,False,False
881_0.6_1.13.png,-0.31967926025390625,-0.5683746337890625,0.24869537353515625,True,False,False
882_0.95_1.36.png,-0.06958770751953125,0.0166778564453125,-0.08626556396484375,False,False,False
886_0.89_0.98.png,-0.4266777038574219,-0.42777252197265625,0.001094818115234375,True,False,False
88_0.98_1.99.png,0.049953460693359375,0.088623046875,-0.038669586181640625,False,False,False
899_0.93_1.74.png,-0.07218551635742188,-0.038936614990234375,-0.0332489013671875,False,False,False
900_0.91_0.72.png,-0.05487823486328125,-0.0442962646484375,-0.01058197021484375,False,False,False
903_0.81_0.73.png,0.052341461181640625,0.23088455200195312,-0.1785430908203125,False,False,False
921_0.67_1.07.png,-0.007099151611328125,0.09395599365234375,-0.10105514526367188,False,False,False
922_0.74_0.99.png,0.005626678466796875,0.1135101318359375,-0.10788345336914062,False,False,False
923_0.59_1.48.png,0.009063720703125,0.05632781982421875,-0.04726409912109375,False,False,False
928_0.52_1.15.png,-0.029876708984375,-0.05261993408203125,0.02274322509765625,True,False,False
92_0.7_0.93.png,-0.022426605224609375,0.1181488037109375,-0.14057540893554688,False,False,False
940_0.91_1.03.png,-0.057708740234375,0.004383087158203125,-0.062091827392578125,False,False,False
944_0.59_1.51.png,0.3493843078613281,0.13424301147460938,0.21514129638671875,True,False,False
94_0.62_1.46.png,0.0287628173828125,0.0309600830078125,-0.002197265625,False,False,False
952_0.74_0.72.png,-0.00371551513671875,-0.007190704345703125,0.003475189208984375,True,False,False
953_0.95_0.84.png,0.15275955200195312,0.060810089111328125,0.091949462890625,True,False,False
955_0.94_0.9.png,0.15442276000976562,0.07700347900390625,0.07741928100585938,True,False,False
956_0.55_1.4.png,-0.7528419494628906,-0.7272109985351562,-0.025630950927734375,False,False,False
95_0.85_1.33.png,-0.08016204833984375,-0.051143646240234375,-0.029018402099609375,False,False,False
965_0.67_1.91.png,-0.13632965087890625,-0.029266357421875,-0.10706329345703125,False,False,False
975_0.8_1.05.png,-0.17905807495117188,-0.16798782348632812,-0.01107025146484375,False,False,False
979_0.96_0.5.png,-0.026241302490234375,0.04663848876953125,-0.07287979125976562,False,False,False
984_0.67_1.7.png,-0.046905517578125,-0.0499267578125,0.003021240234375,True,False,False
985_0.85_0.52.png,-0.025249481201171875,-0.251434326171875,0.22618484497070312,True,True,False
